"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","A","CA","FC","FD","FF","FS","FT","G","PE","RB","SG","I","DD","GS","CV","GC","DP","PP"
"509","Pedro Tonon Geromel","pedro-geromel","Pedro Geromel","https://s.glbimg.com/es/sde/f/2018/05/21/afc76ea4e9c31e2977ea5e9a90c802b3_FORMATO.png",80853,25,"GRE","zag","Provável",0,15.44,0,7.28,"Grêmio",NA,1,7,1,4,4,NA,NA,16,36,6,NA,NA,NA,NA,NA,NA,NA
"510","Oswaldo José Henríquez Bocanegra","oswaldo-henriquez","Oswaldo Henríquez","https://s.glbimg.com/es/sde/f/2018/07/31/54b0bc918aaff0a49aeaae58c6000507_FORMATO.png",81241,25,"VAS","zag","Nulo",0,4.07,0,0.7,"Vasco",NA,1,2,NA,NA,1,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA
"511","Carlos Andrés Sánchez Arcosa","carlos-sanchez","Carlos Sánchez","https://s.glbimg.com/es/sde/f/2018/07/24/c9cda271bd6eed85cf205a243d3d2912_FORMATO.png",81677,25,"SAN","mei","Provável",0.2,9.81,-1.75,3.92,"Santos",1,NA,12,1,5,15,1,NA,22,8,NA,1,NA,NA,NA,NA,NA,NA
"512","Juan Ramón Cazares Sevillano","cazares","Cazares","https://s.glbimg.com/es/sde/f/2018/05/07/2952d9583a363deaf38934dd9c4cd382_FORMATO.png",81682,25,"ATL","mei","Provável",2.7,10.14,0.37,3.65,"Atlético-MG",3,1,15,11,22,6,NA,3,85,21,NA,NA,NA,NA,NA,NA,NA,NA
"513","Maximiliano Lélis Rodrigues","max","Max","https://s.glbimg.com/es/sde/f/2018/04/12/1bea2ecbf982db610ebf063ccfac89ff_FORMATO.png",80895,25,"SPO","zag","Nulo",0,1.78,0,1.2,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"514","Andrés Lorenzo Ríos","andres-rios","Andrés Ríos","https://s.glbimg.com/es/sde/f/2018/04/09/a213504115cbd52377112523e461faa7_FORMATO.png",81684,25,"VAS","ata","Provável",12,8.65,1.75,3.12,"Vasco",1,4,42,8,7,37,1,6,33,11,NA,2,NA,NA,NA,NA,NA,1
"515","Osman de Menezes Venâncio Junior","osman","Osman","https://s.glbimg.com/es/sde/f/2018/05/24/3d7f1fd9657bef546dec60dda0555868_FORMATO.png",81898,25,"CHA","ata","Nulo",0,3.25,0,1.91,"Chapecoense",NA,1,6,2,3,6,NA,1,10,5,NA,NA,NA,NA,NA,NA,NA,NA
"516","Bruno dos Santos Nazário","bruno-nazario","Bruno Nazário","https://s.glbimg.com/es/sde/f/2018/07/11/458954576596e510c2e5c6668d407c5b_FORMATO.png",81776,25,"ATL","mei","Contundido",0,3.37,0,1.56,"Atlético-PR",1,1,4,NA,1,7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA
"517","Alisson Euler de Freitas Castro","alisson","Alisson","https://s.glbimg.com/es/sde/f/2018/05/18/eeeced6e37969b2b8161eb83c56d069e_FORMATO.png",81845,25,"GRE","mei","Provável",8.9,8.16,0.82,3.4,"Grêmio",1,NA,7,6,7,26,NA,1,25,9,NA,1,NA,NA,NA,NA,NA,NA
"518","Vinícius Freitas Ribeiro","vinicius-freitas","Vinícius Freitas","https://s.glbimg.com/es/sde/f/2018/03/02/3a7c7444601af167011a0fbe974ab8d6_FORMATO.png",81537,25,"CHA","lat","Contundido",0,3.74,0,3.08,"Chapecoense",1,1,1,NA,NA,NA,NA,NA,4,4,1,NA,NA,NA,NA,NA,NA,NA
"519","Clayton Silveira da Silva","clayton","Clayton","https://s.glbimg.com/es/sde/f/2018/08/10/b8ba1096a40cd0240eba8996df2c1bfe_FORMATO.png",81770,25,"BAH","ata","Nulo",0,3.97,0,-0.2,"Bahia",NA,1,1,1,NA,1,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"520","José Henrique da Silva Dourado","henrique-dourado","Henrique Dourado","https://s.glbimg.com/es/sde/f/2018/05/04/d9413dcc3e693b62854a22d1a1f58501_FORMATO.png",81905,25,"FLA","ata","Nulo",0,9.35,0,1.45,"Flamengo",NA,5,26,2,9,26,NA,4,11,3,NA,6,NA,NA,1,NA,NA,NA
"521","Adilson dos Anjos Oliveira","juninho","Juninho","https://s.glbimg.com/es/sde/f/2018/05/07/a121caba22a2560ebe0698009aa2a45f_FORMATO.png",82381,25,"AME","mei","Provável",2.8,8.45,0.62,3.33,"América-MG",NA,3,31,3,5,22,NA,2,58,52,NA,1,NA,NA,NA,NA,NA,NA
"522","João Ricardo Riedi","joao-ricardo","João Ricardo","https://s.glbimg.com/es/sde/f/2018/05/07/ed2c39f18fe6fdbf2db79d29a7d46eae_FORMATO.png",81881,25,"AME","gol","Provável",-2,6.31,-0.59,4.85,"América-MG",NA,NA,NA,NA,NA,1,NA,NA,13,NA,5,NA,26,17,NA,NA,1,NA
"523","Rosicley Pereira da Silva","rossi","Rossi","https://s.glbimg.com/es/sde/f/2018/03/21/ffe95cb4c3f0bed01a941972e52ec9ed_FORMATO.png",81798,25,"INT","ata","Dúvida",0,3.59,0,1.85,"Internacional",2,3,10,3,2,18,1,1,15,8,NA,NA,NA,NA,NA,NA,NA,1
"524","Calyson Rubens Santiago Rosa","calyson","Calyson","https://s.glbimg.com/es/sde/f/2018/07/15/1f150f4d934c5bea8831eafc53efaf4e_FORMATO.png",82630,25,"CEA","mei","Provável",10,3.68,1.93,1.7,"Ceará",NA,2,7,2,7,11,NA,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA
"525","Marcelo Hermes","marcelo-hermes","Marcelo Hermes","https://s.glbimg.com/es/sde/f/2018/05/07/bedbd7a85b9260c4086c631ade9244cd_FORMATO.png",82639,25,"CRU","lat","Provável",7.8,5.2,0.62,2.56,"Cruzeiro",NA,3,12,1,4,8,NA,NA,36,20,2,NA,NA,NA,NA,NA,NA,NA
"526","Matheus Galdezani","matheus-galdezani","Matheus Galdezani","https://s.glbimg.com/es/sde/f/2018/05/17/2b140006a6546ccb3c5fbb067a9e8b93_FORMATO.png",82634,25,"ATL","mei","Nulo",3.6,3.66,0.82,1.17,"Atlético-MG",1,5,17,4,5,19,NA,1,36,14,NA,1,NA,NA,1,NA,NA,NA
"527","Jean Roberto Souza da Silva","jean-roberto","Jean Roberto","https://s.glbimg.com/es/sde/f/2018/08/03/a07616383dec21597806430f34779a1d_FORMATO.png",83204,25,"CHA","mei","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","Vinícius Vasconcelos Araújo","vinicius-araujo","Vinícius Araújo","https://s.glbimg.com/es/sde/f/2018/08/03/df9e0588e011d2ed726a3dbabbce6f3d_FORMATO.png",82767,25,"VAS","ata","Contundido",0,3.75,0,-0.03,"Vasco",NA,2,3,NA,2,4,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"529","Thales Natanael Lira de Matos","thales","Thales ","https://s.glbimg.com/es/sde/f/2018/04/09/2db919a21f74604ec39c31b47a427a70_FORMATO.png",82626,25,"INT","zag","Contundido",0,4,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","José Rafael Vivian","ze-rafael","Zé Rafael ","https://s.glbimg.com/es/sde/f/2018/05/12/09a8cb904cc431ca446de5378e6cde58_FORMATO.png",82455,25,"BAH","mei","Provável",9.8,19.6,1.06,6.78,"Bahia",1,4,41,22,28,75,3,2,55,53,NA,3,NA,NA,NA,NA,NA,NA
"531","Maurício Nogueira Barbieri","mauricio-barbieri","Maurício Barbieri","https://s.glbimg.com/es/sde/f/2018/05/04/7e25588c269efbad7eeebc8cacae8c11_FORMATO.png",82792,25,"FLA","tec","Provável",2.7,14.05,-0.64,5.19,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","Rafael Thyere Albuquerque Marques","rafael-thyere","Rafael Thyere","https://s.glbimg.com/es/sde/f/2018/05/24/918318ba9c18b6913e11cb5688852591_FORMATO.png",83048,25,"CHA","zag","Suspenso",-3.1,3.54,-1.19,2.47,"Chapecoense",NA,6,14,3,2,10,NA,1,33,27,5,1,NA,NA,NA,NA,NA,NA
"533","Ruy Franco de Almeida Junior","ruy","Ruy","https://s.glbimg.com/es/sde/f/2018/03/17/e5c923c2884a22666c9fa588105d9986_FORMATO.png",82939,25,"AME","mei","Nulo",-2,3.53,-0.51,1.55,"América-MG",1,NA,5,4,4,20,1,1,48,3,NA,NA,NA,NA,NA,NA,NA,NA
"534","Gabriel Barbosa Almeida","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/05/23/867503e41e09367e5f12e0f5e8a10322_FORMATO.png",83257,25,"SAN","ata","Provável",-0.2,13.92,-2.27,5.86,"Santos",1,2,28,9,26,37,NA,12,63,19,NA,15,NA,NA,NA,NA,NA,NA
"535","Clayson Henrique da Silva Vieira","clayson","Clayson","https://s.glbimg.com/es/sde/f/2018/03/19/8d90e0a2771563f6cb02d576edbed6ed_FORMATO.png",83817,25,"COR","ata","Provável",-0.7,8.68,0.03,1.77,"Corinthians",1,1,12,2,3,12,NA,1,22,9,NA,3,NA,NA,NA,NA,NA,NA
"536","Joeliton Lima Santos","mansur","Mansur","https://s.glbimg.com/es/sde/f/2018/03/21/58740180fa39ea528e64aa42ba67215c_FORMATO.png",79553,25,"PAR","lat","Provável",0,3.43,0,1.27,"Paraná",NA,2,19,3,3,8,1,NA,29,8,3,NA,NA,NA,1,NA,NA,NA
"537","Patrick Bezerra do Nascimento","patrick","Patrick","https://s.glbimg.com/es/sde/f/2018/04/08/ecdf20e0263f65cb7a63bf0e68ebd3b6_FORMATO.png",83433,25,"INT","mei","Provável",-0.2,16.65,-1.08,6.39,"Internacional",3,5,40,9,11,30,NA,4,52,74,NA,NA,NA,NA,NA,NA,NA,NA
"538","Leonardo Pereira","leo-pereira","Léo Pereira","https://s.glbimg.com/es/sde/f/2018/03/01/8a057cef4a095e67d1314d0ff4bff05a_FORMATO.png",83528,25,"ATL","zag","Provável",8.8,4.53,1.35,3.45,"Atlético-PR",NA,1,5,1,3,5,NA,1,37,5,5,NA,NA,NA,NA,NA,NA,NA
"539","Bruno da Silva Barbosa","bruno-silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2018/04/09/cf6596e8e8357c8c896b4037c70910b2_FORMATO.png",83626,25,"VAS","mei","Contundido",1,0.99,0.17,-0.12,"Vasco",NA,1,12,NA,2,4,NA,NA,19,6,NA,NA,NA,NA,NA,NA,NA,NA
"540","Lucas Daniel Romero","lucas-romero","Lucas Romero","https://s.glbimg.com/es/sde/f/2018/05/07/5afee43c79c6ee5a180385ef4550fd6c_FORMATO.png",84558,25,"CRU","mei","Suspenso",4.2,6.05,-0.4,3.39,"Cruzeiro",NA,3,22,2,3,17,NA,NA,30,45,NA,1,NA,NA,NA,NA,NA,NA
"541","Glauco Tadeu Chaves","glauco","Glauco","https://s.glbimg.com/es/sde/f/2018/05/07/1fe49ae80180a4b6e896021ef63976ff_FORMATO.png",84555,25,"AME","gol","Nulo",0,4,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","Andrevaldo de Jesus Santos","valdo","Valdo","https://s.glbimg.com/es/sde/f/2018/05/25/cf9d979ab326b302465984bc2feb021f_FORMATO.png",84509,25,"CEA","zag","Nulo",0,7.22,0,3.2,"Ceará",NA,NA,5,NA,3,4,NA,NA,5,11,3,NA,NA,NA,NA,NA,NA,NA
"543","Charles Luis Reiter","charles","Charles","https://s.glbimg.com/es/sde/f/2018/03/21/c6be1b00e5922e5a5cb8a8f78031dc24_FORMATO.png",84187,25,"PAR","zag","Nulo",0,4.79,0,0.9,"Paraná",NA,NA,3,NA,NA,3,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"544","Diego Barbosa Tavares","diego-tavares","Diego Tavares","https://s.glbimg.com/es/sde/f/2018/08/31/b99149d02e70403afe5bf3e8306aefc1_FORMATO.jpeg",83869,25,"PAR","lat","Nulo",0,3.92,0,4.5,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"545","Agustín Lionel Allione","allione","Allione","https://s.glbimg.com/es/sde/f/2018/03/21/3c614f3fa77de55748fa8ddfdef2eecc_FORMATO.png",84585,25,"BAH","mei","Nulo",0,4.31,0,1.82,"Bahia",1,NA,6,2,NA,5,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"546","Nicolás Federico López Alonso","nico-lopez","Nico López","https://s.glbimg.com/es/sde/f/2018/04/08/5bb6e14f65a15709391b32e0e4332d8c_FORMATO.png",84709,25,"INT","ata","Dúvida",10.7,16.31,1.89,5.43,"Internacional",3,4,22,15,12,22,3,7,43,20,NA,5,NA,NA,NA,NA,NA,NA
"547","Erik Nascimento Lima","erik","Erik","https://s.glbimg.com/es/sde/f/2018/08/24/4c8b627f6b5b437c8410b1aa659b69ae_FORMATO.png",84848,25,"BOT","ata","Provável",4.9,2.65,0.33,1.19,"Botafogo",1,1,10,1,5,16,NA,NA,16,5,NA,4,NA,NA,NA,NA,NA,NA
"548","Denilson Pereira Junior","denilson","Denilson","https://s.glbimg.com/es/sde/f/2018/06/26/03cbfce3f32c6c7b881bed5eeebfa2a5_FORMATO.png",84718,25,"ATL","ata","Nulo",0,8.04,0,2.2,"Atlético-MG",NA,NA,11,1,7,6,NA,2,12,3,NA,3,NA,NA,NA,NA,NA,NA
"549","Alberto Valentim do Carmo Neto","alberto-valentim","Alberto Valentim","https://s.glbimg.com/es/sde/f/2018/03/20/c6b54edc93e180bf641056650be46611_FORMATO.png",84863,25,"VAS","tec","Provável",2.5,9.18,0.29,3.66,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","Orlando Enrique Berrío Meléndez","berrio","Berrío ","https://s.glbimg.com/es/sde/f/2018/05/04/1dca4f3eecabeea66a9817cd0722f76f_FORMATO.png",85300,25,"FLA","ata","Nulo",-0.8,3.73,-0.33,0.2,"Flamengo",NA,NA,2,NA,NA,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"551","Claudinei dos Santos Oliveira","claudinei-oliveira","Claudinei Oliveira","https://s.glbimg.com/es/sde/f/2018/08/16/7dc40b789dd80eefcd7d5ee365b95f95_FORMATO.png",84761,25,"PAR","tec","Provável",1.76,8.93,0.15,3.42,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","Lucas Cândido Silva","lucas-candido","Lucas Cândido","https://s.glbimg.com/es/sde/f/2018/05/07/19488c44e682165da72638af463246ff_FORMATO.png",84851,25,"ATL","mei","Nulo",0,2.61,0,1.24,"Atlético-MG",NA,NA,2,1,NA,4,NA,NA,NA,6,NA,NA,NA,NA,1,NA,NA,NA
"553","Carlos Alberto Carvalho da Silva Júnior","carlos","Carlos","https://s.glbimg.com/es/sde/f/2018/04/20/e4df417626fe465bd2a41d300e43856f_FORMATO.png",85027,25,"PAR","ata","Contundido",0,4.89,0,1.75,"Paraná",NA,5,17,6,14,23,NA,1,21,16,NA,11,NA,NA,NA,NA,NA,NA
"554","Henrique Silva Milagres","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/04/09/a2a38f9417ef984a6dc682daa29dbadd_FORMATO.png",84893,25,"VAS","lat","Nulo",0,5.83,0,2.17,"Vasco",1,4,23,2,3,28,NA,NA,35,21,3,1,NA,NA,1,NA,NA,NA
"555","Jeferson de Araújo de Carvalho","jeferson","Jeferson","https://s.glbimg.com/es/sde/f/2018/04/13/b82201ef35f9d51daf417ce9f8294859_FORMATO.png",84917,25,"VIT","lat","Suspenso",-0.7,5.11,-0.68,2.77,"Vitória",1,6,25,1,2,16,NA,NA,60,34,7,2,NA,NA,NA,NA,NA,NA
"556","Marcelo Machado dos Santos ","marcelo","Marcelo","https://s.glbimg.com/es/sde/f/2018/03/20/05f475c48e922f2e6d24615603f85935_FORMATO.png",85400,25,"BOT","mei","Nulo",0,3.28,0,2.13,"Botafogo",NA,1,4,NA,2,5,NA,NA,2,6,NA,NA,NA,NA,NA,NA,NA,NA
"557","João Paulo Silva Martins","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2018/05/23/1ca235953ef1a22b3961956b96191dc1_FORMATO.png",85425,25,"SAN","gol","Nulo",0,2,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","Leonardo de Sousa Pereira","leo-ceara","Léo Ceará","https://s.glbimg.com/es/sde/f/2018/08/31/5097d6c26b52561e75d1062f0c17c757_FORMATO.png",85607,25,"VIT","ata","Provável",3.6,7.32,0.22,5.08,"Vitória",NA,2,12,3,9,24,NA,2,6,3,NA,2,NA,NA,NA,NA,NA,NA
"559","Raul Prata","raul-prata","Raul Prata","https://s.glbimg.com/es/sde/f/2018/05/24/c8acdd3d52f83d6831096e90f46b3d69_FORMATO.png",84855,25,"SPO","lat","Nulo",0,8.4,0,2.87,"Sport",NA,2,17,2,2,15,NA,NA,47,25,4,NA,NA,NA,1,NA,NA,NA
"560","Uilson Pedruzzi de Oliveira","uilson","Uilson","https://s.glbimg.com/es/sde/f/2018/05/07/9c69736d87e93ac80d7f38013cb1c1e7_FORMATO.png",85418,25,"ATL","gol","Contundido",0,2,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","Marcos Felipe de Freitas Monteiro","marcos-felipe","Marcos Felipe ","https://s.glbimg.com/es/sde/f/2018/05/18/72317ca5c12be51354f8792ab39b37d8_FORMATO.png",85004,25,"FLU","gol","Nulo",0,2,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Alex Paulo Menezes Santana","alex-santana","Alex Santana","https://s.glbimg.com/es/sde/f/2018/03/21/0b541e5882ecfea594b9f526c908601d_FORMATO.png",85465,25,"PAR","mei","Provável",5.5,4.39,0.75,2.79,"Paraná",NA,5,13,6,17,23,NA,1,16,17,NA,NA,NA,NA,NA,NA,NA,NA
"563","Leonardo Pinheiro da Conceição","leo","Léo","https://s.glbimg.com/es/sde/f/2018/03/21/c6572fbc65cb9ee9ad6f2d3e068ccbd1_FORMATO.png",85626,25,"BAH","lat","Provável",0.7,9.04,-0.44,3.32,"Bahia",1,NA,27,4,5,19,NA,NA,43,34,4,3,NA,NA,NA,NA,NA,NA
"564","Hyoran Kaue Dalmoro","hyoran","Hyoran","https://s.glbimg.com/es/sde/f/2017/02/19/1ec83086a8ae2fe33a1e88113fff1ac1_FORMATO.png",85931,25,"PAL","mei","Provável",3.7,5.96,0.6,3.77,"Palmeiras",6,3,26,8,14,20,1,2,26,11,NA,3,NA,NA,NA,NA,NA,NA
"565","Jonatan Daniel Álvez Sagar","jonatan-alvez","Jonatan Álvez","https://s.glbimg.com/es/sde/f/2018/07/16/8b1421130c1ebf9cc2ff9bd2d84bd2a0_FORMATO.png",92377,25,"INT","ata","Dúvida",-0.5,5.76,0.07,1.09,"Internacional",NA,5,15,5,3,13,NA,2,20,4,NA,5,NA,NA,NA,NA,NA,NA
"566","Igor da Silva Amaral","igor-amaral","Igor Amaral","https://s.glbimg.com/es/sde/f/2018/08/03/617d3a1d03fc88e359293779c15c367a_FORMATO.png",86073,25,"AME","mei","Nulo",0,2,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","Miguel Ángel Borja Hernández","borja","Borja","https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png",86120,25,"PAL","ata","Nulo",2.4,10.41,-0.06,3.68,"Palmeiras",1,3,17,3,17,7,NA,2,22,11,NA,8,NA,NA,NA,NA,NA,NA
"568","Pablo Dyego da Silva Rosa","pablo-dyego","Pablo Dyego","https://s.glbimg.com/es/sde/f/2018/01/21/438b2556ee9ffdf26099d9eb3ecbe28a_FORMATO.png",86444,25,"FLU","ata","Nulo",0,5.39,0,3.24,"Fluminense",NA,NA,4,4,6,12,1,2,15,5,NA,NA,NA,NA,NA,NA,NA,NA
"569","Andrew Erik Feitosa","morato","Morato","https://s.glbimg.com/es/sde/f/2018/08/10/f20dbfb85cf291b37dab5689f90e2f2c_FORMATO.png",86227,25,"SPO","ata","Provável",2.7,2.14,0.17,1.58,"Sport",NA,1,5,4,2,5,NA,NA,5,4,NA,2,NA,NA,NA,NA,NA,NA
"570","Richardson Fernandes dos Santos","richardson","Richardson","https://s.glbimg.com/es/sde/f/2018/05/25/c51f78e8b84b9bb14c67fc3bcd7d69af_FORMATO.png",86536,25,"CEA","mei","Provável",1.2,6.55,-0.51,3.2,"Ceará",1,6,43,3,5,47,NA,NA,30,41,NA,1,NA,NA,NA,NA,NA,NA
"571","Victor Luis Chuab Zamblauskas","victor-luis","Victor Luis","https://s.glbimg.com/es/sde/f/2018/03/01/1bfd94d7a93e4d5f7f21981109f79c87_FORMATO.png",86410,25,"PAL","lat","Provável",7.8,9.18,-0.37,5.27,"Palmeiras",NA,2,10,4,4,16,NA,NA,30,24,7,1,NA,NA,NA,NA,NA,NA
"572","Bruno Gomes de Oliveira Conceição","bruno-gomes","Bruno Gomes","https://s.glbimg.com/es/sde/f/2018/07/10/f67ff2e9bd4eb7be0afc9c0c683d5e0f_FORMATO.png",86512,25,"VIT","ata","Nulo",0,3,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","Everton Felipe de Oliveira Silva","everton-felipe","Everton Felipe","https://s.glbimg.com/es/sde/f/2018/08/21/4d64454f19345aa1913dc5a20c3bd0d2_FORMATO.png",86519,25,"SAO","mei","Dúvida",0,4.76,-0.13,2.12,"São Paulo",NA,NA,5,4,1,13,NA,1,26,8,NA,1,NA,NA,NA,NA,NA,NA
"574","Wanderson Santos Pereira","wanderson","Wanderson","https://s.glbimg.com/es/sde/f/2018/05/08/ebbd8503f27be0857e0c6fbad5884636_FORMATO.png",86143,25,"ATL","zag","Nulo",0,4.39,0,1.95,"Atlético-PR",NA,2,16,NA,2,1,NA,NA,22,11,4,1,NA,NA,NA,NA,NA,NA
"575","Richard Cândido Coelho","richard","Richard","https://s.glbimg.com/es/sde/f/2018/05/18/2e439bad8d914c893045a080a41aee13_FORMATO.png",86711,25,"FLU","mei","Provável",2.4,15.36,-0.47,4.54,"Fluminense",1,3,27,6,6,31,NA,1,46,65,NA,NA,NA,NA,NA,NA,NA,NA
"576","João Lucas Cardoso","joao-lucas","João Lucas","https://s.glbimg.com/es/sde/f/2018/06/08/cba36b9e183d6b8a55c6361787adf089_FORMATO.jpeg",86740,25,"CEA","lat","Contundido",0,4.47,0,3.06,"Ceará",NA,1,6,2,6,4,NA,NA,25,6,5,NA,NA,NA,NA,NA,NA,NA
"577","Everton Sousa Soares","everton","Everton","https://s.glbimg.com/es/sde/f/2018/05/18/997feae679bb584848d2ef5197f0b406_FORMATO.png",86757,25,"GRE","ata","Provável",1.6,16.01,-1.4,7.86,"Grêmio",3,4,19,14,23,27,3,7,37,23,NA,2,NA,NA,NA,NA,NA,NA
"578","Malcoon Silva","malcoon","Malcoon","https://s.glbimg.com/es/sde/f/2015/05/07/69c5d890c1338b62d5a46963c3c32ab1_FORMATO.jpeg",86615,25,"AME","lat","Nulo",0,2,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","Jandrei Chitolina Carniel","jandrei","Jandrei","https://s.glbimg.com/es/sde/f/2018/05/24/a6bbeb6a5b1860ac8642a8ba43cd525e_FORMATO.png",86508,25,"CHA","gol","Provável",11.4,6.77,2.25,1.65,"Chapecoense",NA,2,1,NA,NA,4,NA,NA,18,1,5,NA,28,35,NA,NA,1,NA
"580","Lucas Macanhan Ferreira","lucas-macanhan","Lucas Macanhan","https://s.glbimg.com/es/sde/f/2016/05/13/222c790995cc7292f07b0dc4db7cc5f4_FORMATO.png",86760,25,"ATL","gol","Nulo",0,1,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","Matheus Rossetto","matheus-rossetto","Matheus Rossetto","https://s.glbimg.com/es/sde/f/2018/05/08/036cf29144ee81b7e52eaed8486c6718_FORMATO.png",86766,25,"ATL","mei","Nulo",0,8.14,0,1.87,"Atlético-PR",NA,1,10,NA,3,4,NA,1,21,15,NA,2,NA,NA,NA,NA,NA,NA
"582","Luís Vinícius da Silva Matos","vinicius","Vinicius","https://s.glbimg.com/es/sde/f/2018/04/20/41282578700a83d0c3505f577dfbac5c_FORMATO.png",86861,25,"VIT","zag","Nulo",0,3,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","Luan Guilherme de Jesus Vieira","luan","Luan","https://s.glbimg.com/es/sde/f/2018/05/21/c01a0fcc9657bf0df6cfde4356ece5bc_FORMATO.png",86759,25,"GRE","ata","Provável",0,14.48,0,4.6,"Grêmio",5,2,19,10,20,47,2,NA,59,18,NA,3,NA,NA,NA,NA,NA,2
"584","José Welison da Silva","jose-welison","José Welison","https://s.glbimg.com/es/sde/f/2018/07/11/1d923ab86aabd29245dae5fd1338d9bd_FORMATO.png",86859,25,"ATL","mei","Nulo",0,3.47,0,1.83,"Atlético-MG",NA,4,30,2,3,13,NA,NA,37,36,NA,NA,NA,NA,NA,NA,NA,NA
"585","Luiz Otávio da Silva Santos","luiz-otavio","Luiz Otávio ","https://s.glbimg.com/es/sde/f/2018/05/24/e8b83c81c541dabe3a815f0473d550fa_FORMATO.png",86863,25,"CHA","zag","Nulo",0,4.05,0,1.37,"Chapecoense",NA,1,3,NA,1,NA,NA,NA,4,2,1,NA,NA,NA,NA,NA,NA,NA
"586","Jordi Almeida","jordi","Jordi","https://s.glbimg.com/es/sde/f/2018/05/03/ed6a15c40c4b369e9b0852d3eca92739_FORMATO.png",86776,25,"VAS","gol","Nulo",0,2,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","Raniel Santana de Vasconcelos","raniel","Raniel","https://s.glbimg.com/es/sde/f/2018/05/07/074f3b8960ae6ea7711fa17be1c27cac_FORMATO.png",86797,25,"CRU","ata","Provável",0,6.4,0.29,2.85,"Cruzeiro",1,1,39,9,13,37,NA,3,18,15,NA,6,NA,NA,NA,NA,NA,1
"588","Reginaldo Lopes de Jesus","reginaldo","Reginaldo ","https://s.glbimg.com/es/sde/f/2018/07/20/591136c613faa29b99fb60147d6e557c_FORMATO.png",86820,25,"ATL","lat","Nulo",0,3,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","Nathan Gomes de Melo","nathan","Nathan",NA,86951,25,"VAS","ata","Nulo",0,2,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
