"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","DD","DP","DS","FC","FD","FF","FS","G","GS","PI","SG","A","I","FT","PP","CV","GC"
"493","Fagner Conserva Lemos","fagner","Fagner","https://s.glbimg.com/es/sde/f/2020/07/21/86994a3b5f98e1f43ef23a09d56aa65c_FORMATO.png",42500,26,264,"lat","Provável",0.8,10.76,-1.06,3.57,17,"264",2,NA,NA,50,22,5,5,16,1,NA,194,5,NA,2,NA,NA,1,NA
"494","Christian Roberto Alves Cardoso","christian","Christian","https://s.glbimg.com/es/sde/f/2020/02/28/459619b85e3c40ab2998b4b1deef1873_FORMATO.png",104502,26,293,"mei","Provável",-2.5,0.79,-0.1,0.14,18,"293",6,NA,NA,15,33,2,2,21,1,NA,84,NA,NA,2,1,NA,NA,NA
"495","Walter Kannemann","kannemann","Kannemann","https://s.glbimg.com/es/sde/f/2018/05/21/7a4b8f949ed4d8b668d8c40a33e50edb_FORMATO.png",87342,26,284,"zag","Suspenso",-5.4,8.71,-2.22,3.66,9,"284",4,NA,NA,26,24,2,3,11,NA,NA,34,5,NA,NA,NA,NA,1,NA
"496","Francisco Vítor Silva Costa","victor-jacare","Victor Jacaré","https://s.glbimg.com/es/sde/f/2020/08/25/682aea868615c09c3571352b835cc394_FORMATO.png",101201,26,354,"ata","Nulo",0,5.81,0,1.6,7,"354",2,NA,NA,NA,8,2,6,12,1,NA,15,NA,NA,1,NA,NA,NA,NA
"497","João Victor Gomes da Silva","gomes","Gomes","https://s.glbimg.com/es/sde/f/2020/09/15/53a509d5292e3761e7e9f345bf82bfa4_FORMATO.png",107109,26,262,"mei","Provável",6.2,2.38,1.53,3.07,3,"Flamengo",2,NA,NA,12,13,NA,NA,5,NA,NA,8,NA,NA,NA,2,NA,NA,NA
"498","Marthã Fernando Gonçalves Pimenta","martha","Marthã","https://s.glbimg.com/es/sde/f/2020/01/16/9b5adea073467ee84f68436f0d462a6f_FORMATO.png",107400,26,354,"mei","Nulo",0,0.83,0,-0.47,3,"354",1,NA,NA,1,2,NA,NA,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"499","Natan Bernardo de Souza","natan","Natan","https://s.glbimg.com/es/sde/f/2020/09/21/f0d9224327f2b48738ff94bbb145695c_FORMATO.png",107110,26,262,"zag","Provável",0.2,4.12,-0.76,3.36,9,"Flamengo",3,NA,NA,18,8,1,2,3,1,NA,31,1,1,NA,1,NA,NA,NA
"500","Matheus Purcelo Blecha de Moraes","matheus-moraes","Matheus Moraes","https://s.glbimg.com/es/sde/f/2020/08/03/a6f8905ccb70a6ebf11ac94c30c32c6a_FORMATO.png",109560,26,277,"mei","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","Pedro Henrique Naressi Machado","pedro-naressi","Pedro Naressi","https://s.glbimg.com/es/sde/f/2020/09/14/46ddb181165c7727e2b17d88bb13428e_FORMATO.png",98529,26,354,"mei","Nulo",0,1.92,0,2.43,7,"354",3,NA,NA,13,12,NA,2,8,1,NA,26,NA,1,NA,NA,NA,NA,NA
"502","Saulo Rodrigues da Silva","saulo-mineiro","Saulo Mineiro","https://s.glbimg.com/es/sde/f/2020/09/24/6ceba057ce17022449326aff9d66b9c0_FORMATO.png",98274,26,354,"ata","Nulo",-1.1,2.95,0.01,3.18,6,"354",NA,NA,NA,4,14,NA,3,3,2,NA,8,NA,NA,NA,1,NA,NA,NA
"503","André Trindade da Costa Neto","andre","André","https://s.glbimg.com/es/sde/f/2020/08/11/8470af121134d1416824bede8711b287_FORMATO.png",107498,26,266,"mei","Nulo",0,0.84,0,0.37,6,"266",2,NA,NA,8,5,NA,NA,3,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
"504","Wagner Leonardo Calvelo de Souza","wagner-leonardo","Wagner Leonardo","https://s.glbimg.com/es/sde/f/2020/08/31/fb5f96034ec98cf83f561f397865ca64_FORMATO.png",104994,26,277,"zag","Nulo",0,2.11,0,2.33,9,"Santos",NA,NA,NA,15,1,1,NA,4,NA,NA,17,1,NA,NA,NA,NA,NA,NA
"505","Jean Pyerre Casagrande Silveira Correa","jean-pyerre","Jean Pyerre","https://s.glbimg.com/es/sde/f/2019/07/09/c0831db56540c4e253fdd6affa63d176_FORMATO.png",98832,26,284,"mei","Provável",2,11.23,-0.26,4.36,9,"284",NA,NA,NA,12,5,3,15,7,1,NA,54,NA,1,NA,1,NA,NA,NA
"506","Caio Alan Tem Catem Gonçalves","caio","Caio","https://s.glbimg.com/es/sde/f/2018/03/01/87be2dd051653cd0a7a8ee5d52f910c8_FORMATO.png",99460,26,293,"gol","Nulo",0,1,0,0,0,"293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","Shaylon Kallyson Cardoso","shaylon","Shaylon","https://s.glbimg.com/es/sde/f/2020/10/09/595b0f8687c68ff0296dd3fc19261801_FORMATO.png",97520,26,290,"mei","Provável",2.4,3.63,-0.21,3.09,10,"290",NA,NA,NA,15,3,2,7,6,1,NA,66,NA,1,NA,NA,NA,NA,NA
"508","Pedro Henrique Nunes Silva","pedrao","Pedrão","https://s.glbimg.com/es/sde/f/2020/08/03/ab4d9a5eefa053f8078426da8a7517ee_FORMATO.png",107541,26,292,"zag","Nulo",0,1,0,0,0,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","Helber Ítalo dos Santos","italo","Ítalo","https://s.glbimg.com/es/sde/f/2020/08/03/e97b986421d4e4f78f7277bb663147fc_FORMATO.png",109395,26,292,"mei","Nulo",0,1,0,0,0,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","Rafael Navarro Leal","rafael-navarro","Rafael Navarro","https://s.glbimg.com/es/sde/f/2020/07/20/893ac0fe6c55a42b91ef4744f6ca7d4b_FORMATO.png",105770,26,263,"ata","Nulo",0,2,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","Weverson Moreira da Costa","weverson","Weverson","https://s.glbimg.com/es/sde/f/2020/08/07/b2b35810b693ede75833b9de607b5ffd_FORMATO.png",109426,26,280,"lat","Nulo",0,1,0,0.17,13,"280",1,NA,NA,13,9,1,1,1,NA,NA,58,1,NA,2,NA,NA,1,NA
"512","Guilherme Alecsander Guedes","guilherme-guedes","Guilherme Guedes","https://s.glbimg.com/es/sde/f/2020/07/19/3e492b4747eacc5d7e87267e97310fad_FORMATO.png",100741,26,284,"lat","Nulo",0,3,0,0,0,"284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","Igor Marques Paciência Cardoso","igor-formiga","Igor Formiga","https://s.glbimg.com/es/sde/f/2020/09/15/7f27f40ad90d38e340989d3076982f60_FORMATO.png",106708,26,264,"lat","Nulo",0,1,0,0,0,"264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","Leandro Henrique do Nascimento","leandrinho","Leandrinho","https://s.glbimg.com/es/sde/f/2020/08/21/0a104e26afc93ebbbf158e5bfc8a3400_FORMATO.png",91702,26,280,"ata","Nulo",0,2.25,0,0.9,6,"280",NA,NA,NA,2,2,NA,3,6,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
"515","Gabriel Silva Vieira","gabriel-silva","Gabriel Silva","https://s.glbimg.com/es/sde/f/2020/08/31/0a2bee87b74c5aa4a5eb332b01b24185_FORMATO.png",103766,26,275,"mei","Nulo",0,0.79,-0.12,0.1,8,"275",1,NA,NA,2,5,NA,5,1,NA,NA,7,NA,NA,1,NA,NA,NA,NA
"516","Marcelo Alves Santos","marcelo-alves","Marcelo Alves","https://s.glbimg.com/es/sde/f/2020/08/17/eb3ae31017de7743d4838a3e8d4412be_FORMATO.png",104050,26,267,"zag","Provável",5,2.95,0.9,3.05,7,"267",NA,NA,NA,11,8,NA,NA,2,NA,NA,16,3,NA,NA,NA,NA,NA,NA
"517","Leonardo Rech Ortiz","leo-ortiz","Léo Ortiz","https://s.glbimg.com/es/sde/f/2020/07/28/090452058da707cf73facf6249235bfb_FORMATO.png",97867,26,280,"zag","Provável",0.7,8.01,-0.34,3.02,25,"280",3,NA,NA,42,15,2,7,11,3,NA,106,5,NA,NA,NA,NA,NA,1
"518","Renan Victor da Silva","renan","Renan","https://s.glbimg.com/es/sde/f/2020/09/15/5345f1ee7a9264d591c66046094e68b7_FORMATO.png",109963,26,275,"lat","Nulo",0,1.01,0,2.07,3,"275",1,NA,NA,8,8,NA,NA,2,NA,NA,18,1,NA,NA,NA,NA,NA,NA
"519","Matheus Isaías dos Santos","matheus-jussa","Matheus Jussa","https://s.glbimg.com/es/sde/f/2020/07/20/b6025d70931dcc81ed6357f0201f65e9_FORMATO.png",91689,26,285,"zag","Nulo",0,2.32,0,0.9,2,"285",2,NA,NA,4,5,NA,NA,1,NA,NA,12,1,NA,NA,NA,NA,NA,NA
"520","Tiago Barbosa Figueiredo","tiago-barbosa","Tiago Barbosa","https://s.glbimg.com/es/sde/f/2020/07/20/48e64443c43ff43fa1a705b9c5ee4534_FORMATO.png",107742,26,285,"zag","Nulo",0,2,0,0,0,"285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Vinícius Lopes da Silva","vinicius","Vinícius","https://s.glbimg.com/es/sde/f/2020/09/24/f3ee6a9a8f1a2edeccd5d3f9d5cc70cd_FORMATO.png",104660,26,290,"ata","Nulo",0.4,4.72,-0.28,4.25,15,"290",2,NA,NA,18,25,10,9,29,3,NA,49,NA,2,1,NA,NA,NA,NA
"522","Lucas Estella Perri","lucas-perri","Lucas Perri","https://s.glbimg.com/es/sde/f/2020/09/01/c6c4761a2d57001c8a08954dca2c76c0_FORMATO.png",91260,26,276,"gol","Contundido",0,1.1,0,-2,0,"276",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","Túlio Galindo Bandeira de Melo","tulio","Túlio","https://s.glbimg.com/es/sde/f/2020/08/03/7db9b8bf5d4227af9e3c54b92119537c_FORMATO.png",109566,26,292,"gol","Nulo",0,1,0,0,0,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","José Roberto Assunção de Araújo Filho","ze-roberto","Zé Roberto","https://s.glbimg.com/es/sde/f/2020/09/24/92e625f2f61fcc7b47312d5c8e899f76_FORMATO.png",80076,26,373,"ata","Suspenso",0,5.29,0,2.55,13,"373",2,NA,NA,5,28,8,9,36,2,NA,61,NA,1,7,NA,NA,NA,NA
"525","Sávio Moreira de Oliveira","savio","Sávio","https://s.glbimg.com/es/sde/f/2020/09/02/d3593dad92d54a666c9472d1db672cf0_FORMATO.png",109463,26,282,"ata","Nulo",0,0.99,0,1,6,"282",NA,NA,NA,2,2,3,2,5,NA,NA,22,NA,NA,1,NA,NA,NA,NA
"526","Bento Matheus Krepski","bento","Bento","https://s.glbimg.com/es/sde/f/2020/01/21/ab6dea8e1671b6a86c1c7321be69d347_FORMATO.png",105208,26,293,"gol","Nulo",0,0.94,0,1,1,"293",NA,2,NA,NA,NA,NA,NA,NA,NA,3,10,NA,NA,NA,NA,NA,NA,NA
"527","Otávio Ataide da Silva","otavio","Otávio","https://s.glbimg.com/es/sde/f/2020/09/24/8cbc0bff17eaf390ffb3ae97064a3cd9_FORMATO.png",110189,26,262,"zag","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","Kawan Gabriel da Silva","kawan","Kawan","https://s.glbimg.com/es/sde/f/2019/09/08/a8fc75a1bedde47f33857a4a2b460b64_FORMATO.png",106219,26,293,"mei","Nulo",0,0.72,0,-2.6,1,"293",1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"529","Artur Victor Guimarães","artur","Artur","https://s.glbimg.com/es/sde/f/2020/07/28/e1784a425e398f05dd3d8f178a3ddaf6_FORMATO.png",95799,26,280,"ata","Provável",2,11.97,-1.47,3.43,22,"280",1,NA,NA,27,17,13,24,48,NA,NA,194,NA,4,5,2,1,NA,NA
"530","Yuri de Oliveira","yuri-de-oliveira","Yuri de Oliveira","https://s.glbimg.com/es/sde/f/2020/09/24/44a977be355ae4ac44c218ce35daa72a_FORMATO.png",110190,26,262,"mei","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","Marcos Vinicius Serrato","marcos-serrato","Marcos Serrato","https://s.glbimg.com/es/sde/f/2020/09/23/0572f6d3ff5c4a259bb808efddb9cfda_FORMATO.png",88307,26,292,"mei","Nulo",0,2.3,0,-0.1,1,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"532","Luan de Freitas Molarinho Chagas","luan","Luan","https://s.glbimg.com/es/sde/f/2020/08/12/413605a6cf625e33f90ce5b7af595cf0_FORMATO.png",105807,26,266,"zag","Nulo",0,1,0,0,0,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Henrique Lordelo Souza de Oliveira","henrique-lordelo","Henrique Lordelo","https://s.glbimg.com/es/sde/f/2020/08/26/0ffd54648c0b345f87f9216be1906a0a_FORMATO.jpeg",107259,26,290,"mei","Nulo",-0.1,0.81,-0.23,0.65,2,"290",NA,NA,NA,1,2,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"534","Matheus Henrique Teixeira","matheus-teixeira","Matheus Teixeira","https://s.glbimg.com/es/sde/f/2020/02/28/0be52fce88dbd641cee3e966d4765bbb_FORMATO.png",102907,26,265,"gol","Nulo",0,1,0,0,0,"265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","Victor Hugo Santana Carvalho","vitinho","Vitinho","https://s.glbimg.com/es/sde/f/2020/07/28/51d0ea8bb18b7deb239ab41038d9cf2a_FORMATO.png",95770,26,280,"mei","Contundido",0,2.29,0,0,1,"280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","Gabriel Pereira dos Santos","gabriel-pereira","Gabriel Pereira","https://s.glbimg.com/es/sde/f/2020/08/07/d0c9572f69b00f883407c3d28c757240_FORMATO.png",109588,26,264,"mei","Nulo",-0.3,0.79,-0.04,-0.05,2,"264",NA,NA,NA,NA,1,NA,NA,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"537","Lucas Evangelista Santana de Oliveira","lucas-evangelista","Lucas Evangelista","https://s.glbimg.com/es/sde/f/2020/08/28/cb89e54fa471354bad6c43cfca018a24_FORMATO.png",84674,26,280,"mei","Nulo",0,5.01,0,3.62,15,"280",5,NA,NA,26,25,7,8,34,2,NA,50,NA,1,NA,1,NA,NA,NA
"538","Mateus Nascimento Soares","nascimento","Nascimento","https://s.glbimg.com/es/sde/f/2020/09/18/31881e6934bd7992520c805afcd53221_FORMATO.png",107372,26,266,"mei","Nulo",0,1.31,0,2.8,1,"266",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"539","Calebe Gonçalves Ferreira da Silva","calebe","Calebe","https://s.glbimg.com/es/sde/f/2020/08/25/d52bc0bfbe4b0ae783710e64423e37ed_FORMATO.png",109461,26,282,"mei","Nulo",0,0.79,0,0.37,3,"282",NA,NA,NA,1,5,NA,2,3,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"540","Danilo Gomes Magalhães","danilo-gomes","Danilo Gomes","https://s.glbimg.com/es/sde/f/2020/11/19/873fa1fcb351fcd70fb14f5d8cac13de_FORMATO.png",106826,26,373,"ata","Nulo",0,0.78,0,0.98,4,"373",NA,NA,NA,5,2,NA,1,3,NA,NA,9,NA,NA,3,NA,NA,NA,NA
"541","Luiz Henrique André Rosa da Silva","luiz-henrique","Luiz Henrique","https://s.glbimg.com/es/sde/f/2020/08/11/4a5576c976d8d907bed2a36ae3e556bb_FORMATO.png",109282,26,266,"ata","Nulo",0,2.47,0,1.9,17,"266",NA,NA,NA,17,9,2,9,5,1,NA,36,NA,1,3,NA,NA,NA,NA
"542","Guilherme da Silva Gonçalves","guilherme-bala","Guilherme Bala","https://s.glbimg.com/es/sde/f/2020/09/21/3521934731499931c541f253e2b6acc8_FORMATO.png",105318,26,262,"ata","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Matheus Bahia Santos","matheus-bahia","Matheus Bahia","https://s.glbimg.com/es/sde/f/2020/02/28/1a8f6f07fe040d69022f28f7575ba0a3_FORMATO.png",97899,26,265,"lat","Nulo",0,1.43,0,2.76,5,"265",1,NA,NA,13,9,2,1,4,NA,NA,29,NA,1,NA,NA,NA,NA,NA
"544","Jaques Bonfim Nazaré Neto","jaques","Jaques","https://s.glbimg.com/es/sde/f/2019/03/29/0aa6fcfbdf775616d09fa583d45fecee_FORMATO.png",104128,26,265,"zag","Nulo",0,1,0,0,0,"265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","Cleiton Schwengber","cleiton","Cleiton","https://s.glbimg.com/es/sde/f/2020/08/11/56999db7c665007bbfe8c1e1b0e76f8d_FORMATO.png",93882,26,280,"gol","Provável",-2.3,0.79,0.01,-0.14,19,"280",NA,8,NA,NA,NA,NA,NA,2,NA,21,136,4,NA,NA,NA,NA,NA,NA
"546","Matheus Sousa de Jesus","matheus-jesus","Matheus Jesus","https://s.glbimg.com/es/sde/f/2020/07/28/f6113500995af8a65418616d8f79fc39_FORMATO.png",95335,26,280,"mei","Nulo",0.5,4.03,-0.16,0.95,11,"280",3,NA,NA,9,13,3,7,9,NA,NA,43,NA,1,1,NA,NA,NA,NA
"547","Yuri Alberto Monteiro da Silva","yuri-alberto","Yuri Alberto","https://s.glbimg.com/es/sde/f/2020/08/11/60b97b20e537fed275de66e23aafd5d9_FORMATO.png",100652,26,285,"ata","Dúvida",7.5,4.02,0.23,3.18,12,"285",2,NA,NA,2,20,5,5,7,5,NA,23,NA,NA,2,NA,NA,NA,NA
"548","Nathan Uilian Fogaça","nathan","Nathan ","https://s.glbimg.com/es/sde/f/2020/03/03/e6e59b655c3cc3a36d2dd52bda9b59d7_FORMATO.png",102667,26,294,"ata","Nulo",0,0.79,0,0.17,7,"Coritiba",NA,NA,NA,1,4,2,NA,3,NA,NA,12,NA,NA,1,NA,NA,NA,NA
"549","Bruno Nunes de Barros","bruno-tubarao","Bruno Tubarão","https://s.glbimg.com/es/sde/f/2020/07/28/463ff91ecdd216754f963fbe0244e831_FORMATO.png",93637,26,280,"mei","Provável",1.1,3.8,-0.14,2.59,19,"280",3,NA,NA,33,16,5,11,12,1,NA,86,NA,1,2,2,NA,NA,NA
"550","Gonzalo Rodrigo Carneiro Méndez","gonzalo-carneiro","Gonzalo Carneiro","https://s.glbimg.com/es/sde/f/2019/04/01/504b1e2a808ffe49b9679b8e86de83b8_FORMATO.png",101796,26,276,"ata","Nulo",0,3.01,0,1.93,3,"276",NA,NA,NA,2,2,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA
"551","Marcos Leonardo Santos Almeida","marcos-leonardo","Marcos Leonardo","https://s.glbimg.com/es/sde/f/2020/07/29/d6405e2f853358d16a3e6f9bcd899577_FORMATO.png",109497,26,277,"ata","Nulo",0,0.95,0.16,0.62,12,"Santos",2,NA,NA,2,14,1,1,14,1,NA,5,NA,NA,NA,NA,NA,NA,NA
"552","Luiz Henrique Augustin ","luiz-henrique","Luiz Henrique","https://s.glbimg.com/es/sde/f/2020/03/03/1a216904bc60228576fbef1f7a6fece2_FORMATO.png",104526,26,294,"mei","Nulo",0,1.52,0,0.84,7,"Coritiba",NA,NA,NA,7,4,NA,1,3,NA,NA,14,NA,NA,NA,NA,NA,NA,NA
"553","Jan Carlos Hurtado Anchico","hurtado","Hurtado","https://s.glbimg.com/es/sde/f/2020/08/28/46b9f37333e23a02a705e65db3c9aeb3_FORMATO.png",105301,26,280,"ata","Nulo",1.1,2.13,0.41,0.53,13,"280",1,NA,NA,2,12,2,3,2,1,NA,9,NA,NA,NA,NA,NA,NA,NA
"554","Claudio Luiz Rodrigues Parisi Leonel","claudinho","Claudinho","https://s.glbimg.com/es/sde/f/2020/07/28/552853b4ec9d01e9cfe52d7863da96fd_FORMATO.png",92630,26,280,"ata","Provável",6.5,14.65,-0.03,5.38,22,"280",3,NA,NA,34,19,19,23,34,8,NA,213,NA,1,4,NA,1,NA,NA
"555","Dênis de Oliveira Aguiar Júnior","junior","Júnior","https://s.glbimg.com/es/sde/f/2019/04/01/f8a36e8e52088ffa0e8b4469629c46fe_FORMATO.png",103662,26,276,"gol","Nulo",0,1,0,0,0,"276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","Ronald dos Santos Lopes","ronald","Ronald","https://s.glbimg.com/es/sde/f/2020/08/11/efc2759a4d0d9b526fb58356150c1655_FORMATO.png",100969,26,356,"mei","Provável",0,2.78,0,1.84,15,"356",1,NA,NA,23,15,2,NA,18,NA,NA,23,NA,1,NA,NA,NA,NA,NA
"557","Gabriel Santos Cordeiro Lacerda","gabriel-lacerda","Gabriel Lacerda","https://s.glbimg.com/es/sde/f/2020/07/21/3dc2061d37b1f85d9dd8d9dd72cb35de_FORMATO.png",108176,26,354,"zag","Nulo",0,3.37,0,3.01,8,"354",NA,NA,NA,6,3,1,NA,3,NA,NA,32,3,1,NA,NA,NA,NA,NA
"558","Gabriel Rodrigues Noga","gabriel-noga","Gabriel Noga","https://s.glbimg.com/es/sde/f/2020/09/24/3fff46cdd51ae4c51550bdc35b8b98fe_FORMATO.png",107107,26,262,"zag","Nulo",0,0.78,0,-0.35,2,"Flamengo",1,NA,NA,2,1,NA,NA,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"559","Santiago Tréllez Vivero","trellez","Tréllez","https://s.glbimg.com/es/sde/f/2020/03/09/a26febfd7e5fd4366d0dbe0997ee0521_FORMATO.png",87679,26,276,"ata","Nulo",0,2.82,0,0.25,4,"276",NA,NA,NA,NA,NA,NA,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"560","Leonardo Alves Chú Franco","leo-chu","Léo Chú","https://s.glbimg.com/es/sde/f/2020/03/02/485559baefe71f75a76a1d43fe678c8e_FORMATO.png",106820,26,354,"ata","Suspenso",-1.3,2.7,-1.66,4.28,10,"354",2,NA,NA,19,8,2,7,8,1,NA,47,NA,4,7,NA,NA,NA,NA
"561","José Ítalo Monteiro Fidelis dos Santos","italo","Ítalo","https://s.glbimg.com/es/sde/f/2020/09/24/16dea88855a580e160fd2c0722019c6a_FORMATO.png",107108,26,262,"lat","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Lucas Ribeiro dos Santos","lucas-ribeiro","Lucas Ribeiro","https://s.glbimg.com/es/sde/f/2020/08/11/93a36fa67c35580ef4e99cac7a12dff1_FORMATO.png",103088,26,285,"zag","Provável",5.5,4.03,1.25,1.75,2,"285",1,NA,NA,NA,1,NA,1,1,NA,NA,3,1,NA,NA,NA,NA,NA,NA
"563","Jair Diego Alves de Brito","jaja","Jajá","https://s.glbimg.com/es/sde/f/2020/02/28/d7b228fb1f0473cd8f5e68c71f5f2a95_FORMATO.png",107195,26,293,"ata","Nulo",0,1,0,0,0,"293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","Richard Rios Montoya","richard-rios","Richard Rios","https://s.glbimg.com/es/sde/f/2020/09/24/b167c28d9ebf8bdea4bdb2823aed2296_FORMATO.png",107111,26,262,"mei","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","Luan Patrick Wiedthauper","luan-patrick","Luan Patrick","https://s.glbimg.com/es/sde/f/2020/02/28/28c6a5315c325c2abe37899978a526e9_FORMATO.png",106835,26,293,"zag","Nulo",0,2,0,0,0,"293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","Daniel de Pauli Oliveira","daniel-oliveira","Daniel Oliveira","https://s.glbimg.com/es/sde/f/2020/08/26/973d074315b5691682ca28a7984cb91c_FORMATO.jpeg",106076,26,290,"lat","Nulo",-0.1,1.78,-0.77,2.23,8,"290",1,NA,NA,6,6,1,1,1,NA,NA,7,3,NA,NA,NA,NA,NA,NA
"567","Kelvyn Ramos da Fonseca","kelvyn","Kelvyn","https://s.glbimg.com/es/sde/f/2020/08/07/02c22a8c5d9e06f0f869d0ea30ebb496_FORMATO.png",102464,26,354,"lat","Nulo",0,2.25,0,2.34,8,"354",NA,NA,NA,2,5,NA,1,4,1,NA,16,2,NA,NA,NA,NA,NA,NA
"568","Vinicius Milani Bueno","milani","Milani","https://s.glbimg.com/es/sde/f/2020/09/24/2d3cd30922ec8cb50738decdc8bd86f1_FORMATO.png",110188,26,262,"zag","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","Bruno da Silva Costa Leite","bruno-leite","Bruno Leite","https://s.glbimg.com/es/sde/f/2020/02/28/0b11aa48b3f2ef3b333a9cf52a39e44e_FORMATO.png",102301,26,293,"mei","Nulo",0,0.77,0,-0.6,1,"293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA
"570","Walisson Oliveira da Silva","walisson-pequeno","Walisson Pequeno","https://s.glbimg.com/es/sde/f/2020/08/26/8f968c585db3af26f26703f9fdfcefa7_FORMATO.jpeg",101696,26,290,"mei","Nulo",0,2,0,0,0,"290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","Lucas Araújo de Oliveira","lucas-araujo","Lucas Araújo","https://s.glbimg.com/es/sde/f/2020/07/19/42424bcbcec84f88078917af7eaa872f_FORMATO.png",100844,26,284,"mei","Nulo",0,1,0,0,0,"284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","Neilton Meira Mestzk","neilton","Neilton","https://s.glbimg.com/es/sde/f/2020/07/30/cc647d1f9a8818aedd430516d1d61f68_FORMATO.png",83772,26,294,"ata","Provável",14,7.8,1.93,3.25,14,"Coritiba",1,NA,NA,23,17,5,6,19,1,NA,48,NA,2,1,NA,NA,NA,NA
"573","Elias Mendes Trindade","elias","Elias","https://s.glbimg.com/es/sde/f/2020/09/24/466b1e0c94a4b7fe9eab500c429d91be_FORMATO.png",54395,26,265,"mei","Provável",0,5.94,0,-0.51,8,"265",3,NA,NA,8,17,NA,4,4,NA,NA,28,NA,NA,NA,NA,NA,NA,NA
