"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","DS","FC","FF","FS","PI","SG","A","FD","G","GS","CV","I","DD","DP","FT","GC","PP"
"455","Matheus Sousa de Jesus","matheus-jesus","Matheus Jesus","https://s.glbimg.com/es/sde/f/2020/07/28/f6113500995af8a65418616d8f79fc39_FORMATO.png",95335,20,280,"mei","Dúvida",0,4.54,0,1,9,"280",3,8,13,7,7,37,NA,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA
"456","Cleiton Schwengber","cleiton","Cleiton","https://s.glbimg.com/es/sde/f/2020/08/11/56999db7c665007bbfe8c1e1b0e76f8d_FORMATO.png",93882,20,280,"gol","Provável",-2.4,0.79,0,-0.56,14,"280",NA,NA,NA,NA,2,108,2,NA,NA,NA,18,NA,NA,7,NA,NA,NA,NA
"457","Everton Felipe de Oliveira Silva","everton-felipe","Everton Felipe","https://s.glbimg.com/es/sde/f/2020/07/16/8e57cefa124fc249fc9e07be0e3dc8bc_FORMATO.png",86519,20,373,"mei","Nulo",0,3.02,0,1.01,12,"373",1,9,4,2,17,77,NA,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA
"458","Claudio Luiz Rodrigues Parisi Leonel","claudinho","Claudinho","https://s.glbimg.com/es/sde/f/2020/07/28/552853b4ec9d01e9cfe52d7863da96fd_FORMATO.png",92630,20,280,"ata","Provável",0,13.79,0,5.32,17,"280",3,29,17,14,28,163,NA,1,10,7,NA,NA,4,NA,NA,NA,NA,1
"459","Henrique Lordelo Souza de Oliveira","henrique-lordelo","Henrique Lordelo","https://s.glbimg.com/es/sde/f/2020/08/26/0ffd54648c0b345f87f9216be1906a0a_FORMATO.jpeg",107259,20,290,"mei","Nulo",0,1,0,0,0,"290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","Bruno Roberto Pereira da Silva","bruninho","Bruninho","https://s.glbimg.com/es/sde/f/2020/07/19/a8a4dd85c718d51ded9273e2453ecfd5_FORMATO.png",101716,20,292,"mei","Nulo",0.3,3.76,-0.02,1.55,9,"292",1,7,4,3,3,20,NA,NA,3,NA,NA,NA,1,NA,NA,2,NA,NA
"461","Ronaldo Henrique Silva","ronaldo-silva","Ronaldo Silva","https://s.glbimg.com/es/sde/f/2020/07/19/6262a00677d1041e87f100faa6c04f45_FORMATO.png",71640,20,292,"ata","Nulo",0,0.81,0,-2.2,3,"292",1,1,1,NA,NA,3,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA
"462","Kawan Gabriel da Silva","kawan","Kawan","https://s.glbimg.com/es/sde/f/2019/09/08/a8fc75a1bedde47f33857a4a2b460b64_FORMATO.png",106219,20,293,"mei","Nulo",0,0.72,0,-2.6,1,"293",1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","Diego Alves Carreira","diego-alves","Diego Alves","https://s.glbimg.com/es/sde/f/2020/07/21/b85acd7e2d0f1ab91194e144715ce869_FORMATO.png",38509,20,262,"gol","Nulo",0,10.72,0,2.22,5,"Flamengo",NA,NA,NA,NA,2,19,1,NA,NA,NA,6,1,NA,6,NA,NA,NA,NA
"464","Douglas Moreira Fagundes","dodi","Dodi","https://s.glbimg.com/es/sde/f/2020/08/11/87b4fea563db3d41db70885180069dfb_FORMATO.png",89883,20,266,"mei","Provável",4.3,11.65,0.28,4.26,18,"266",3,64,23,9,32,56,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"465","Alan Steven Franco Palma","franco","Franco","https://s.glbimg.com/es/sde/f/2020/08/31/b9998b0398f68bde01652c40392cd3be_FORMATO.png",39656,20,282,"mei","Nulo",1.5,5.05,0.29,2.1,16,"282",1,16,26,4,14,58,NA,NA,4,3,NA,NA,1,NA,NA,NA,NA,NA
"466","Thonny Anderson da Silva Carvalho","thonny-anderson","Thonny Anderson","https://s.glbimg.com/es/sde/f/2020/07/28/50ffd2282fd3da3693e850891d65327e_FORMATO.png",101484,20,280,"mei","Nulo",-0.1,3.81,-0.15,-1.58,5,"280",NA,3,3,NA,1,9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"467","Victor Hugo Santana Carvalho","vitinho","Vitinho","https://s.glbimg.com/es/sde/f/2020/07/28/51d0ea8bb18b7deb239ab41038d9cf2a_FORMATO.png",95770,20,280,"mei","Contundido",0,3,0,0,0,"280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","Lucas Ribeiro dos Santos","lucas-ribeiro","Lucas Ribeiro","https://s.glbimg.com/es/sde/f/2020/08/11/93a36fa67c35580ef4e99cac7a12dff1_FORMATO.png",103088,20,285,"zag","Nulo",0,4,0,0,0,"285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","Ronald dos Santos Lopes","ronald","Ronald","https://s.glbimg.com/es/sde/f/2020/08/11/efc2759a4d0d9b526fb58356150c1655_FORMATO.png",100969,20,356,"mei","Nulo",1.3,2.78,0.07,1.91,12,"356",1,18,13,NA,16,20,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","Jan Carlos Hurtado Anchico","hurtado","Hurtado","https://s.glbimg.com/es/sde/f/2020/08/28/46b9f37333e23a02a705e65db3c9aeb3_FORMATO.png",105301,20,280,"ata","Nulo",0,2.1,-1.35,0.66,11,"280",1,2,9,3,2,8,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"471","César Rafael Haydar Villarreal","haydar","Haydar","https://s.glbimg.com/es/sde/f/2020/08/28/ba3142fb0b8e45fc8ea4206aff5b19ea_FORMATO.png",108385,20,280,"zag","Nulo",0,2,0,0,0,"280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","Fabrício Bruno Soares de Faria","fabricio-bruno","Fabrício Bruno","https://s.glbimg.com/es/sde/f/2020/08/07/30c87e07fe73b6315d5dd92b27e9ea12_FORMATO.png",90768,20,280,"zag","Nulo",0,0.93,0,-0.4,4,"280",1,8,5,NA,2,11,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"473","Walter Kannemann","kannemann","Kannemann","https://s.glbimg.com/es/sde/f/2018/05/21/7a4b8f949ed4d8b668d8c40a33e50edb_FORMATO.png",87342,20,284,"zag","Nulo",0,10.7,0,4.34,7,"284",4,24,23,2,9,26,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","Róbson Michael Signorini","robinho","Robinho","https://s.glbimg.com/es/sde/f/2020/08/11/a28703527589f89ea81cc09c82960ed6_FORMATO.png",62104,20,284,"mei","Nulo",0,4.67,0,1.09,10,"284",2,7,10,3,12,66,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","Jean Pyerre Casagrande Silveira Correa","jean-pyerre","Jean Pyerre","https://s.glbimg.com/es/sde/f/2019/07/09/c0831db56540c4e253fdd6affa63d176_FORMATO.png",98832,20,284,"mei","Provável",0.5,10.87,-0.31,3.33,6,"284",NA,8,3,10,6,29,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"476","Pedro Henrique Naressi Machado","pedro-naressi","Pedro Naressi","https://s.glbimg.com/es/sde/f/2020/09/14/46ddb181165c7727e2b17d88bb13428e_FORMATO.png",98529,20,354,"mei","Nulo",1,0.9,0.13,-0.33,3,"354",2,6,7,NA,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","Vivaldo Borges dos Santos Neto","neto-borges","Neto Borges","https://s.glbimg.com/es/sde/f/2020/08/17/41d8394a0ac3ed1a3309fad199f7520d_FORMATO.png",106411,20,267,"lat","Provável",5,4.5,0.89,2.64,8,"267",2,15,8,1,12,39,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","Luis Phelipe de Souza Figueiredo","luis-phelipe","Luis Phelipe","https://s.glbimg.com/es/sde/f/2020/08/28/603f9c40a4384779d4bf795d27336987_FORMATO.png",104500,20,280,"ata","Nulo",5.1,5.07,0.93,2.12,11,"280",1,9,5,NA,12,14,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"479","Kevin Peterson dos Santos Silva","kevin","Kevin ","https://s.glbimg.com/es/sde/f/2020/07/22/3146ee098c41caa4d1ed2022bd3dc17e_FORMATO.png",91888,20,263,"lat","Provável",0.5,2.97,-0.77,1.44,14,"263",2,30,15,1,13,193,2,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA
"480","Matheus Bueno Batista","matheus-bueno","Matheus Bueno","https://s.glbimg.com/es/sde/f/2020/03/03/a159f5ccd62c81f4ada32db91977a6be_FORMATO.png",101832,20,294,"mei","Nulo",0,2.29,0,1.32,16,"Coritiba",1,21,14,3,16,49,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","Henrique Vermudt","henrique-vermudt","Henrique Vermudt","https://s.glbimg.com/es/sde/f/2020/03/03/935e5497d5d03ac1eefea34e909731cf_FORMATO.png",104504,20,294,"mei","Nulo",1,1.75,0.05,0.73,3,"Coritiba",NA,3,NA,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","Weverton Guilherme da Silva Souza","weverton","Weverton","https://s.glbimg.com/es/sde/f/2020/07/28/98ed816e6bc98070a63fcc74d25eca77_FORMATO.png",104625,20,280,"lat","Nulo",-0.1,0.99,-0.14,0.16,5,"280",NA,2,1,1,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","Luis Manuel Orejuela García","orejuela","Orejuela","https://s.glbimg.com/es/sde/f/2020/07/19/2277b33232bf3b6a9c2e569271b9f87d_FORMATO.png",95352,20,284,"lat","Provável",7.4,10.28,-0.6,5.08,15,"284",1,45,22,6,21,152,6,NA,3,1,NA,NA,1,NA,NA,1,NA,NA
"484","Leonardo Javier Realpe Montaño","realpe","Realpe","https://s.glbimg.com/es/sde/f/2020/07/28/b2e83687d1e3ee5357f4fde25603a389_FORMATO.png",106299,20,280,"zag","Contundido",0,3.36,0,1.22,5,"280",1,9,1,1,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","Bruno Nunes de Barros","bruno-tubarao","Bruno Tubarão","https://s.glbimg.com/es/sde/f/2020/07/28/463ff91ecdd216754f963fbe0244e831_FORMATO.png",93637,20,280,"mei","Nulo",0,3.7,0,2.85,16,"280",2,29,14,9,8,75,NA,1,5,1,NA,NA,2,NA,NA,2,NA,NA
"486","Paulo Henrique Pereira da Silva","paulinho-boia","Paulinho Bóia","https://s.glbimg.com/es/sde/f/2020/07/21/b835e53eaf060e493f1fdd092c0174c6_FORMATO.png",100333,20,276,"ata","Nulo",0,4.79,0,3.1,9,"276",NA,11,8,6,18,22,NA,NA,4,NA,NA,NA,3,NA,NA,2,NA,NA
"487","Ángelo Giovanni Araos Llanos","araos","Araos","https://s.glbimg.com/es/sde/f/2020/07/21/e063b0d6307468bf5a905f24f53404ff_FORMATO.png",102352,20,264,"mei","Nulo",0,7.51,0,3.6,7,"264",2,7,5,4,9,34,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"488","César Bernardo Dutra","cesar","César","https://s.glbimg.com/es/sde/f/2020/07/21/422618b5070192c3866d9dc58a74354a_FORMATO.png",78086,20,262,"gol","Nulo",0,3.38,0,1.2,4,"Flamengo",NA,NA,NA,NA,NA,12,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"489","Luciano Batista da Silva Junior","luciano-juba","Luciano Juba","https://s.glbimg.com/es/sde/f/2020/02/27/31b914c6b9a40f145d57b7006f20116e_FORMATO.png",107093,20,292,"lat","Nulo",0,3.14,0,2.21,14,"292",1,20,10,1,1,106,2,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA
"490","Tomás Esteban Cuello","cuello","Cuello","https://s.glbimg.com/es/sde/f/2020/07/28/1eeacbdffc5dd751f52728c41e6c3146_FORMATO.png",98909,20,280,"mei","Provável",3.7,2.53,0.06,2.38,5,"280",NA,6,3,3,3,19,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"491","Jair Ventura","jair-ventura","Jair Ventura","https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png",92180,20,292,"tec","Provável",4.85,7.38,0.02,3.25,14,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","Gabriel Bernard Conceição da Silva","gabriel-bernard","Gabriel Bernard","",109618,20,373,"gol","Nulo",0,1,0,0,0,"373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","Leonardo Natel Vieira","leo-natel","Léo Natel","https://s.glbimg.com/es/sde/f/2020/07/21/75fe8f637b732326ab10856c62020124_FORMATO.png",98952,20,264,"ata","Nulo",-1.3,4,-0.71,2.26,13,"264",1,14,21,7,10,57,NA,1,3,2,NA,NA,3,NA,NA,NA,NA,NA
"494","Bruno Conceição Praxedes","praxedes","Praxedes","https://s.glbimg.com/es/sde/f/2020/07/20/521eb9012cf96bba8e8c3b08e79b3138_FORMATO.png",107744,20,285,"mei","Nulo",0,0.78,0,-0.4,7,"285",3,9,10,3,2,37,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"495","Marcos Vinícius Sousa Natividade","marquinhos","Marquinhos","https://s.glbimg.com/es/sde/f/2020/02/27/636794bd55317612f53a95fc4663618f_FORMATO.png",102292,20,292,"ata","Nulo",0,6.53,0,3.12,17,"292",5,29,21,6,63,78,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"496","Francisco Alves da Silva Melo","chico","Chico","https://s.glbimg.com/es/sde/f/2020/02/27/091e13c92c44ecc1214f5f2ecd1f2b5d_FORMATO.png",99253,20,292,"zag","Provável",5.7,3.36,0.28,3.14,9,"292",1,14,5,1,2,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","Carlos Eduardo Soares Mota","carlos-eduardo","Carlos Eduardo","https://s.glbimg.com/es/sde/f/2020/02/27/3e68131e760ca1e4bc68e176dfd5b5ec_FORMATO.png",90416,20,292,"gol","Nulo",0,2,0,0,0,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","Francisco Hyun Sol Kim","chico","Chico","https://s.glbimg.com/es/sde/f/2020/08/04/13893a6365a1a9dc6fc1d57912718f8d_FORMATO.png",82407,20,373,"ata","Provável",4.3,4.89,0.71,2.7,17,"373",1,15,22,9,30,96,NA,2,6,1,NA,NA,NA,NA,NA,2,NA,NA
"499","Lucas Felipe Calegari","calegari","Calegari","https://s.glbimg.com/es/sde/f/2020/08/11/62173af2578274ecacd1dfb222a0b1ed_FORMATO.png",104276,20,266,"lat","Nulo",0,5.21,0,5.14,7,"266",NA,28,7,2,16,50,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA
"500","Brenner Souza da Silva","brenner","Brenner","https://s.glbimg.com/es/sde/f/2020/07/23/08b2259246ad0fdc037dd11a4549d219_FORMATO.png",99789,20,276,"ata","Provável",12.7,7.85,0.68,5.89,12,"276",2,6,10,10,17,23,NA,1,5,6,NA,NA,5,NA,NA,1,NA,NA
"501","Fabio Augusto Luciano da Silva","fabinho","Fabinho","https://s.glbimg.com/es/sde/f/2020/08/18/1e267a7ff59ae5084d7ab501dbd5b9b7_FORMATO.png",101729,20,293,"ata","Nulo",0,2.57,0,2.18,10,"293",NA,11,4,5,6,48,NA,NA,3,1,NA,NA,2,NA,NA,NA,NA,NA
"502","Abel Mathías Hernández Platero","abel-hernandez","Abel Hernández","https://s.glbimg.com/es/sde/f/2020/08/28/4d9c29b23debc8be1dadcfe86a9cb017_FORMATO.png",74159,20,285,"ata","Provável",5.7,8.39,1.05,3.07,13,"285",1,14,10,7,7,27,NA,1,5,2,NA,NA,1,NA,NA,NA,NA,NA
"503","Wesley Pionteck Souza","wesley-pionteck","Wesley Pionteck","https://s.glbimg.com/es/sde/f/2020/08/07/70b200dbf6703aca6b5eee4008dbcad6_FORMATO.png",93376,20,280,"ata","Nulo",0,1.69,0,0.7,1,"280",NA,1,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","Rodrigo dos Santos de Freitas","rodrigo-freitas","Rodrigo Freitas","https://s.glbimg.com/es/sde/f/2020/09/04/018d68fa1c6441d3b39970cfad8ee083_FORMATO.png",103261,20,276,"zag","Nulo",0,1,0,0,0,"276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","Gustavo Henric da Silva","gustavo-mosquito","Gustavo Mosquito","https://s.glbimg.com/es/sde/f/2020/08/20/81a5c782b9fc85b4c16836aa362f34b8_FORMATO.png",97450,20,264,"ata","Dúvida",0.8,2.87,0.04,1.6,12,"264",NA,7,8,4,12,34,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"506","Fagner Conserva Lemos","fagner","Fagner","https://s.glbimg.com/es/sde/f/2020/07/21/86994a3b5f98e1f43ef23a09d56aa65c_FORMATO.png",42500,20,264,"lat","Provável",0,10.32,-1.44,2.93,13,"264",2,37,18,3,11,155,3,NA,3,1,NA,1,NA,NA,NA,NA,NA,NA
"507","Maxwell Lima Santos Silva","maxwell","Maxwell","https://s.glbimg.com/es/sde/f/2020/02/27/6dd964a64713673b192cdf5819becdb7_FORMATO.png",107092,20,292,"ata","Contundido",0,2.24,0,0.93,3,"292",NA,2,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","Francisco Vítor Silva Costa","victor-jacare","Victor Jacaré","https://s.glbimg.com/es/sde/f/2020/08/25/682aea868615c09c3571352b835cc394_FORMATO.png",101201,20,354,"ata","Nulo",0,6.54,0,2.22,5,"354",1,NA,7,6,9,14,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA
"509","Luan Cândido de Almeida","luan-candido","Luan Cândido","https://s.glbimg.com/es/sde/f/2020/07/28/6e72b464ec47e25ee0d33c043677901a_FORMATO.png",100848,20,280,"lat","Nulo",0.6,1.18,0.28,-1.2,2,"280",1,1,3,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","Andrés Felipe Amaya Rivera","amaya","Amaya","https://s.glbimg.com/es/sde/f/2020/08/27/59cb0b98d374cdf0746d033b062e58a1_FORMATO.png",109656,20,285,"ata","Nulo",0,1,0,0,0,"285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","Mauricio Aníbal Isla Isla","isla","Isla","https://s.glbimg.com/es/sde/f/2020/08/28/bfa17ba766cfaa70d4c11c51304fc336_FORMATO.png",69345,20,262,"lat","Suspenso",1.1,8.33,0.63,2.84,12,"Flamengo",3,26,12,NA,6,99,2,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"512","Iván Darío Angulo Cortés","ivan-angulo","Iván Angulo","https://s.glbimg.com/es/sde/f/2020/10/31/2d48ba4a777a29e1dda705093ee62984_FORMATO.png",105841,20,263,"ata","Dúvida",0,2.09,0,-5.6,1,"263",NA,1,3,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"513","Chrigor Flores Moraes","chrigor","Chrigor","https://s.glbimg.com/es/sde/f/2020/08/28/123262c1e7129d7e89de9867393d1cc5_FORMATO.png",101398,20,280,"ata","Nulo",0,1.69,0,0.85,2,"280",NA,2,2,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","Davi Machado dos Santos Araújo","davi-araujo","Davi Araújo","https://s.glbimg.com/es/sde/f/2020/08/29/b9c87f70ecb56043ef451bf7071e086e_FORMATO.png",109626,20,263,"ata","Provável",2.8,1.53,0.45,1.22,6,"263",1,6,8,1,12,19,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","Jaime Alberto Alvarado Hoyos","alvarado","Alvarado","https://s.glbimg.com/es/sde/f/2020/07/25/4a02063b707aa80eda6644030e78eaf9_FORMATO.png",107991,20,293,"mei","Nulo",0,3.63,0,0.82,6,"293",1,7,5,NA,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"516","Lucas Braga Ribeiro","lucas-braga","Lucas Braga","https://s.glbimg.com/es/sde/f/2020/08/20/647949d36ebae12053e632bfe95815d5_FORMATO.png",99119,20,277,"ata","Nulo",0,2.34,-0.15,0.98,14,"Santos",3,16,22,3,18,43,NA,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA
"517","Dênis de Oliveira Aguiar Júnior","junior","Júnior","https://s.glbimg.com/es/sde/f/2019/04/01/f8a36e8e52088ffa0e8b4469629c46fe_FORMATO.png",103662,20,276,"gol","Nulo",0,1,0,0,0,"276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","Matheus Nascimento de Paula","matheus-nascimento","Matheus Nascimento","https://s.glbimg.com/es/sde/f/2020/08/31/21f8af047c8476ce2fe45bfe2b91e4ea_FORMATO.png",109114,20,263,"ata","Nulo",0,0.77,0,-0.5,1,"263",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Carlos Eduardo da Silva Rodrigues Lima","carlos-eduardo","Carlos Eduardo","https://s.glbimg.com/es/sde/f/2020/07/20/e4dbbf8866206bb1c0611baf30621efc_FORMATO.png",107756,20,285,"zag","Nulo",0,1,0,0,0,"285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","Brenno Oliveira Fraga Costa","brenno","Brenno","https://s.glbimg.com/es/sde/f/2020/07/19/1748daa635dc775b9136f10307a95ab1_FORMATO.png",100830,20,284,"gol","Nulo",0,1,0,0,0,"284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Philip Luiz Soares da Silva","philip","Philip","https://s.glbimg.com/es/sde/f/2020/07/19/d35545c86a24c04675e015ea4e5c9a34_FORMATO.png",73758,20,292,"mei","Nulo",0,1.38,0,-0.4,1,"292",NA,NA,1,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","Rafael Navarro Leal","rafael-navarro","Rafael Navarro","https://s.glbimg.com/es/sde/f/2020/07/20/893ac0fe6c55a42b91ef4744f6ca7d4b_FORMATO.png",105770,20,263,"ata","Nulo",0,2,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","Leonardo Borges da Silva","leonardo-borges","Leonardo Borges","https://s.glbimg.com/es/sde/f/2020/07/26/c3a222558472978d707d1cf23e5f8139_FORMATO.png",105839,20,285,"lat","Nulo",0,1,0,0,0,"285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Miguel Silveira dos Santos","miguel","Miguel","https://s.glbimg.com/es/sde/f/2020/08/11/d3bc0d5856387f3aab09b5c23bc2f805_FORMATO.png",105612,20,266,"mei","Nulo",0,1.92,0,0.35,2,"266",NA,1,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","João Fernando Monteiro Siqueira","joao-fernando","João Fernando","https://s.glbimg.com/es/sde/f/2020/09/01/7263507a2ac5cfecff6f8e555a1932dc_FORMATO.png",104079,20,262,"gol","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","Victor Luis Chuab Zamblauskas","victor-luis","Victor Luis","https://s.glbimg.com/es/sde/f/2020/07/21/63b1b5162d56c5b17d785e530bc0fd50_FORMATO.png",86410,20,263,"lat","Provável",1.8,9.95,0.57,4.89,13,"263",NA,40,10,3,13,108,3,NA,3,2,NA,NA,NA,NA,NA,NA,NA,1
"527","Rafael Forster","rafael-forster","Rafael Forster","https://s.glbimg.com/es/sde/f/2020/07/25/45f0a542e4a96e80e8787fdca06ccec8_FORMATO.png",82764,20,263,"zag","Nulo",0,3.83,0,1.04,14,"263",2,11,13,5,11,65,3,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"528","Matheus Isaías dos Santos","matheus-jussa","Matheus Jussa","https://s.glbimg.com/es/sde/f/2020/07/20/b6025d70931dcc81ed6357f0201f65e9_FORMATO.png",91689,20,285,"zag","Nulo",0,2.32,0,0.9,2,"285",2,4,5,NA,1,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","Danilo dos Santos de Oliveira","danilo","Danilo","https://s.glbimg.com/es/sde/f/2020/09/02/e3f096d1affb1bfcebfbbfc6aa01f901_FORMATO.png",107231,20,275,"mei","Provável",1,1.63,0.07,1,9,"275",2,10,3,4,3,14,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","Leandro Henrique do Nascimento","leandrinho","Leandrinho","https://s.glbimg.com/es/sde/f/2020/08/21/0a104e26afc93ebbbf158e5bfc8a3400_FORMATO.png",91702,20,280,"ata","Contundido",0,2.25,0,0.9,6,"280",NA,2,2,3,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","Marthã Fernando Gonçalves Pimenta","martha","Marthã","https://s.glbimg.com/es/sde/f/2020/01/16/9b5adea073467ee84f68436f0d462a6f_FORMATO.png",107400,20,354,"mei","Nulo",0,0.83,0,-0.47,3,"354",1,1,2,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","Hugo Gonçalves Ferreira Neto","hugo","Hugo","https://s.glbimg.com/es/sde/f/2020/09/01/92a0fea7045605b2258385813fe03b68_FORMATO.png",109668,20,263,"lat","Nulo",0,2.01,0,4.9,1,"263",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Filipe Luís Kasmirski","filipe-luis","Filipe Luís","https://s.glbimg.com/es/sde/f/2020/07/21/13c7ce26874ca832a2aa481d63ff0347_FORMATO.png",38750,20,262,"lat","Dúvida",2.8,6.55,0.6,3.55,15,"Flamengo",3,45,20,1,17,129,3,1,2,1,NA,NA,1,NA,NA,1,1,NA
"534","Patryck Lanza dos Reis","patryck","Patryck","https://s.glbimg.com/es/sde/f/2019/12/07/16db10736ef6804934ecc4e13a0b35d3_FORMATO.png",106829,20,276,"lat","Nulo",0,1,0,0,0,"276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","César Coelho Campos Júnior","cesinha","Cesinha","https://s.glbimg.com/es/sde/f/2020/11/05/e2a81a7381cac3a02c6d73e7ba2e403c_FORMATO.png",107746,20,263,"mei","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","Vitor João Batista Santos","vitao","Vitão","https://s.glbimg.com/es/sde/f/2020/08/19/8d89e0782d31ffe143e665f63aca12a9_FORMATO.png",109318,20,354,"zag","Nulo",0,1,0,0,0,"354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
