"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","DS","FC","FF","FS","PI","A","FD","FT","G","I","SG","DD","GS","CV","DP","GC","PP"
"434","Jailson Marcelino dos Santos","jailson","Jailson","https://s.glbimg.com/es/sde/f/2020/03/09/511303024e5679ad2b3ae40dd0b19d1d_FORMATO.png",72290,8,275,"gol","Nulo",0,3.06,0,-3.1,1,"Palmeiras",NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"435","Gustavo Nonato Santana","nonato","Nonato","https://s.glbimg.com/es/sde/f/2020/02/27/4fc30df934657cce0aecf53ef7dc9a8b_FORMATO.png",100987,8,285,"mei","Nulo",0,5.15,0,5.8,1,"Internacional",1,7,2,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","Marcos Guilherme de Almeida Santos Matos","marcos-guilherme","Marcos Guilherme ","https://s.glbimg.com/es/sde/f/2020/02/27/cface4b2faa10e1c22eb8e5dfb7971ad_FORMATO.png",83266,8,285,"mei","Nulo",1.9,3.35,0.49,0.14,8,"Internacional",1,5,8,2,5,17,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"437","Matías Nicolás Viña Susperreguy","vina","Viña","https://s.glbimg.com/es/sde/f/2020/02/28/444cc845fe792b0fdd234c579e4c31de_FORMATO.png",98974,8,275,"lat","Provável",4.5,7.46,0.43,4.12,4,"Palmeiras",NA,16,2,2,6,26,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"438","Lucas Rafael Araújo Lima","lucas-lima","Lucas Lima","https://s.glbimg.com/es/sde/f/2019/01/14/3629dc12c2a7c9f0e4c6c53a4a2cbb61_FORMATO.jpeg",80583,8,275,"mei","Provável",2,4.72,0.22,0.52,7,"Palmeiras",2,9,8,2,14,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","Jonas Gabriel da Silva Nunes","toro","Toró","https://s.glbimg.com/es/sde/f/2019/04/01/537547b0687a098437442f6632e753bc_FORMATO.png",101885,8,276,"ata","Nulo",0,3.7,0,2.95,2,"São Paulo",NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","Vitor Hugo Franchescoli de Souza","vitor-hugo","Vitor Hugo","https://s.glbimg.com/es/sde/f/2019/08/01/10d95e2af722b1c1c76a7fe3c403de16_FORMATO.png",72605,8,275,"zag","Dúvida",-0.1,4.42,-1.07,0.3,2,"Palmeiras",1,2,NA,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","João Gabriel Martins Peglow","peglow","Peglow","https://s.glbimg.com/es/sde/f/2020/02/27/5c7fe67d54b296320092b526cff1e6bb_FORMATO.png",106821,8,285,"mei","Nulo",0.5,2.07,-0.03,1.27,4,"Internacional",NA,2,4,1,1,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","Danilo Fernandes Batista","danilo-fernandes","Danilo Fernandes","https://s.glbimg.com/es/sde/f/2020/02/27/d6d33f8f9a956799465c508d4d9e4263_FORMATO.png",69051,8,285,"gol","Nulo",0,6,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","Natanael Batista Pimenta","natanael","Natanael","https://s.glbimg.com/es/sde/f/2020/02/27/8c94b7b57ccfc606991b1936105f5e1c_FORMATO.png",86264,8,285,"lat","Nulo",0,4,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","Lucas Esteves de Souza","esteves","Esteves","https://s.glbimg.com/es/sde/f/2019/07/08/cd984c932e6f6d7e51df1e0963c5513e_FORMATO.jpeg",100846,8,275,"lat","Nulo",0,2,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","Gabriel Boschilia","boschilia","Boschilia","https://s.glbimg.com/es/sde/f/2020/02/27/dbeea99042dc47fc247d3a724d62602b_FORMATO.png",86841,8,285,"mei","Provável",0.9,7.22,-0.01,3.86,7,"Internacional",1,20,15,3,9,44,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"446","Roberto Pinheiro da Rosa","roberto","Roberto","https://s.glbimg.com/es/sde/f/2020/02/28/1ec6450611506323ed42668a0277b699_FORMATO.png",104086,8,285,"zag","Nulo",0,2,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","Márcio Antônio de Sousa Júnior","marcinho","Marcinho","https://s.glbimg.com/es/sde/f/2020/08/26/52db5bc01e919c1a6c0171614f6052b0_FORMATO.jpeg",95332,8,290,"ata","Nulo",0,2.66,0,-0.9,1,"Goiás",NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","Joao Robin Rojas Mendoza","joao-rojas","Joao Rojas","https://s.glbimg.com/es/sde/f/2020/03/09/df53a31bb47d9ca7d71c5826b26910ea_FORMATO.png",70784,8,276,"ata","Contundido",0,6,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","Daniel Alves da Silva","daniel-alves","Daniel Alves","https://s.glbimg.com/es/sde/f/2020/03/09/9996d55cd79f9deac2e370cbb20e3d36_FORMATO.png",38939,8,276,"mei","Contundido",0,13.99,0,5.85,4,"São Paulo",NA,13,6,5,12,48,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA
"450","Luan Garcia Teixeira","luan","Luan","https://s.glbimg.com/es/sde/f/2020/03/09/f29c869ccdfaa407340b9047dbf761fa_FORMATO.jpeg",80692,8,275,"zag","Dúvida",0,4.48,0,1.57,6,"Palmeiras",3,12,6,2,4,22,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"451","Heitor Rodrigues da Fonseca","heitor","Heitor","https://s.glbimg.com/es/sde/f/2020/02/27/46ea70366228afe849358bbedd6c18e1_FORMATO.png",104649,8,285,"lat","Nulo",0,4,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","Emerson Raymundo Santos","emerson-santos","Emerson Santos","https://s.glbimg.com/es/sde/f/2020/02/28/4d5c465a6fd405b025d4ca76e81d24a1_FORMATO.png",86972,8,275,"zag","Nulo",0,4,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","Keiller da Silva Nunes","keiller","Keiller","https://s.glbimg.com/es/sde/f/2020/02/27/4d3e8df7f1ee40580d75e33e752dcff2_FORMATO.png",93834,8,285,"gol","Nulo",0,2,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","Tadeu Antônio Ferreira","tadeu","Tadeu","https://s.glbimg.com/es/sde/f/2020/08/26/cf01a937d465c1d2b6417bf927da94c7_FORMATO.jpeg",82453,8,290,"gol","Provável",-0.5,6.97,-0.15,0.08,4,"Goiás",NA,NA,NA,NA,1,32,NA,NA,NA,NA,NA,1,3,7,NA,NA,NA,NA
"455","Wesley Ribeiro Silva","wesley","Wesley","https://s.glbimg.com/es/sde/f/2020/03/09/a109fbcc7f3230d816eba0d842c3c2fd_FORMATO.png",105811,8,275,"ata","Dúvida",2.2,2.38,0.49,0.32,4,"Palmeiras",1,2,3,NA,4,11,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"456","Weverton Pereira da Silva","weverton","Weverton","https://s.glbimg.com/es/sde/f/2019/10/03/58aa0eddfe8c9c684344f4231a233ddf_FORMATO.png",71631,8,275,"gol","Provável",1.1,8.1,0.43,-0.23,6,"Palmeiras",NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,1,2,5,NA,NA,NA,NA
"457","Mayke Rocha de Oliveira","mayke","Mayke","https://s.glbimg.com/es/sde/f/2019/01/14/44f0336a3733e2e3fb4fccc9cf275f3a_FORMATO.jpeg",81150,8,275,"lat","Provável",1,5.47,0.05,1.32,4,"Palmeiras",NA,9,5,NA,4,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","Damián Marcelo Musto","musto","Musto","https://s.glbimg.com/es/sde/f/2020/02/27/aa72a4508aad03611c623879b48a94c6_FORMATO.png",94838,8,285,"mei","Nulo",0,6.8,0,3.6,5,"Internacional",1,12,5,NA,7,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"459","José Joaquim de Carvalho","zeca","Zeca","https://s.glbimg.com/es/sde/f/2020/08/26/44eafed43db0f7d9f5ef802ee7efa7aa_FORMATO.jpeg",94976,8,290,"ata","Nulo",0,0.75,0,-1.07,3,"Goiás",1,1,3,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"460","Matheus Rezende Assis","rezende","Rezende","https://s.glbimg.com/es/sde/f/2020/08/26/906a80a770a2e18eff41f8425cbd887a_FORMATO.jpeg",93798,8,290,"mei","Nulo",0,1,0,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","Filipe Cândido da Trindade","filipe-trindade","Filipe Trindade","https://s.glbimg.com/es/sde/f/2020/08/26/7532e21446b6281f1eb1d1a3d9e2a803_FORMATO.jpeg",105341,8,290,"mei","Nulo",0,2,0,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","Luiz Henrique Araújo Silva","luiz-henrique","Luiz Henrique","https://s.glbimg.com/es/sde/f/2020/03/06/809a25003f6761d3bf3ea7e524986c59_FORMATO.png",101595,8,356,"mei","Nulo",0,2,0,0,0,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","Mike dos Santos Nenatarvicius","mike","Mike","https://s.glbimg.com/es/sde/f/2020/08/26/358cf602cf5fba4ab21e7f61d2a02cf6_FORMATO.jpeg",72389,8,290,"ata","Nulo",0.2,3.38,-0.68,1.72,4,"Goiás",NA,2,2,3,6,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","João Lucas Souza Cardoso","johnny","Johnny ","https://s.glbimg.com/es/sde/f/2020/02/27/fd6f78bc8647dd5e9fc9090d28654546_FORMATO.png",106002,8,285,"mei","Dúvida",0.1,1.94,-0.57,2.15,2,"Internacional",NA,5,NA,NA,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","José Rafael Vivian","ze-rafael","Zé Rafael","https://s.glbimg.com/es/sde/f/2020/03/09/ada4c949fbe8a7d69336cf1ccd4ad0e9_FORMATO.png",82455,8,275,"mei","Provável",6.9,10.93,1.6,4.33,6,"Palmeiras",1,11,13,3,18,21,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"466","Daniel de Sousa Brito","daniel","Daniel","https://s.glbimg.com/es/sde/f/2020/02/27/222ec98ac489a4b1ce5063bdde3d208e_FORMATO.png",96468,8,285,"gol","Nulo",0,2,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","Juan de Dios Pintado Leines","pintado","Pintado","https://s.glbimg.com/es/sde/f/2020/08/26/3e23be2578176d19f8b8926b55cb8cfd_FORMATO.jpeg",107565,8,290,"lat","Provável",3.6,3.09,0.45,2.53,6,"Goiás",1,18,8,1,1,26,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"468","Maycon Vinícius Ferreira da Cruz","nikao","Nikão","https://s.glbimg.com/es/sde/f/2019/03/30/e389d21dd5909e815633dfb6c0fffca7_FORMATO.png",69705,8,293,"mei","Dúvida",0,11.85,0,2.47,4,"Athlético-PR",NA,NA,5,6,10,16,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","Gustavo Raúl Gómez Portillo","gustavo-gomez","Gustavo Gómez","https://s.glbimg.com/es/sde/f/2020/03/09/d8945e5024344014b96d64adab91f4da_FORMATO.png",71684,8,275,"zag","Provável",-0.7,12.29,-1.48,3.85,6,"Palmeiras",1,10,10,2,6,20,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
"470","Gustavo Henrique Furtado Scarpa","gustavo-scarpa","Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2019/10/03/47c21ed885c76c65fecede59c0ecf1e0_FORMATO.png",87999,8,275,"mei","Nulo",0,6.76,0,1.2,4,"Palmeiras",1,1,3,1,NA,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","Matheus dos Santos Miranda","miranda","Miranda","https://s.glbimg.com/es/sde/f/2020/08/17/1cbd279a52f1e6ab977c059e6068442a_FORMATO.png",101720,8,267,"zag","Provável",6.2,4.16,1.39,2.75,4,"Vasco",1,4,2,NA,3,15,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"472","Víctor Leandro Cuesta","victor-cuesta","Víctor Cuesta","https://s.glbimg.com/es/sde/f/2020/02/27/add8047ee0515010dccf6e0d204c3bb0_FORMATO.png",79113,8,285,"zag","Provável",-1.4,10.86,-0.27,3.28,8,"Internacional",2,14,14,NA,8,58,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
"473","Bruno Henrique Pinto","bruno-henrique","Bruno Henrique","https://s.glbimg.com/es/sde/f/2020/07/21/c6deeaacd987fda728f5e5cb9a7d733c_FORMATO.png",90285,8,262,"ata","Contundido",0,11.48,0,2.1,6,"Flamengo",3,7,15,3,19,34,1,3,1,NA,2,NA,NA,NA,NA,NA,NA,NA
"474","Guilherme Antonio Arana Lopes","guilherme-arana","Guilherme Arana","https://s.glbimg.com/es/sde/f/2020/08/31/cf251bf07d0350a8081b6b0e7bfb7950_FORMATO.png",87228,8,282,"lat","Dúvida",6.9,17.2,0.37,5.49,7,"Atlético-MG",NA,12,6,5,3,66,1,5,NA,NA,1,4,NA,NA,NA,NA,NA,NA
"475","Marcelo Lomba do Nascimento","marcelo-lomba","Marcelo Lomba","https://s.glbimg.com/es/sde/f/2020/02/27/ff4cfd7c9d5ee3bf7c1f281c6a05c147_FORMATO.png",68872,8,285,"gol","Provável",-4.9,8.85,-0.88,0.52,8,"Internacional",1,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA
"476","Hugo de Souza Nogueira","hugo-souza","Hugo Souza","https://s.glbimg.com/es/sde/f/2020/07/21/8797280aa7931393c0b38693520e8195_FORMATO.png",101574,8,262,"gol","Nulo",0,2,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","José Gabriel dos Santos Silva","ze-gabriel","Zé Gabriel","https://s.glbimg.com/es/sde/f/2020/02/28/406d8a9fc74d962738e649a8e390169e_FORMATO.png",105902,8,285,"mei","Provável",-1.9,1.87,-0.76,0.9,6,"Internacional",1,10,8,1,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","Vanderlei Luxemburgo da Silva","vanderlei-luxemburgo","Vanderlei Luxemburgo","https://s.glbimg.com/es/sde/f/2020/07/16/6f52df78da4ceb768cd3573de68fcd6f_FORMATO.png",41327,8,275,"tec","Provável",4.97,10.73,0.69,3.18,7,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","Ulisses Wilson Jeronymo Rocha ","ulisses","Ulisses","https://s.glbimg.com/es/sde/f/2020/08/17/0e567592573809f02b9880554b15c431_FORMATO.png",101647,8,267,"zag","Nulo",0,2,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","Adryelson Shawann Lima Silva","adryelson","Adryelson","https://s.glbimg.com/es/sde/f/2020/02/27/af95f24d59281d8062c7bb367417bce2_FORMATO.png",91664,8,292,"zag","Provável",0.8,2.85,-0.18,0.31,7,"Sport",3,9,10,1,5,21,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","Leandro Castan da Silva","leandro-castan","Leandro Castan","https://s.glbimg.com/es/sde/f/2020/08/17/49c8817c8d46dc60dc7ed4af79fa9953_FORMATO.png",38505,8,267,"zag","Nulo",0,14.87,0,5.38,5,"Vasco",NA,13,5,NA,6,16,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
"482","Ramires Santos do Nascimento","ramires","Ramires","https://s.glbimg.com/es/sde/f/2019/07/15/f7e7e1bc3ae4b0d7928b527e2e567bc1_FORMATO.png",50293,8,275,"mei","Nulo",0,5.42,0,0.87,6,"Palmeiras",1,13,2,NA,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"483","Alexander Silva de Lucena","alexander","Alexander","https://s.glbimg.com/es/sde/f/2020/08/17/04dabf6e989b05faa5971fc2517b259a_FORMATO.png",105553,8,267,"gol","Nulo",0,3,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","Maílson Tenório dos Santos","mailson","Maílson","https://s.glbimg.com/es/sde/f/2018/05/24/d5727b385d03345fbbfcdc75ebcdbe7c_FORMATO.png",98034,8,292,"gol","Nulo",0,1.89,0,0.27,6,"Sport",1,1,1,NA,1,54,NA,NA,NA,NA,NA,NA,6,8,NA,NA,NA,NA
"485","Marcos Luis Rocha Aquino","marcos-rocha","Marcos Rocha","https://s.glbimg.com/es/sde/f/2020/03/09/ebc79a97a8840c38c63b16446a1c84b5_FORMATO.png",63013,8,275,"lat","Nulo",0,8.07,0,2.35,4,"Palmeiras",NA,9,7,1,4,39,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"486","Kaio Magno Bacelar Martins","kaio-magno","Kaio Magno","https://s.glbimg.com/es/sde/f/2020/08/17/c109a1096391cd5858b3c928807a4cc9_FORMATO.png",106200,8,267,"ata","Nulo",0,2,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","Alexandre Melo Ribeiro da Silva","alexandre-melo","Alexandre Melo","https://s.glbimg.com/es/sde/f/2020/08/17/816e4ba22b282f00dc85d55e8cc85662_FORMATO.png",106159,8,267,"lat","Nulo",0,2,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","Elias Lira Nogueira Júnior ","elias-lira","Elias Lira","https://s.glbimg.com/es/sde/f/2020/07/20/8d3ed365f45f18bd46f6f1219bc5b1c5_FORMATO.png",99034,8,292,"lat","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","Leandro Barcia Montero","leandro-barcia","Leandro Barcia","https://s.glbimg.com/es/sde/f/2020/02/27/78521d3f41f6e49002ef62386b998bb7_FORMATO.png",91242,8,292,"ata","Nulo",9.4,6.95,2.44,2.43,3,"Sport",1,2,3,1,1,12,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"490","Pedro Henrique de Oliveira Correia","pedrao","Pedrão","https://s.glbimg.com/es/sde/f/2020/03/03/7a5d281294e2881a3be2bf6a652bf10c_FORMATO.png",100322,8,293,"zag","Nulo",0,3,0,0,0,"Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","Giorgian Daniel de Arrascaeta Benedetti","arrascaeta","Arrascaeta","https://s.glbimg.com/es/sde/f/2020/07/21/6ad752ca6185d76358f944dab95130fd_FORMATO.png",87863,8,262,"mei","Provável",3.3,18.79,-2.64,6.94,7,"Flamengo",NA,15,6,5,7,77,1,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"492","Breno Vinícius Rodrigues Borges","breno","Breno","https://s.glbimg.com/es/sde/f/2020/08/17/b1730b6254a951e4bbb94d46fa7261ad_FORMATO.png",50408,8,267,"zag","Contundido",0,6,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","Bruno Roberto Pereira da Silva","bruninho","Bruninho","https://s.glbimg.com/es/sde/f/2020/07/19/a8a4dd85c718d51ded9273e2453ecfd5_FORMATO.png",101716,8,292,"mei","Nulo",0,4.4,0,2.48,4,"Sport",1,5,1,2,1,13,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","Alesandro dos Santos Pereira","ale-santos","Alê Santos","https://s.glbimg.com/es/sde/f/2020/02/27/5751271b660f08e0407f7ee70d3e829f_FORMATO.png",99256,8,292,"mei","Nulo",0,2,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","Patric Cabral Lalau","patric","Patric","https://s.glbimg.com/es/sde/f/2020/07/20/8da72cb158360ebe2e1e03b6c12b81dd_FORMATO.png",60969,8,292,"lat","Provável",5.6,8.82,-0.3,3.76,8,"Sport",NA,18,13,6,8,84,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA
"496","Ramon de Morais Motta ","ramon","Ramon","https://s.glbimg.com/es/sde/f/2020/08/17/c3880e0855085540096eb79ca1b203f2_FORMATO.png",68896,8,267,"lat","Contundido",0,7,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","Marcos da Silva França","keno","Keno","https://s.glbimg.com/es/sde/f/2020/08/31/1c7eb530ff0944a5fb26c266c76aac9c_FORMATO.png",86485,8,282,"ata","Provável",2.1,8.84,-0.45,2.14,7,"Atlético-MG",NA,7,11,6,5,57,NA,7,2,NA,5,NA,NA,NA,NA,NA,NA,NA
"498","Elton Rodrigues Brandão","elton","Elton","https://s.glbimg.com/es/sde/f/2020/02/27/ac1ef4d59993ff8aa8d21020834a05ec_FORMATO.png",38588,8,292,"ata","Provável",-2.8,10.85,-0.89,1.92,8,"Sport",1,2,12,9,3,33,NA,5,1,2,8,NA,NA,NA,NA,NA,1,NA
"499","Ronaldo Henrique Silva","ronaldo-silva","Ronaldo Silva","https://s.glbimg.com/es/sde/f/2020/07/19/6262a00677d1041e87f100faa6c04f45_FORMATO.png",71640,8,292,"ata","Suspenso",0,0.81,0,-2.2,3,"Sport",1,1,1,NA,NA,3,NA,1,NA,NA,2,NA,NA,NA,1,NA,NA,NA
"500","Bruno Gomes da Silva Clevelário","bruno-gomes","Bruno Gomes","https://s.glbimg.com/es/sde/f/2020/08/17/76089d8528afa499ba3467eaa5e1b180_FORMATO.png",106202,8,267,"mei","Nulo",-1.4,3.36,-1.31,1.66,5,"Vasco",1,10,7,1,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","Fabrício do Rosário dos Santos","fabricio","Fabrício","https://s.glbimg.com/es/sde/f/2019/01/08/a1caa292583494d502e98f7521e81dd8_FORMATO.png",104134,8,284,"ata","Nulo",0,0.77,-0.23,0,1,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","Isaque Elias Brito","isaque","Isaque","https://s.glbimg.com/es/sde/f/2020/07/19/ab7cfc831a0762107f21b7bd866d6bf1_FORMATO.png",101483,8,284,"ata","Provável",8.5,5.73,1.46,3.07,7,"Grêmio",NA,5,5,3,8,21,NA,6,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"503","Paulo Victor Mileo Vidotti","paulo-victor","Paulo Victor","https://s.glbimg.com/es/sde/f/2018/05/21/6022690f57c54343611ba7c2008603ce_FORMATO.png",68873,8,284,"gol","Nulo",0,7.25,0,6.85,2,"Grêmio",NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA
"504","Pedro Henrique Alves Santana","pedro-henrique","Pedro Henrique","https://s.glbimg.com/es/sde/f/2020/02/27/f05e34f440e1b9e862786629262340fa_FORMATO.png",105840,8,285,"zag","Nulo",0,1,0,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","Everton Felipe de Oliveira Silva","everton-felipe","Everton Felipe","https://s.glbimg.com/es/sde/f/2020/07/16/8e57cefa124fc249fc9e07be0e3dc8bc_FORMATO.png",86519,8,373,"mei","Nulo",1.5,4.38,0.15,1.59,7,"Atlético-GO",1,9,2,2,17,62,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","Gabriel Barbosa Almeida","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2020/07/21/6604f523718cb7a1b17424add935b9b8_FORMATO.png",83257,8,262,"ata","Dúvida",9.9,14.01,0.3,7.24,7,"Flamengo",2,4,3,11,8,44,NA,9,1,4,4,NA,NA,NA,NA,NA,NA,NA
"507","Ligger Moreira Malaquias","ligger","Ligger","https://s.glbimg.com/es/sde/f/2020/07/28/255a365d2d791e29f34e34db72b286f4_FORMATO.png",61141,8,280,"zag","Provável",-1.1,2.7,-0.46,0.37,3,"Bragantino",NA,3,6,NA,1,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","Ricardo Ryller Ribeiro Lino Silva","ricardo-ryller","Ricardo Ryller","https://s.glbimg.com/es/sde/f/2020/07/28/7d5cee8aae697360315651bbeec6ac0b_FORMATO.png",85856,8,280,"mei","Provável",0.8,4.07,-0.37,2.07,7,"Bragantino",4,24,19,6,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","Cristiano da Silva Vidal","vidal","Vidal","https://s.glbimg.com/es/sde/f/2020/07/19/36c40558e9926c8e0a5f84347d08142e_FORMATO.png",95540,8,290,"lat","Nulo",0,2,0,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","Alex de Oliveira Nascimento","alex","Alex","https://s.glbimg.com/es/sde/f/2020/08/25/c7ba1be6aa6517cfd10dbc6c36264da4_FORMATO.png",101600,8,277,"zag","Provável",4.9,3.06,0.58,3.73,3,"Santos",NA,2,NA,NA,NA,8,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"511","Edimar Curitiba Fraga","edimar","Edimar","https://s.glbimg.com/es/sde/f/2020/07/28/add64224dcac666b23e193bb0505d8a5_FORMATO.png",62024,8,280,"lat","Provável",1.9,3.82,-0.38,1.45,7,"Bragantino",1,18,10,6,6,98,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","Eduardo Gabriel Aquino Cossa","pepe","Pepê","https://s.glbimg.com/es/sde/f/2018/07/31/21dbd08feda4a4caf00ffc5fe75ec14b_FORMATO.png",91201,8,284,"ata","Nulo",0,13.86,0,7.03,6,"Grêmio",NA,8,3,5,13,25,1,6,NA,2,1,NA,NA,NA,NA,NA,NA,NA
