"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","CA","FC","FD","FF","FS","G","I","PE","RB","A","SG","DD","DP","GS","FT","CV","PP","GC"
"471","Everaldo Silva do Nascimento","everaldo","Everaldo ","https://s.glbimg.com/es/sde/f/2019/05/23/6fff5abfbfbd6b07376f8891759f2538_FORMATO.png",91151,6,264,"ata","Nulo",0,3.47,0,1.1,"Corinthians",1,4,NA,1,4,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"472","Jonatan Daniel Álvez Sagar","jonatan-alvez","Jonatan Álvez","https://s.glbimg.com/es/sde/f/2018/07/16/8b1421130c1ebf9cc2ff9bd2d84bd2a0_FORMATO.png",92377,6,285,"ata","Nulo",0,6.17,0,3.9,"Internacional",NA,NA,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","Rodolfo Alves de Melo","rodolfo","Rodolfo","https://s.glbimg.com/es/sde/f/2018/05/18/5f872890e2cb0764d6ab01fa87c80a2b_FORMATO.png",63082,6,266,"gol","Provável",-2.6,1.88,-0.67,-0.9,"Fluminense",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,9,NA,NA,NA,NA
"474","Francisco Edson Moreira da Silva","edinho","Edinho","https://s.glbimg.com/es/sde/f/2019/03/22/b196faf58ff8f5c11884a98aae52bb13_FORMATO.png",80193,6,356,"mei","Nulo",-0.2,8.44,-0.77,3.65,"Fortaleza",1,3,4,6,13,1,1,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","Marcos Felipe de Freitas Monteiro","marcos-felipe","Marcos Felipe ","https://s.glbimg.com/es/sde/f/2018/05/18/72317ca5c12be51354f8792ab39b37d8_FORMATO.png",85004,6,266,"gol","Nulo",0,2,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","Paulo Ricardo Ferreira","paulo-ricardo","Paulo Ricardo","https://s.glbimg.com/es/sde/f/2018/08/07/40535dad7f23b1a420480a49910c5680_FORMATO.png",88224,6,266,"zag","Contundido",0,3,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","Guilherme de Jesus da Silva","tinga","Tinga","https://s.glbimg.com/es/sde/f/2019/03/22/fa74caf8029ce11e791edd0d7fc03025_FORMATO.png",82628,6,356,"lat","Nulo",0,0.73,0,-0.2,"Fortaleza",NA,3,NA,NA,1,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","Douglas Moreira Fagundes","dodi","Dodi","https://s.glbimg.com/es/sde/f/2018/04/20/9dae8b824d6d7c1a316a903af9b3740e_FORMATO.png",89883,6,266,"mei","Nulo",0,3,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","Marcílio Florêncio Mota Filho","nino","Nino","https://s.glbimg.com/es/sde/f/2019/03/31/828e2021812c049027270d8bec818205_FORMATO.png",91708,6,266,"zag","Provável",3,2.58,-0.47,1.87,"Fluminense",2,7,1,NA,4,1,NA,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","Diego Barbosa Tavares","diego-tavares","Diego Tavares","https://s.glbimg.com/es/sde/f/2019/03/26/2927048c0da9fb9fe99f8992d8483dbc_FORMATO.png",83869,6,356,"lat","Contundido",0,3,0,0,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","Matheus Ferraz Pereira","matheus-ferraz","Matheus Ferraz","https://s.glbimg.com/es/sde/f/2019/03/21/153f5cacc7a34ba4806328a24f5a1750_FORMATO.png",38632,6,266,"zag","Provável",4.9,6.71,0.85,3.87,"Fluminense",1,7,4,3,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","Ezequiel Jacinto de Biasi","ezequiel","Ezequiel ","https://s.glbimg.com/es/sde/f/2019/05/07/9db851eba6d52f43af59baaf6fc0aa8e_FORMATO.png",80318,6,265,"lat","Nulo",0,4.11,0,4.4,"Bahia",NA,2,NA,NA,2,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"483","Allan Rodrigues de Souza","allan","Allan","https://s.glbimg.com/es/sde/f/2019/03/31/cbe0d021382b1f6ac6db1fdd5f232dbc_FORMATO.png",96652,6,266,"mei","Provável",0,2.68,0,0.86,"Fluminense",3,12,3,3,5,NA,NA,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","Daniel Sampaio Simões","daniel","Daniel","https://s.glbimg.com/es/sde/f/2019/03/21/a5343d1cb58ce6999a4b7c00ec34ac1f_FORMATO.png",93791,6,266,"mei","Dúvida",1.8,4.51,-0.3,2.12,"Fluminense",1,4,3,1,5,NA,NA,8,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"485","Raphael Guimarães de Paula","dodo","Dodô","https://s.glbimg.com/es/sde/f/2019/03/22/8a56679778a0433e0c37f71ecf3c4efa_FORMATO.png",84927,6,356,"mei","Nulo",0,3.16,-0.31,0.17,"Fortaleza",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","Bruno Ferreira Melo","bruno-melo","Bruno Melo","https://s.glbimg.com/es/sde/f/2019/03/22/5b57ab0df3cfe7250d2365f6149d1672_FORMATO.png",84339,6,356,"lat","Nulo",0,4,0,0,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","Jony Alexander González Copete","yony-gonzalez","Yony González","https://s.glbimg.com/es/sde/f/2019/02/04/afa77024bd6f197dd7f02d24bb8ea775_FORMATO.png",97080,6,266,"ata","Provável",3.1,11.76,-0.05,5.45,"Fluminense",NA,3,NA,10,10,2,1,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","Pedro Guilherme Abreu dos Santos","pedro","Pedro","https://s.glbimg.com/es/sde/f/2018/09/20/c439d4a824c7f1fd8ec63ecd4e10983e_FORMATO.png",94583,6,266,"ata","Nulo",9.8,12.31,1.68,5.9,"Fluminense",NA,3,2,2,3,3,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","Max Walef Araújo da Silva","max-walef","Max Walef","https://s.glbimg.com/es/sde/f/2019/03/22/a9f9fc2677cbf0f365db6054f150935d_FORMATO.png",84338,6,356,"gol","Nulo",0,1,0,0,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","José Romário Silva de Souza","romarinho","Romarinho","https://s.glbimg.com/es/sde/f/2019/03/22/1e91578796c67027f42f8dfaefafd24d_FORMATO.png",84523,6,356,"ata","Provável",4.9,4.64,0.75,3.38,"Fortaleza",1,3,NA,NA,4,1,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","Marcos Vinícius Silva Rocha Calazans","marcos-calazans","Marcos Calazans","https://s.glbimg.com/es/sde/f/2019/05/23/afef447f016eefff05fad8b9101e4ecb_FORMATO.png",97452,6,276,"ata","Nulo",0,3,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","Gabriel Dias de Oliveira","gabriel-dias","Gabriel Dias","https://s.glbimg.com/es/sde/f/2019/03/22/4d0e23087bc533d8757c980cbd598eee_FORMATO.png",88368,6,356,"mei","Provável",3.9,4.43,0.27,2.82,"Fortaleza",1,8,NA,2,7,NA,NA,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","Marlon Adriano Prezotti","marlon","Marlon","https://s.glbimg.com/es/sde/f/2019/03/22/165ca899b89d297dde03eeab3ad9dee7_FORMATO.png",88427,6,356,"mei","Nulo",0,3.63,0,1,"Fortaleza",NA,1,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","Leonardo Rodrigues dos Santos","leo-santos","Léo Santos","https://s.glbimg.com/es/sde/f/2019/03/31/c0546b8f7369bd0b592729269c138b03_FORMATO.png",95820,6,266,"zag","Contundido",0,6,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","Juan Sebastián Quintero Fletcher","quintero","Quintero","https://s.glbimg.com/es/sde/f/2019/03/22/df21f8c767acbe98de2f1a88be61c8e8_FORMATO.png",96382,6,356,"zag","Provável",-1.1,1.87,-0.38,0.28,"Fortaleza",NA,3,1,NA,4,NA,NA,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","Luiz Antonio Ferreira Rodrigues","felipe","Felipe","https://s.glbimg.com/es/sde/f/2019/03/22/4ef6aa2bd0c3f910bdb023b63225bec1_FORMATO.png",91733,6,356,"mei","Provável",2.8,5.96,0.54,2.25,"Fortaleza",1,6,1,NA,4,NA,NA,19,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","Diego Ferreira Matheus","diego-ferreira","Diego Ferreira","https://s.glbimg.com/es/sde/f/2019/03/22/5af58b980f38d4ac45b0ffe001519d71_FORMATO.png",91783,6,356,"lat","Nulo",0,4,0,0,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","Márcio Augusto da Silva Barbosa","marcinho","Marcinho","https://s.glbimg.com/es/sde/f/2019/03/22/8f366bd1f99334183e816c8b6e06bc3c_FORMATO.png",90458,6,356,"ata","Provável",4.2,7.83,-1.9,5.75,"Fortaleza",2,4,2,2,6,2,3,10,8,2,NA,NA,NA,NA,NA,NA,NA,NA
"499","Felipe Araruna Hoffman","araruna","Araruna","https://s.glbimg.com/es/sde/f/2019/03/23/6af5c025e0db9d04d70d983be161d599_FORMATO.png",95660,6,356,"mei","Nulo",0,4.11,0,1.45,"Fortaleza",1,1,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","Matheus Alessandro dos Santos Pereira","matheus-alessandro","Matheus Alessandro","https://s.glbimg.com/es/sde/f/2019/03/22/fff7f99312b5f26f059e27d7f7b203a5_FORMATO.png",97527,6,356,"ata","Nulo",0,3,0,0,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","José Antonio dos Santos Júnior","junior-santos","Júnior Santos","https://s.glbimg.com/es/sde/f/2019/03/22/942da177a5896c7e0236b3f54baed905_FORMATO.png",101002,6,356,"ata","Nulo",4.3,5.64,1.12,2,"Fortaleza",NA,4,3,6,3,NA,2,8,3,NA,NA,NA,NA,NA,1,NA,NA,NA
"502","Francisco Talison Cavalcante Da Silva","talison","Talison","https://s.glbimg.com/es/sde/f/2019/03/26/4ba6dd4e62dfc1753d3baf251b92078a_FORMATO.png",105173,6,356,"lat","Nulo",0,1,0,0,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Nathan Otávio Ribeiro","nathan","Nathan","https://s.glbimg.com/es/sde/f/2019/03/26/fac8ae4b1ad76816a386604cbe32d846_FORMATO.png",102607,6,356,"zag","Nulo",1.2,2.62,-0.13,1.45,"Fortaleza",NA,1,NA,NA,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","Gustavo Coutinho Silva Lopes","gustavo-coutinho","Gustavo Coutinho","https://s.glbimg.com/es/sde/f/2019/03/22/219513fd22c061ae4c06d8ae536f7b6f_FORMATO.png",104362,6,356,"ata","Nulo",0,1,0,0,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","Giovanni Augusto Oliveira Cardoso","giovanni-augusto","Giovanni Augusto","https://s.glbimg.com/es/sde/f/2019/03/27/9bfae7e4b63cac57b0bc415f46d1ab65_FORMATO.png",68938,6,290,"mei","Nulo",0.4,3.15,-0.02,0.44,"Goiás",NA,6,2,3,6,NA,NA,22,6,NA,NA,NA,NA,NA,NA,1,NA,NA
"506","Sidney Aparecido Ramos da Silva","sidao","Sidão","https://s.glbimg.com/es/sde/f/2019/05/18/e5e9391eacbbef7a8d684162729df4d4_FORMATO.png",70222,6,267,"gol","Provável",-2,4.72,-2.18,2.55,"Vasco",NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,8,NA,6,NA,NA,NA,NA
"507","Geovane Batista de Faria","geovane","Geovane","https://s.glbimg.com/es/sde/f/2019/03/26/c9e38ba62632fce4509a3f9e0181914f_FORMATO.png",71667,6,290,"mei","Nulo",5.9,4.83,1.49,2,"Goiás",NA,14,NA,5,3,NA,NA,20,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","Gilberto dos Santos Souza Júnior","gilberto","Gilberto","https://s.glbimg.com/es/sde/f/2019/03/26/e60267387b772e4aca726b4377fab481_FORMATO.png",73789,6,290,"mei","Nulo",0,3,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","Fábio Pizarro Sanches","fabio-sanches","Fábio Sanches","https://s.glbimg.com/es/sde/f/2019/03/26/dddf90d9631bcb9fa07f3add9c0b918e_FORMATO.png",71604,6,290,"zag","Nulo",0,3,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","Caio Henrique Oliveira Silva","caio-henrique","Caio Henrique","https://s.glbimg.com/es/sde/f/2019/02/04/27862dc150d6c7607eebf4e9cc71e83c_FORMATO.png",98569,6,266,"mei","Provável",2,5.02,0.28,1.78,"Fluminense",NA,11,1,2,4,NA,NA,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","Yago Fernando da Silva","yago","Yago","https://s.glbimg.com/es/sde/f/2019/03/26/32f1ef47f09a17579130bc990308fe11_FORMATO.png",77500,6,290,"zag","Nulo",-0.8,3.34,-1.44,1.82,"Goiás",1,4,NA,NA,2,NA,NA,7,4,NA,2,NA,NA,NA,NA,NA,NA,NA
"512","Matheus Mascarenhas dos Santos Raimundo","mascarenhas","Mascarenhas","https://s.glbimg.com/es/sde/f/2017/07/25/440c5676c1d5aade1bd6ddf33598e814_FORMATO.png",99721,6,266,"lat","Nulo",0,3,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","Caio Vinicius da Conceição","caio","Caio","https://s.glbimg.com/es/sde/f/2018/09/20/f970b4dfcb039c351e6e0f6bd9a64edb_FORMATO.png",101601,6,266,"mei","Nulo",0,2,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","José Ricardo Araújo Fernandes","ze-ricardo","Zé Ricardo","https://s.glbimg.com/es/sde/f/2018/09/18/03e7abfdac596735f28f8c3784957b23_FORMATO.png",102911,6,266,"mei","Nulo",0,1,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","Wesley Frazan Bernardo","frazan","Frazan","https://s.glbimg.com/es/sde/f/2018/09/20/757d419d1040c909be357a50fb4f34b8_FORMATO.png",97528,6,266,"zag","Contundido",0,3,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","Marcos de Paula Dutra","marcos","Marcos","https://s.glbimg.com/es/sde/f/2019/03/26/97c014749e1bd594e9dc76f33b45a278_FORMATO.png",78495,6,290,"gol","Nulo",0,3,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","João Afonso Crispim","joao-afonso","João Afonso","https://s.glbimg.com/es/sde/f/2019/03/26/7aa4970f4f6fe71390e7e18f2d34a799_FORMATO.png",78458,6,290,"mei","Nulo",0,4,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","Wellington Pereira do Nascimento","wellington-paulista","Wellington Paulista","https://s.glbimg.com/es/sde/f/2019/03/23/2138dee0c7885fcda59ec315f3f3c8bd_FORMATO.png",38279,6,356,"ata","Provável",0,10.59,0,3.94,"Fortaleza",1,13,2,4,6,1,NA,3,3,1,NA,NA,NA,NA,1,NA,NA,NA
"519","Brenner Marlos Varanda de Oliveira","brenner","Brenner","https://s.glbimg.com/es/sde/f/2019/05/15/1734697a213fcd54106cf09b1ea78a95_FORMATO.png",80080,6,314,"ata","Provável",9.2,6.03,2.7,2.55,"Avaí",2,9,1,1,6,1,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"520","Renato Vieira Rodrigues","renatinho","Renatinho","https://s.glbimg.com/es/sde/f/2019/03/26/4bc605d5a170ce1412fa7c8250432d85_FORMATO.png",80395,6,290,"mei","Nulo",0,2.48,0,0.23,"Goiás",NA,1,NA,2,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Mateus Gonçalves Martins","mateus-goncalves","Mateus Gonçalves","https://s.glbimg.com/es/sde/f/2019/04/30/fa847e00f13ad27310e18e3ed9e229f5_FORMATO.jpeg",103076,6,354,"ata","Contundido",0,2.6,0,-0.9,"Ceará",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","Johnath Marlone Azevedo da Silva","marlone","Marlone","https://s.glbimg.com/es/sde/f/2019/03/26/b8ec528564308c15c0bb71bc4f8a95ab_FORMATO.png",80944,6,290,"mei","Nulo",0.2,6.11,-0.33,2.73,"Goiás",NA,1,NA,1,1,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","João Pedro Junqueira de Jesus","joao-pedro","João Pedro","https://s.glbimg.com/es/sde/f/2019/04/28/5584b0d256734e97b4adbf725c2ce137_FORMATO.png",104026,6,266,"ata","Provável",8.8,5.46,0.2,8.27,"Fluminense",1,1,NA,NA,3,3,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Marcelo Boeck","marcelo-boeck","Marcelo Boeck","https://s.glbimg.com/es/sde/f/2019/03/22/4b4e1c64603c84d346f4ba4ad46fb562_FORMATO.png",37788,6,356,"gol","Nulo",0,5,0,0,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","Marcelo Gazella Hermes","marcelo-hermes","Marcelo Hermes","https://s.glbimg.com/es/sde/f/2019/03/26/e5cbd69dfd6e038a31846473359d7246_FORMATO.png",82639,6,290,"lat","Nulo",0,3.14,0,-1.1,"Goiás",NA,2,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","Marcelo Rangel da Rosa","marcelo-rangel","Marcelo Rangel","https://s.glbimg.com/es/sde/f/2019/03/26/eca12439d38b9fd1ddc8662b4872f0c4_FORMATO.png",82730,6,290,"gol","Contundido",0,4,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","Osvaldo Lourenço Filho","osvaldo","Osvaldo","https://s.glbimg.com/es/sde/f/2019/03/22/cf67516d72742aa5e48694567a33d6b6_FORMATO.png",42222,6,356,"ata","Provável",4.7,6.43,0.09,3.7,"Fortaleza",1,3,2,NA,2,1,NA,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"528","Rafael Diniz Alves e Silva","rafinha","Rafinha","https://s.glbimg.com/es/sde/f/2019/03/26/da0e26b0ad42f47aecd017b463a244e5_FORMATO.png",84381,6,290,"mei","Nulo",0.2,3.07,-0.93,0.2,"Goiás",NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","Caíque Silva Sá","caique-sa","Caíque Sá","https://s.glbimg.com/es/sde/f/2019/03/26/6150eb32c87f7d53142963b02f21a967_FORMATO.png",87437,6,315,"lat","Provável",2.2,3.03,0.8,-0.25,"Chapecoense",1,4,NA,NA,1,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","Carlos Emiliano Pereira","carlinhos","Carlinhos","https://s.glbimg.com/es/sde/f/2019/03/22/7da6584b8edbee8649acb25931c97e1e_FORMATO.png",63194,6,356,"lat","Provável",0.7,5.01,-0.33,2.35,"Fortaleza",1,8,1,3,6,NA,NA,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","Roger de Carvalho","roger-carvalho","Roger Carvalho","https://s.glbimg.com/es/sde/f/2019/03/22/d7e594d8f0b678708a852f3ee9178e96_FORMATO.png",51415,6,356,"zag","Provável",0,4.38,0,1.15,"Fortaleza",NA,1,NA,1,2,NA,NA,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","Paulo Roberto da Silva","paulo-roberto","Paulo Roberto","https://s.glbimg.com/es/sde/f/2019/03/22/98a0ece4c6b60ee9652ec2c1e371f056_FORMATO.png",69047,6,356,"mei","Nulo",0,5.19,0,2.1,"Fortaleza",NA,4,NA,1,6,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Matheus Alves da Silva Cardoso","matheus-alves","Matheus Alves","https://s.glbimg.com/es/sde/f/2019/03/26/de03c48f1b1b556b4876bcb937977dfa_FORMATO.png",91712,6,290,"gol","Nulo",0,1,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","Daniel Guedes da Silva","daniel-guedes","Daniel Guedes ","https://s.glbimg.com/es/sde/f/2019/03/27/36a8f752725a4c7a0f94522417d6cc98_FORMATO.png",88225,6,290,"lat","Nulo",-1.3,3.99,-1.28,1.42,"Goiás",1,9,NA,1,5,NA,2,14,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"535","Leandro Barcia Montero","leandro-barcia","Leandro Barcia","https://s.glbimg.com/es/sde/f/2019/03/26/eb34e430eaaff21dcd5c4c680505c910_FORMATO.png",91242,6,290,"ata","Nulo",9.9,10.11,1.96,5.77,"Goiás",1,11,5,7,14,2,NA,10,5,NA,NA,NA,NA,NA,1,NA,NA,NA
"536","Leonardo de Souza Sena","leo-sena","Léo Sena","https://s.glbimg.com/es/sde/f/2019/03/26/dbb9320b8d6aae993c9a2f2f65c761ee_FORMATO.png",90572,6,290,"mei","Contundido",0,6.25,0,4.14,"Goiás",1,5,NA,NA,12,NA,NA,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Wanderley de Jesus Sousa","derley","Derley","https://s.glbimg.com/es/sde/f/2019/03/22/38fbbc852eaf7ac63811890c98f9ee2a_FORMATO.png",60791,6,356,"mei","Nulo",0,5,0,0,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","David de Duarte Macedo","david-duarte","David Duarte","https://s.glbimg.com/es/sde/f/2019/03/26/cfafe9f57bd3c0e32edd4416b3449331_FORMATO.png",91772,6,290,"zag","Nulo",1.4,8.63,-0.62,3.32,"Goiás",NA,2,NA,3,2,NA,NA,10,7,NA,2,NA,NA,NA,NA,NA,NA,NA
"539","Felipe Alves Raymundo","felipe-alves","Felipe Alves","https://s.glbimg.com/es/sde/f/2019/03/22/c0caa3f398373f554d289ace20f955ec_FORMATO.png",72372,6,356,"gol","Provável",0.5,7.65,-0.15,2.77,"Fortaleza",NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,12,NA,9,NA,NA,NA,NA
"540","Kevin Peterson dos Santos Silva","kevin","Kevin ","https://s.glbimg.com/es/sde/f/2019/03/26/c942f5741d6801ac46caaa38525ff433_FORMATO.png",91888,6,290,"lat","Nulo",0,7.49,0,4.6,"Goiás",NA,NA,NA,1,2,NA,NA,7,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"541","Éderson Alves Ribeiro Silva","ederson","Éderson","https://s.glbimg.com/es/sde/f/2019/03/22/24b700fe4f2c7138597131364bc2d2d4_FORMATO.png",73446,6,356,"ata","Contundido",0,6,0,0,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","Santiago Ernesto Romero Fernández","romero","Romero","https://s.glbimg.com/es/sde/f/2019/03/22/6f3e87cd0ea7dd0de1f8463bf7e216a1_FORMATO.png",79109,6,356,"mei","Nulo",0,4,0,0,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","José Brandão Gonçalves Júnior","junior-brandao","Júnior Brandão","https://s.glbimg.com/es/sde/f/2019/03/26/e954e98c706090570f4b49aed0d84a09_FORMATO.png",93909,6,290,"ata","Nulo",0,1.81,0,-0.48,"Goiás",3,5,1,3,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","Giovanny Bariani Marques","giovanny","Giovanny ","https://s.glbimg.com/es/sde/f/2019/03/26/0622726518f8a75c36ac5bb8486510c4_FORMATO.png",92085,6,290,"ata","Nulo",0,2,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","Nilson Evair Loyola Morales","loyola","Loyola","https://s.glbimg.com/es/sde/f/2019/03/26/c4579a65458bcbabe053f6cfda210e89_FORMATO.png",94680,6,290,"lat","Nulo",0,2,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","Paulo Victor Mileo Vidotti","paulo-victor","Paulo Victor","https://s.glbimg.com/es/sde/f/2018/05/21/6022690f57c54343611ba7c2008603ce_FORMATO.png",68873,6,284,"gol","Provável",13.7,6.57,3.88,3.96,"Grêmio",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,7,NA,5,NA,NA,NA,NA
"547","Michael Richard Delgado de Oliveira","michael","Michael","https://s.glbimg.com/es/sde/f/2019/03/26/57b50e0fcaacd6b990cf2a0becd46e62_FORMATO.png",99392,6,290,"ata","Nulo",0.8,5.51,-0.78,3.35,"Goiás",NA,5,7,3,5,1,7,14,4,NA,NA,NA,NA,NA,1,NA,NA,NA
"548","Jefferson Junio Antonio da Silva","jefferson","Jefferson","https://s.glbimg.com/es/sde/f/2019/03/26/0bdca6f9c3095efaf10949cf6c22b654_FORMATO.png",95220,6,290,"lat","Nulo",1.3,10.31,-0.8,5.08,"Goiás",NA,4,1,2,10,NA,NA,11,12,NA,2,NA,NA,NA,NA,NA,NA,NA
"549","Jonathan Doin","paulo-miranda","Paulo Miranda","https://s.glbimg.com/es/sde/f/2018/05/21/62fa3dde13de597371870ee9b721b5d7_FORMATO.png",68817,6,284,"zag","Contundido",0,5,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","Jurani Francisco Ferreira","ratinho","Ratinho","https://s.glbimg.com/es/sde/f/2019/03/26/fdeafe06b7b61ec6f750abc3c2ed907a_FORMATO.png",101841,6,290,"mei","Nulo",0,2,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
