"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","CA","FC","FD","FF","FS","I","PE","RB","A","G","SG","FT","CV","GC","DD","GS","PP","DP"
"480","Frickson Rafael  Erazo Vivero","erazo","Erazo","https://s.glbimg.com/es/sde/f/2018/04/09/6224d348a24d663144fee2d636489370_FORMATO.png",81223,9,"VAS","zag","Nulo",-1.4,4.41,-0.42,-1.55,"Vasco",NA,3,NA,NA,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","Johnath Marlone Azevedo da Silva","marlone","Marlone","https://s.glbimg.com/es/sde/f/2018/05/24/5d4936df04558a01a5eb71077e02edd5_FORMATO.png",80944,9,"SPO","mei","Provável",0.8,8.85,-0.22,4.29,"Sport",1,3,7,4,12,1,21,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"482","Maximiliano Lélis Rodrigues","max","Max","https://s.glbimg.com/es/sde/f/2018/04/12/1bea2ecbf982db610ebf063ccfac89ff_FORMATO.png",80895,9,"SPO","zag","Contundido",0,2,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","Oswaldo José Henríquez Bocanegra","oswaldo-henriquez","Oswaldo Henríquez","https://s.glbimg.com/es/sde/f/2018/05/24/cf0f688853055030bf7df2789a845555_FORMATO.png",81241,9,"SPO","zag","Nulo",0,6,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","Mayke Rocha de Oliveira","mayke","Mayke","https://s.glbimg.com/es/sde/f/2017/05/19/0c4040195eb2210f37198e62876f4dc1_FORMATO.png",81150,9,"PAL","lat","Nulo",-1.8,4.84,-2.16,-1.8,"Palmeiras",NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","Andrés Lorenzo Ríos","andres-rios","Andrés Ríos","https://s.glbimg.com/es/sde/f/2018/04/09/a213504115cbd52377112523e461faa7_FORMATO.png",81684,9,"VAS","ata","Provável",1.8,6.84,0.13,3.84,"Vasco",3,24,4,4,14,1,7,3,1,3,NA,1,NA,NA,NA,NA,1,NA
"486","Romário Guilherme dos Santos","romario","Romário ","https://s.glbimg.com/es/sde/f/2018/04/17/8ccd6c73e107d6537fe357bb0a4d139c_FORMATO.png",80975,9,"CEA","lat","Provável",4.7,3.27,0.37,1.2,"Ceará",NA,7,1,NA,3,2,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","Cláudio Prates","claudio-prates","Cláudio Prates","https://s.glbimg.com/es/sde/f/2018/06/05/97c3816b8b5e9e06f221af1c998fe016_FORMATO.png",81794,9,"BAH","tec","Provável",0,9.25,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","Juan Ramón Cazares Sevillano","cazares","Cazares","https://s.glbimg.com/es/sde/f/2018/05/07/2952d9583a363deaf38934dd9c4cd382_FORMATO.png",81682,9,"ATL","mei","Provável",1.6,10.06,-0.68,4.06,"Atlético-MG",1,6,6,10,1,NA,26,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"489","Josué de Oliveira Almeida","josue","Josué","https://s.glbimg.com/es/sde/f/2018/05/02/e08455fd7336e190c23092bc3f442699_FORMATO.png",81543,9,"VIT","zag","Nulo",0,2,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","Matheus Mancini","matheus-mancini","Matheus Mancini","https://s.glbimg.com/es/sde/f/2018/05/07/6f7e5971bc24d9767f330971e875d599_FORMATO.png",80124,9,"ATL","zag","Nulo",0,3,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","Rosicley Pereira da Silva","rossi","Rossi","https://s.glbimg.com/es/sde/f/2018/03/21/ffe95cb4c3f0bed01a941972e52ec9ed_FORMATO.png",81798,9,"INT","ata","Nulo",-1.1,4.01,0.02,2.58,"Internacional",NA,6,NA,1,6,NA,6,5,1,1,NA,NA,NA,NA,NA,NA,1,NA
"492","Alisson Euler de Freitas Castro","alisson","Alisson","https://s.glbimg.com/es/sde/f/2018/05/18/eeeced6e37969b2b8161eb83c56d069e_FORMATO.png",81845,9,"GRE","mei","Contundido",0,7.73,0,4.3,"Grêmio",NA,NA,3,4,5,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","Christian Alberto Cueva Bravo","cueva","Cueva","https://s.glbimg.com/es/sde/f/2017/08/24/9ea34016bae7f001bbb849c8d907c1f4_FORMATO.png",82411,9,"SAO","mei","Nulo",0,12.56,0,4.93,"São Paulo",NA,2,NA,NA,6,1,9,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","Clayton Silveira da Silva","clayton","Clayton","https://s.glbimg.com/es/sde/f/2018/05/07/8fe76994aa87ac2d5c935c8683104cb4_FORMATO.png",81770,9,"ATL","ata","Contundido",0,6,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","Adilson dos Anjos Oliveira","juninho","Juninho","https://s.glbimg.com/es/sde/f/2018/05/07/a121caba22a2560ebe0698009aa2a45f_FORMATO.png",82381,9,"AME","mei","Nulo",1.7,7.92,0.33,3.86,"América-MG",2,11,NA,3,10,NA,24,24,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"496","João Ricardo Riedi","joao-ricardo","João Ricardo","https://s.glbimg.com/es/sde/f/2018/05/07/ed2c39f18fe6fdbf2db79d29a7d46eae_FORMATO.png",81881,9,"AME","gol","Contundido",0,5.87,0,3.27,"América-MG",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,6,6,NA,NA
"497","Vinícius Freitas Ribeiro","vinicius-freitas","Vinícius Freitas","https://s.glbimg.com/es/sde/f/2018/03/02/3a7c7444601af167011a0fbe974ab8d6_FORMATO.png",81537,9,"CHA","lat","Nulo",0,3.82,-0.84,3.6,"Chapecoense",1,1,NA,NA,NA,NA,4,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"498","Osman de Menezes Venâncio Junior","osman","Osman","https://s.glbimg.com/es/sde/f/2018/05/24/3d7f1fd9657bef546dec60dda0555868_FORMATO.png",81898,9,"CHA","ata","Nulo",0,4,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","Bruno da Silva Barbosa","bruno-silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2018/04/09/cf6596e8e8357c8c896b4037c70910b2_FORMATO.png",83626,9,"VAS","mei","Contundido",0,0.96,0,-1.17,"Vasco",1,6,NA,1,2,NA,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","Marcelo Hermes","marcelo-hermes","Marcelo Hermes","https://s.glbimg.com/es/sde/f/2018/05/07/bedbd7a85b9260c4086c631ade9244cd_FORMATO.png",82639,9,"CRU","lat","Nulo",0,4.57,0,2.63,"Cruzeiro",1,4,NA,3,3,NA,15,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"501","Douglas Coutinho Gomes de Souza","douglas-coutinho","Douglas Coutinho ","https://s.glbimg.com/es/sde/f/2018/05/25/dfa87e38db3ee0ec41a2dd9d161631e4_FORMATO.png",82469,9,"CEA","ata","Nulo",-0.9,4.13,-0.33,0.2,"Ceará",1,3,2,NA,1,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","Régis Augusto Salmazzo","regis","Régis","https://s.glbimg.com/es/sde/f/2018/03/21/8756ffae33e39b861390d0b59d5ada2d_FORMATO.png",82647,9,"BAH","mei","Dúvida",1.4,4.28,-0.32,2.32,"Bahia",1,6,NA,4,10,NA,18,8,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"503","José Rafael Vivian","ze-rafael","Zé Rafael ","https://s.glbimg.com/es/sde/f/2018/05/12/09a8cb904cc431ca446de5378e6cde58_FORMATO.png",82455,9,"BAH","mei","Provável",3.8,17.79,-0.31,7.01,"Bahia",2,17,10,11,33,NA,19,18,NA,1,NA,3,NA,NA,NA,NA,NA,NA
"504","Matheus Galdezani","matheus-galdezani","Matheus Galdezani","https://s.glbimg.com/es/sde/f/2018/05/17/2b140006a6546ccb3c5fbb067a9e8b93_FORMATO.png",82634,9,"ATL","mei","Nulo",0,2.98,0,0.2,"Atlético-MG",1,3,NA,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","Rafael Thyere Albuquerque Marques","rafael-thyere","Rafael Thyere","https://s.glbimg.com/es/sde/f/2018/05/24/918318ba9c18b6913e11cb5688852591_FORMATO.png",83048,9,"CHA","zag","Provável",1,2.65,-0.62,1.63,"Chapecoense",3,5,NA,NA,3,1,10,9,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"506","Ruy Franco de Almeida Junior","ruy","Ruy","https://s.glbimg.com/es/sde/f/2018/03/17/e5c923c2884a22666c9fa588105d9986_FORMATO.png",82939,9,"AME","mei","Nulo",0,3.76,0,0,"América-MG",NA,NA,NA,NA,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","Maurício Nogueira Barbieri","mauricio-barbieri","Maurício Barbieri","https://s.glbimg.com/es/sde/f/2018/05/04/7e25588c269efbad7eeebc8cacae8c11_FORMATO.png",82792,9,"FLA","tec","Provável",6.07,13.68,-0.1,6.1,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","Hyuri Henrique de Oliveira Costa","hyuri","Hyuri","https://s.glbimg.com/es/sde/f/2018/05/02/ca32684a3e820a65975d4c548af05b00_FORMATO.png",82758,9,"CEA","ata","Nulo",0,3.71,0,1.9,"Ceará",NA,3,1,3,3,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","Thales Natanael Lira de Matos","thales","Thales ","https://s.glbimg.com/es/sde/f/2018/04/09/2db919a21f74604ec39c31b47a427a70_FORMATO.png",82626,9,"INT","zag","Nulo",0,4,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","José Henrique da Silva Dourado","henrique-dourado","Henrique Dourado","https://s.glbimg.com/es/sde/f/2018/05/04/d9413dcc3e693b62854a22d1a1f58501_FORMATO.png",81905,9,"FLA","ata","Provável",3.3,11.72,0.48,1.75,"Flamengo",2,12,1,5,12,4,8,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"511","Patrick Bezerra do Nascimento","patrick","Patrick","https://s.glbimg.com/es/sde/f/2018/04/08/ecdf20e0263f65cb7a63bf0e68ebd3b6_FORMATO.png",83433,9,"INT","mei","Nulo",2.9,16.13,-1.09,6.83,"Internacional",2,17,4,5,11,NA,21,30,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"512","Reinaldo Manoel da Silva","reinaldo","Reinaldo","https://s.glbimg.com/es/sde/f/2018/05/26/c262791e94df94c4a25cc800029ae88e_FORMATO.png",78850,9,"SAO","lat","Nulo",1.7,9.41,-0.51,3.28,"São Paulo",1,10,2,2,6,NA,17,11,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"513","Neilton Meira Mestzk","neilton","Neilton","https://s.glbimg.com/es/sde/f/2018/03/21/a77d395d25e1b65d85306670c5ae5c09_FORMATO.png",83772,9,"VIT","ata","Provável",14.1,13.74,1.85,7.54,"Vitória",1,7,1,6,19,2,29,14,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"514","Leonardo Pereira","leo-pereira","Léo Pereira","https://s.glbimg.com/es/sde/f/2018/03/01/8a057cef4a095e67d1314d0ff4bff05a_FORMATO.png",83528,9,"ATL","zag","Nulo",0,3,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","Gabriel Barbosa Almeida","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/05/23/867503e41e09367e5f12e0f5e8a10322_FORMATO.png",83257,9,"SAN","ata","Provável",14.3,14.43,2.31,5.21,"Santos",1,13,2,14,14,6,23,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"516","Clayson Henrique da Silva Vieira","clayson","Clayson","https://s.glbimg.com/es/sde/f/2018/03/19/8d90e0a2771563f6cb02d576edbed6ed_FORMATO.png",83817,9,"COR","ata","Contundido",0,11.94,0,6.83,"Corinthians",NA,4,NA,1,3,NA,6,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"517","Marcos Guilherme de Almeida Santos Matos","marcos-guilherme","Marcos Guilherme ","https://s.glbimg.com/es/sde/f/2018/06/05/6fc1145d98dc4233fd3f8584cb33beb9_FORMATO.png",83266,9,"SAO","ata","Nulo",0.2,9.51,-1.03,3.68,"São Paulo",NA,7,3,5,6,1,5,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","Charles Luis Reiter","charles","Charles","https://s.glbimg.com/es/sde/f/2018/03/21/c6be1b00e5922e5a5cb8a8f78031dc24_FORMATO.png",84187,9,"PAR","zag","Nulo",0,6,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Hueglo Neris dos Santos","neris","Neris","https://s.glbimg.com/es/sde/f/2018/03/21/4d1c5effb092a5e5b8e386cbd44d4cc5_FORMATO.png",83786,9,"PAR","zag","Provável",0,4.09,0,3.83,"Paraná",2,6,1,2,1,NA,11,9,NA,NA,2,NA,1,NA,NA,NA,NA,NA
"520","Nicolás Federico López Alonso","nico-lopez","Nico López","https://s.glbimg.com/es/sde/f/2018/04/08/5bb6e14f65a15709391b32e0e4332d8c_FORMATO.png",84709,9,"INT","ata","Nulo",3.3,14.27,-0.66,4.3,"Internacional",1,NA,4,3,1,1,12,1,NA,3,NA,1,NA,NA,NA,NA,NA,NA
"521","Andrevaldo de Jesus Santos","valdo","Valdo","https://s.glbimg.com/es/sde/f/2018/05/25/cf9d979ab326b302465984bc2feb021f_FORMATO.png",84509,9,"CEA","zag","Provável",5.7,7.14,0.85,2.84,"Ceará",NA,3,NA,3,3,NA,4,11,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"522","Glauco Tadeu Chaves","glauco","Glauco","https://s.glbimg.com/es/sde/f/2018/05/07/1fe49ae80180a4b6e896021ef63976ff_FORMATO.png",84555,9,"AME","gol","Nulo",0,4,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","Lucas Daniel Romero","lucas-romero","Lucas Romero","https://s.glbimg.com/es/sde/f/2018/05/07/5afee43c79c6ee5a180385ef4550fd6c_FORMATO.png",84558,9,"CRU","mei","Nulo",2.9,4.58,0.02,1.27,"Cruzeiro",NA,11,1,NA,4,1,16,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Luan Viana Patrocinio","luan-viana","Luan Viana","https://s.glbimg.com/es/sde/f/2018/03/21/6531d512f51828ffbedf2dd826d724d3_FORMATO.png",84310,9,"PAR","ata","Nulo",0,1.51,0,0.3,"Paraná",NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","Agustín Lionel Allione","allione","Allione","https://s.glbimg.com/es/sde/f/2018/03/21/3c614f3fa77de55748fa8ddfdef2eecc_FORMATO.png",84585,9,"BAH","mei","Nulo",-1,3.64,-0.45,1,"Bahia",NA,3,1,NA,3,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","Erik Nascimento Lima","erik","Erik","https://s.glbimg.com/es/sde/f/2018/05/07/908c232e4f8376d6e594daa923ee4c6a_FORMATO.png",84848,9,"ATL","ata","Nulo",-0.1,1.78,-0.14,-0.34,"Atlético-MG",NA,5,NA,1,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","Luan Peres Petroni","luan-peres","Luan Peres ","https://s.glbimg.com/es/sde/f/2018/04/20/235093fe46cb2a4a620710e4f40e9052_FORMATO.png",84847,9,"FLU","zag","Provável",2.7,5.99,-0.44,3.02,"Fluminense",1,6,NA,NA,NA,NA,8,7,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"528","Raul Prata","raul-prata","Raul Prata","https://s.glbimg.com/es/sde/f/2018/05/24/c8acdd3d52f83d6831096e90f46b3d69_FORMATO.png",84855,9,"SPO","lat","Provável",9.4,9.63,2.28,3.74,"Sport",1,3,NA,1,5,NA,12,15,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"529","Jeferson de Araújo de Carvalho","jeferson","Jeferson","https://s.glbimg.com/es/sde/f/2018/04/13/b82201ef35f9d51daf417ce9f8294859_FORMATO.png",84917,9,"VIT","lat","Provável",0,4.34,0,1.4,"Vitória",3,7,1,1,4,1,14,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","Alberto Valentim do Carmo Neto","alberto-valentim","Alberto Valentim","https://s.glbimg.com/es/sde/f/2018/03/20/c6b54edc93e180bf641056650be46611_FORMATO.png",84863,9,"BOT","tec","Provável",3.35,9.09,-0.03,3.58,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","Denilson Pereira Junior","denilson","Denilson","https://s.glbimg.com/es/sde/f/2018/03/21/085cf7cf7139dfa78ab20e441ca5614c_FORMATO.png",84718,9,"VIT","ata","Nulo",0,10.04,0,2.97,"Vitória",NA,11,1,5,3,3,8,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"532","Marcos Felipe de Freitas Monteiro","marcos-felipe","Marcos Felipe ","https://s.glbimg.com/es/sde/f/2018/05/18/72317ca5c12be51354f8792ab39b37d8_FORMATO.png",85004,9,"FLU","gol","Nulo",0,2,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Henrique Silva Milagres","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/04/09/a2a38f9417ef984a6dc682daa29dbadd_FORMATO.png",84893,9,"VAS","lat","Provável",0,5.94,0,2.1,"Vasco",3,9,1,1,14,1,13,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"534","Lucas Cândido Silva","lucas-candido","Lucas Cândido","https://s.glbimg.com/es/sde/f/2018/05/07/19488c44e682165da72638af463246ff_FORMATO.png",84851,9,"ATL","mei","Nulo",0,2,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","Claudinei dos Santos Oliveira","claudinei-oliveira","Claudinei Oliveira","https://s.glbimg.com/es/sde/f/2018/04/27/01600179bedbd202493bb520c8123ae3_FORMATO.png",84761,9,"SPO","tec","Provável",4.86,8.87,0.26,4.82,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","Yago Henrique Severino dos Santos","yago","Yago","https://s.glbimg.com/es/sde/f/2018/05/07/4140e905e9a640b9ca3bd60258f7c968_FORMATO.png",84926,9,"ATL","mei","Nulo",0,0.69,0,-3,"Atlético-MG",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Marcelo Machado dos Santos ","marcelo","Marcelo","https://s.glbimg.com/es/sde/f/2018/03/20/05f475c48e922f2e6d24615603f85935_FORMATO.png",85400,9,"BOT","mei","Nulo",5.3,4.13,0.13,5.3,"Botafogo",NA,NA,NA,1,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","Uilson Pedruzzi de Oliveira","uilson","Uilson","https://s.glbimg.com/es/sde/f/2018/05/07/9c69736d87e93ac80d7f38013cb1c1e7_FORMATO.png",85418,9,"ATL","gol","Contundido",0,2,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","Orlando Enrique Berrío Meléndez","berrio","Berrío ","https://s.glbimg.com/es/sde/f/2018/05/04/1dca4f3eecabeea66a9817cd0722f76f_FORMATO.png",85300,9,"FLA","ata","Contundido",0,5,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","Jonas Gomes de Sousa","jonas","Jonas","https://s.glbimg.com/es/sde/f/2018/05/04/42ff13d11b2dca9fdffebaeff56b75ed_FORMATO.png",85586,9,"FLA","mei","Dúvida",5.9,7.85,0.73,5.5,"Flamengo",2,7,1,4,2,NA,8,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","Carlos Alberto Carvalho da Silva Júnior","carlos","Carlos","https://s.glbimg.com/es/sde/f/2018/04/20/e4df417626fe465bd2a41d300e43856f_FORMATO.png",85027,9,"PAR","ata","Nulo",0,5.76,-0.08,2.75,"Paraná",1,7,4,6,11,5,2,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"542","José Carlos Ferreira Júnior","juninho","Juninho","https://s.glbimg.com/es/sde/f/2018/05/17/08bd6f4ff4e0bcf9dfe9b3dc010c2bb3_FORMATO.png",92182,9,"ATL","zag","Provável",0,6,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","João Paulo Silva Martins","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2018/05/23/1ca235953ef1a22b3961956b96191dc1_FORMATO.png",85425,9,"SAN","gol","Nulo",0,2,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","Alex Paulo Menezes Santana","alex-santana","Alex Santana","https://s.glbimg.com/es/sde/f/2018/03/21/0b541e5882ecfea594b9f526c908601d_FORMATO.png",85465,9,"PAR","mei","Nulo",0,2.56,0,1.75,"Paraná",NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","Miguel Angel Borja Hernandez","borja","Borja","https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png",86120,9,"PAL","ata","Nulo",0,12.68,0,5.08,"Palmeiras",3,11,2,10,4,4,7,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"546","Victor Luis Chuab Zamblauskas","victor-luis","Victor Luis","https://s.glbimg.com/es/sde/f/2018/03/01/1bfd94d7a93e4d5f7f21981109f79c87_FORMATO.png",86410,9,"PAL","lat","Provável",-0.5,6.55,-0.49,0.6,"Palmeiras",NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","Andrew Erik Feitosa","morato","Morato","https://s.glbimg.com/es/sde/f/2018/05/26/f933a6b863ea2c091247cadde03b31c0_FORMATO.png",86227,9,"SAO","ata","Contundido",0,2,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","Aylon Darwin Tavella","aylon","Aylon","https://s.glbimg.com/es/sde/f/2018/05/07/5a02ebebae94350f74b0622d02730891_FORMATO.png",85930,9,"AME","ata","Provável",9.2,8.15,1.71,2.86,"América-MG",1,10,3,7,10,3,9,6,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"549","Richardson Fernandes dos Santos","richardson","Richardson","https://s.glbimg.com/es/sde/f/2018/05/25/c51f78e8b84b9bb14c67fc3bcd7d69af_FORMATO.png",86536,9,"CEA","mei","Provável",0.1,6.32,-0.37,3.51,"Ceará",1,7,1,1,19,NA,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","Marcos da Silva França","keno","Keno","https://s.glbimg.com/es/sde/f/2017/04/18/ab0e22f1ff91a12ce2e88a367450bf03_FORMATO.png",86485,9,"PAL","ata","Contundido",-1,9.87,-0.59,4.04,"Palmeiras",NA,12,4,3,22,7,23,17,1,1,NA,NA,NA,NA,NA,NA,1,NA
"551","Hyoran Kaue Dalmoro","hyoran","Hyoran","https://s.glbimg.com/es/sde/f/2017/02/19/1ec83086a8ae2fe33a1e88113fff1ac1_FORMATO.png",85931,9,"PAL","mei","Provável",10.4,5.92,1.98,5.14,"Palmeiras",NA,3,1,1,5,NA,6,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"552","Felipe Rodrigues dos Santos","felipe-rodrigues","Felipe Rodrigues","https://s.glbimg.com/es/sde/f/2018/05/24/4fb8754c83afb27e6f74d9b141f3e877_FORMATO.png",87923,9,"SPO","lat","Nulo",0,2,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","Pablo Dyego da Silva Rosa","pablo-dyego","Pablo Dyego","https://s.glbimg.com/es/sde/f/2018/01/21/438b2556ee9ffdf26099d9eb3ecbe28a_FORMATO.png",86444,9,"FLU","ata","Dúvida",9.2,6.22,1.58,3.92,"Fluminense",NA,3,2,3,9,NA,6,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"554","Malcoon Silva","malcoon","Malcoon","https://s.glbimg.com/es/sde/f/2015/05/07/69c5d890c1338b62d5a46963c3c32ab1_FORMATO.jpeg",86615,9,"AME","lat","Nulo",0,2,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","Wanderson Santos Pereira","wanderson","Wanderson","https://s.glbimg.com/es/sde/f/2018/05/08/ebbd8503f27be0857e0c6fbad5884636_FORMATO.png",86143,9,"ATL","zag","Provável",-1.6,3.62,-1.35,1.95,"Atlético-PR",NA,7,NA,NA,NA,1,9,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"556","Everton Sousa Soares","everton","Everton","https://s.glbimg.com/es/sde/f/2018/05/18/997feae679bb584848d2ef5197f0b406_FORMATO.png",86757,9,"GRE","ata","Provável",-0.6,14.66,-1.57,8.12,"Grêmio",2,6,5,13,15,1,12,12,3,1,NA,1,NA,NA,NA,NA,NA,NA
"557","Richard Cândido Coelho","richard","Richard","https://s.glbimg.com/es/sde/f/2018/05/18/2e439bad8d914c893045a080a41aee13_FORMATO.png",86711,9,"FLU","mei","Provável",5.1,16.54,-0.42,6.1,"Fluminense",1,9,1,2,16,NA,23,33,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"558","Jandrei Chitolina Carniel","jandrei","Jandrei","https://s.glbimg.com/es/sde/f/2018/05/24/a6bbeb6a5b1860ac8642a8ba43cd525e_FORMATO.png",86508,9,"CHA","gol","Provável",-5.3,3.92,-2.71,1.63,"Chapecoense",1,NA,NA,NA,2,NA,6,1,NA,NA,2,NA,NA,NA,14,18,NA,NA
"559","Lucas Macanhan Ferreira","lucas-macanhan","Lucas Macanhan","https://s.glbimg.com/es/sde/f/2016/05/13/222c790995cc7292f07b0dc4db7cc5f4_FORMATO.png",86760,9,"ATL","gol","Nulo",0,1,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
