"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","CA","FC","FF","FS","PE","RB","SG","A","CV","FD","G","I","FT","DD","DP","GS","GC","PP"
"492","Guilherme Vieira Moraes da Silva","guilherme-vieira","Guilherme Vieira","https://s.glbimg.com/es/sde/f/2017/12/02/4f51d2cd317db553d2b03d1df58350a2_FORMATO.png",100849,30,"PAL","ata","Nulo",0,1,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","Luan Cândido de Almeida","luan-candido","Luan Cândido","https://s.glbimg.com/es/sde/f/2017/12/02/e7ddf5812ba39b07d5ce1a4b9475ebd0_FORMATO.png",100848,30,"PAL","lat","Nulo",0,1,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","Mauro Joel Carli","joel-carli","Joel Carli","https://s.glbimg.com/es/sde/f/2018/05/17/bc70303a7836dab8562e73ce0c59fd37_FORMATO.png",93414,30,"BOT","zag","Provável",0,4.5,0,1.46,"Botafogo",9,39,7,12,49,25,6,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA
"495","Arthur José Gregio","sananduva","Sananduva",NA,93678,30,"ATL","mei","Nulo",0,2,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","Victor Alexander Da Silva ","vitinho","Vitinho",NA,100898,30,"CRU","lat","Nulo",0,0.95,0,0.5,"Cruzeiro",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","Patrick de Carvalho Brey","patrick","Patrick","https://s.glbimg.com/es/sde/f/2018/05/01/5df01eaeeaf7a0d6c2326886a6199cbe_FORMATO.png",93482,30,"CRU","lat","Nulo",0,1.17,0,-0.17,"Cruzeiro",NA,3,NA,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","Wanderson Felippe Cardoso dos Santos","felippe-cardoso","Felippe Cardoso","https://s.glbimg.com/es/sde/f/2018/09/14/448879bc85937305a08a7038f527e40a_FORMATO.png",100963,30,"SAN","ata","Nulo",0,2.79,0,-1,"Santos",NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","Adenilson Aparecido dos Santos Junior","adenilson","Adenilson","https://s.glbimg.com/es/sde/f/2018/09/05/fec9455e8e403751254fdc2da09ffe2b_FORMATO.png",93677,30,"SPO","mei","Nulo",0,3,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","Alan Cardoso de Andrade","alan-cardoso","Alan Cardoso","https://s.glbimg.com/es/sde/f/2018/04/09/c02a60d91483f3c78c44dfe79e1c6347_FORMATO.png",93785,30,"VAS","lat","Nulo",0,3,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","Michael Matias Fracaro","michael","Michael","https://s.glbimg.com/es/sde/f/2018/05/07/b00362ea5028e43dae1152d78fbf5ccc_FORMATO.png",93659,30,"ATL","gol","Nulo",0,1,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","Matheus Ferreira de Sousa","ferreira","Ferreira","https://s.glbimg.com/es/sde/f/2018/04/12/1a8922ffc1c19237faf02beed71c102d_FORMATO.png",100985,30,"SPO","mei","Nulo",0,2.81,0,1.01,"Sport",1,5,1,NA,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Gustavo Nonato Santana","nonato","Nonato","https://s.glbimg.com/es/sde/f/2018/07/23/765c032bd553fcba8b0ef9139f425012_FORMATO.png",100987,30,"INT","mei","Nulo",0,2,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","Andrey Ramos do Nascimento","andrey","Andrey","https://s.glbimg.com/es/sde/f/2018/09/27/8599b503c16e7576611774a756e2e106_FORMATO.png",93787,30,"VAS","mei","Nulo",0,8.06,0,6.61,"Vasco",3,29,22,24,31,46,NA,2,NA,8,3,NA,NA,NA,NA,NA,NA,NA
"505","Victor Luis Chuab Zamblauskas","victor-luis","Victor Luis","https://s.glbimg.com/es/sde/f/2018/03/01/1bfd94d7a93e4d5f7f21981109f79c87_FORMATO.png",86410,30,"PAL","lat","Provável",2.5,8.42,-0.08,4.76,"Palmeiras",3,17,7,18,39,28,9,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA
"506","Everton Felipe de Oliveira Silva","everton-felipe","Everton Felipe","https://s.glbimg.com/es/sde/f/2018/08/21/4d64454f19345aa1913dc5a20c3bd0d2_FORMATO.png",86519,30,"SAO","mei","Nulo",0,4.65,0,1.9,"São Paulo",NA,7,2,14,28,8,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA
"507","Pablo Dyego da Silva Rosa","pablo-dyego","Pablo Dyego","https://s.glbimg.com/es/sde/f/2018/01/21/438b2556ee9ffdf26099d9eb3ecbe28a_FORMATO.png",86444,30,"FLU","ata","Contundido",0,5.39,0,3.24,"Fluminense",NA,4,6,12,15,5,NA,NA,NA,4,2,NA,1,NA,NA,NA,NA,NA
"508","Richard Cândido Coelho","richard","Richard","https://s.glbimg.com/es/sde/f/2018/05/18/2e439bad8d914c893045a080a41aee13_FORMATO.png",86711,30,"FLU","mei","Nulo",6.2,16,1.13,4.61,"Fluminense",4,38,9,36,61,80,NA,1,NA,7,2,NA,NA,NA,NA,NA,NA,NA
"509","Ronielson da Silva Barbosa","rony","Rony","https://s.glbimg.com/es/sde/f/2018/09/03/554ff3fc561a0061ae57afba756706f4_FORMATO.png",91607,30,"ATL","ata","Nulo",0,8.32,0,3.25,"Atlético-PR",NA,6,NA,2,1,1,NA,NA,NA,4,2,1,NA,NA,NA,NA,NA,NA
"510","Milton Mendes","milton-mendes","Milton Mendes","https://s.glbimg.com/es/sde/f/2018/09/28/04be6943362ba72962775e0bf4c9ccfa_FORMATO.png",86486,30,"SPO","tec","Provável",4.51,7.7,0.87,2.57,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","Lucas Macanhan Ferreira","lucas-macanhan","Lucas Macanhan","https://s.glbimg.com/es/sde/f/2016/05/13/222c790995cc7292f07b0dc4db7cc5f4_FORMATO.png",86760,30,"ATL","gol","Nulo",0,1,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","João Lucas Cardoso","joao-lucas","João Lucas","https://s.glbimg.com/es/sde/f/2018/06/08/cba36b9e183d6b8a55c6361787adf089_FORMATO.jpeg",86740,30,"CEA","lat","Provável",0,4.47,0,3.06,"Ceará",1,6,6,4,25,6,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"513","Jandrei Chitolina Carniel","jandrei","Jandrei","https://s.glbimg.com/es/sde/f/2018/05/24/a6bbeb6a5b1860ac8642a8ba43cd525e_FORMATO.png",86508,30,"CHA","gol","Provável",-3.3,4.26,-0.65,1.25,"Chapecoense",2,1,NA,4,26,1,6,NA,NA,NA,NA,NA,NA,32,1,44,NA,NA
"514","Luan Guilherme de Jesus Vieira","luan","Luan","https://s.glbimg.com/es/sde/f/2018/05/21/c01a0fcc9657bf0df6cfde4356ece5bc_FORMATO.png",86759,30,"GRE","ata","Contundido",0,14.47,0,5.22,"Grêmio",3,22,24,55,70,24,NA,6,NA,12,1,3,2,NA,NA,NA,NA,2
"515","Everton Sousa Soares","everton","Everton","https://s.glbimg.com/es/sde/f/2018/05/18/997feae679bb584848d2ef5197f0b406_FORMATO.png",86757,30,"GRE","ata","Contundido",0,15.99,0,7.29,"Grêmio",4,22,25,29,40,24,NA,3,NA,17,8,4,3,NA,NA,NA,NA,NA
"516","Jordi Almeida","jordi","Jordi","https://s.glbimg.com/es/sde/f/2018/09/27/02d931c984006234affadfc727274e72_FORMATO.png",86776,30,"VAS","gol","Nulo",0,1.07,0,-2,"Vasco",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","Matheus Rossetto","matheus-rossetto","Matheus Rossetto","https://s.glbimg.com/es/sde/f/2018/05/08/036cf29144ee81b7e52eaed8486c6718_FORMATO.png",86766,30,"ATL","mei","Nulo",0,7.78,0,1.71,"Atlético-PR",1,10,3,4,21,15,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA
"518","Matheus Leonardo Sales Cardoso","matheusinho","Matheusinho","https://s.glbimg.com/es/sde/f/2018/05/07/86d92c9c41bc4662366352357cb3685a_FORMATO.png",93886,30,"AME","mei","Dúvida",1.2,3.49,-0.22,2.15,"América-MG",NA,6,3,8,12,9,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"519","Ronaldo de Oliveira Strada","ronaldo","Ronaldo","https://s.glbimg.com/es/sde/f/2018/03/21/841b5df0cdc6cf16eecd117560650d41_FORMATO.png",91101,30,"VIT","gol","Provável",-4,4.02,-1.94,4.05,"Vitória",1,NA,NA,4,7,NA,7,NA,NA,NA,NA,NA,NA,28,NA,24,NA,NA
"520","Richardson Fernandes dos Santos","richardson","Richardson","https://s.glbimg.com/es/sde/f/2018/05/25/c51f78e8b84b9bb14c67fc3bcd7d69af_FORMATO.png",86536,30,"CEA","mei","Provável",6.7,7.63,1.16,3.45,"Ceará",7,51,7,57,36,53,NA,1,NA,4,NA,1,NA,NA,NA,NA,NA,NA
"521","Malcoon Silva","malcoon","Malcoon","https://s.glbimg.com/es/sde/f/2015/05/07/69c5d890c1338b62d5a46963c3c32ab1_FORMATO.jpeg",86615,30,"AME","lat","Nulo",0,2,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","Lucas Fernandes","lucas-fernandes","Lucas Fernandes","https://s.glbimg.com/es/sde/f/2018/05/01/99bb69dc32439752f0b3e496e9a523cc_FORMATO.png",90899,30,"VIT","ata","Nulo",4.1,6.73,-1.4,3.7,"Vitória",2,17,12,57,40,20,NA,NA,NA,7,3,NA,3,NA,NA,NA,NA,NA
"523","Jean Paulo Fernandes Filho","jean","Jean","https://s.glbimg.com/es/sde/f/2018/08/22/b48908b0700ad76a424232b0f6553c37_FORMATO.png",90933,30,"SAO","gol","Provável",7.4,6.4,1.82,0.7,"São Paulo",NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA
"524","Raniel Santana de Vasconcelos","raniel","Raniel","https://s.glbimg.com/es/sde/f/2018/05/07/074f3b8960ae6ea7711fa17be1c27cac_FORMATO.png",86797,30,"CRU","ata","Nulo",0,6.46,-0.3,2.83,"Cruzeiro",1,42,16,39,22,16,NA,1,NA,10,4,7,NA,NA,NA,NA,NA,1
"525","Flávio Medeiros da Silva","flavio","Flávio","https://s.glbimg.com/es/sde/f/2018/05/01/3c063c1b3d589634d699c80695341bff_FORMATO.png",91102,30,"BAH","mei","Nulo",-0.8,2.75,-0.32,1.54,"Bahia",2,15,2,11,14,19,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA
"526","Evandro Lima de Oliveira Filho","evandro","Evandro","https://s.glbimg.com/es/sde/f/2018/05/24/cc89d0c16b42dd430daa29322584d1ac_FORMATO.png",91001,30,"SPO","lat","Nulo",0,3.12,0,4.45,"Sport",NA,1,1,1,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"527","Murillo Barbosa Lopes","murillo-lopes","Murillo Lopes","https://s.glbimg.com/es/sde/f/2018/03/21/e2ec7f5249ed4e20ba954475be6bdd08_FORMATO.png",101199,30,"PAR","gol","Nulo",0,2,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","Everaldo Silva do Nascimento","everaldo","Everaldo ","https://s.glbimg.com/es/sde/f/2018/07/20/e1ce97d162a9419406447d05322336f8_FORMATO.png",91151,30,"FLU","ata","Nulo",5.5,5.98,0.8,4.59,"Fluminense",NA,16,9,27,39,20,NA,6,NA,2,1,2,1,NA,NA,NA,NA,NA
"529","Fernando José Marques Maciel","fernandinho","Fernandinho","https://s.glbimg.com/es/sde/f/2018/06/05/50d5be5e02ead78433958ab1d1389752_FORMATO.png",91130,30,"BAH","ata","Nulo",0,1.56,0,0.35,"Bahia",NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","Helerson Mateus do Nascimento","helerson","Helerson","https://s.glbimg.com/es/sde/f/2018/05/17/d77174c23bf61556c34f3ce05ac4c396_FORMATO.png",101073,30,"BOT","zag","Nulo",0,1,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","John Victor Maciel Furtado","john-victor","John Victor","https://s.glbimg.com/es/sde/f/2018/05/23/c542b827e970e8c167f2a026360a0fa9_FORMATO.png",94044,30,"SAN","gol","Nulo",0,1,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","Martín Nicolás Sarrafiore","sarrafiore","Sarrafiore","https://s.glbimg.com/es/sde/f/2018/07/05/ce690031c364aa0119c415809e422cf0_FORMATO.png",101315,30,"INT","mei","Nulo",0,5,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Igor Henrique Pereira de Campos","igor-campos","Igor Campos","https://s.glbimg.com/es/sde/f/2018/05/24/97ef928b4d8da38916e72a5166792dc8_FORMATO.png",101421,30,"CHA","gol","Nulo",0,1,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","Sergio Ismael Díaz Velázquez","sergio-diaz","Sergio Díaz","https://s.glbimg.com/es/sde/f/2018/08/08/ed176f5741d22ea3a8dee3ac452d88ca_FORMATO.png",94010,30,"COR","ata","Dúvida",0,4.01,0,0.5,"Corinthians",NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","Thiago Rodrigues da Silva","thiago","Thiago","https://s.glbimg.com/es/sde/f/2018/05/04/d4092dd23800a9822421cf2f4c434434_FORMATO.png",91194,30,"FLA","gol","Nulo",0,4,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","Gustavo Blanco Petersen Macedo","gustavo-blanco","Gustavo Blanco","https://s.glbimg.com/es/sde/f/2018/05/07/6ac39bf60c88040543dee78fc133c427_FORMATO.png",91191,30,"ATL","mei","Contundido",0,19.53,0,8.86,"Atlético-MG",4,20,5,4,25,51,NA,4,NA,10,NA,1,3,NA,NA,NA,NA,NA
"537","Lincoln Henrique Oliveira dos Santos","lincoln","Lincoln","https://s.glbimg.com/es/sde/f/2018/09/11/1392e2ab47f6dfd6c05fb4ef7252b611_FORMATO.png",90303,30,"AME","mei","Nulo",0,3.56,0,1.23,"América-MG",NA,NA,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","Jesiel Cardoso Miranda","jesiel","Jesiel","https://s.glbimg.com/es/sde/f/2018/10/10/412c785ccc5fdb367b6c19c1bb05a4bc_FORMATO.png",91156,30,"PAR","zag","Provável",0,2.88,0,1.41,"Paraná",2,11,2,4,14,13,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"539","Ademir da Silva Santos Junior","ademir","Ademir","https://s.glbimg.com/es/sde/f/2018/04/10/785797e137683aa3f4810b86b8ffc886_FORMATO.png",101314,30,"AME","ata","Nulo",0,3.08,0,2.81,"América-MG",2,8,7,23,12,8,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA
"540","Éder Ferreira Graminho","eder","Éder ","https://s.glbimg.com/es/sde/f/2018/04/25/9c24eef6db7bc6f134fefb1a2342e6f6_FORMATO.png",91203,30,"ATL","zag","Nulo",0,3,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","Eduardo Gabriel Aquino Cossa","pepe","Pepê","https://s.glbimg.com/es/sde/f/2018/07/31/21dbd08feda4a4caf00ffc5fe75ec14b_FORMATO.png",91201,30,"GRE","ata","Provável",-0.6,3.04,-0.21,2.37,"Grêmio",1,8,3,17,20,17,NA,NA,NA,1,2,4,1,NA,NA,NA,NA,NA
"542","Crysan da Cruz Queiroz Barcelos","crysan","Crysan","https://s.glbimg.com/es/sde/f/2018/07/16/c97cfd12cf2775988f29481bc61824a1_FORMATO.png",90406,30,"ATL","ata","Nulo",0,3.21,0,0.6,"Atlético-PR",NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Marco Antonio Saravia Antinori","marco-saravia","Marco Saravia",NA,101479,30,"GRE","zag","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","Jorge Ambrosio Mendonça","mendonca","Mendonça",NA,101480,30,"GRE","zag","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","David Correa da Fonseca","david","David","https://s.glbimg.com/es/sde/f/2018/05/18/9c8442508cec9bf9dc9f0af8f306e11b_FORMATO.png",90309,30,"CRU","ata","Nulo",0,3.26,0,0.95,"Cruzeiro",1,8,2,21,23,5,NA,1,NA,4,NA,10,NA,NA,NA,NA,NA,NA
"546","Bruno da Silva Santos","bruno-silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2018/05/24/c08c1ffb51c09b59126c4f9ae3771ec7_FORMATO.png",101422,30,"CHA","ata","Nulo",0.8,2.81,-0.01,2.01,"Chapecoense",1,31,10,21,51,26,NA,2,NA,6,1,3,NA,NA,NA,NA,NA,NA
"547","Mateus Felipe Santiago Dutra","santiago","Santiago",NA,101481,30,"GRE","zag","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","Moisés Roberto Barbosa","moises","Moisés","https://s.glbimg.com/es/sde/f/2018/03/20/54a51f5d3bd850ab8a76126ee75399ed_FORMATO.png",90444,30,"BOT","lat","Nulo",0,8.05,0,3.63,"Botafogo",2,41,4,26,44,47,5,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA
"549","Daniel Sampaio Simões","daniel","Daniel","https://s.glbimg.com/es/sde/f/2018/09/20/4bb1c1cdec48550cc143114afcc58805_FORMATO.png",93791,30,"FLU","mei","Provável",0,2.49,0,2.47,"Fluminense",NA,NA,1,2,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","Caio Monteiro Costa","caio-monteiro","Caio Monteiro","https://s.glbimg.com/es/sde/f/2018/09/27/535d1be6446915f8de685279a6430f6d_FORMATO.png",93789,30,"VAS","ata","Contundido",0,4.56,0,3.73,"Vasco",NA,6,4,8,9,4,NA,1,NA,2,1,1,NA,NA,NA,NA,NA,NA
"551","Alex Sandro dos Santos Apolinario","alex","Alex","https://s.glbimg.com/es/sde/f/2018/05/08/b753c70507d39b4bd30ac8bc987d2fd6_FORMATO.png",90535,30,"ATL","mei","Nulo",0,1,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","Raphael Schorr Utzig","raphael-alemao","Raphael Alemão","https://s.glbimg.com/es/sde/f/2018/04/24/e72a3c4a24b0c21be12ae1fc78ee1755_FORMATO.jpeg",91206,30,"PAR","ata","Suspenso",-5.5,2.1,-1.08,0.48,"Paraná",1,7,2,6,4,3,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"553","Yuri Oliveira Lima","yuri","Yuri","https://s.glbimg.com/es/sde/f/2018/05/23/856314c68a6f7eba3ca8d400d6ad5828_FORMATO.png",90569,30,"SAN","mei","Nulo",0,2.62,0,-1.6,"Santos",1,7,1,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","Márcio Almeida de Oliveira","marcinho","Marcinho","https://s.glbimg.com/es/sde/f/2018/05/17/a5a817c4c548c86f0aeef4c62c0c06b4_FORMATO.png",93797,30,"BOT","lat","Provável",-0.3,6.9,0.2,3.13,"Botafogo",6,25,11,11,76,33,5,4,NA,8,1,2,NA,NA,NA,NA,NA,NA
"555","Luiz Fernando Moraes dos Santos","luiz-fernando","Luiz Fernando ","https://s.glbimg.com/es/sde/f/2018/05/17/555bb7e98091372b0b633a3623d5b40d_FORMATO.png",90715,30,"BOT","mei","Provável",2.7,4.85,0.04,2.44,"Botafogo",5,26,20,41,39,18,NA,1,NA,10,2,9,2,NA,NA,NA,NA,NA
"556","Fabrício Bruno Soares de Faria","fabricio-bruno","Fabrício Bruno","https://s.glbimg.com/es/sde/f/2018/05/24/b41364754f72c0d7c128f0767c8e8ca0_FORMATO.png",90768,30,"CHA","zag","Nulo",0,6,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","Rodrigo Jorge Medina Ancheta","rodrigo-ancheta","Rodrigo Ancheta",NA,101482,30,"GRE","mei","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","Keiller da Silva Nunes","keiller","Keiller","https://s.glbimg.com/es/sde/f/2018/04/08/2b0ef7e6d3eca3c4d867a530c5f5993a_FORMATO.png",93834,30,"INT","gol","Nulo",0,3,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","Lucas Estella Perri","lucas-perri","Lucas Perri","https://s.glbimg.com/es/sde/f/2018/05/26/5818d20df4c7c3248d9dc04c6864aa03_FORMATO.png",91260,30,"SAO","gol","Nulo",0,1,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","Lucas Oliveira de França","lucas-franca","Lucas França","https://s.glbimg.com/es/sde/f/2018/05/18/e628010513e2e9e40d44eb43c1387f0e_FORMATO.png",93869,30,"CRU","gol","Nulo",0,3,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","Paulo Henrique Rolim de Genova","paulo-henrique","Paulo Henrique","https://s.glbimg.com/es/sde/f/2018/05/26/1aca13a72ed990c98e463349b3d14ef1_FORMATO.png",101531,30,"SAO","mei","Nulo",0,1,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Antônio Josenildo Rodrigues de Oliveira","tonhao","Tonhão","https://s.glbimg.com/es/sde/f/2018/08/09/e6b3f5b4c7922f94ca18791b3af1f390_FORMATO.png",91251,30,"GRE","zag","Nulo",0,2,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","Matheus Gonçalves Savio","matheus-savio","Matheus Savio","https://s.glbimg.com/es/sde/f/2018/07/28/3a3a8b95d0a4f15553e2ab71957c0c0c_FORMATO.png",91264,30,"FLA","mei","Nulo",0,4.27,0,2.26,"Flamengo",NA,4,3,1,10,2,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"564","Thonny Anderson da Silva Carvalho","thonny-anderson","Thonny Anderson","https://s.glbimg.com/es/sde/f/2018/05/21/c953437a71c9cd2f1052eaf9d828bd6d_FORMATO.png",101484,30,"GRE","mei","Provável",1.4,3.57,-1.27,2.41,"Grêmio",NA,14,6,4,14,8,NA,1,NA,3,2,2,NA,NA,NA,NA,NA,NA
"565","Elias Martello Curzel","elias","Elias","https://s.glbimg.com/es/sde/f/2018/05/18/914d44f55072f4eb554217f96488b7ae_FORMATO.png",90843,30,"VIT","gol","Nulo",0,3.21,0,0.98,"Vitória",NA,NA,NA,3,2,NA,2,NA,NA,NA,NA,NA,NA,8,1,17,NA,NA
"566","Matheus Fernandes Siqueira","matheus-fernandes","Matheus Fernandes","https://s.glbimg.com/es/sde/f/2018/05/17/de41cae87bcb7c555ea911d849145a34_FORMATO.png",94067,30,"BOT","mei","Dúvida",0,13.31,0,4.68,"Botafogo",6,31,14,29,51,86,NA,1,1,6,NA,1,1,NA,NA,NA,NA,NA
"567","Willian Klaus","klaus","Klaus","https://s.glbimg.com/es/sde/f/2018/04/09/213245ee05c1b0ca97f32c728f20bd6b_FORMATO.png",90846,30,"INT","zag","Nulo",0,2.13,0,0.65,"Internacional",NA,2,3,NA,10,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"568","Bruno Bispo dos Anjos","bruno-bispo","Bruno Bispo","https://s.glbimg.com/es/sde/f/2018/03/21/99884c41754fc82c033d202d4decfad3_FORMATO.png",91359,30,"VIT","zag","Nulo",0,4.84,0,4.6,"Vitória",1,7,NA,1,7,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","Isaque Elias Brito","isaque","Isaque",NA,101483,30,"GRE","mei","Nulo",0,2,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","Cleiton Schwengber","cleiton","Cleiton","https://s.glbimg.com/es/sde/f/2018/05/07/8a0462ed1a379da917d8f4b4fa8cc04a_FORMATO.png",93882,30,"ATL","gol","Nulo",0,2,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","João Pedro Vilardi Pinto","pepe","Pepê","https://s.glbimg.com/es/sde/f/2018/03/17/e7607f8d20077dbbbeb1d032794914ca_FORMATO.png",101573,30,"FLA","mei","Nulo",0,2,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","Michael Rangel dos Santos de Almeida","michael","Michael",NA,101577,30,"FLA","lat","Nulo",0,1,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","Hugo de Souza Nogueira","hugo-souza","Hugo Souza","https://s.glbimg.com/es/sde/f/2018/08/17/0d62f2b958751f0744942f9328f49c39_FORMATO.png",101574,30,"FLA","gol","Nulo",0,1,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","Matheus de Jesus Dantas","matheus-dantas","Matheus Dantas","https://s.glbimg.com/es/sde/f/2018/04/19/e539077ea70369fa3f5d613f54e01ced_FORMATO.png",101592,30,"FLA","zag","Nulo",0,1,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
