"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","CA","FC","FS","G","PE","RB","SG","CV","FF","I","FD","DD","GS","DP","A","FT","GC","PP"
"510","Thiago Beserra dos Santos","thiaguinho","Thiaguinho","https://s.glbimg.com/es/sde/f/2018/05/01/626ee3be32932606c827bac556a75b1e_FORMATO.png",102599,36,"COR","mei","Provável",-0.3,2.32,-0.75,1.65,"Corinthians",1,11,9,NA,13,11,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"511","Fernando Augusto de Castro Ribeiro","fernando-castro","Fernando Castro","https://s.glbimg.com/es/sde/f/2018/05/08/0f86aca3ef3d3207a6f1fa03c4f08be7_FORMATO.png",102609,36,"BAH","gol","Nulo",0,0.77,0,-1.3,"Bahia",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA
"512","Richard Alexandre Birkhuen Rodrigues","richard","Richard","https://s.glbimg.com/es/sde/f/2018/03/20/99b67cac835ffd9dc963e8e7a99a1425_FORMATO.png",102063,36,"INT","mei","Nulo",0,1,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","Carlos Gabriel Moreira de Oliviera","hulk","Hulk","https://s.glbimg.com/es/sde/f/2018/05/17/2551e15c845e9706b626ca2ab7a4f23f_FORMATO.png",102700,36,"ATL","lat","Nulo",0,2.58,0,1.5,"Atlético-MG",1,5,1,NA,6,4,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","Diego Washington Ferreira Lopes","diego","Diego",NA,102655,36,"VIT","gol","Nulo",0,1,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","Maurício Fontana Gomes","mauricio","Maurício",NA,102076,36,"CEA","mei","Nulo",0,1,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","Rodrigo Fernandes Nóbrega","rodrigo-fernandes","Rodrigo Fernandes","https://s.glbimg.com/es/sde/f/2018/09/27/5ff6d5126f3366e505e6caa6897ccff3_FORMATO.png",102771,36,"VAS","mei","Nulo",0,1,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","Vitor Eudes de Souza Costa","vitor-eudes","Vitor Eudes","https://s.glbimg.com/es/sde/f/2018/11/22/3fc8cbbb0eff85d2cfd8e31bd040d110_FORMATO.png",102137,36,"CRU","gol","Nulo",0,1,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","Matheus Celestino Moresche Rodrigues","moresche","Moresche","https://s.glbimg.com/es/sde/f/2018/05/29/1062a53533bc3381effc250b52595038_FORMATO.png",102719,36,"VAS","mei","Nulo",0,0.74,0,-2.9,"Vasco",NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Yago Rafael Valadares Darub","yago-darub","Yago Darub",NA,102686,36,"FLA","gol","Nulo",0,1,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","Rodrigo Porto Bezerra","rodrigo-carioca","Rodrigo Carioca","https://s.glbimg.com/es/sde/f/2018/09/21/c6708b5d476ab12b6bf31d612eb496eb_FORMATO.png",102107,36,"PAR","ata","Contundido",0,2.15,0,7.45,"Paraná",NA,3,6,NA,NA,4,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA
"521","Nicolás Omar Freire","nico-freire","Nico Freire","https://s.glbimg.com/es/sde/f/2018/07/20/90be1b2bb54dcc788164bc8c6ec83fdf_FORMATO.png",102889,36,"PAL","zag","Nulo",0,4,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","Eronildo dos Santos Rocha","eron","Eron",NA,102850,36,"VIT","ata","Nulo",0,1.49,0,2.3,"Vitória",NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"523","Gabriel Barbosa Avelino","gabriel-barbosa","Gabriel Barbosa","https://s.glbimg.com/es/sde/f/2018/07/13/66b3a5d8aeae0fca09f00f1ea7dc8a34_FORMATO.png",102902,36,"PAL","ata","Nulo",0,1,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Jown Anderson Cardona Agudelo","cardona","Cardona","https://s.glbimg.com/es/sde/f/2018/07/03/d51a3a19a638632da422b8c043a3d8c7_FORMATO.png",102849,36,"CEA","mei","Nulo",0.7,2.99,-0.11,1.62,"Ceará",2,7,6,NA,16,10,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA
"525","Miguel David Terans Pérez  ","terans","Terans","https://s.glbimg.com/es/sde/f/2018/06/26/88598177badc1f54b4f2757234282710_FORMATO.png",102878,36,"ATL","mei","Nulo",9,5.07,1.71,1.81,"Atlético-MG",2,23,11,1,19,13,NA,NA,7,NA,7,NA,NA,NA,1,NA,NA,NA
"526","Agustín Doffo","doffo","Doffo","https://s.glbimg.com/es/sde/f/2018/08/03/fe966a22dd530989a1344cf27838ad6d_FORMATO.png",102894,36,"CHA","mei","Nulo",0,4.05,0,4.27,"Chapecoense",4,27,40,3,26,17,NA,NA,16,2,4,NA,NA,NA,NA,1,NA,NA
"527","Mateus Rodrigues Dos Santos ","mateus","Mateus",NA,102957,36,"VIT","lat","Nulo",0,3.57,0,6.1,"Vitória",NA,NA,NA,NA,4,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","Yann Del Pino Rolim","yann-rolim","Yann Rolim","https://s.glbimg.com/es/sde/f/2018/08/01/42e8f3434bff7d6238a0dca11f2239f8_FORMATO.png",102892,36,"CHA","mei","Contundido",0,2.95,0,1.98,"Chapecoense",NA,4,7,NA,22,9,NA,NA,6,NA,3,NA,NA,NA,1,NA,NA,NA
"529","Goldeson Cassemiro Marques","goldeson","Goldeson","https://s.glbimg.com/es/sde/f/2018/07/26/2d0532464269e49f86e8f2f15154a447_FORMATO.png",102956,36,"AME","ata","Nulo",0,2,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530"," Eduardo Feitoza Sampaio","dudu","Dudu","https://s.glbimg.com/es/sde/f/2018/09/27/4deb0c24f72bef63b84529f7a2c8aba3_FORMATO.png",102852,36,"VAS","mei","Nulo",0,2.23,0,3.7,"Vasco",NA,NA,1,NA,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","João Burse","joao-burse","João Burse","https://s.glbimg.com/es/sde/f/2018/07/31/ef2edbb0684ecfeaa78816cca5c39601_FORMATO.png",103006,36,"VIT","tec","Provável",1.95,5.75,-0.02,2.62,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","Gabriel Nascimento Resende Brazão","gabriel-brazao","Gabriel Brazão","https://s.glbimg.com/es/sde/f/2018/08/07/473f43841ebfd167cb1c79dbbf7b1f67_FORMATO.png",103056,36,"CRU","gol","Nulo",0,3,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Mateus William Sabino Silva","sabino","Sabino","https://s.glbimg.com/es/sde/f/2018/07/19/a9beadabcf13c6fbb9e50629b154ed1d_FORMATO.png",102905,36,"AME","zag","Nulo",0,2,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","Matias Antonini Lui","antonini","Antonini","https://s.glbimg.com/es/sde/f/2018/08/09/f41ecc80cc226664f24552cc555ae14b_FORMATO.png",103069,36,"GRE","zag","Nulo",0,3,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","César Nunes da Costa","cesar","César","https://s.glbimg.com/es/sde/f/2018/09/18/d2e64310e53678e2ab4f1d70a1a6bf88_FORMATO.png",102912,36,"FLU","lat","Nulo",0,1,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","Mateus Gonçalves Martins","mateus-goncalves","Mateus Gonçalves","https://s.glbimg.com/es/sde/f/2018/08/15/4c3a02243f71277303220dda6d6448e8_FORMATO.png",103076,36,"SPO","ata","Provável",2,3.19,0.01,2.88,"Sport",NA,9,7,3,20,8,NA,NA,NA,2,3,NA,NA,NA,NA,1,NA,NA
"537","José Ricardo Araújo Fernandes","ze-ricardo","Zé Ricardo","https://s.glbimg.com/es/sde/f/2018/09/18/03e7abfdac596735f28f8c3784957b23_FORMATO.png",102911,36,"FLU","mei","Nulo",0,1,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","Luan Vinicius da Silva Santos ","luan","Luan","https://s.glbimg.com/es/sde/f/2018/08/22/a2c64eeac368068b590a24a0ee381522_FORMATO.png",102909,36,"SAO","mei","Contundido",0,2.05,0,2.27,"São Paulo",1,13,5,NA,9,11,NA,NA,NA,1,3,NA,NA,NA,1,NA,NA,NA
"539","Matheus Victor de Araujo Rocha","matheus-rocha","Matheus Rocha","https://s.glbimg.com/es/sde/f/2018/08/31/0de314d9127f9459f3ccdedc86faac1d_FORMATO.png",103077,36,"PAL","lat","Nulo",0,2,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","Lucas Ribeiro dos Santos","lucas-ribeiro","Lucas Ribeiro","https://s.glbimg.com/es/sde/f/2018/08/27/d1cbc6b2bedd39d69f383f2cfc0778b8_FORMATO.png",103088,36,"VIT","zag","Provável",3.5,4.58,0.63,2.99,"Vitória",3,16,9,NA,20,25,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","Éderson José dos Santos Lourenço da Silva","ederson","Éderson","https://s.glbimg.com/es/sde/f/2018/09/25/2b532258f7e60e9ec20bb6d04c574566_FORMATO.png",103099,36,"CRU","mei","Nulo",-2.3,0.78,-0.48,-0.7,"Cruzeiro",1,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","Martín Rea Zuccotti","martin-rea","Martín Rea","https://s.glbimg.com/es/sde/f/2018/08/15/112cfc233171e1ce071bc8982b37d432_FORMATO.png",103093,36,"ATL","zag","Nulo",0,6,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Gabriel Pereira Minas","gabriel","Gabriel",NA,103311,36,"FLU","mei","Nulo",0,1,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","Eric dos Santos Rodrigues","ramires","Ramires","https://s.glbimg.com/es/sde/f/2018/09/19/6be14b67c4a42f80fe1c004ff74e8bb8_FORMATO.png",103295,36,"BAH","mei","Provável",1.1,6.87,0.07,4.64,"Bahia",2,9,19,1,25,18,NA,NA,8,2,7,NA,NA,NA,3,1,NA,NA
"545","Kennidy Caetano de Andrade","kennidy","Kennidy","https://s.glbimg.com/es/sde/f/2018/09/21/f9ac8c85f7c1f21c34243bf3a144a43b_FORMATO.png",103444,36,"PAR","lat","Nulo",0,2,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","Kendy Renato Ikegami Leira","kendy","Kendy","https://s.glbimg.com/es/sde/f/2018/09/18/243b576d1c5afd8bbf4cc3672760fb70_FORMATO.png",103345,36,"CEA","mei","Nulo",0,2,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","Yuri Cesar Santos de Oliveira Silva","yuri","Yuri ",NA,103446,36,"FLA","mei","Nulo",0,2,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","Matheus Felipe Camargo Iacovelli","iacovelli","Iacovelli","https://s.glbimg.com/es/sde/f/2018/07/16/2fce91a60b69631682b1584fc429beab_FORMATO.png",102903,36,"PAR","ata","Nulo",0,2.48,0,0.85,"Paraná",NA,1,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","Leandro Vilela Sales Teixeira","leandro-vilela","Leandro Vilela","https://s.glbimg.com/es/sde/f/2018/03/21/9a68c6d8db51f7e6b517b1b536fcfece_FORMATO.png",88687,36,"PAR","mei","Provável",3.5,4.9,0.69,1.98,"Paraná",8,60,31,NA,69,63,NA,1,13,NA,3,NA,NA,NA,1,NA,NA,NA
"550","Aderlan de Lima Silva","aderlan","Aderlan","https://s.glbimg.com/es/sde/f/2018/05/07/7d71b5fcfdd78c1cdddf4a15eff9200b_FORMATO.png",88423,36,"AME","lat","Nulo",0,4.86,0,3.5,"América-MG",8,30,20,NA,57,47,6,1,6,NA,1,NA,NA,NA,2,NA,NA,NA
"551","Leandro Carvalho da Silva","leandro-carvalho","Leandro Carvalho","https://s.glbimg.com/es/sde/f/2018/07/06/65f406a6d6a65a0cb26e2f660026f8f3_FORMATO.png",88669,36,"CEA","ata","Provável",1.4,6.42,0.16,4.75,"Ceará",4,23,46,4,20,19,NA,1,12,3,12,NA,NA,NA,2,NA,NA,NA
"552","Rodrigo dos Santos Freitas","rodrigo-freitas","Rodrigo Freitas","https://s.glbimg.com/es/sde/f/2018/09/04/d068cd3a6fee7e46073e4b8bccce8590_FORMATO.png",103261,36,"SAO","zag","Nulo",0,2,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","Ramon Rodrigo de Carvalho","ramon","Ramon","https://s.glbimg.com/es/sde/f/2018/10/05/5c15240c3122daa047b94726c8a61fcb_FORMATO.png",103515,36,"INT","mei","Nulo",0,1,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","Gustavo Bonatto Barreto","barreto","Barreto","https://s.glbimg.com/es/sde/f/2018/08/01/eb32b1122051c363c367c115b252a941_FORMATO.png",89224,36,"CHA","mei","Nulo",0,1.16,0,1.03,"Chapecoense",2,8,9,NA,10,14,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","Bruno de Andrade Ritter","bruno-ritter","Bruno Ritter","https://s.glbimg.com/es/sde/f/2018/10/18/af227220f3f74a7b8b1a83760f1731a3_FORMATO.png",103490,36,"VAS","mei","Nulo",0,1.96,0,1.15,"Vasco",NA,NA,1,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","Luan Polli Gomes","luan-polli","Luan Polli ","https://s.glbimg.com/es/sde/f/2018/08/10/1306038e63aa5d939fba83b224eb91e1_FORMATO.png",88916,36,"SPO","gol","Nulo",0,2,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","Kaio Jorge Pinto Ramos","kaio","Kaio ",NA,103445,36,"SAN","ata","Nulo",0,1.38,0,-0.5,"Santos",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","Jean Carlos de Souza Irmer","jean","Jean","https://s.glbimg.com/es/sde/f/2018/04/14/41df144dd9a7bef47baff80aaa56b97c_FORMATO.png",89150,36,"BOT","mei","Contundido",0,3.54,0,3.43,"Botafogo",4,33,19,1,19,34,NA,NA,4,NA,NA,NA,NA,NA,2,NA,NA,NA
"559","Antony Matheus do Santos","antony","Antony",NA,103455,36,"SAO","ata","Dúvida",-2.3,0.78,-0.6,0.2,"São Paulo",1,1,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"560","Ignácio da Silva Oliveira","ignacio","Ignácio",NA,103523,36,"BAH","zag","Nulo",0,2.22,0,1.5,"Bahia",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","Jean Paulo Fernandes Filho","jean","Jean","https://s.glbimg.com/es/sde/f/2018/08/22/b48908b0700ad76a424232b0f6553c37_FORMATO.png",90933,36,"SAO","gol","Provável",-4,4.74,-1.48,1.71,"São Paulo",NA,NA,1,NA,6,NA,3,1,NA,NA,NA,7,8,NA,NA,NA,NA,NA
"562","André Soares Jardine","andre-jardine","André Jardine","https://s.glbimg.com/es/sde/f/2018/11/12/193a1e51aca505ae0456c00be8c3902e_FORMATO.png",88898,36,"SAO","tec","Provável",0.37,10.59,-1.33,3.1,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","Gustavo Martini Rissi ","gustavo-rissi","Gustavo Rissi",NA,103578,36,"CRU","zag","Nulo",0,1,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","Iago Justen Maidana Martins","iago-maidana","Iago Maidana","https://s.glbimg.com/es/sde/f/2018/05/07/211b2cfc9413080da0e36bac586628df_FORMATO.png",89226,36,"ATL","zag","Suspenso",-1.3,3.66,-1.58,2.26,"Atlético-MG",6,27,21,NA,34,19,8,NA,8,1,3,NA,NA,NA,NA,NA,1,NA
"565","Victor Alexandre de Souza","vitinho","Vitinho","https://s.glbimg.com/es/sde/f/2018/11/14/d2e1cced9103cb661cd800925eff2c10_FORMATO.png",103577,36,"PAR","lat","Nulo",0,2,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","Felipe Augusto Ferreira Batista","felipe-augusto","Felipe Augusto","https://s.glbimg.com/es/sde/f/2018/03/21/995978419e90d2d7e0b7b0f9ddb1960b_FORMATO.png",89370,36,"PAR","ata","Provável",0,2.88,-0.04,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","Saulo Ferreira Silva Nascimento","saulo","Saulo","https://s.glbimg.com/es/sde/f/2018/05/17/2e661ef69600f0353d4bc7ce467624df_FORMATO.png",89492,36,"BOT","gol","Nulo",0,2.17,0,2.69,"Botafogo",1,NA,4,NA,8,NA,4,NA,NA,NA,NA,23,24,1,NA,NA,NA,NA
"568","Andrey Nunes dos Santos","andrey","Andrey","https://s.glbimg.com/es/sde/f/2018/11/14/4db7bbab143cf41a118876deb0fee2e9_FORMATO.png",103559,36,"PAR","ata","Provável",3.5,2.44,1.32,1.87,"Paraná",1,17,8,1,4,8,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA
"569","Igor Rabello da Costa","igor-rabello","Igor Rabello","https://s.glbimg.com/es/sde/f/2018/05/17/abf9ba69358d2452db077b1bf905fa24_FORMATO.png",89493,36,"BOT","zag","Provável",3.2,10.94,-0.58,3.48,"Botafogo",4,27,29,2,68,49,10,NA,13,5,3,NA,NA,NA,NA,1,1,NA
"570","Rafael Bilu Mudesto","rafael-bilu","Rafael Bilu","https://s.glbimg.com/es/sde/f/2018/10/13/e56aeb65fba2f0dec62cbccdaf425921_FORMATO.png",103576,36,"COR","ata","Nulo",0,1,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","Ânderson Balbino Assis","balbino","Balbino","https://s.glbimg.com/es/sde/f/2016/04/30/aa305ef16d18275ce438c74c73d54e15_FORMATO.png",89227,36,"GRE","mei","Nulo",0,2,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","Marcos Paulo Costa do Nascimento","marcos-paulo","Marcos Paulo",NA,103645,36,"FLU","ata","Nulo",0,2,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","Nickson Gabriel Reis Silva","nickson","Nickson","https://s.glbimg.com/es/sde/f/2018/03/21/adcd09b9b136e70edcb95ab81951f55b_FORMATO.png",89676,36,"VIT","mei","Nulo",0,1.53,0,0.78,"Vitória",NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","Keslley dos Santos Lopes","keslley","Keslley","https://s.glbimg.com/es/sde/f/2018/11/21/bbbc9bedc1503bb797aa9b10d00d3e0a_FORMATO.png",103704,36,"PAR","lat","Dúvida",-0.8,1.45,-0.68,1.03,"Paraná",1,7,NA,1,4,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"575","Dênis De Oliveira Aguiar Junior ","denis","Dênis","https://s.glbimg.com/es/sde/f/2018/11/06/d7c525671eaac3c0317710548f1d3988_FORMATO.png",103662,36,"SAO","gol","Nulo",0,2,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","Marlos Moreno Durán","marlos","Marlos","https://s.glbimg.com/es/sde/f/2018/05/04/71ca6ff6a0b867666327cb4eaa2cf01a_FORMATO.png",89827,36,"FLA","ata","Nulo",1.7,4.23,-0.08,2.02,"Flamengo",3,13,23,1,11,14,NA,NA,8,4,7,NA,NA,NA,1,NA,NA,NA
"577","José Rodrigo Andrade Ramos","rodrigo-andrade","Rodrigo Andrade","https://s.glbimg.com/es/sde/f/2018/03/21/baa60af023a4a5978254d14457ae5de5_FORMATO.png",89646,36,"VIT","mei","Contundido",-1,0.82,-0.42,0.62,"Vitória",6,28,17,NA,48,24,NA,NA,6,NA,4,NA,NA,NA,NA,NA,NA,NA
"578","Francisco Anderson de Jesus dos Santos","anderson-ceara","Anderson Ceará","https://s.glbimg.com/es/sde/f/2018/11/20/744c159954ee4c4e7301b12d509ba9ac_FORMATO.jpeg",103724,36,"SAN","mei","Nulo",-1.1,0.78,-0.22,-1.1,"Santos",NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","Lucas Silva Melo","tuta","Tuta",NA,103708,36,"SAO","zag","Nulo",0,1,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","Douglas Moreira Fagundes","dodi","Dodi","https://s.glbimg.com/es/sde/f/2018/04/20/9dae8b824d6d7c1a316a903af9b3740e_FORMATO.png",89883,36,"FLU","mei","Nulo",0,3.39,0,1.83,"Fluminense",4,17,10,NA,10,25,NA,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA
"581","Leandro Alves de Carvalho","leandrinho","Leandrinho","https://s.glbimg.com/es/sde/f/2018/05/17/c707585981fdbf1f96e400538881eded_FORMATO.png",89885,36,"BOT","mei","Nulo",0,3,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","César Marcelo Meli","marcelo-meli","Marcelo Meli","https://s.glbimg.com/es/sde/f/2018/07/07/79d706cf00a68b31bd17a8ddd07eeb1d_FORMATO.png",89838,36,"VIT","mei","Nulo",0,4.17,0,-0.03,"Vitória",3,14,9,NA,11,5,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA
"583","Andrigo Oliveira de Araujo","andrigo","Andrigo","https://s.glbimg.com/es/sde/f/2018/04/09/eb909473a1499ceb91cd8c466f192cfd_FORMATO.png",89930,36,"SPO","mei","Nulo",1.4,4.28,0.67,1.03,"Sport",1,16,9,NA,28,13,NA,NA,6,2,6,NA,NA,NA,NA,NA,NA,NA
"584","Lucas Estella Perri","lucas-perri","Lucas Perri","https://s.glbimg.com/es/sde/f/2018/05/26/5818d20df4c7c3248d9dc04c6864aa03_FORMATO.png",91260,36,"SAO","gol","Nulo",0,1,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","Bruno de Jesus Pacheco","bruno-pacheco","Bruno Pacheco","https://s.glbimg.com/es/sde/f/2018/05/24/bcba131b890d61329d3dd3d53d25182e_FORMATO.png",90061,36,"CHA","lat","Provável",0,7.46,0,3.59,"Chapecoense",9,44,52,NA,56,56,7,NA,4,NA,1,NA,NA,NA,1,NA,NA,NA
"586","Yuri Antonio Costa da Silva","yuri","Yuri","https://s.glbimg.com/es/sde/f/2017/04/18/8bac23f3df250a620bd6c580564b33ee_FORMATO.png",88125,36,"BOT","lat","Nulo",0,1.71,0,4.9,"Botafogo",NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","Gustavo Henrique Furtado Scarpa","gustavo-scarpa","Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2018/01/30/1c8d05bc4c0ddfd177c66ab26b1a5deb_FORMATO.jpeg",87999,36,"PAL","mei","Provável",0,9.55,0,3.09,"Palmeiras",3,9,14,1,23,10,NA,NA,9,NA,5,NA,NA,NA,1,NA,NA,NA
"588","Geremias Ribeiro Júnior","junior","Júnior","https://s.glbimg.com/es/sde/f/2018/03/21/5ee8b76a0676e5e5eba8d8aefac91636_FORMATO.png",87946,36,"VIT","ata","Nulo",0,2.55,0,1.5,"Vitória",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","Ramon Menezes Roma","ramon","Ramon","https://s.glbimg.com/es/sde/f/2018/03/21/64085a03b9eafec964b531667b296fe5_FORMATO.png",88087,36,"VIT","zag","Nulo",0,3.14,0,2.33,"Vitória",7,39,26,1,41,26,9,NA,6,NA,5,NA,NA,NA,NA,NA,1,NA
"590","Kaique Rocha Lima","kaique","Kaique","https://s.glbimg.com/es/sde/f/2018/11/10/74779e57e2c7d94a49870544327e9cb9_FORMATO.png",103684,36,"SAN","zag","Nulo",0,2,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","Rodolfo José da Silva Bardella","rodolfo","Rodolfo ","https://s.glbimg.com/es/sde/f/2018/07/07/97e8214fa02bce9d631f1fa7e0c70734_FORMATO.png",90264,36,"PAR","ata","Nulo",0,4.9,0,1.78,"Paraná",1,11,14,1,16,3,NA,NA,7,3,4,NA,NA,NA,NA,NA,NA,NA
"592","Bruno Henrique Pinto","bruno-henrique","Bruno Henrique","https://s.glbimg.com/es/sde/f/2018/07/16/81051a7f9755f0cb82bad01aee38823b_FORMATO.png",90285,36,"SAN","ata","Nulo",0,9.28,0,1.81,"Santos",6,50,44,1,39,21,NA,NA,18,4,7,NA,NA,NA,3,1,1,NA
"593","David Correa da Fonseca","david","David","https://s.glbimg.com/es/sde/f/2018/05/18/9c8442508cec9bf9dc9f0af8f306e11b_FORMATO.png",90309,36,"CRU","ata","Nulo",-0.9,3.1,0.02,1.17,"Cruzeiro",1,13,22,1,31,6,NA,NA,5,13,5,NA,NA,NA,1,NA,NA,NA
