"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","SG","FS","FC","RB","FT","PE","A","CA","FD","FF","I","G","CV","DD","DP","GS","GC","PP"
"477","Gilberto Moraes Júnior","gilberto","Gilberto ","https://s.glbimg.com/es/sde/f/2018/01/21/d231b19c8df41a4d02546bee8dad040b_FORMATO.png",80313,21,"FLU","lat","Provável",2.3,9.49,-0.98,6.68,"Fluminense",6,17,20,34,NA,41,2,3,4,7,1,3,1,NA,NA,NA,NA,NA
"478","Luciano da Rocha Neves","luciano","Luciano","https://s.glbimg.com/es/sde/f/2018/07/05/1283cc320b56be7f4661388346c1aeba_FORMATO.png",80287,21,"FLU","ata","Contundido",0,4.41,0,0.5,"Fluminense",NA,2,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"479","Matheus Caldeira Vidotto de Oliveira","matheus-vidotto","Matheus Vidotto","https://s.glbimg.com/es/sde/f/2017/04/23/0469f80ea84703c3178371ab0fa1dd2f_FORMATO.png",80286,21,"COR","gol","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","Ezequiel Jacinto de Biasi","ezequiel","Ezequiel ","https://s.glbimg.com/es/sde/f/2018/05/18/579600b8688378c79b2d26c49843ed6e_FORMATO.png",80318,21,"CRU","lat","Nulo",0,3.54,0,1.65,"Cruzeiro",1,9,7,10,NA,17,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","Alejandro Ariel Cabral","ariel-cabral","Ariel Cabral","https://s.glbimg.com/es/sde/f/2018/05/18/f33acc95e50fe26abc27ac1d525bb4a4_FORMATO.png",80363,21,"CRU","mei","Nulo",0,3.73,0,1.13,"Cruzeiro",NA,7,12,19,NA,18,NA,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"482","Gilsivan Soares da Silva ","ivan","Ivan","https://s.glbimg.com/es/sde/f/2018/05/24/1c2dd303026c2e02bbed35cfb1595918_FORMATO.png",80326,21,"CHA","gol","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","Edson Felipe da Cruz","edson","Edson","https://s.glbimg.com/es/sde/f/2018/03/21/4e079be2718f82735191cef518c39bb2_FORMATO.png",80370,21,"BAH","mei","Nulo",0.2,5.75,-0.65,4.03,"Bahia",NA,7,3,10,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","Brenner Marlos Varanda de Oliveira","brenner","Brenner","https://s.glbimg.com/es/sde/f/2018/05/17/76f9aa43f58c549a5956db25ad0804f3_FORMATO.png",80080,21,"BOT","ata","Provável",5.3,5.92,0.17,2.45,"Botafogo",NA,22,11,8,NA,12,NA,2,5,5,2,1,NA,NA,NA,NA,NA,NA
"485","Fábio Gonçalves","fabinho","Fabinho","https://s.glbimg.com/es/sde/f/2018/06/01/b5bd22d1ec76e9e69427e3be73aadced_FORMATO.png",80393,21,"CEA","mei","Provável",3.8,4,0.65,2.08,"Ceará",NA,12,9,16,NA,17,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"486","Norberto Pereira Marinho Neto","norberto","Norberto ","https://s.glbimg.com/es/sde/f/2018/05/07/f4e6cde34ab5662df2e3a0a657c5c30b_FORMATO.png",80374,21,"AME","lat","Nulo",0,10.69,0,4.32,"América-MG",3,11,13,22,NA,16,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"487","Victor Andrade Santos","victor-andrade","Victor Andrade","https://s.glbimg.com/es/sde/f/2018/08/03/f380d4813f712ab88644cb0ed0972599_FORMATO.png",80536,21,"CHA","ata","Nulo",0,3.51,0,1.2,"Chapecoense",NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"488","Renato Vieira Rodrigues","renatinho","Renatinho","https://s.glbimg.com/es/sde/f/2018/03/20/612e75f9bc41ddd0a161e522aaee90ef_FORMATO.png",80395,21,"BOT","mei","Contundido",0,4.97,0,2.49,"Botafogo",NA,13,5,15,NA,14,NA,2,6,3,1,NA,NA,NA,NA,NA,NA,NA
"489","Luiz Gustavo Tavares Conde","luiz-gustavo","Luiz Gustavo","https://s.glbimg.com/es/sde/f/2018/04/09/e1b71699a8daa2fdedb0782cd158c58b_FORMATO.png",80573,21,"VAS","zag","Provável",2.2,4.37,-0.65,2.63,"Vasco",3,14,12,18,NA,27,NA,3,NA,4,1,NA,NA,NA,NA,NA,NA,NA
"490","Lucas Rafael Araujo Lima","lucas-lima","Lucas Lima","https://s.glbimg.com/es/sde/f/2018/03/01/8596087ee3b876941e59b282b29cfcb2_FORMATO.png",80583,21,"PAL","mei","Nulo",8.6,9.2,-0.64,3.83,"Palmeiras",NA,25,30,26,1,42,2,3,4,7,1,4,NA,NA,NA,NA,NA,NA
"491","Romário Guilherme dos Santos","romario","Romário ","https://s.glbimg.com/es/sde/f/2018/04/17/8ccd6c73e107d6537fe357bb0a4d139c_FORMATO.png",80975,21,"CEA","lat","Nulo",0,2.95,0,1.58,"Ceará",1,6,9,12,NA,22,NA,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA
"492","Maximiliano Lélis Rodrigues","max","Max","https://s.glbimg.com/es/sde/f/2018/04/12/1bea2ecbf982db610ebf063ccfac89ff_FORMATO.png",80895,21,"SPO","zag","Nulo",0,1.78,0,1.2,"Sport",NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","Pedro Tonon Geromel","pedro-geromel","Pedro Geromel","https://s.glbimg.com/es/sde/f/2018/05/21/afc76ea4e9c31e2977ea5e9a90c802b3_FORMATO.png",80853,21,"GRE","zag","Provável",0,15.53,0,8.13,"Grêmio",4,3,6,32,NA,6,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"494","Luan Garcia Teixeira","luan","Luan","https://s.glbimg.com/es/sde/f/2017/04/23/21b43228acd34549ca343f42576f7632_FORMATO.png",80692,21,"PAL","zag","Nulo",9.6,6.13,0.93,5.55,"Palmeiras",5,8,7,12,NA,8,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"495","Mayke Rocha de Oliveira","mayke","Mayke","https://s.glbimg.com/es/sde/f/2017/05/19/0c4040195eb2210f37198e62876f4dc1_FORMATO.png",81150,21,"PAL","lat","Nulo",0,6.24,0,3.32,"Palmeiras",5,1,14,10,NA,8,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"496","Carlos Andrés Sánchez Arcosa","carlos-sanchez","Carlos Sánchez","https://s.glbimg.com/es/sde/f/2018/07/24/c9cda271bd6eed85cf205a243d3d2912_FORMATO.png",81677,21,"SAN","mei","Provável",3.8,9.99,-0.19,2.83,"Santos",NA,11,9,6,NA,13,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"497","Vinícius Freitas Ribeiro","vinicius-freitas","Vinícius Freitas","https://s.glbimg.com/es/sde/f/2018/03/02/3a7c7444601af167011a0fbe974ab8d6_FORMATO.png",81537,21,"CHA","lat","Nulo",0,3.74,0,3.08,"Chapecoense",1,NA,1,4,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","Clayton Silveira da Silva","clayton","Clayton","https://s.glbimg.com/es/sde/f/2018/08/10/b8ba1096a40cd0240eba8996df2c1bfe_FORMATO.png",81770,21,"BAH","ata","Nulo",0,4.52,0,-0.3,"Bahia",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","Rosicley Pereira da Silva","rossi","Rossi","https://s.glbimg.com/es/sde/f/2018/03/21/ffe95cb4c3f0bed01a941972e52ec9ed_FORMATO.png",81798,21,"INT","ata","Nulo",1.5,4.28,-0.89,2.12,"Internacional",NA,18,10,8,1,15,2,2,3,2,NA,1,NA,NA,NA,NA,NA,1
"500","Bruno dos Santos Nazário","bruno-nazario","Bruno Nazário","https://s.glbimg.com/es/sde/f/2018/07/11/458954576596e510c2e5c6668d407c5b_FORMATO.png",81776,21,"ATL","mei","Nulo",5.5,3.18,0.91,1.17,"Atlético-PR",NA,3,4,4,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","Oswaldo José Henríquez Bocanegra","oswaldo-henriquez","Oswaldo Henríquez","https://s.glbimg.com/es/sde/f/2018/07/31/54b0bc918aaff0a49aeaae58c6000507_FORMATO.png",81241,21,"VAS","zag","Contundido",0,4.07,0,0.7,"Vasco",1,1,2,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"502","Andrés Lorenzo Ríos","andres-rios","Andrés Ríos","https://s.glbimg.com/es/sde/f/2018/04/09/a213504115cbd52377112523e461faa7_FORMATO.png",81684,21,"VAS","ata","Nulo",0,6.58,0,2.89,"Vasco",NA,31,41,8,1,26,1,4,6,6,2,5,NA,NA,NA,NA,NA,1
"503","José Henrique da Silva Dourado","henrique-dourado","Henrique Dourado","https://s.glbimg.com/es/sde/f/2018/05/04/d9413dcc3e693b62854a22d1a1f58501_FORMATO.png",81905,21,"FLA","ata","Provável",-1.5,9.75,-0.95,1.7,"Flamengo",NA,25,23,3,NA,10,NA,4,2,8,6,4,1,NA,NA,NA,NA,NA
"504","Johnath Marlone Azevedo da Silva","marlone","Marlone","https://s.glbimg.com/es/sde/f/2018/05/24/5d4936df04558a01a5eb71077e02edd5_FORMATO.png",80944,21,"SPO","mei","Provável",-0.4,8.37,-0.66,2.94,"Sport",NA,29,7,9,NA,56,3,1,10,14,2,2,NA,NA,NA,NA,NA,NA
"505","Alisson Euler de Freitas Castro","alisson","Alisson","https://s.glbimg.com/es/sde/f/2018/05/18/eeeced6e37969b2b8161eb83c56d069e_FORMATO.png",81845,21,"GRE","mei","Nulo",0.9,6.43,-0.38,2.16,"Grêmio",NA,14,3,5,NA,15,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA
"506","Adilson dos Anjos Oliveira","juninho","Juninho","https://s.glbimg.com/es/sde/f/2018/05/07/a121caba22a2560ebe0698009aa2a45f_FORMATO.png",82381,21,"AME","mei","Provável",2.2,8.38,0.58,3.47,"América-MG",NA,21,23,45,NA,51,NA,3,1,5,1,2,NA,NA,NA,NA,NA,NA
"507","José Rafael Vivian","ze-rafael","Zé Rafael ","https://s.glbimg.com/es/sde/f/2018/05/12/09a8cb904cc431ca446de5378e6cde58_FORMATO.png",82455,21,"BAH","mei","Provável",8.4,19.32,1.18,6.87,"Bahia",NA,70,36,43,3,48,1,3,19,22,2,2,NA,NA,NA,NA,NA,NA
"508","Osman de Menezes Venâncio Junior","osman","Osman","https://s.glbimg.com/es/sde/f/2018/05/24/3d7f1fd9657bef546dec60dda0555868_FORMATO.png",81898,21,"CHA","ata","Nulo",-0.5,3.5,-0.18,2.4,"Chapecoense",NA,6,4,4,NA,10,NA,NA,2,3,NA,1,NA,NA,NA,NA,NA,NA
"509","João Ricardo Riedi","joao-ricardo","João Ricardo","https://s.glbimg.com/es/sde/f/2018/05/07/ed2c39f18fe6fdbf2db79d29a7d46eae_FORMATO.png",81881,21,"AME","gol","Provável",2,7.02,-1.65,5.86,"América-MG",5,1,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,23,1,14,NA,NA
"510","Thales Natanael Lira de Matos","thales","Thales ","https://s.glbimg.com/es/sde/f/2018/04/09/2db919a21f74604ec39c31b47a427a70_FORMATO.png",82626,21,"INT","zag","Contundido",0,4,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","Marcelo Hermes","marcelo-hermes","Marcelo Hermes","https://s.glbimg.com/es/sde/f/2018/05/07/bedbd7a85b9260c4086c631ade9244cd_FORMATO.png",82639,21,"CRU","lat","Suspenso",-0.7,3.64,-0.36,1.6,"Cruzeiro",1,7,11,15,NA,33,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"512","Maurício Nogueira Barbieri","mauricio-barbieri","Maurício Barbieri","https://s.glbimg.com/es/sde/f/2018/05/04/7e25588c269efbad7eeebc8cacae8c11_FORMATO.png",82792,21,"FLA","tec","Provável",4.67,14.24,-0.14,5.36,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","Vinícius Vasconcelos Araújo","vinicius-araujo","Vinícius Araújo","https://s.glbimg.com/es/sde/f/2018/08/03/df9e0588e011d2ed726a3dbabbce6f3d_FORMATO.png",82767,21,"VAS","ata","Nulo",-0.2,3.75,-0.14,-0.03,"Vasco",NA,4,3,2,NA,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"514","Régis Augusto Salmazzo","regis","Régis","https://s.glbimg.com/es/sde/f/2018/03/21/8756ffae33e39b861390d0b59d5ada2d_FORMATO.png",82647,21,"BAH","mei","Nulo",3.2,5.36,0.46,2.68,"Bahia",NA,16,14,13,1,37,2,3,3,6,1,3,NA,NA,NA,NA,NA,NA
"515","Calyson Rubens Santiago Rosa","calyson","Calyson","https://s.glbimg.com/es/sde/f/2018/07/15/1f150f4d934c5bea8831eafc53efaf4e_FORMATO.png",82630,21,"CEA","mei","Provável",1.4,1.77,0.38,0.55,"Ceará",NA,3,3,2,NA,7,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"516","Ruy Franco de Almeida Junior","ruy","Ruy","https://s.glbimg.com/es/sde/f/2018/03/17/e5c923c2884a22666c9fa588105d9986_FORMATO.png",82939,21,"AME","mei","Contundido",0,4.04,0,1.82,"América-MG",NA,19,3,3,1,43,1,NA,4,4,NA,1,NA,NA,NA,NA,NA,NA
"517","Jean Roberto Souza da Silva","jean-roberto","Jean Roberto","https://s.glbimg.com/es/sde/f/2018/08/03/a07616383dec21597806430f34779a1d_FORMATO.png",83204,21,"CHA","mei","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","Matheus Galdezani","matheus-galdezani","Matheus Galdezani","https://s.glbimg.com/es/sde/f/2018/05/17/2b140006a6546ccb3c5fbb067a9e8b93_FORMATO.png",82634,21,"ATL","mei","Nulo",0,3.64,0,1.54,"Atlético-MG",NA,11,10,9,NA,22,1,3,4,4,1,1,1,NA,NA,NA,NA,NA
"519","Rafael Thyere Albuquerque Marques","rafael-thyere","Rafael Thyere","https://s.glbimg.com/es/sde/f/2018/05/24/918318ba9c18b6913e11cb5688852591_FORMATO.png",83048,21,"CHA","zag","Provável",-1.3,3.63,-0.62,2.51,"Chapecoense",5,9,9,24,NA,29,NA,5,2,1,1,NA,NA,NA,NA,NA,NA,NA
"520","Gabriel Barbosa Almeida","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/05/23/867503e41e09367e5f12e0f5e8a10322_FORMATO.png",83257,21,"SAN","ata","Provável",7.6,14.33,0.3,5.18,"Santos",NA,33,20,17,NA,50,1,1,8,25,14,7,NA,NA,NA,NA,NA,NA
"521","Clayson Henrique da Silva Vieira","clayson","Clayson","https://s.glbimg.com/es/sde/f/2018/03/19/8d90e0a2771563f6cb02d576edbed6ed_FORMATO.png",83817,21,"COR","ata","Provável",1.5,9.34,0.23,2.3,"Corinthians",NA,11,11,9,NA,16,1,1,2,3,3,1,NA,NA,NA,NA,NA,NA
"522","Patrick Bezerra do Nascimento","patrick","Patrick","https://s.glbimg.com/es/sde/f/2018/04/08/ecdf20e0263f65cb7a63bf0e68ebd3b6_FORMATO.png",83433,21,"INT","mei","Provável",-1.3,16.6,-1.94,7.04,"Internacional",NA,26,34,63,NA,46,3,3,8,8,NA,4,NA,NA,NA,NA,NA,NA
"523","Diego Barbosa Tavares","diego-tavares","Diego Tavares","https://s.glbimg.com/es/sde/f/2018/04/19/16375a3cf8e0014e0ad87c07f98a8a28_FORMATO.png",83869,21,"PAR","lat","Provável",4.5,3.92,0.92,4.5,"Paraná",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Bruno da Silva Barbosa","bruno-silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2018/04/09/cf6596e8e8357c8c896b4037c70910b2_FORMATO.png",83626,21,"VAS","mei","Provável",0.1,0.77,0.01,-0.65,"Vasco",NA,3,9,3,NA,16,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"525","Juan Ramón Cazares Sevillano","cazares","Cazares","https://s.glbimg.com/es/sde/f/2018/05/07/2952d9583a363deaf38934dd9c4cd382_FORMATO.png",81682,21,"ATL","mei","Provável",2.6,10.22,-0.14,4.16,"Atlético-MG",NA,3,10,16,NA,61,3,1,8,17,NA,3,NA,NA,NA,NA,NA,NA
"526","Ricardo César Dantas da Silva","ricardo-silva","Ricardo Silva","https://s.glbimg.com/es/sde/f/2018/04/20/295c4ab26ba72d42690b414ec721c2ea_FORMATO.png",79334,21,"AME","zag","Nulo",0,3,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","Leonardo Pereira","leo-pereira","Léo Pereira","https://s.glbimg.com/es/sde/f/2018/03/01/8a057cef4a095e67d1314d0ff4bff05a_FORMATO.png",83528,21,"ATL","zag","Provável",-1.4,2.6,-0.6,3.06,"Atlético-PR",4,3,4,2,NA,20,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"528","Charles Luis Reiter","charles","Charles","https://s.glbimg.com/es/sde/f/2018/03/21/c6be1b00e5922e5a5cb8a8f78031dc24_FORMATO.png",84187,21,"PAR","zag","Nulo",0,4.79,0,0.9,"Paraná",NA,3,3,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","Denilson Pereira Junior","denilson","Denilson","https://s.glbimg.com/es/sde/f/2018/06/26/03cbfce3f32c6c7b881bed5eeebfa2a5_FORMATO.png",84718,21,"ATL","ata","Nulo",2.1,8.04,0.38,2.2,"Atlético-MG",NA,6,11,3,NA,12,NA,NA,1,7,3,2,NA,NA,NA,NA,NA,NA
"530","Lucas Daniel Romero","lucas-romero","Lucas Romero","https://s.glbimg.com/es/sde/f/2018/05/07/5afee43c79c6ee5a180385ef4550fd6c_FORMATO.png",84558,21,"CRU","mei","Nulo",7.5,6.45,-0.47,3.34,"Cruzeiro",NA,12,21,42,NA,29,NA,2,2,3,1,NA,NA,NA,NA,NA,NA,NA
"531","Glauco Tadeu Chaves","glauco","Glauco","https://s.glbimg.com/es/sde/f/2018/05/07/1fe49ae80180a4b6e896021ef63976ff_FORMATO.png",84555,21,"AME","gol","Nulo",0,4,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","Claudinei dos Santos Oliveira","claudinei-oliveira","Claudinei Oliveira","https://s.glbimg.com/es/sde/f/2018/08/16/7dc40b789dd80eefcd7d5ee365b95f95_FORMATO.png",84761,21,"PAR","tec","Provável",2.05,8.86,0.12,3.51,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Agustín Lionel Allione","allione","Allione","https://s.glbimg.com/es/sde/f/2018/03/21/3c614f3fa77de55748fa8ddfdef2eecc_FORMATO.png",84585,21,"BAH","mei","Nulo",0,4.31,0,1.82,"Bahia",NA,5,6,1,NA,6,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA
"534","Nicolás Federico López Alonso","nico-lopez","Nico López","https://s.glbimg.com/es/sde/f/2018/04/08/5bb6e14f65a15709391b32e0e4332d8c_FORMATO.png",84709,21,"INT","ata","Provável",1.7,14.87,0.2,5.65,"Internacional",NA,15,16,16,3,36,2,3,15,8,4,6,NA,NA,NA,NA,NA,NA
"535","Andrevaldo de Jesus Santos","valdo","Valdo","https://s.glbimg.com/es/sde/f/2018/05/25/cf9d979ab326b302465984bc2feb021f_FORMATO.png",84509,21,"CEA","zag","Nulo",0,7.22,0,3.2,"Ceará",3,4,5,11,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"536","Erik Nascimento Lima","erik","Erik","https://s.glbimg.com/es/sde/f/2018/08/24/4c8b627f6b5b437c8410b1aa659b69ae_FORMATO.png",84848,21,"BOT","ata","Provável",-1.5,1.28,-0.5,-0.53,"Botafogo",NA,7,9,NA,NA,5,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA
"537","Lucas Cândido Silva","lucas-candido","Lucas Cândido","https://s.glbimg.com/es/sde/f/2018/05/07/19488c44e682165da72638af463246ff_FORMATO.png",84851,21,"ATL","mei","Nulo",7,2.61,0.81,1.24,"Atlético-MG",NA,4,2,6,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"538","Marcos Felipe de Freitas Monteiro","marcos-felipe","Marcos Felipe ","https://s.glbimg.com/es/sde/f/2018/05/18/72317ca5c12be51354f8792ab39b37d8_FORMATO.png",85004,21,"FLU","gol","Nulo",0,2,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","Raul Prata","raul-prata","Raul Prata","https://s.glbimg.com/es/sde/f/2018/05/24/c8acdd3d52f83d6831096e90f46b3d69_FORMATO.png",84855,21,"SPO","lat","Contundido",0,8.14,0,2.78,"Sport",3,15,15,24,NA,42,NA,2,2,2,NA,NA,1,NA,NA,NA,NA,NA
"540","Henrique Silva Milagres","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/04/09/a2a38f9417ef984a6dc682daa29dbadd_FORMATO.png",84893,21,"VAS","lat","Provável",4.6,6.37,-0.04,2.2,"Vasco",3,21,21,20,NA,28,1,4,1,2,1,NA,1,NA,NA,NA,NA,NA
"541","Marcelo Machado dos Santos ","marcelo","Marcelo","https://s.glbimg.com/es/sde/f/2018/03/20/05f475c48e922f2e6d24615603f85935_FORMATO.png",85400,21,"BOT","mei","Nulo",0,3.27,0,2.27,"Botafogo",NA,4,2,3,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"542","João Paulo Silva Martins","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2018/05/23/1ca235953ef1a22b3961956b96191dc1_FORMATO.png",85425,21,"SAN","gol","Nulo",0,2,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Orlando Enrique Berrío Meléndez","berrio","Berrío ","https://s.glbimg.com/es/sde/f/2018/05/04/1dca4f3eecabeea66a9817cd0722f76f_FORMATO.png",85300,21,"FLA","ata","Contundido",0,5,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","Carlos Alberto Carvalho da Silva Júnior","carlos","Carlos","https://s.glbimg.com/es/sde/f/2018/04/20/e4df417626fe465bd2a41d300e43856f_FORMATO.png",85027,21,"PAR","ata","Nulo",0,5.56,0,1.69,"Paraná",NA,19,16,13,NA,15,NA,4,6,9,11,1,NA,NA,NA,NA,NA,NA
"545","Alberto Valentim do Carmo Neto","alberto-valentim","Alberto Valentim","https://s.glbimg.com/es/sde/f/2018/03/20/c6b54edc93e180bf641056650be46611_FORMATO.png",84863,21,"VAS","tec","Provável",0,10.24,0,4.27,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","Uilson Pedruzzi de Oliveira","uilson","Uilson","https://s.glbimg.com/es/sde/f/2018/05/07/9c69736d87e93ac80d7f38013cb1c1e7_FORMATO.png",85418,21,"ATL","gol","Contundido",0,2,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","Jeferson de Araújo de Carvalho","jeferson","Jeferson","https://s.glbimg.com/es/sde/f/2018/04/13/b82201ef35f9d51daf417ce9f8294859_FORMATO.png",84917,21,"VIT","lat","Provável",2.5,5.15,0.22,2.33,"Vitória",4,14,19,25,NA,40,1,5,1,2,2,NA,NA,NA,NA,NA,NA,NA
"548","Alex Paulo Menezes Santana","alex-santana","Alex Santana","https://s.glbimg.com/es/sde/f/2018/03/21/0b541e5882ecfea594b9f526c908601d_FORMATO.png",85465,21,"PAR","mei","Provável",4.2,3.8,0.2,2.4,"Paraná",NA,15,9,9,NA,10,NA,4,6,10,NA,1,NA,NA,NA,NA,NA,NA
"549","Miguel Ángel Borja Hernández","borja","Borja","https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png",86120,21,"PAL","ata","Provável",0,10.32,0,3.73,"Palmeiras",NA,6,11,7,NA,11,1,3,3,12,5,1,NA,NA,NA,NA,NA,NA
"550","Leonardo de Sousa Pereira","leo-ceara","Léo Ceará","https://s.glbimg.com/es/sde/f/2018/08/27/51de14b3a6f5a20f50928351f1d4d01d_FORMATO.png",85607,21,"VIT","ata","Provável",10.3,5.93,3.36,6.3,"Vitória",NA,9,5,1,NA,1,NA,1,1,4,2,1,NA,NA,NA,NA,NA,NA
"551","Igor da Silva Amaral","igor-amaral","Igor Amaral","https://s.glbimg.com/es/sde/f/2018/08/03/617d3a1d03fc88e359293779c15c367a_FORMATO.png",86073,21,"AME","mei","Nulo",0,2,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","Aylon Darwin Tavella","aylon","Aylon","https://s.glbimg.com/es/sde/f/2018/05/07/5a02ebebae94350f74b0622d02730891_FORMATO.png",85930,21,"AME","ata","Contundido",0,7.06,0,2.16,"América-MG",NA,14,14,7,1,12,1,2,5,9,5,NA,NA,NA,NA,NA,NA,NA
"553","Kaio Silva Mendes","kaio","Kaio","https://s.glbimg.com/es/sde/f/2016/04/30/a83b6e7bb6661dbbb2b8c85d3afc4b48_FORMATO.png",92574,21,"GRE","mei","Nulo",0,1.97,0,-0.75,"Grêmio",NA,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","Victor Luis Chuab Zamblauskas","victor-luis","Victor Luis","https://s.glbimg.com/es/sde/f/2018/03/01/1bfd94d7a93e4d5f7f21981109f79c87_FORMATO.png",86410,21,"PAL","lat","Nulo",7.4,8.59,-0.19,4.87,"Palmeiras",5,8,7,13,NA,20,NA,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA
"555","Wanderson Santos Pereira","wanderson","Wanderson","https://s.glbimg.com/es/sde/f/2018/05/08/ebbd8503f27be0857e0c6fbad5884636_FORMATO.png",86143,21,"ATL","zag","Nulo",0,4.39,0,1.95,"Atlético-PR",4,1,16,11,NA,22,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"556","Leonardo Pinheiro da Conceição","leo","Léo","https://s.glbimg.com/es/sde/f/2018/03/21/c6572fbc65cb9ee9ad6f2d3e068ccbd1_FORMATO.png",85626,21,"BAH","lat","Provável",-0.3,8.95,-0.05,3.49,"Bahia",4,16,22,29,NA,42,1,NA,4,4,3,NA,NA,NA,NA,NA,NA,NA
