"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","FS","CA","FC","FF","PE","RB","SG","A","FD","G","I","FT","DD","GS","CV","GC","PP","DP"
"492","Daniel Guedes da Silva","daniel-guedes","Daniel Guedes ","https://s.glbimg.com/es/sde/f/2018/05/23/aa6709d5100218ac013a36959e8e6ce4_FORMATO.png",88225,22,"SAN","lat","Nulo",0,7.58,0,3.5,"Santos",3,NA,5,NA,10,8,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"493","Renato Dirnei Florêncio","renato","Renato","https://s.glbimg.com/es/sde/f/2018/05/23/9f920c86a12c3ed34531ce2c4e8770ac_FORMATO.png",38908,22,"SAN","mei","Contundido",0,6.43,0,1.66,"Santos",9,1,4,2,18,7,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA
"494","Diego Ribas da Cunha","diego","Diego","https://s.glbimg.com/es/sde/f/2018/05/04/2ccade199ef965ef2245240569beb88d_FORMATO.png",38909,22,"FLA","mei","Suspenso",2.4,9.89,-1.02,4.58,"Flamengo",55,6,28,14,68,26,NA,1,5,4,8,1,NA,NA,NA,NA,NA,NA
"495","Ángel Rodrigo Romero Villamayor","angel-romero","Ángel Romero","https://s.glbimg.com/es/sde/f/2018/05/18/8b6faacdc8e5b7ca9a1b28fe294eb028_FORMATO.png",88323,22,"COR","ata","Provável",5.7,11.08,1.1,6.06,"Corinthians",51,5,17,10,43,17,NA,2,4,6,1,NA,NA,NA,1,NA,NA,NA
"496","Gabriel Dias de Oliveira","gabriel-dias","Gabriel Dias","https://s.glbimg.com/es/sde/f/2018/04/09/d543e86d4cdf1a286b62859a71407114_FORMATO.png",88368,22,"INT","mei","Nulo",0,3.57,0,1.4,"Internacional",7,NA,5,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","João Lucas Cardoso","joao-lucas","João Lucas","https://s.glbimg.com/es/sde/f/2018/06/08/cba36b9e183d6b8a55c6361787adf089_FORMATO.jpeg",86740,22,"CEA","lat","Provável",4.1,4.47,0.72,3.06,"Ceará",4,1,6,6,25,6,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","Anderson Luiz de Carvalho","nene","Nenê","https://s.glbimg.com/es/sde/f/2018/08/22/e820d84b4792435d04248685975216a2_FORMATO.png",38913,22,"SAO","mei","Provável",0,10.67,0,5.06,"São Paulo",41,6,19,14,61,15,NA,2,7,8,3,2,NA,NA,NA,NA,NA,NA
"499","Ricardo de Oliveira","ricardo-oliveira","Ricardo Oliveira","https://s.glbimg.com/es/sde/f/2018/05/07/b853b7148bc822996c8074255a69a3c4_FORMATO.png",38910,22,"ATL","ata","Provável",2,11.83,0.1,6.43,"Atlético-MG",21,2,30,21,31,8,NA,6,20,9,16,2,NA,NA,NA,NA,NA,NA
"500","Ayrton Lucas Dantas de Medeiros","ayrton-lucas","Ayrton Lucas","https://s.glbimg.com/es/sde/f/2018/01/24/d014e65ab8d78668e270fb0df555b349_FORMATO.png",88393,22,"FLU","lat","Provável",2.1,10.09,0.26,4.66,"Fluminense",38,1,14,5,28,32,4,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"501","Lucas Perdomo Duarte Santos","lucas","Lucas","https://s.glbimg.com/es/sde/f/2018/03/28/e8c799411d6ba80da004148110333f35_FORMATO.png",88412,22,"VAS","mei","Nulo",0,3,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","Francisco Wellington Barbosa de Lisboa","robinho","Robinho","https://s.glbimg.com/es/sde/f/2018/08/28/3ac29a32c9d95ea2d2a98d47597cf112_FORMATO.png",88395,22,"CEA","ata","Nulo",0,2,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Rafael Marques Mariano","rafael-marques","Rafael Marques","https://s.glbimg.com/es/sde/f/2018/05/16/25d3a7de80ca1a566231bfaf02f2bce4_FORMATO.png",38957,22,"SPO","ata","Provável",0,3.59,0,2.07,"Sport",15,1,13,8,20,10,NA,1,9,1,6,NA,NA,NA,NA,NA,NA,NA
"504","Adilson Dias Batista","adilson-batista","Adilson Batista","https://s.glbimg.com/es/sde/f/2018/07/27/075f906ab86a37b68db6211debd2aef4_FORMATO.png",41258,22,"AME","tec","Provável",2.7,9,-0.21,3.69,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","Aderlan de Lima Silva","aderlan","Aderlan","https://s.glbimg.com/es/sde/f/2018/05/07/7d71b5fcfdd78c1cdddf4a15eff9200b_FORMATO.png",88423,22,"AME","lat","Dúvida",4.4,4.39,0.14,3.08,"América-MG",15,7,19,4,40,32,4,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"506","Leandro Vilela Sales Teixeira","leandro-vilela","Leandro Vilela","https://s.glbimg.com/es/sde/f/2018/03/21/9a68c6d8db51f7e6b517b1b536fcfece_FORMATO.png",88687,22,"PAR","mei","Dúvida",0,3.66,0,1.8,"Paraná",23,5,31,8,40,34,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA
"507","Leandro Carvalho da Silva","leandro-carvalho","Leandro Carvalho","https://s.glbimg.com/es/sde/f/2018/07/06/65f406a6d6a65a0cb26e2f660026f8f3_FORMATO.png",88669,22,"CEA","ata","Provável",11.1,6.85,1.91,4.05,"Ceará",14,1,7,2,7,6,NA,NA,7,2,2,NA,NA,NA,1,NA,NA,NA
"508","Alessandro Beti Rosa","magrao","Magrão","https://s.glbimg.com/es/sde/f/2018/05/24/f496adc6b632b974ae09ae7205c71914_FORMATO.png",41218,22,"SPO","gol","Provável",11.7,8.5,1.35,1.68,"Sport",1,4,1,NA,8,NA,3,NA,NA,NA,NA,NA,25,29,NA,NA,NA,1
"509","Willian Gomes de Siqueira","willian","Willian","https://s.glbimg.com/es/sde/f/2017/04/18/8ce197bf5176cc970a5782466268bd80_FORMATO.png",42116,22,"PAL","ata","Provável",2.2,11.44,0.14,5.96,"Palmeiras",24,2,33,11,12,17,NA,2,11,7,6,3,NA,NA,NA,NA,NA,NA
"510","Paulo César Carpegiani","carpegiani","Carpegiani","https://s.glbimg.com/es/sde/f/2018/08/16/0a3a6d836d3a312ff4d4c5bc75289265_FORMATO.png",39355,22,"VIT","tec","Provável",4.85,8.64,-0.22,3.89,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","Renato Portaluppi","renato-gaucho","Renato Gaúcho","https://s.glbimg.com/es/sde/f/2018/05/21/735c0f10e782fe88dc4dde7e95494223_FORMATO.png",41929,22,"GRE","tec","Provável",8.85,15.74,1.21,4.96,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","Alexandro Silva de Souza","dudu-cearense","Dudu Cearense","https://s.glbimg.com/es/sde/f/2018/05/17/01eaebc0944e538f365960a40b6c4996_FORMATO.png",38928,22,"BOT","mei","Nulo",0,2.32,0,-1.25,"Botafogo",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","Luan Polli Gomes","luan-polli","Luan Polli ","https://s.glbimg.com/es/sde/f/2018/08/10/1306038e63aa5d939fba83b224eb91e1_FORMATO.png",88916,22,"SPO","gol","Nulo",0,2,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","Jonathas Cristian de Jesus","jonathas","Jonathas","https://s.glbimg.com/es/sde/f/2018/07/27/9876abcdea0d81491f0dc0199588261b_FORMATO.png",42138,22,"COR","ata","Nulo",0,6.09,0,3.16,"Corinthians",4,NA,5,4,3,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"515","Leonardo Costa Silva","leo-tilica","Léo Tilica","https://s.glbimg.com/es/sde/f/2017/05/04/74f74348921e923d86030ce27cda9081_FORMATO.jpeg",92617,22,"GRE","ata","Nulo",0,2,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","Jean Carlos de Souza Irmer","jean","Jean","https://s.glbimg.com/es/sde/f/2018/04/14/41df144dd9a7bef47baff80aaa56b97c_FORMATO.png",89150,22,"BOT","mei","Provável",5.9,4.3,-0.66,4.26,"Botafogo",12,2,16,2,11,24,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","William José de Souza","amaral","Amaral","https://s.glbimg.com/es/sde/f/2018/05/24/1c24cfcea8b33cf62a5b111551e4c34f_FORMATO.png",42232,22,"CHA","mei","Nulo",0,4.26,0,1.72,"Chapecoense",5,1,20,2,15,21,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"518","Judivan Flor da Silva","judivan","Judivan ","https://s.glbimg.com/es/sde/f/2018/03/30/c14127206b6ba0991e38bc6d98f405c4_FORMATO.png",89190,22,"AME","ata","Nulo",0,2.55,0,1.72,"América-MG",6,NA,10,4,6,3,NA,1,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"519","Cássio Ramos","cassio","Cássio","https://s.glbimg.com/es/sde/f/2018/05/18/6662c91f614ec4441d31795cdaf98573_FORMATO.png",42234,22,"COR","gol","Contundido",0,11.43,0,5.06,"Corinthians",1,3,1,NA,9,1,6,NA,NA,NA,NA,NA,21,10,NA,NA,NA,NA
"520","Márcio Gonzaga de Azevedo","marcio-azevedo","Márcio Azevedo","https://s.glbimg.com/es/sde/f/2018/07/25/9aef615051b5ea6607236311d0d26c91_FORMATO.png",42491,22,"ATL","lat","Nulo",0,4.5,0,-0.5,"Atlético-PR",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Gustavo Bonatto Barreto","barreto","Barreto","https://s.glbimg.com/es/sde/f/2018/08/01/eb32b1122051c363c367c115b252a941_FORMATO.png",89224,22,"CHA","mei","Nulo",0,0.77,0,-4,"Chapecoense",NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"522","Alexi Stival","cuca","Cuca","https://s.glbimg.com/es/sde/f/2018/07/31/462a0dba3c1810e338b61e28a25d8495_FORMATO.png",42411,22,"SAN","tec","Provável",7.83,10.83,0.69,5.13,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","Bruno Vieira do Nascimento","bruno","Bruno","https://s.glbimg.com/es/sde/f/2018/07/13/09307c226e39bee5dc0a7815a939e26d_FORMATO.png",42499,22,"BAH","lat","Nulo",2,3.37,-0.07,1.22,"Bahia",8,1,13,NA,19,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Iago Justen Maidana Martins","iago-maidana","Iago Maidana","https://s.glbimg.com/es/sde/f/2018/05/07/211b2cfc9413080da0e36bac586628df_FORMATO.png",89226,22,"ATL","zag","Provável",0.8,3.61,0.35,2.31,"Atlético-MG",6,2,10,4,13,6,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","Felipe Augusto Ferreira Batista","felipe-augusto","Felipe Augusto","https://s.glbimg.com/es/sde/f/2018/03/21/995978419e90d2d7e0b7b0f9ddb1960b_FORMATO.png",89370,22,"PAR","ata","Nulo",0,4,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","Fagner Conserva Lemos","fagner","Fagner","https://s.glbimg.com/es/sde/f/2018/03/19/528856fa71a532f9c34d6147c18a41cf_FORMATO.png",42500,22,"COR","lat","Nulo",0,11.21,0,4.11,"Corinthians",13,3,12,2,45,19,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","Ânderson Balbino Assis","balbino","Balbino","https://s.glbimg.com/es/sde/f/2016/04/30/aa305ef16d18275ce438c74c73d54e15_FORMATO.png",89227,22,"GRE","mei","Nulo",0,2,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","Saulo Ferreira Silva Nascimento","saulo","Saulo","https://s.glbimg.com/es/sde/f/2018/05/17/2e661ef69600f0353d4bc7ce467624df_FORMATO.png",89492,22,"BOT","gol","Provável",-2.3,1.49,-1.79,3.32,"Botafogo",2,NA,NA,NA,5,NA,2,NA,NA,NA,NA,NA,12,13,NA,NA,NA,1
"529","Luiz Felipe Scolari","luiz-felipe-scolari","Luiz Felipe Scolari","https://s.glbimg.com/es/sde/f/2018/08/03/d69c893d37fe02578baf16e9f5ca22fd_FORMATO.png",43618,22,"PAL","tec","Provável",3.66,13.67,-0.6,6.25,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","Egídio de Araújo Pereira Júnior","egidio","Egídio","https://s.glbimg.com/es/sde/f/2018/05/18/4e9c58c4c55851aececb2f797dca0723_FORMATO.png",42145,22,"CRU","lat","Provável",11.8,11.73,1.08,5.64,"Cruzeiro",17,2,19,6,53,45,6,1,1,NA,6,NA,NA,NA,NA,NA,NA,NA
"531","Ernando Rodrigues Lopes","ernando","Ernando","https://s.glbimg.com/es/sde/f/2018/04/10/ded820338a01a7340f60943816b4b09c_FORMATO.png",49651,22,"SPO","zag","Provável",5.1,4.8,0.71,1.69,"Sport",7,3,11,NA,12,14,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","José Rodrigo Andrade Ramos","rodrigo-andrade","Rodrigo Andrade","https://s.glbimg.com/es/sde/f/2018/03/21/baa60af023a4a5978254d14457ae5de5_FORMATO.png",89646,22,"VIT","mei","Provável",2,1.02,0.17,0.18,"Vitória",7,5,20,3,23,13,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Igor Rabello da Costa","igor-rabello","Igor Rabello","https://s.glbimg.com/es/sde/f/2018/05/17/abf9ba69358d2452db077b1bf905fa24_FORMATO.png",89493,22,"BOT","zag","Provável",0,10.88,0,3.16,"Botafogo",16,3,18,8,36,28,5,NA,2,2,5,NA,NA,NA,NA,1,NA,NA
"534","Fabricio dos Santos Silva","fabricio","Fabrício","https://s.glbimg.com/es/sde/f/2018/04/09/258482949eb7622bf48b8c8e13189cae_FORMATO.png",49674,22,"VAS","lat","Nulo",0,3.47,0,0,"Vasco",3,1,2,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","Everton Cardoso da Silva","everton","Everton","https://s.glbimg.com/es/sde/f/2018/08/21/1557114c47ef2c1d046b4c58bca9679e_FORMATO.png",50301,22,"SAO","mei","Nulo",0,10.42,0,4.45,"São Paulo",44,5,27,7,50,12,NA,6,6,5,8,NA,NA,NA,NA,NA,NA,NA
"536","Nickson Gabriel Reis Silva","nickson","Nickson","https://s.glbimg.com/es/sde/f/2018/03/21/adcd09b9b136e70edcb95ab81951f55b_FORMATO.png",89676,22,"VIT","mei","Provável",0,2.08,0,1.6,"Vitória",1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Júlio César Jacobi","julio-cesar","Júlio César","https://s.glbimg.com/es/sde/f/2018/05/18/9175fb237f88f2d3ff918fe179c4d295_FORMATO.png",49673,22,"FLU","gol","Provável",4,5.47,0.76,2.85,"Fluminense",3,1,NA,NA,14,1,6,NA,NA,NA,NA,NA,30,27,NA,NA,NA,NA
"538","César Marcelo Meli","marcelo-meli","Marcelo Meli","https://s.glbimg.com/es/sde/f/2018/07/07/79d706cf00a68b31bd17a8ddd07eeb1d_FORMATO.png",89838,22,"VIT","mei","Suspenso",0.2,3.85,-0.59,-0.54,"Vitória",2,3,10,2,4,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","Douglas Moreira Fagundes","dodi","Dodi","https://s.glbimg.com/es/sde/f/2018/04/20/9dae8b824d6d7c1a316a903af9b3740e_FORMATO.png",89883,22,"FLU","mei","Provável",2,2.93,-0.67,1.55,"Fluminense",7,3,9,1,2,13,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","Guilherme Milhomem Gusmão","guilherme","Guilherme","https://s.glbimg.com/es/sde/f/2018/03/01/b1d7b363b4276008f46a4887b87bd5a8_FORMATO.png",50294,22,"ATL","mei","Nulo",0,7.99,0,1.96,"Atlético-PR",15,3,12,7,28,7,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"541","Marlos Moreno Durán","marlos","Marlos","https://s.glbimg.com/es/sde/f/2018/05/04/71ca6ff6a0b867666327cb4eaa2cf01a_FORMATO.png",89827,22,"FLA","ata","Provável",5.5,4.56,0.72,1.6,"Flamengo",16,2,10,5,3,8,NA,1,4,NA,3,NA,NA,NA,NA,NA,NA,NA
"542","Adilson Warken","adilson","Adilson","https://s.glbimg.com/es/sde/f/2018/05/07/8d28089e075545ce7ac5d0eacc69563e_FORMATO.png",50307,22,"ATL","mei","Provável",3,6.37,-0.27,3.25,"Atlético-MG",19,4,20,1,20,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Andrigo Oliveira de Araujo","andrigo","Andrigo","https://s.glbimg.com/es/sde/f/2018/04/09/eb909473a1499ceb91cd8c466f192cfd_FORMATO.png",89930,22,"SPO","mei","Nulo",8.1,5.69,1.17,2.12,"Sport",5,NA,7,4,19,10,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"544","Leandro Alves de Carvalho","leandrinho","Leandrinho","https://s.glbimg.com/es/sde/f/2018/05/17/c707585981fdbf1f96e400538881eded_FORMATO.png",89885,22,"BOT","mei","Nulo",0,3,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","Matheus Gonçalves Savio","matheus-savio","Matheus Savio","https://s.glbimg.com/es/sde/f/2018/07/28/3a3a8b95d0a4f15553e2ab71957c0c0c_FORMATO.png",91264,22,"FLA","mei","Nulo",0,5.3,0,3.67,"Flamengo",1,NA,1,NA,4,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"546","Elicarlos Souza Santos","elicarlos","Elicarlos","https://s.glbimg.com/es/sde/f/2018/05/24/3e401f24a4a1c1988cafbd700ba6e5c5_FORMATO.png",50313,22,"CHA","mei","Provável",5.7,6.77,-0.15,4.23,"Chapecoense",33,2,20,5,21,30,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"547","Marcelo Oliveira Ferreira","marcelo-oliveira","Marcelo Oliveira","https://s.glbimg.com/es/sde/f/2018/05/21/cd9984e989967919e3ef170f9dab23b7_FORMATO.png",50328,22,"GRE","lat","Provável",0,2.34,0,0.58,"Grêmio",4,2,14,1,11,7,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"548","Bruno de Jesus Pacheco","bruno-pacheco","Bruno Pacheco","https://s.glbimg.com/es/sde/f/2018/05/24/bcba131b890d61329d3dd3d53d25182e_FORMATO.png",90061,22,"CHA","lat","Nulo",0,6.29,0,3.5,"Chapecoense",31,4,26,4,35,35,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","Hudson Rodrigues dos Santos","hudson","Hudson","https://s.glbimg.com/es/sde/f/2018/08/21/fd7a44dceed6227c047b9edf09ed14f8_FORMATO.png",50324,22,"SAO","mei","Provável",6.5,9.69,0.89,3.99,"São Paulo",15,7,35,9,26,53,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA
"550","Lucas Rios Marques","lucas","Lucas","https://s.glbimg.com/es/sde/f/2018/03/21/7a52d3010f3cf77c78569fca03e37727_FORMATO.png",50362,22,"VIT","lat","Nulo",0,6.5,0,2.72,"Vitória",8,NA,3,2,11,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"551","Kayke Moreno de Andrade Rodrigues","kayke","Kayke","https://s.glbimg.com/es/sde/f/2018/08/16/68939bb2515bd67ecdddb387f1c2230e_FORMATO.png",50402,22,"FLU","ata","Provável",-2,3.37,-0.56,0.34,"Fluminense",NA,1,10,2,4,3,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA
"552","David Correa da Fonseca","david","David","https://s.glbimg.com/es/sde/f/2018/05/18/9c8442508cec9bf9dc9f0af8f306e11b_FORMATO.png",90309,22,"CRU","ata","Nulo",0,3.39,0,0.55,"Cruzeiro",11,1,4,1,11,4,NA,NA,2,NA,7,NA,NA,NA,NA,NA,NA,NA
"553","Rodolfo José da Silva Bardella","rodolfo","Rodolfo ","https://s.glbimg.com/es/sde/f/2018/07/07/97e8214fa02bce9d631f1fa7e0c70734_FORMATO.png",90264,22,"PAR","ata","Dúvida",-0.5,4.9,-0.1,1.78,"Paraná",14,1,11,7,16,3,NA,NA,4,1,3,NA,NA,NA,NA,NA,NA,NA
"554","Bruno Henrique Pinto","bruno-henrique","Bruno Henrique","https://s.glbimg.com/es/sde/f/2018/07/16/81051a7f9755f0cb82bad01aee38823b_FORMATO.png",90285,22,"SAN","ata","Dúvida",0,8.64,0,1.57,"Santos",20,3,24,12,17,11,NA,1,2,1,3,NA,NA,NA,NA,1,NA,NA
"555","Gerson Alencar de Lima Junior","gerson-magrao","Gerson Magrão","https://s.glbimg.com/es/sde/f/2018/05/07/b671b3790ed438968275eedce0fcd245_FORMATO.png",50401,22,"AME","mei","Provável",0.9,2.85,-1.38,1.42,"América-MG",8,2,16,3,26,14,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA
"556","Luiz Rhodolfo Dini Gaioto","rhodolfo","Rhodolfo","https://s.glbimg.com/es/sde/f/2018/05/04/b731eca97bc5d5e2b7d2f221d3595d5b_FORMATO.png",42501,22,"FLA","zag","Provável",0.7,6.98,0.01,3.42,"Flamengo",2,NA,2,1,6,8,3,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA
"557","Lincoln Henrique Oliveira dos Santos","lincoln","Lincoln","https://s.glbimg.com/es/sde/f/2018/09/03/8f840ae393e5667e2441a3e97c6e6f9d_FORMATO.png",90303,22,"AME","mei","Nulo",0,3.08,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","Marco Antonio de Mattos Filho","marquinho","Marquinho","https://s.glbimg.com/es/sde/f/2018/09/03/be8fa5d6b57d480b7900b9986c586f3c_FORMATO.png",50407,22,"ATL","mei","Nulo",0,5,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","Crysan da Cruz Queiroz Barcelos","crysan","Crysan","https://s.glbimg.com/es/sde/f/2018/07/16/c97cfd12cf2775988f29481bc61824a1_FORMATO.png",90406,22,"ATL","ata","Nulo",0,3.21,0,0.6,"Atlético-PR",NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","Moisés Roberto Barbosa","moises","Moisés","https://s.glbimg.com/es/sde/f/2018/03/20/54a51f5d3bd850ab8a76126ee75399ed_FORMATO.png",90444,22,"BOT","lat","Provável",1.9,7.48,0.64,4.04,"Botafogo",18,1,27,3,28,37,3,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA
"561","Vilson Xavier de Meneses Junior","vilson","Vilson","https://s.glbimg.com/es/sde/f/2017/04/20/8318615325e46161f7739d05c53abb81_FORMATO.png",50439,22,"COR","zag","Nulo",0,4,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Luiz Fernando Moraes dos Santos","luiz-fernando","Luiz Fernando ","https://s.glbimg.com/es/sde/f/2018/05/17/555bb7e98091372b0b633a3623d5b40d_FORMATO.png",90715,22,"BOT","mei","Provável",0.9,3.85,-1.14,1.64,"Botafogo",25,4,14,13,23,12,NA,1,5,NA,7,1,NA,NA,NA,NA,NA,NA
"563","Henrique Adriano Buss","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/03/20/8fc5425796ec6ab741dfe1de895adb4b_FORMATO.png",50856,22,"COR","zag","Provável",0,11.42,0,3.6,"Corinthians",13,1,9,4,11,11,8,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"564","Wesley Lopes Beltrame","wesley","Wesley","https://s.glbimg.com/es/sde/f/2018/05/07/afc0980fa52b7d52eb47247ece1a7ce6_FORMATO.png",50421,22,"AME","mei","Nulo",0,1.7,0,-0.08,"América-MG",12,2,14,3,16,8,NA,1,NA,NA,1,NA,NA,NA,2,NA,NA,NA
"565","Carlos Eduardo Santos Oliveira","eduardo","Eduardo","https://s.glbimg.com/es/sde/f/2018/05/24/315077e18e31e9afaf1e1c4bcb25f7e2_FORMATO.png",50645,22,"CHA","lat","Provável",3.3,6.16,0.09,3.35,"Chapecoense",14,1,15,2,38,22,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","Leonardo Renan Simões de Lacerda","leo","Léo","https://s.glbimg.com/es/sde/f/2018/05/18/07a11eb9e0ab294a13fe3b76d7e9393b_FORMATO.png",50459,22,"CRU","zag","Provável",4,8.45,0.2,3.24,"Cruzeiro",4,1,17,5,11,24,6,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA
"567","Pedro Ken Morimoto Moreira","pedro-ken","Pedro Ken","https://s.glbimg.com/es/sde/f/2018/05/25/feb7d051385e8a92e233d695206c74a6_FORMATO.png",50877,22,"CEA","mei","Nulo",0,3.85,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","Fabrício Bruno Soares de Faria","fabricio-bruno","Fabrício Bruno","https://s.glbimg.com/es/sde/f/2018/05/24/b41364754f72c0d7c128f0767c8e8ca0_FORMATO.png",90768,22,"CHA","zag","Contundido",0,6,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","Elias Martello Curzel","elias","Elias","https://s.glbimg.com/es/sde/f/2018/05/18/914d44f55072f4eb554217f96488b7ae_FORMATO.png",90843,22,"VIT","gol","Nulo",0,3.21,0,0.98,"Vitória",3,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,8,17,NA,NA,NA,1
"570","Yuri Oliveira Lima","yuri","Yuri","https://s.glbimg.com/es/sde/f/2018/05/23/856314c68a6f7eba3ca8d400d6ad5828_FORMATO.png",90569,22,"SAN","mei","Nulo",0,4,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","Danilo Aparecido da Silva","danilo-silva","Danilo Silva","https://s.glbimg.com/es/sde/f/2018/04/08/3e07ec8d4abb5fd768ddf7a9ef5adc41_FORMATO.png",50898,22,"INT","zag","Nulo",0,5.08,0,3.35,"Internacional",NA,2,3,NA,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","Breno Vinicius Rodrigues Borges","breno","Breno","https://s.glbimg.com/es/sde/f/2018/04/09/f2c6c8bfe27315c6e7bd65079343b249_FORMATO.png",50408,22,"VAS","zag","Contundido",0,3,0,-0.04,"Vasco",4,3,5,NA,9,6,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
