"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","A","CA","FC","FD","FF","FS","FT","G","I","PE","RB","SG","GC","DD","GS","CV","PP","DP"
"517","César Marcelo Meli","marcelo-meli","Marcelo Meli","https://s.glbimg.com/es/sde/f/2018/07/07/79d706cf00a68b31bd17a8ddd07eeb1d_FORMATO.png",89838,28,"VIT","mei","Nulo",0,4.17,0,-0.03,"Vitória",NA,3,14,2,2,9,NA,NA,NA,11,5,NA,NA,NA,NA,NA,NA,NA
"518","Marlos Moreno Durán","marlos","Marlos","https://s.glbimg.com/es/sde/f/2018/05/04/71ca6ff6a0b867666327cb4eaa2cf01a_FORMATO.png",89827,28,"FLA","ata","Nulo",0,4.17,0,1.73,"Flamengo",1,2,11,6,7,19,NA,NA,4,9,12,NA,NA,NA,NA,NA,NA,NA
"519","Douglas Moreira Fagundes","dodi","Dodi","https://s.glbimg.com/es/sde/f/2018/04/20/9dae8b824d6d7c1a316a903af9b3740e_FORMATO.png",89883,28,"FLU","mei","Dúvida",0,3.06,0,1.91,"Fluminense",NA,4,15,2,4,9,NA,NA,NA,9,22,NA,NA,NA,NA,NA,NA,NA
"520","Leandro Alves de Carvalho","leandrinho","Leandrinho","https://s.glbimg.com/es/sde/f/2018/05/17/c707585981fdbf1f96e400538881eded_FORMATO.png",89885,28,"BOT","mei","Nulo",0,3,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Adryelson Shawann Lima Silva","adryelson","Adryelson","https://s.glbimg.com/es/sde/f/2018/05/24/8993667474efcafb24e0734c9b403ebe_FORMATO.png",91664,28,"SPO","zag","Provável",8,3.7,0.7,8,"Sport",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","Elias Martello Curzel","elias","Elias","https://s.glbimg.com/es/sde/f/2018/05/18/914d44f55072f4eb554217f96488b7ae_FORMATO.png",90843,28,"VIT","gol","Nulo",0,3.21,0,0.98,"Vitória",NA,NA,NA,NA,NA,3,NA,NA,NA,2,NA,2,NA,8,17,NA,NA,1
"523","Robert Abel Arboleda Escobar","arboleda","Arboleda","https://s.glbimg.com/es/sde/f/2018/08/21/55c29ae10f4820c62eed75c6e8d1392f_FORMATO.png",91573,28,"SAO","zag","Nulo",0,8.84,0,3.17,"São Paulo",1,6,27,2,8,16,NA,NA,3,22,25,5,NA,NA,NA,NA,NA,NA
"524","Leonardo Felipe Valencia Rossel","leonardo-valencia","Leonardo Valencia","https://s.glbimg.com/es/sde/f/2018/05/17/fdfb5b9c1f58d363c8597c844f7302ba_FORMATO.png",91508,28,"BOT","mei","Contundido",0,9.09,0,4.32,"Botafogo",3,1,16,15,18,32,1,2,1,52,20,NA,NA,NA,NA,NA,NA,NA
"525","Ronielson da Silva Barbosa","rony","Rony","https://s.glbimg.com/es/sde/f/2018/09/03/554ff3fc561a0061ae57afba756706f4_FORMATO.png",91607,28,"ATL","ata","Dúvida",0,7.35,0,2.46,"Atlético-PR",NA,NA,4,4,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"526","Paulo Victor da Silva","paulinho","Paulinho","https://s.glbimg.com/es/sde/f/2018/08/03/c2091fb8bfdc8a7323f23bbc3f328093_FORMATO.png",91626,28,"BAH","lat","Nulo",0,2.88,0,2.93,"Bahia",NA,NA,1,NA,NA,2,NA,NA,NA,4,3,1,NA,NA,NA,NA,NA,NA
"527","Igor Aquino da Silva","igor","Igor","https://s.glbimg.com/es/sde/f/2018/03/21/95c075f33312c6b483847dc688deac80_FORMATO.png",91639,28,"PAR","lat","Provável",0,2.3,0,2.19,"Paraná",NA,4,18,1,9,5,NA,NA,2,35,27,2,NA,NA,NA,NA,NA,NA
"528","Bruno Bispo dos Anjos","bruno-bispo","Bruno Bispo","https://s.glbimg.com/es/sde/f/2018/03/21/99884c41754fc82c033d202d4decfad3_FORMATO.png",91359,28,"VIT","zag","Nulo",0,4.84,0,4.6,"Vitória",NA,1,7,NA,NA,1,NA,NA,NA,7,7,3,NA,NA,NA,NA,NA,NA
"529","Willian Klaus","klaus","Klaus","https://s.glbimg.com/es/sde/f/2018/04/09/213245ee05c1b0ca97f32c728f20bd6b_FORMATO.png",90846,28,"INT","zag","Nulo",-0.3,2.11,-0.36,0.78,"Internacional",NA,NA,2,NA,3,NA,NA,NA,1,10,4,NA,NA,NA,NA,NA,NA,NA
"530","Caio Monteiro Costa","caio-monteiro","Caio Monteiro","https://s.glbimg.com/es/sde/f/2018/09/27/535d1be6446915f8de685279a6430f6d_FORMATO.png",93789,28,"VAS","ata","Contundido",0,4.56,0,3.73,"Vasco",1,NA,6,2,4,8,NA,1,1,9,4,NA,NA,NA,NA,NA,NA,NA
"531","Rafael dos Santos da Silva","rafinha","Rafinha","https://s.glbimg.com/es/sde/f/2018/03/15/c4478d4a2dd3cddeff0ae2f6e49a1d61_FORMATO.png",91644,28,"CEA","mei","Nulo",0,3,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","José Rodrigo Andrade Ramos","rodrigo-andrade","Rodrigo Andrade","https://s.glbimg.com/es/sde/f/2018/03/21/baa60af023a4a5978254d14457ae5de5_FORMATO.png",89646,28,"VIT","mei","Provável",0.9,0.92,0.05,0.27,"Vitória",NA,6,24,4,5,11,NA,NA,NA,42,18,NA,NA,NA,NA,NA,NA,NA
"533","Matheus Gonçalves Savio","matheus-savio","Matheus Savio","https://s.glbimg.com/es/sde/f/2018/07/28/3a3a8b95d0a4f15553e2ab71957c0c0c_FORMATO.png",91264,28,"FLA","mei","Nulo",0,4.27,0,2.26,"Flamengo",NA,NA,4,2,3,1,NA,1,NA,10,2,NA,NA,NA,NA,NA,NA,NA
"534","Márcio Almeida de Oliveira","marcinho","Marcinho","https://s.glbimg.com/es/sde/f/2018/05/17/a5a817c4c548c86f0aeef4c62c0c06b4_FORMATO.png",93797,28,"BOT","lat","Suspenso",-1.9,6.7,-0.51,3.27,"Botafogo",4,6,24,8,11,10,NA,1,2,70,32,5,NA,NA,NA,NA,NA,NA
"535","Matheus Fernandes Siqueira","matheus-fernandes","Matheus Fernandes","https://s.glbimg.com/es/sde/f/2018/05/17/de41cae87bcb7c555ea911d849145a34_FORMATO.png",94067,28,"BOT","mei","Provável",10.7,14.97,0.46,4.85,"Botafogo",1,5,30,6,14,28,1,NA,1,49,84,NA,NA,NA,NA,1,NA,NA
"536","Matheus Leonardo Sales Cardoso","matheusinho","Matheusinho","https://s.glbimg.com/es/sde/f/2018/05/07/86d92c9c41bc4662366352357cb3685a_FORMATO.png",93886,28,"AME","mei","Provável",0,3.58,0,2.17,"América-MG",NA,NA,5,NA,3,4,NA,1,NA,8,8,NA,NA,NA,NA,NA,NA,NA
"537","Sergio Ismael Díaz Velázquez","sergio-diaz","Sergio Díaz","https://s.glbimg.com/es/sde/f/2018/08/08/ed176f5741d22ea3a8dee3ac452d88ca_FORMATO.png",94010,28,"COR","ata","Nulo",0,4.01,0,0.5,"Corinthians",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"538","Cleiton Schwengber","cleiton","Cleiton","https://s.glbimg.com/es/sde/f/2018/05/07/8a0462ed1a379da917d8f4b4fa8cc04a_FORMATO.png",93882,28,"ATL","gol","Nulo",0,2,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","Daniel Sampaio Simões","daniel","Daniel","https://s.glbimg.com/es/sde/f/2018/09/20/4bb1c1cdec48550cc143114afcc58805_FORMATO.png",93791,28,"FLU","mei","Nulo",6.5,3.33,0.97,3.35,"Fluminense",1,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"540","Keiller da Silva Nunes","keiller","Keiller","https://s.glbimg.com/es/sde/f/2018/04/08/2b0ef7e6d3eca3c4d867a530c5f5993a_FORMATO.png",93834,28,"INT","gol","Nulo",0,3,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","Lucas Oliveira de França","lucas-franca","Lucas França","https://s.glbimg.com/es/sde/f/2018/05/18/e628010513e2e9e40d44eb43c1387f0e_FORMATO.png",93869,28,"CRU","gol","Nulo",0,3,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","Diego Cristiano Evaristo","diego-pituca","Diego Pituca","https://s.glbimg.com/es/sde/f/2018/05/23/b000e3a74b1d514b1c00ae683fb9a21a_FORMATO.png",94156,28,"SAN","mei","Provável",1.5,3.95,-0.01,2.87,"Santos",3,4,30,NA,14,35,NA,NA,NA,49,40,NA,NA,NA,NA,NA,NA,NA
"543","John Victor Maciel Furtado","john-victor","John Victor","https://s.glbimg.com/es/sde/f/2018/05/23/c542b827e970e8c167f2a026360a0fa9_FORMATO.png",94044,28,"SAN","gol","Nulo",0,1,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","Leonardo Campos Duarte da Silva","leo-duarte","Léo Duarte","https://s.glbimg.com/es/sde/f/2018/05/04/ee1f02d44cf27eea6302d6696a7ca975_FORMATO.png",94214,28,"FLA","zag","Provável",10,10.06,0.99,4.31,"Flamengo",NA,3,19,3,5,12,NA,NA,NA,21,31,13,NA,NA,NA,NA,NA,NA
"545","Lucas Ferreira Amaral","lucas-ferreira","Lucas Ferreira","https://s.glbimg.com/es/sde/f/2018/05/24/b58aa819c2e0e2b9e7eb710e0a70a844_FORMATO.png",94147,28,"SPO","gol","Nulo",0,2,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","Pedro Henrique Perotti","perotti","Perotti","https://s.glbimg.com/es/sde/f/2018/05/24/7a6258cfd7a8c2d933e2e742f3c6f783_FORMATO.png",94286,28,"CHA","ata","Contundido",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","Wesley Natã Wachholz","wesley-nata","Wesley Natã","https://s.glbimg.com/es/sde/f/2017/05/12/fce48bd03ed5fc3766df076094758576_FORMATO.png",91743,28,"CHA","ata","Nulo",0,1.5,0,-0.1,"Chapecoense",NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"548","Marlon Rodrigues Xavier","marlon","Marlon","https://s.glbimg.com/es/sde/f/2018/05/18/957dc9c05196688e737761b957122b5e_FORMATO.png",91706,28,"FLU","lat","Nulo",0,3.38,0,1.34,"Fluminense",NA,4,13,1,4,4,NA,NA,1,40,16,2,NA,NA,NA,NA,NA,NA
"549","Mateus Norton Gomes Chaves","mateus-norton","Mateus Norton","https://s.glbimg.com/es/sde/f/2018/05/18/ae81c88221cf8393802e2d749361898d_FORMATO.png",94336,28,"FLU","mei","Dúvida",0,2.85,0,2.01,"Fluminense",NA,1,7,1,1,4,NA,NA,NA,18,14,NA,NA,NA,NA,NA,NA,NA
"550","Marcio Antonio de Sousa Júnior","marcinho","Marcinho","https://s.glbimg.com/es/sde/f/2018/03/01/0aa7dce50d239b820ad5a5461b488541_FORMATO.png",95332,28,"ATL","ata","Dúvida",1.5,4.47,-0.04,3.19,"Atlético-PR",1,1,13,13,6,29,NA,1,3,32,13,NA,NA,NA,NA,NA,NA,NA
"551","Andrigo Oliveira de Araujo","andrigo","Andrigo","https://s.glbimg.com/es/sde/f/2018/04/09/eb909473a1499ceb91cd8c466f192cfd_FORMATO.png",89930,28,"SPO","mei","Nulo",0,4.38,0,1.62,"Sport",NA,NA,10,6,5,9,NA,NA,1,24,11,NA,NA,NA,NA,NA,NA,NA
"552","Raphael Cavalcante Veiga","raphael-veiga","Raphael Veiga","https://s.glbimg.com/es/sde/f/2018/05/08/0d3ebad476e49da96d45503920efe53f_FORMATO.png",94509,28,"ATL","mei","Provável",9.4,7.78,1.69,3.29,"Atlético-PR",4,7,25,12,11,21,1,5,2,40,10,NA,NA,NA,NA,NA,NA,NA
"553","Bruno de Jesus Pacheco","bruno-pacheco","Bruno Pacheco","https://s.glbimg.com/es/sde/f/2018/05/24/bcba131b890d61329d3dd3d53d25182e_FORMATO.png",90061,28,"CHA","lat","Suspenso",4.4,6.79,0.71,3,"Chapecoense",NA,6,33,NA,4,40,NA,NA,NA,45,38,5,NA,NA,NA,NA,NA,NA
"554","Pedro Guilherme Abreu dos Santos","pedro","Pedro","https://s.glbimg.com/es/sde/f/2018/09/20/c439d4a824c7f1fd8ec63ecd4e10983e_FORMATO.png",94583,28,"FLU","ata","Contundido",0,15.34,0,7.18,"Fluminense",2,1,26,11,23,40,NA,10,3,33,14,NA,NA,NA,NA,NA,NA,NA
"555"," João Pedro Heinen Silva","joao-pedro","João Pedro","https://s.glbimg.com/es/sde/f/2018/05/09/1be6fbe0e1aa54c749ed58a1213eff8b_FORMATO.png",91687,28,"BOT","mei","Nulo",-0.5,1.38,-0.18,-0.03,"Botafogo",NA,NA,5,1,NA,3,NA,NA,2,8,2,NA,NA,NA,NA,NA,NA,NA
"556","Bruno Henrique Pinto","bruno-henrique","Bruno Henrique","https://s.glbimg.com/es/sde/f/2018/07/16/81051a7f9755f0cb82bad01aee38823b_FORMATO.png",90285,28,"SAN","ata","Provável",-0.5,8.42,-0.29,1.35,"Santos",1,4,36,4,16,31,1,1,4,29,12,NA,1,NA,NA,NA,NA,NA
"557","Lincoln Henrique Oliveira dos Santos","lincoln","Lincoln","https://s.glbimg.com/es/sde/f/2018/09/11/1392e2ab47f6dfd6c05fb4ef7252b611_FORMATO.png",90303,28,"AME","mei","Nulo",0,3.56,0,1.23,"América-MG",NA,NA,NA,NA,NA,5,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"558","Rodolfo José da Silva Bardella","rodolfo","Rodolfo ","https://s.glbimg.com/es/sde/f/2018/07/07/97e8214fa02bce9d631f1fa7e0c70734_FORMATO.png",90264,28,"PAR","ata","Nulo",0,4.9,0,1.78,"Paraná",NA,1,11,4,7,14,NA,1,3,16,3,NA,NA,NA,NA,NA,NA,NA
"559","David Correa da Fonseca","david","David","https://s.glbimg.com/es/sde/f/2018/05/18/9c8442508cec9bf9dc9f0af8f306e11b_FORMATO.png",90309,28,"CRU","ata","Provável",0,3.13,0,0.99,"Cruzeiro",1,1,6,3,2,17,NA,NA,9,19,5,NA,NA,NA,NA,NA,NA,NA
"560","Moisés Roberto Barbosa","moises","Moisés","https://s.glbimg.com/es/sde/f/2018/03/20/54a51f5d3bd850ab8a76126ee75399ed_FORMATO.png",90444,28,"BOT","lat","Provável",4,7.85,0.46,3.56,"Botafogo",NA,2,41,6,4,26,NA,NA,NA,44,47,4,NA,NA,NA,1,NA,NA
"561","Moisés Lima Magalhães","moises","Moisés","https://s.glbimg.com/es/sde/f/2017/04/18/a2b616905dc5f0c3eddcfafd4814e2d9_FORMATO.png",63158,28,"PAL","mei","Provável",3.5,6.18,0.77,2.77,"Palmeiras",NA,5,24,4,7,22,1,2,NA,42,35,NA,NA,NA,NA,NA,NA,NA
"562","Crysan da Cruz Queiroz Barcelos","crysan","Crysan","https://s.glbimg.com/es/sde/f/2018/07/16/c97cfd12cf2775988f29481bc61824a1_FORMATO.png",90406,28,"ATL","ata","Nulo",0,3.21,0,0.6,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA
"563","Pablo Silva de Lara","pablo-pardal","Pablo Pardal","https://s.glbimg.com/es/sde/f/2017/02/14/f9c5c6dfb4f99f29774612985f6e6464_FORMATO.png",96633,28,"SPO","mei","Nulo",0,1.63,0,0.5,"Sport",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","Rodrigo Figueiredo de Carvalho","rodrigo-figueiredo","Rodrigo Figueiredo","https://s.glbimg.com/es/sde/f/2017/04/20/bef317b8404e13356cc3277dae40f4c9_FORMATO.png",96832,28,"COR","mei","Nulo",0,1.51,0,-0.1,"Corinthians",NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"565","Emerson Aparecido Leite de Souza Junior","emerson","Emerson","https://s.glbimg.com/es/sde/f/2018/05/02/e6ac5064048c2847351bacf000cd76bd_FORMATO.png",96870,28,"ATL","lat","Nulo",5.7,6.17,-0.84,4.42,"Atlético-MG",NA,4,31,2,4,34,NA,1,NA,31,29,5,NA,NA,NA,NA,NA,NA
"566","Alex Sandro dos Santos Apolinario","alex","Alex","https://s.glbimg.com/es/sde/f/2018/05/08/b753c70507d39b4bd30ac8bc987d2fd6_FORMATO.png",90535,28,"ATL","mei","Nulo",0,1,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","Edílson Mendes Guimarães","edilson","Edílson","https://s.glbimg.com/es/sde/f/2018/05/18/44e434adf82fc311f1b839c8a9d7d38d_FORMATO.png",38523,28,"CRU","lat","Nulo",0,7.79,0,2.69,"Cruzeiro",1,7,13,2,4,8,NA,1,NA,36,14,4,NA,NA,NA,NA,NA,NA
"568","Felipe Melo de Carvalho","felipe-melo","Felipe Melo","https://s.glbimg.com/es/sde/f/2017/04/18/d1031b5a0a0783e2fc55c0668ef4d8de_FORMATO.png",38545,28,"PAL","mei","Suspenso",0.4,3.17,-0.1,1.65,"Palmeiras",1,11,33,1,9,14,1,1,1,45,36,NA,NA,NA,NA,NA,NA,NA
"569","Diego Alves Carreira","diego-alves","Diego Alves","https://s.glbimg.com/es/sde/f/2018/05/04/6c420bdf0f2609d2a1e1a2a3a3b453b4_FORMATO.png",38509,28,"FLA","gol","Contundido",0,12.02,0,4.71,"Flamengo",NA,2,NA,NA,NA,7,NA,NA,NA,28,NA,11,NA,29,16,NA,NA,1
"570","Nílton Ferreira Júnior","nilton","Nilton","https://s.glbimg.com/es/sde/f/2018/03/21/138ff55a4e1498ee45e7daf2e1dbc2cc_FORMATO.png",38573,28,"BAH","mei","Provável",5.9,6,0.24,3.37,"Bahia",1,NA,5,1,2,3,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA
"571","Arthur Gomes Lourenço","arthur-gomes","Arthur Gomes","https://s.glbimg.com/es/sde/f/2018/05/23/5475c0938368ee4b155ff28fbba435d6_FORMATO.png",96966,28,"SAN","ata","Nulo",0,2.41,0,0.56,"Santos",1,1,2,NA,NA,2,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"572","Matheus Ferraz Pereira","matheus-ferraz","Matheus Ferraz","https://s.glbimg.com/es/sde/f/2018/05/07/8be1d1935e9015d3887fd33e59adab99_FORMATO.png",38632,28,"AME","zag","Provável",3.6,6.4,-0.82,2.86,"América-MG",NA,3,22,2,2,10,NA,NA,2,27,32,7,NA,NA,NA,NA,NA,NA
"573","Luis Eduardo Marques Dos Santos","dudu","Dudu","https://s.glbimg.com/es/sde/f/2018/04/09/cb32c36884710a73aa2671bf0998c170_FORMATO.png",97133,28,"INT","lat","Nulo",0,4.07,0,4.5,"Internacional",NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"574","Douglas Augusto Soares Gomes","douglas","Douglas","https://s.glbimg.com/es/sde/f/2018/08/08/02f5f789d33b664db76199687303be3d_FORMATO.png",92497,28,"COR","mei","Provável",9.9,5.37,-0.16,3.08,"Corinthians",1,4,26,4,7,16,NA,1,NA,26,31,NA,NA,NA,NA,NA,NA,NA
"575","David França Oliveira e Silva","david","David","https://s.glbimg.com/es/sde/f/2018/03/17/5746a81b8edb0b0d8e9f7be41de663d1_FORMATO.png",38695,28,"AME","mei","Provável",1.2,2.44,0.27,0.83,"América-MG",NA,NA,5,NA,2,1,NA,NA,NA,14,8,NA,NA,NA,NA,NA,NA,NA
"576","Raul Lô Gonçalves","raul","Raul","https://s.glbimg.com/es/sde/f/2018/09/27/cff54b0c5b12cb5f18cd3ca9292e3511_FORMATO.png",92496,28,"VAS","mei","Provável",0,2.63,0,3.43,"Vasco",NA,1,10,NA,3,18,NA,NA,NA,18,19,NA,NA,NA,NA,NA,NA,NA
"577","Douglas dos Santos","douglas","Douglas","https://s.glbimg.com/es/sde/f/2018/05/18/1b23e7199fdc9a516412aeb4c4957a08_FORMATO.png",38738,28,"GRE","mei","Nulo",0,5.28,0,1.55,"Grêmio",1,1,7,4,2,10,NA,2,NA,43,1,NA,NA,NA,NA,NA,NA,NA
"578","Wesley Dias Claudino","wesley-dias","Wesley Dias","https://s.glbimg.com/es/sde/f/2018/03/21/bd01b16a7f9c3c1d4858cc8ada530b69_FORMATO.png",97154,28,"PAR","mei","Nulo",0,0.77,0,0.08,"Paraná",NA,1,11,NA,1,11,NA,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA
"579","Deivid Anacleto de Souza","deivid","Deivid","https://s.glbimg.com/es/sde/f/2018/09/04/2a00922f8aced657801b4b073689d6aa_FORMATO.png",97155,28,"PAR","ata","Dúvida",0.2,1.82,0.16,0.04,"Paraná",NA,NA,6,NA,4,1,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA,NA
"580","Leonardo Costa Silva","leo-tilica","Léo Tilica","https://s.glbimg.com/es/sde/f/2017/05/04/74f74348921e923d86030ce27cda9081_FORMATO.jpeg",92617,28,"GRE","ata","Nulo",0,2,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","Guilherme Mantuan","mantuan","Mantuan","https://s.glbimg.com/es/sde/f/2018/05/18/53d5b5f3442929a93b052228d4f4dd8f_FORMATO.png",97315,28,"COR","lat","Provável",0,5.11,0,3.76,"Corinthians",NA,1,23,NA,3,24,NA,NA,1,41,33,3,NA,NA,NA,NA,NA,NA
"582","Renato Dirnei Florêncio","renato","Renato","https://s.glbimg.com/es/sde/f/2018/05/23/9f920c86a12c3ed34531ce2c4e8770ac_FORMATO.png",38908,28,"SAN","mei","Dúvida",0,5.82,-0.21,1.38,"Santos",NA,1,4,2,2,9,NA,1,2,18,7,NA,NA,NA,NA,NA,NA,NA
"583","Kaio Silva Mendes","kaio","Kaio","https://s.glbimg.com/es/sde/f/2016/04/30/a83b6e7bb6661dbbb2b8c85d3afc4b48_FORMATO.png",92574,28,"GRE","mei","Nulo",0,2.92,0,1.56,"Grêmio",NA,1,5,NA,1,5,NA,NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA
"584","Diego Ribas da Cunha","diego","Diego","https://s.glbimg.com/es/sde/f/2018/05/04/2ccade199ef965ef2245240569beb88d_FORMATO.png",38909,28,"FLA","mei","Nulo",0,8.94,0,4.84,"Flamengo",2,7,29,6,17,62,1,5,8,74,28,NA,NA,NA,NA,1,NA,NA
"585","Michel Araújo Silvestre","michel","Michel","https://s.glbimg.com/es/sde/f/2018/05/07/a3e65215ad65c14fa220486bb806189a_FORMATO.png",92692,28,"AME","lat","Nulo",0,2,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","Denilson dos Santos de Souza","denilson","Denilson","https://s.glbimg.com/es/sde/f/2017/06/07/a960f52cf5f9b283c91b4ed4eb49d4e6_FORMATO.jpeg",92662,28,"GRE","zag","Nulo",0,3,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","José Ricardo Barbosa Ribeiro Drumond","ze-ricardo","Zé Ricardo","https://s.glbimg.com/es/sde/f/2018/05/07/66c84fb19bfc8dcb826762a661f9205d_FORMATO.png",97317,28,"AME","mei","Dúvida",-2,0.93,-0.79,1.11,"América-MG",NA,1,7,NA,4,3,NA,NA,NA,9,9,NA,NA,NA,NA,NA,NA,NA
"588","Ricardo de Oliveira","ricardo-oliveira","Ricardo Oliveira","https://s.glbimg.com/es/sde/f/2018/05/07/b853b7148bc822996c8074255a69a3c4_FORMATO.png",38910,28,"ATL","ata","Provável",0,13.06,0,6.02,"Atlético-MG",6,2,38,24,24,30,2,11,20,38,9,NA,NA,NA,NA,NA,NA,NA
"589","Deyverson Brum Silva Acosta","deyverson","Deyverson","https://s.glbimg.com/es/sde/f/2017/09/04/03b2e1a6f53171bc2a6aea4cea393821_FORMATO.jpeg",92708,28,"PAL","ata","Provável",8.3,4.93,1.37,3.56,"Palmeiras",2,4,17,10,6,29,NA,5,6,22,6,NA,NA,NA,NA,NA,NA,NA
"590","Alesson dos Santos Batista","alesson","Alesson","https://s.glbimg.com/es/sde/f/2018/09/04/b1e08ad08aa0c33054b6c23b40023cca_FORMATO.png",97321,28,"PAR","mei","Nulo",0,2,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","Ronaldo da Silva Souza","ronaldo","Ronaldo","https://s.glbimg.com/es/sde/f/2018/05/04/4a712964d24db411eb2f071aaef4a483_FORMATO.png",92981,28,"FLA","mei","Contundido",0,3,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","Marcelo David Báez Casco","baez","Báez","https://s.glbimg.com/es/sde/f/2018/03/21/9be3f44890b3185c67afbd3e71dd96b2_FORMATO.png",93050,28,"PAR","lat","Nulo",0,1.85,0,0.77,"Paraná",NA,NA,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"593","Alexandro Silva de Souza","dudu-cearense","Dudu Cearense","https://s.glbimg.com/es/sde/f/2018/05/17/01eaebc0944e538f365960a40b6c4996_FORMATO.png",38928,28,"BOT","mei","Nulo",0,2.32,0,-1.25,"Botafogo",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","Rafael Marques Mariano","rafael-marques","Rafael Marques","https://s.glbimg.com/es/sde/f/2018/05/16/25d3a7de80ca1a566231bfaf02f2bce4_FORMATO.png",38957,28,"SPO","ata","Nulo",-0.3,3.42,-0.09,1.79,"Sport",1,1,13,9,8,15,NA,1,6,23,11,NA,NA,NA,NA,NA,NA,NA
"595","Anderson Luiz de Carvalho","nene","Nenê","https://s.glbimg.com/es/sde/f/2018/08/22/e820d84b4792435d04248685975216a2_FORMATO.png",38913,28,"SAO","mei","Provável",-0.4,10.03,-0.36,4.62,"São Paulo",4,6,23,10,15,53,2,8,4,88,21,NA,NA,NA,NA,NA,NA,NA
"596","Luiz Henrique Pachu Lira","pachu","Pachu","https://s.glbimg.com/es/sde/f/2018/05/17/24cdb04412dd6d812b54821d4a8054bf_FORMATO.png",97352,28,"BOT","ata","Nulo",0,2.55,0,2.7,"Botafogo",NA,NA,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"597","Paulo César Carpegiani","carpegiani","Carpegiani","https://s.glbimg.com/es/sde/f/2018/08/16/0a3a6d836d3a312ff4d4c5bc75289265_FORMATO.png",39355,28,"VIT","tec","Provável",2.01,8.19,0.3,2.85,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
