"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","A","DS","FC","FD","FF","FS","G","I","PI","CA","FT","SG","GC","GS","DD","DP","CV","PP"
"498","Leandro Henrique do Nascimento","leandrinho","Leandrinho","https://s.glbimg.com/es/sde/f/2020/08/21/0a104e26afc93ebbbf158e5bfc8a3400_FORMATO.png",91702,30,280,"ata","Nulo",0,2.04,0,0.76,7,"280",NA,2,2,NA,3,6,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","Eduardo Gabriel Aquino Cossa","pepe","Pepê","https://s.glbimg.com/es/sde/f/2018/07/31/21dbd08feda4a4caf00ffc5fe75ec14b_FORMATO.png",91201,30,284,"ata","Provável",0,13.81,0,6.31,23,"284",4,31,9,8,15,48,8,4,101,1,1,NA,NA,NA,NA,NA,NA,NA
"500","José Gabriel dos Santos Silva","ze-gabriel","Zé Gabriel","https://s.glbimg.com/es/sde/f/2020/02/28/406d8a9fc74d962738e649a8e390169e_FORMATO.png",105902,30,285,"mei","Nulo",0,2.67,0,1.52,19,"285",NA,45,19,NA,2,15,NA,NA,87,1,NA,NA,NA,NA,NA,NA,1,NA
"501","Ytalo José Oliveira dos Santos","ytalo","Ytalo","https://s.glbimg.com/es/sde/f/2020/07/28/f5f19ab0ce1b02fc515f8bd18a88a815_FORMATO.png",53148,30,280,"ata","Provável",2.8,6.49,0.4,3.35,22,"280",4,18,18,12,13,15,2,5,39,NA,1,NA,NA,NA,NA,NA,NA,NA
"502","Ewerthon Diógenes Da Silva","ewerthon","Ewerthon","https://s.glbimg.com/es/sde/f/2020/11/13/642cb05f0d1e57898ef6cc10c4d2b5ed_FORMATO.png",106082,30,292,"lat","Nulo",0.4,2.5,0.06,1.77,3,"292",NA,2,1,NA,NA,1,NA,NA,17,NA,NA,1,NA,NA,NA,NA,NA,NA
"503","Pedro Henrique Naressi Machado","pedro-naressi","Pedro Naressi","https://s.glbimg.com/es/sde/f/2020/09/14/46ddb181165c7727e2b17d88bb13428e_FORMATO.png",98529,30,354,"mei","Nulo",0,0.78,0,1.59,9,"354",1,14,15,NA,2,8,1,NA,28,4,NA,NA,NA,NA,NA,NA,NA,NA
"504","Matheus Bueno Batista","matheus-bueno","Matheus Bueno","https://s.glbimg.com/es/sde/f/2020/03/03/a159f5ccd62c81f4ada32db91977a6be_FORMATO.png",101832,30,294,"mei","Dúvida",-0.3,2.1,-0.43,1.22,20,"Coritiba",NA,26,16,3,3,16,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA
"505","Leonardo Javier Realpe Montaño","realpe","Realpe","https://s.glbimg.com/es/sde/f/2020/07/28/b2e83687d1e3ee5357f4fde25603a389_FORMATO.png",106299,30,280,"zag","Nulo",0,2.74,0,0.97,6,"280",NA,9,1,NA,1,1,NA,NA,20,1,NA,NA,NA,NA,NA,NA,NA,NA
"506","Artur Victor Guimarães","artur","Artur","https://s.glbimg.com/es/sde/f/2020/07/28/e1784a425e398f05dd3d8f178a3ddaf6_FORMATO.png",95799,30,280,"ata","Provável",2.3,12.07,-1.15,3.59,25,"280",4,32,19,14,30,51,1,5,227,2,2,NA,NA,NA,NA,NA,NA,1
"507","Diego Terra Loureiro","diego-loureiro","Diego Loureiro","https://s.glbimg.com/es/sde/f/2020/03/01/4aa545bef3f6f79e2004bcd20b92e8e7_FORMATO.png",99430,30,263,"gol","Provável",3.4,1.39,0.39,3.4,1,"263",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,2,2,NA,NA,NA
"508","Weverton Guilherme da Silva Souza","weverton","Weverton","https://s.glbimg.com/es/sde/f/2020/07/28/98ed816e6bc98070a63fcc74d25eca77_FORMATO.png",104625,30,280,"lat","Nulo",0,0.77,0,-0.16,7,"280",NA,2,2,NA,1,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","Gabriel Santos Cordeiro Lacerda","gabriel-lacerda","Gabriel Lacerda","https://s.glbimg.com/es/sde/f/2020/07/21/3dc2061d37b1f85d9dd8d9dd72cb35de_FORMATO.png",108176,30,354,"zag","Nulo",0,3.37,0,3.01,8,"354",1,6,3,1,NA,3,NA,NA,32,NA,NA,3,NA,NA,NA,NA,NA,NA
"510","Juan Pablo Ramírez Velásquez","juan-ramirez","Juan Ramírez","https://s.glbimg.com/es/sde/f/2020/11/09/553d2db14c27c2687128bf0290f0347b_FORMATO.png",97062,30,265,"ata","Provável",0,3.66,0,4.76,5,"265",1,2,12,1,5,14,2,NA,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"511","Alyson José da Motta","alyson","Alyson","https://s.glbimg.com/es/sde/f/2020/11/14/c9b0f1297c6448108c23501a0fb56859_FORMATO.png",110561,30,290,"ata","Nulo",0,2.85,0,6.6,1,"290",1,1,1,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","Ligger Moreira Malaquias","ligger","Ligger","https://s.glbimg.com/es/sde/f/2020/07/28/255a365d2d791e29f34e34db72b286f4_FORMATO.png",61141,30,280,"zag","Nulo",0,3.56,0,2.1,21,"280",1,28,27,1,5,11,NA,NA,52,3,NA,5,NA,NA,NA,NA,NA,NA
"513","Tomás Esteban Cuello","cuello","Cuello","https://s.glbimg.com/es/sde/f/2020/07/28/1eeacbdffc5dd751f52728c41e6c3146_FORMATO.png",98909,30,280,"mei","Nulo",0,1.97,0,1.41,12,"280",NA,15,16,7,7,7,NA,NA,46,3,1,NA,NA,NA,NA,NA,NA,NA
"514","Nathanael Ananias da Silva","nathan-silva","Nathan Silva","https://s.glbimg.com/es/sde/f/2020/03/03/b83d40e4104fc0cb62636da75ac2daaa_FORMATO.png",95794,30,294,"mei","Provável",-0.5,1.98,-0.56,0.92,12,"Coritiba",1,21,30,NA,7,10,1,NA,44,7,NA,NA,NA,NA,NA,NA,NA,NA
"515","Leonardo Rech Ortiz","leo-ortiz","Léo Ortiz","https://s.glbimg.com/es/sde/f/2020/07/28/090452058da707cf73facf6249235bfb_FORMATO.png",97867,30,280,"zag","Provável",-0.1,7.87,-0.12,2.97,28,"280",NA,48,15,2,7,12,3,NA,125,3,1,5,1,NA,NA,NA,NA,NA
"516","Brenner Souza da Silva","brenner","Brenner","https://s.glbimg.com/es/sde/f/2020/07/23/08b2259246ad0fdc037dd11a4549d219_FORMATO.png",99789,30,276,"ata","Provável",0.8,6.68,-0.46,5.19,21,"276",1,12,17,16,17,31,8,6,37,4,1,NA,NA,NA,NA,NA,NA,NA
"517","Francisco Alves da Silva Melo","chico","Chico","https://s.glbimg.com/es/sde/f/2020/02/27/091e13c92c44ecc1214f5f2ecd1f2b5d_FORMATO.png",99253,30,292,"zag","Nulo",0,2.78,0,2.74,11,"292",NA,18,6,NA,1,2,NA,NA,47,1,NA,4,NA,NA,NA,NA,NA,NA
"518","Abel Carlos da Silva Braga","abel-braga","Abel Braga","https://s.glbimg.com/es/sde/f/2020/11/10/0f92efccde1103a2d235bd9cb9fa4deb_FORMATO.png",40006,30,285,"tec","Provável",4.55,11.23,0.17,3.81,10,"285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Matheus Sousa de Jesus","matheus-jesus","Matheus Jesus","https://s.glbimg.com/es/sde/f/2020/07/28/f6113500995af8a65418616d8f79fc39_FORMATO.png",95335,30,280,"mei","Nulo",0,4.03,0,0.95,11,"280",1,9,13,3,7,9,NA,1,43,3,NA,NA,NA,NA,NA,NA,NA,NA
"520","Miguel Silveira dos Santos","miguel","Miguel","https://s.glbimg.com/es/sde/f/2020/08/11/d3bc0d5856387f3aab09b5c23bc2f805_FORMATO.png",105612,30,266,"mei","Nulo",0,1.75,0,0.43,4,"266",NA,1,1,NA,1,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","César Ignacio Pinares Tamayo","pinares","Pinares","https://s.glbimg.com/es/sde/f/2020/11/09/b3356c651dec1138df6cbc163f286172_FORMATO.png",100107,30,284,"mei","Nulo",0,6.51,0,3.38,5,"284",1,1,2,1,3,5,1,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","Ángelo Giovanni Araos Llanos","araos","Araos","https://s.glbimg.com/es/sde/f/2020/07/21/e063b0d6307468bf5a905f24f53404ff_FORMATO.png",102352,30,264,"mei","Nulo",0,6.35,0,2.95,8,"264",2,7,8,2,4,9,1,NA,35,2,NA,NA,NA,NA,NA,NA,NA,NA
"523","Fagner Conserva Lemos","fagner","Fagner","https://s.glbimg.com/es/sde/f/2020/07/21/86994a3b5f98e1f43ef23a09d56aa65c_FORMATO.png",42500,30,264,"lat","Provável",0,11.82,0,3.79,18,"264",NA,51,22,7,5,16,1,2,203,2,NA,6,NA,NA,NA,NA,1,NA
"524","Lucas Barros da Cunha","lucas-barros","Lucas Barros","https://s.glbimg.com/es/sde/f/2019/03/28/be4f63d854fc719f9e9072cf24e0d7f3_FORMATO.png",104650,30,263,"lat","Nulo",0,2,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","Maxwell Lima Santos Silva","maxwell","Maxwell","https://s.glbimg.com/es/sde/f/2020/02/27/6dd964a64713673b192cdf5819becdb7_FORMATO.png",107092,30,292,"ata","Nulo",0,2.1,0,0.95,4,"292",NA,3,1,NA,1,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","Marino Hinestroza Angulo","marino","Marino","https://s.glbimg.com/es/sde/f/2020/11/11/7f4b5ee056975411b2a2ad4cf74693f2_FORMATO.png",110598,30,275,"ata","Nulo",0,1,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","Bruno Conceição Praxedes","praxedes","Praxedes","https://s.glbimg.com/es/sde/f/2020/07/20/521eb9012cf96bba8e8c3b08e79b3138_FORMATO.png",107744,30,285,"mei","Provável",0.7,1.04,-1.7,0.92,14,"285",NA,20,24,1,6,10,1,1,76,3,NA,NA,NA,NA,NA,NA,NA,NA
"528","Natanael Moreira Milouski","natanael","Natanael","https://s.glbimg.com/es/sde/f/2020/03/03/2c9e5951bc7a8dfb8ed3c7f7759e59f6_FORMATO.png",107554,30,294,"lat","Provável",10.1,3.84,0.99,2.91,14,"Coritiba",NA,28,20,1,2,12,NA,1,55,NA,NA,5,NA,NA,NA,NA,1,NA
"529","Thiago Galhardo do Nascimento Rocha","thiago-galhardo","Thiago Galhardo","https://s.glbimg.com/es/sde/f/2020/02/27/58765e09575aeed485460352a0980dad_FORMATO.png",71844,30,285,"mei","Contundido",0,17.57,0,7.22,26,"285",5,21,23,17,24,40,16,16,117,3,NA,NA,NA,NA,NA,NA,1,1
"530","Rhuan Silveira Castro","rhuan","Rhuan","https://s.glbimg.com/es/sde/f/2019/03/28/4d88ed09bc75e94e5f255e63ec33d09c_FORMATO.png",102958,30,263,"ata","Nulo",0,2.71,0,1.61,21,"263",1,9,7,5,12,27,NA,2,40,2,1,NA,NA,NA,NA,NA,NA,NA
"531","Victor Hugo Santana Carvalho","vitinho","Vitinho","https://s.glbimg.com/es/sde/f/2020/07/28/51d0ea8bb18b7deb239ab41038d9cf2a_FORMATO.png",95770,30,280,"mei","Nulo",0,2.29,0,0,1,"280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","Fabrício Bruno Soares de Faria","fabricio-bruno","Fabrício Bruno","https://s.glbimg.com/es/sde/f/2020/08/07/30c87e07fe73b6315d5dd92b27e9ea12_FORMATO.png",90768,30,280,"zag","Provável",0.8,1.3,0.29,1.3,9,"280",NA,17,9,NA,1,4,1,NA,26,2,NA,NA,NA,NA,NA,NA,1,NA
"533","Roni Medeiros de Moura","roni","Roni","https://s.glbimg.com/es/sde/f/2020/03/02/0d00667bccf8242613bacd6efe6acf18_FORMATO.png",105585,30,264,"mei","Nulo",0,0.78,0,-1.77,3,"264",NA,1,8,NA,1,3,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"534","Iván Darío Angulo Cortés","ivan-angulo","Iván Angulo","https://s.glbimg.com/es/sde/f/2020/10/31/2d48ba4a777a29e1dda705093ee62984_FORMATO.png",105841,30,263,"ata","Nulo",0,2.09,0,-5.6,1,"263",NA,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA
"535","Rafael Navarro Leal","rafael-navarro","Rafael Navarro","https://s.glbimg.com/es/sde/f/2020/07/20/893ac0fe6c55a42b91ef4744f6ca7d4b_FORMATO.png",105770,30,263,"ata","Nulo",0,2,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","Toko Filipe Batucissa António","toko-filipe","Toko Filipe","https://s.glbimg.com/es/sde/f/2020/11/06/b2bc9d693d4771919a7a78c8665933a5_FORMATO.png",110557,30,267,"ata","Nulo",0,2,0,0,0,"267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Marcelo Ribeiro Cabo","marcelo-cabo","Marcelo Cabo","https://s.glbimg.com/es/sde/f/2020/11/10/d68199419ff143b307ce4d3ea8cbbbaf_FORMATO.png",37333,30,373,"tec","Provável",2.23,8.75,0.15,3.2,9,"373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","Jean Carlos Quiñónez Preciado","quinonez","Quiñonez","https://s.glbimg.com/es/sde/f/2020/11/11/ca052c606a273c2ab77e153f2cc17ae5_FORMATO.png",109324,30,275,"mei","Nulo",0,1,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","Luciano Batista da Silva Junior","luciano-juba","Luciano Juba","https://s.glbimg.com/es/sde/f/2020/02/27/31b914c6b9a40f145d57b7006f20116e_FORMATO.png",107093,30,292,"lat","Nulo",0,3.25,0,2.38,15,"292",2,20,10,1,1,1,NA,NA,109,1,2,3,NA,NA,NA,NA,NA,NA
"540","Rafael Forster","rafael-forster","Rafael Forster","https://s.glbimg.com/es/sde/f/2020/07/25/45f0a542e4a96e80e8787fdca06ccec8_FORMATO.png",82764,30,263,"zag","Contundido",0,2.91,0,0.99,17,"263",NA,17,18,1,6,15,NA,2,95,2,NA,3,NA,NA,NA,NA,1,NA
"541","Pedro Acácio Monteiro da Silva","pedro-acacio","Pedro Acácio","https://s.glbimg.com/es/sde/f/2020/11/13/69366e96b4b4ee5d80ac0100f82850bb_FORMATO.png",110603,30,275,"ata","Nulo",0,1,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","Alan Pereira Empereur","alan-empereur","Alan Empereur","https://s.glbimg.com/es/sde/f/2020/11/09/0f9a49104e8f171fcf62eecc85255e66_FORMATO.png",88033,30,275,"zag","Nulo",0,6.49,0,3.94,5,"275",NA,5,6,NA,NA,2,NA,NA,13,1,NA,4,NA,NA,NA,NA,NA,NA
"543","Vanderson de Oliveira Campos","vanderson","Vanderson","https://s.glbimg.com/es/sde/f/2020/07/19/24a0d42c1091b86fce08bf917f0cb817_FORMATO.png",107750,30,284,"lat","Nulo",0,3.25,0,4.55,2,"284",NA,6,3,NA,NA,1,1,NA,19,1,NA,NA,NA,NA,NA,NA,NA,NA
"544","Breno Henrique Vasconcelos Lopes","breno-lopes","Breno Lopes","https://s.glbimg.com/es/sde/f/2020/11/11/302a126478ca4f8021cea45f7b024205_FORMATO.png",93988,30,275,"ata","Nulo",0,3.8,0,1.23,7,"275",NA,4,4,1,1,3,NA,2,19,NA,2,NA,NA,NA,NA,NA,NA,NA
"545","Ruan de Oliveira Ferreira","ruan","Ruan","https://s.glbimg.com/es/sde/f/2020/08/18/46767ddb19cde394d78839a4e9182e63_FORMATO.png",104153,30,264,"mei","Contundido",0,1.22,0,0.77,4,"264",NA,3,2,NA,1,2,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","Matheus Nascimento de Paula","matheus-nascimento","Matheus Nascimento","https://s.glbimg.com/es/sde/f/2020/08/31/21f8af047c8476ce2fe45bfe2b91e4ea_FORMATO.png",109114,30,263,"ata","Nulo",0,0.79,0.02,-0.25,2,"263",NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","Lucas Felipe Calegari","calegari","Calegari","https://s.glbimg.com/es/sde/f/2020/08/11/62173af2578274ecacd1dfb222a0b1ed_FORMATO.png",104276,30,266,"lat","Provável",7.4,6.37,1.52,5.42,13,"266",NA,53,16,2,4,35,NA,1,102,1,NA,3,NA,NA,NA,NA,NA,NA
"548","Victor Luis Chuab Zamblauskas","victor-luis","Victor Luis","https://s.glbimg.com/es/sde/f/2020/07/21/63b1b5162d56c5b17d785e530bc0fd50_FORMATO.png",86410,30,263,"lat","Provável",0.3,9.26,-0.08,3.56,21,"263",1,57,19,6,4,20,2,NA,180,1,NA,3,NA,NA,NA,NA,1,1
"549","Mariano Ferreira Filho","mariano","Mariano","https://s.glbimg.com/es/sde/f/2020/08/31/50061e6cc612276277686e788cb0ac4c_FORMATO.png",38877,30,282,"lat","Nulo",0,7.98,0,2.64,7,"282",1,18,8,1,NA,5,NA,NA,72,1,NA,1,NA,NA,NA,NA,NA,NA
"550","Carlos Eduardo Barbosa da Silva","carlos-eduardo","Carlos Eduardo","https://s.glbimg.com/es/sde/f/2020/11/13/49a1d2e2ca5634f62915c578c786cac8_FORMATO.png",106965,30,275,"zag","Nulo",0,1,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","Ygor de Oliveira Ferreira","ygor-catatau","Ygor Catatau","https://s.glbimg.com/es/sde/f/2020/08/17/fd7a0d6eccfebe7256b429fbca413830_FORMATO.png",100977,30,267,"ata","Nulo",0,2.39,0,1.64,10,"267",1,5,6,NA,3,8,1,1,25,1,NA,NA,NA,NA,NA,NA,NA,NA
"552","Aníbal Gabriel Vega da Silva","anibal","Aníbal","https://s.glbimg.com/es/sde/f/2020/11/13/5d86a6b2ee058b154f671d3ef3a2f161_FORMATO.png",100847,30,275,"ata","Nulo",0,1,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","Paulo Mazoti Azevedo","paulo-mazoti","Paulo Mazoti","https://s.glbimg.com/es/sde/f/2020/11/12/99598f4bfbc2ddb8a6e4a7774fa54fca_FORMATO.png",110602,30,277,"gol","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","Jaime Alberto Alvarado Hoyos","alvarado","Alvarado","https://s.glbimg.com/es/sde/f/2020/07/25/4a02063b707aa80eda6644030e78eaf9_FORMATO.png",107991,30,293,"mei","Dúvida",0,3.46,0,0.47,10,"293",NA,10,7,NA,NA,1,NA,NA,12,2,1,NA,NA,NA,NA,NA,NA,NA
"555","Francisco Vítor Silva Costa","victor-jacare","Victor Jacaré","https://s.glbimg.com/es/sde/f/2020/08/25/682aea868615c09c3571352b835cc394_FORMATO.png",101201,30,354,"ata","Nulo",1,5.67,-0.14,1.53,8,"354",NA,NA,8,3,6,12,1,1,17,2,NA,NA,NA,NA,NA,NA,NA,NA
"556","Guilherme Alecsander Guedes","guilherme-guedes","Guilherme Guedes","https://s.glbimg.com/es/sde/f/2020/07/19/3e492b4747eacc5d7e87267e97310fad_FORMATO.png",100741,30,284,"lat","Nulo",0,3,0,0,0,"284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","Luan Cândido de Almeida","luan-candido","Luan Cândido","https://s.glbimg.com/es/sde/f/2020/07/28/6e72b464ec47e25ee0d33c043677901a_FORMATO.png",100848,30,280,"lat","Nulo",0,2.35,0,2.42,6,"280",NA,10,13,NA,3,2,1,NA,44,3,NA,2,NA,NA,NA,NA,NA,NA
"558","Érick Alexander Pluas Vera","pluas","Pluas","https://s.glbimg.com/es/sde/f/2020/11/13/94c2dc22284d7c8c2c9fbfa1e9959b2e_FORMATO.png",109323,30,275,"mei","Nulo",0,1,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","Ramon Ricardo da Rocha","ramon","Ramon","https://s.glbimg.com/es/sde/f/2020/11/09/05e55b3e1fb2953c77a69b36a0a490af_FORMATO.png",107224,30,275,"lat","Nulo",0,1,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","Christian Kendji Wagatsuma Ferreira","kazu","Kazu","https://s.glbimg.com/es/sde/f/2020/03/02/b1d4de6073f4457edbe7fd9443a4622d_FORMATO.png",107137,30,294,"lat","Nulo",0,1,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","Adriano Reis Nantes Junior","juninho","Juninho","https://s.glbimg.com/es/sde/f/2020/11/13/bad72c6c05837e40c4d297eb099510c9_FORMATO.png",110604,30,275,"mei","Nulo",0,1,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Matheus Purcelo Blecha de Moraes","matheus-moraes","Matheus Moraes","https://s.glbimg.com/es/sde/f/2020/08/03/a6f8905ccb70a6ebf11ac94c30c32c6a_FORMATO.png",109560,30,277,"mei","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","Tiago Barbosa Figueiredo","tiago-barbosa","Tiago Barbosa","https://s.glbimg.com/es/sde/f/2020/07/20/48e64443c43ff43fa1a705b9c5ee4534_FORMATO.png",107742,30,285,"zag","Nulo",0,2,0,0,0,"285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","Rodrigo Oliveira Lindoso","rodrigo-lindoso","Rodrigo Lindoso","https://s.glbimg.com/es/sde/f/2020/02/27/bc31f941c1bb5d6c26ada24af71bcf45_FORMATO.png",72362,30,285,"mei","Nulo",-0.5,3.69,-0.15,0.66,25,"285",1,37,38,3,3,13,NA,NA,85,5,NA,NA,NA,NA,NA,NA,NA,NA
"565","André Trindade da Costa Neto","andre","André","https://s.glbimg.com/es/sde/f/2020/08/11/8470af121134d1416824bede8711b287_FORMATO.png",107498,30,266,"mei","Nulo",0,0.84,0,0.37,6,"266",NA,8,5,NA,NA,3,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA
"566","Hugo Lorenzo Quintana Escobar","hugo-quintana","Hugo Quintana","https://s.glbimg.com/es/sde/f/2020/11/13/dfc0e142e8ca35446d4734d550689686_FORMATO.png",105947,30,275,"mei","Nulo",0,1,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","Vinícius Balieiro Lourenço de Carvalho","vinicius-balieiro","Vinícius Balieiro","https://s.glbimg.com/es/sde/f/2020/12/14/c894d17e830d2643cde89f86ad4858f0_FORMATO.png",110605,30,277,"mei","Provável",0,3.83,0,2.54,5,"Santos",1,12,9,NA,NA,6,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA
"568","Matheus Isaías dos Santos","matheus-jussa","Matheus Jussa","https://s.glbimg.com/es/sde/f/2020/07/20/b6025d70931dcc81ed6357f0201f65e9_FORMATO.png",91689,30,285,"zag","Nulo",0,2.32,0,0.9,2,"285",NA,4,5,NA,NA,1,NA,NA,12,2,NA,1,NA,NA,NA,NA,NA,NA
"569","César Coelho Campos Júnior","cesinha","Cesinha","https://s.glbimg.com/es/sde/f/2020/11/05/e2a81a7381cac3a02c6d73e7ba2e403c_FORMATO.png",107746,30,263,"mei","Nulo",0,0.78,0,-0.1,1,"263",NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","Antonio Mikael Rodrigues Brito","mikael-doka","Mikael Doka","",110606,30,277,"lat","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","Pedro Henrique Nunes Silva","pedrao","Pedrão","https://s.glbimg.com/es/sde/f/2020/08/03/ab4d9a5eefa053f8078426da8a7517ee_FORMATO.png",107541,30,292,"zag","Nulo",0,1,0,0,0,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","Bruno Henrique Marques Torres","bruno-marques","Bruno Marques","https://s.glbimg.com/es/sde/f/2020/03/09/00d433696e95850a16f0592920caea21_FORMATO.png",105111,30,277,"ata","Dúvida",9.6,5.81,2.13,4.7,7,"Santos",NA,7,11,3,2,8,3,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","Luis Phelipe de Souza Figueiredo","luis-phelipe","Luis Phelipe","https://s.glbimg.com/es/sde/f/2020/08/28/603f9c40a4384779d4bf795d27336987_FORMATO.png",104500,30,280,"ata","Nulo",0,5.07,0,2.12,11,"280",1,9,5,1,NA,12,1,NA,14,1,NA,NA,NA,NA,NA,NA,NA,NA
"574","Carlos Eduardo da Silva Rodrigues Lima","carlos-eduardo","Carlos Eduardo","https://s.glbimg.com/es/sde/f/2020/07/20/e4dbbf8866206bb1c0611baf30621efc_FORMATO.png",107756,30,285,"zag","Nulo",0,1,0,0,0,"285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","Gabriel Cordeiro Pirani","gabriel-pirani","Gabriel Pirani","https://s.glbimg.com/es/sde/f/2020/11/14/08353344752fbeb7692e9eb14bbd734d_FORMATO.png",110607,30,277,"mei","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","João Vitor Moreira Dos Santos","robinho","Robinho","https://s.glbimg.com/es/sde/f/2020/11/16/40bab31e5f13f21221d786968d347c5f_FORMATO.png",110623,30,294,"ata","Nulo",0,1,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","Vanderlan Barbosa da Silva","vanderlan","Vanderlan","https://s.glbimg.com/es/sde/f/2020/11/13/824abafe2a62f60ca700c03cd4b85b95_FORMATO.png",107236,30,275,"lat","Nulo",0,1,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","Carlos Eduardo Soares Mota","carlos-eduardo","Carlos Eduardo","https://s.glbimg.com/es/sde/f/2020/02/27/3e68131e760ca1e4bc68e176dfd5b5ec_FORMATO.png",90416,30,292,"gol","Nulo",0,2,0,0,0,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
