"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","DS","FC","FD","FF","FS","G","I","PI","A","DD","GS","SG","FT","PP","CV","DP","GC"
"476","Edenílson Andrade Dos Santos","edenilson","Edenílson","https://s.glbimg.com/es/sde/f/2020/02/27/dab4d223e4d736b3877f27a6b24a7a0e_FORMATO.png",63289,29,285,"mei","Provável",0,9.5,0,3.22,24,"285",6,42,37,7,12,30,3,3,176,5,NA,NA,NA,1,NA,NA,NA,NA
"477","Guilherme Nunes da Silva","guilherme-nunes","Guilherme Nunes","https://s.glbimg.com/es/sde/f/2018/05/23/7e91393fb9d0c73f8ae12e9e96c38308_FORMATO.png",101912,29,277,"mei","Nulo",0,2.49,0,3.9,1,"Santos",NA,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","Rhuan Silveira Castro","rhuan","Rhuan","https://s.glbimg.com/es/sde/f/2019/03/28/4d88ed09bc75e94e5f255e63ec33d09c_FORMATO.png",102958,29,263,"ata","Dúvida",-0.3,2.71,-0.24,1.61,21,"263",2,9,7,5,12,27,NA,2,40,1,NA,NA,NA,1,NA,NA,NA,NA
"479","Rodrigo Modesto da Silva Moledo","rodrigo-moledo","Rodrigo Moledo","https://s.glbimg.com/es/sde/f/2020/02/27/887c825f63637b345d17570bf49d66fa_FORMATO.png",63354,29,285,"zag","Provável",5.4,7.37,-0.17,4.04,18,"285",3,26,13,1,1,25,1,NA,31,NA,NA,NA,9,NA,NA,1,NA,NA
"480","Daniel de Sousa Brito","daniel","Daniel","https://s.glbimg.com/es/sde/f/2020/02/27/222ec98ac489a4b1ce5063bdde3d208e_FORMATO.png",96468,29,285,"gol","Nulo",0,2.4,0,4.8,1,"285",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA
"481","Mateus Gonçalves Martins","mateus-goncalves","Mateus Gonçalves","https://s.glbimg.com/es/sde/f/2020/03/02/0f8cdae2b0676e92c2ccef0b10c4f252_FORMATO.png",103076,29,354,"ata","Nulo",0,6.41,0,1.74,14,"354",1,14,6,5,6,2,1,2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","Charles Rigon Mattos","charles","Charles","https://s.glbimg.com/es/sde/f/2020/03/02/2f897ea65a1bd1db59318a12e5c6d367_FORMATO.png",96342,29,354,"mei","Nulo",6,7.26,0.92,2.76,24,"354",5,60,43,5,8,17,2,NA,93,2,NA,NA,NA,NA,NA,NA,NA,NA
"483","Allan Rodrigues de Souza","allan","Allan","https://s.glbimg.com/es/sde/f/2020/08/31/5da528d4c6029f923a12da18ad0cf054_FORMATO.png",96652,29,282,"mei","Provável",2.9,6.23,0.36,1.48,21,"282",3,41,30,3,11,17,NA,NA,128,NA,NA,NA,NA,1,NA,NA,NA,NA
"484","Lucas Ribeiro dos Santos","lucas-ribeiro","Lucas Ribeiro","https://s.glbimg.com/es/sde/f/2020/08/11/93a36fa67c35580ef4e99cac7a12dff1_FORMATO.png",103088,29,285,"zag","Nulo",5,4.03,0.17,3.12,4,"285",1,2,1,1,2,2,NA,NA,8,NA,NA,NA,2,NA,NA,NA,NA,NA
"485","Severino do Ramo Clementino da Silva","nino-paraiba","Nino Paraíba","https://s.glbimg.com/es/sde/f/2020/07/23/73b5168e7153d03026f7793518fe9dd9_FORMATO.png",68808,29,265,"lat","Nulo",10,8.95,1.42,2.75,21,"265",2,49,22,4,4,18,NA,1,178,3,NA,NA,2,NA,NA,NA,NA,NA
"486","Geovane Henrique Pereira de Souza","geovane","Geovane","https://s.glbimg.com/es/sde/f/2020/03/02/1b21e0ae30ac2e4a34078bfbda81e2f1_FORMATO.png",96349,29,294,"lat","Nulo",0,3,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","Arthur Gomes Lourenço","arthur-gomes","Arthur Gomes","https://s.glbimg.com/es/sde/f/2020/02/28/1180152071b3a94086ee66e070352aab_FORMATO.png",96966,29,277,"ata","Nulo",6.2,4.32,1.03,1.39,16,"Santos",1,15,17,8,3,14,1,1,68,NA,NA,NA,NA,1,NA,1,NA,NA
"488","Andrew da Silva Ventura","andrew","Andrew","https://s.glbimg.com/es/sde/f/2019/03/28/6bb49f946fbf4eb4e9fa370948141d04_FORMATO.png",103183,29,263,"gol","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","Bergson Gustavo Silveira da Silva","bergson","Bergson","https://s.glbimg.com/es/sde/f/2020/10/16/a6f8687af7ab25654568d0b1f3d32841_FORMATO.png",68696,29,356,"ata","Nulo",0,2.48,0,2.22,12,"356",2,10,15,3,3,11,2,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA
"490","Rodrigo dos Santos de Freitas","rodrigo-freitas","Rodrigo Freitas","https://s.glbimg.com/es/sde/f/2020/09/04/018d68fa1c6441d3b39970cfad8ee083_FORMATO.png",103261,29,276,"zag","Nulo",0,1,0,0,0,"276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","Juan Sebastián Quintero Fletcher","quintero","Quintero","https://s.glbimg.com/es/sde/f/2019/03/22/df21f8c767acbe98de2f1a88be61c8e8_FORMATO.png",96382,29,356,"zag","Nulo",0,1.67,0,1.38,9,"356",3,5,6,NA,2,3,NA,NA,17,NA,NA,NA,4,NA,NA,1,NA,NA
"492","Éderson José dos Santos Lourenço da Silva","ederson","Éderson","https://s.glbimg.com/es/sde/f/2020/07/21/f49e1a31b6d8b3c32d6aee8a8632243b_FORMATO.png",103099,29,264,"mei","Nulo",0,5.18,0,2.26,13,"264",NA,25,12,3,3,15,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","Juan Pablo Ramírez Velásquez","juan-ramirez","Juan Ramírez","https://s.glbimg.com/es/sde/f/2020/11/09/553d2db14c27c2687128bf0290f0347b_FORMATO.png",97062,29,265,"ata","Nulo",1.6,3.66,-0.67,4.76,5,"265",1,2,12,1,5,14,2,NA,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"494","Guilherme de Aguiar Camacho","camacho","Camacho","https://s.glbimg.com/es/sde/f/2020/07/21/5b52e9c77ce07e75ed44e8584e771d63_FORMATO.png",68770,29,264,"mei","Nulo",0,3.29,0,0.74,12,"264",2,17,16,1,1,2,NA,NA,22,NA,NA,NA,NA,1,NA,NA,NA,NA
"495","Cléber Bomfim de Jesus","cleber","Cléber","https://s.glbimg.com/es/sde/f/2020/07/16/715ecd8cb7718372d50406be7b2b10d9_FORMATO.png",104125,29,354,"ata","Provável",1,10.52,-0.05,3.35,26,"354",1,31,58,12,19,27,6,9,79,1,NA,NA,NA,1,NA,NA,NA,NA
"496","Luís Eduardo Marques dos Santos","dudu","Dudu","https://s.glbimg.com/es/sde/f/2020/02/27/94657541c8cae30d9fa105e9c6215055_FORMATO.png",97133,29,373,"lat","Provável",-0.1,4.33,0.84,2.2,24,"373",3,57,27,2,7,27,NA,3,198,NA,NA,NA,5,NA,NA,1,NA,1
"497","Renzo Saravia","saravia","Saravia","https://s.glbimg.com/es/sde/f/2020/03/02/2adf4c12427d0fca9fe94f89118bd866_FORMATO.png",96725,29,285,"lat","Contundido",0,18.78,0,7.96,8,"285",1,37,12,1,2,15,NA,NA,56,1,NA,NA,5,NA,NA,NA,NA,NA
"498","Jonathan Doin","paulo-miranda","Paulo Miranda","https://s.glbimg.com/es/sde/f/2018/05/21/62fa3dde13de597371870ee9b721b5d7_FORMATO.png",68817,29,284,"zag","Nulo",1.4,2.43,0.49,0.81,10,"284",3,10,15,NA,NA,3,NA,NA,49,NA,NA,NA,3,NA,NA,NA,NA,NA
"499","Ricardo Ribeiro de Lima","ricardinho","Ricardinho","https://s.glbimg.com/es/sde/f/2020/08/25/003e596752a82b34bc103220faa3125d_FORMATO.png",68832,29,292,"mei","Nulo",0.9,3.29,0.07,1.48,22,"292",4,32,21,6,2,33,NA,2,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","Wisney Junio Dias Carvalho","wisney","Wisney","https://s.glbimg.com/es/sde/f/2020/10/26/5cb1e6fbf9b5ce0e0a160755d7befca2_FORMATO.png",107374,29,266,"lat","Nulo",0,2.64,0,2.45,2,"266",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"501","Marcelo Lomba do Nascimento","marcelo-lomba","Marcelo Lomba","https://s.glbimg.com/es/sde/f/2020/02/27/ff4cfd7c9d5ee3bf7c1f281c6a05c147_FORMATO.png",68872,29,285,"gol","Provável",11.7,10.1,0.66,1.24,28,"285",3,1,NA,NA,NA,3,NA,NA,317,NA,15,25,12,NA,NA,NA,NA,NA
"502","Rogério Ceni","rogerio-ceni","Rogério Ceni","https://s.glbimg.com/es/sde/f/2020/11/09/8879b35c72aef797d229636dbdf3dd4f_FORMATO.png",97341,29,262,"tec","Provável",1.82,7.66,-0.36,3.46,26,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","André Trindade da Costa Neto","andre","André","https://s.glbimg.com/es/sde/f/2020/08/11/8470af121134d1416824bede8711b287_FORMATO.png",107498,29,266,"mei","Nulo",0,0.84,0,0.37,6,"266",2,8,5,NA,NA,3,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","Marthã Fernando Gonçalves Pimenta","martha","Marthã","https://s.glbimg.com/es/sde/f/2020/01/16/9b5adea073467ee84f68436f0d462a6f_FORMATO.png",107400,29,354,"mei","Nulo",0,0.83,0,-0.47,3,"354",1,1,2,NA,NA,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","Lucimário Bezerra da Silva","lucimario","Lucimário","https://s.glbimg.com/es/sde/f/2020/11/23/6fc87d72e162be59c0d5454f9582e1ce_FORMATO.png",104129,29,265,"zag","Nulo",0,1,0,0,0,"265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","Janderson Santos de Souza","janderson","Janderson","https://s.glbimg.com/es/sde/f/2020/08/25/c027250715c7203ea603c6335609af2d_FORMATO.png",97245,29,373,"ata","Nulo",3,5.51,0.18,2.61,23,"373",1,22,19,8,14,23,2,1,132,3,NA,NA,NA,NA,NA,NA,NA,NA
"507","Francisco Rithely da Silva Sousa","rithely","Rithely","https://s.glbimg.com/es/sde/f/2020/11/17/b1766906a83be062261db4d6584d9d49_FORMATO.png",68834,29,373,"mei","Nulo",0,4.1,0,0.1,2,"373",NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","Roberson de Arruda Alves","roberson","Roberson","https://s.glbimg.com/es/sde/f/2020/11/19/a5b8dd2097e33dc8b83c68a99a5ec143_FORMATO.png",68835,29,373,"ata","Nulo",0.5,4.53,-0.07,2.78,5,"373",NA,3,3,NA,NA,4,1,NA,6,NA,NA,NA,NA,1,NA,NA,NA,NA
"509","Shaylon Kallyson Cardoso","shaylon","Shaylon","https://s.glbimg.com/es/sde/f/2020/10/09/595b0f8687c68ff0296dd3fc19261801_FORMATO.png",97520,29,290,"mei","Provável",2.2,3.72,0.23,3.22,13,"290",NA,20,4,3,9,10,1,NA,98,2,NA,NA,NA,NA,NA,NA,NA,NA
"510","Alesson dos Santos Batista","alesson","Alesson","https://s.glbimg.com/es/sde/f/2020/02/28/a6c39298924cbf2f7ac0256ed7a67a55_FORMATO.png",97321,29,265,"mei","Nulo",0,1.1,-0.41,0.64,10,"265",1,7,7,1,3,7,NA,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","Juan Francisco Torres Belén","juanfran","Juanfran","https://s.glbimg.com/es/sde/f/2019/08/09/3bd5a8ba6743da05e2eefc2c5140722d_FORMATO.png",72620,29,276,"lat","Provável",3.3,6.27,0.32,2.77,12,"276",2,20,8,2,2,6,NA,NA,58,1,NA,NA,3,NA,NA,NA,NA,NA
"512"," João Paulo Silveira dos Santos","joao-paulo-silveira","João Paulo Silveira","https://s.glbimg.com/es/sde/f/2020/11/14/96c3922c9fd3203d80b8ec43ef6a23c0_FORMATO.png",107453,29,356,"zag","Nulo",0,1,0,0,0,"356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","Gustavo Henric da Silva","gustavo-mosquito","Gustavo Mosquito","https://s.glbimg.com/es/sde/f/2020/08/20/81a5c782b9fc85b4c16836aa362f34b8_FORMATO.png",97450,29,264,"ata","Nulo",0,4.19,0,2.44,15,"264",NA,9,10,3,5,18,2,1,46,1,NA,NA,NA,NA,NA,NA,NA,NA
"514","Fabrício do Rosário dos Santos","fabricio","Fabrício","https://s.glbimg.com/es/sde/f/2019/01/08/a1caa292583494d502e98f7521e81dd8_FORMATO.png",104134,29,284,"ata","Nulo",0,0.91,0,0.7,2,"284",NA,2,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","José Sabino Chagas Monteiro","sabino","Sabino","https://s.glbimg.com/es/sde/f/2020/03/03/c40f55b88cf1db157380eee4013c9828_FORMATO.png",104075,29,294,"zag","Provável",6.8,8.86,0.17,3.95,27,"Coritiba",2,52,10,NA,5,26,4,2,134,NA,NA,NA,7,1,1,NA,NA,1
"516","Wellington Daniel Bueno","bueno","Bueno","https://s.glbimg.com/es/sde/f/2020/08/31/3f5160eda219c10021204248fc78195d_FORMATO.png",97425,29,282,"zag","Nulo",0,6.89,0,2.39,7,"282",NA,5,6,NA,1,1,NA,NA,16,NA,NA,NA,3,NA,NA,NA,NA,NA
"517","Ruan de Oliveira Ferreira","ruan","Ruan","https://s.glbimg.com/es/sde/f/2020/08/18/46767ddb19cde394d78839a4e9182e63_FORMATO.png",104153,29,264,"mei","Contundido",0,1.22,0,0.77,4,"264",NA,3,2,NA,1,2,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","Higor Gabriel Fernandes Alves","higor","Higor","https://s.glbimg.com/es/sde/f/2020/09/28/d5b189fb235bef5c9a534ba19078842e_FORMATO.png",107371,29,266,"zag","Nulo",0,1,0,0,0,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","David Sousa Albino","david-sousa","David Sousa","https://s.glbimg.com/es/sde/f/2020/07/20/89a6c2853815cf3c62e0743e90ba3ee3_FORMATO.png",107509,29,263,"zag","Nulo",0.4,0.86,-0.24,0.38,6,"263",NA,3,2,1,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","Lucas Felipe Calegari","calegari","Calegari","https://s.glbimg.com/es/sde/f/2020/08/11/62173af2578274ecacd1dfb222a0b1ed_FORMATO.png",104276,29,266,"lat","Provável",0,4.85,0,5.25,12,"266",1,52,14,2,3,31,NA,1,98,NA,NA,NA,2,NA,NA,NA,NA,NA
"521","Marcelo Alves Santos","marcelo-alves","Marcelo Alves","https://s.glbimg.com/es/sde/f/2020/08/17/eb3ae31017de7743d4838a3e8d4412be_FORMATO.png",104050,29,267,"zag","Nulo",0,2.95,0,3.05,7,"267",NA,11,8,NA,NA,2,NA,NA,16,NA,NA,NA,3,NA,NA,NA,NA,NA
"522","Maurício Kozlinski","mauricio-kozlinski","Maurício Kozlinski","https://s.glbimg.com/es/sde/f/2020/02/27/c1afaadaf0bd3588434aa47a13df9b8a_FORMATO.png",72595,29,373,"gol","Nulo",0,1.56,0,-7.8,1,"373",NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,3,NA,NA,NA,NA,NA,NA
"523","Walce da Silva Costa Filho","walce","Walce","https://s.glbimg.com/es/sde/f/2020/07/20/0f9b74a97483b77635784d099b5d1983_FORMATO.png",104074,29,276,"zag","Contundido",0,4,0,0,0,"276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Mateus Nascimento Soares","nascimento","Nascimento","https://s.glbimg.com/es/sde/f/2020/09/18/31881e6934bd7992520c805afcd53221_FORMATO.png",107372,29,266,"mei","Nulo",0,1.31,0,2.8,1,"266",NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","Guilherme Santos da Silva","guilherme-santos","Guilherme Santos","https://s.glbimg.com/es/sde/f/2020/11/18/d5f12cbaf0d8e5ee09d052dfbdefeb22_FORMATO.png",104414,29,282,"ata","Nulo",0,1,0,0,0,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","Elivelton Guedes Alves da Silva","elivelton","Elivelton ","https://s.glbimg.com/es/sde/f/2020/09/30/3afdcde41a6b5186c650158eb6ddb9d2_FORMATO.png",107515,29,263,"lat","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","João Victor da Silva Marcelino","joao-victor","João Victor","https://s.glbimg.com/es/sde/f/2020/07/11/4c4dadeaea30878f0a87ab9fd6ae8d27_FORMATO.png",104250,29,373,"zag","Nulo",0,3.99,0,2.71,18,"373",6,35,19,1,1,20,NA,NA,66,1,NA,NA,5,NA,NA,NA,NA,NA
"528","João Igor Oliveira de Santana","joao-igor","João Igor","https://s.glbimg.com/es/sde/f/2020/02/27/e7e17a777e58973a249cd30a2e3df0f0_FORMATO.png",104217,29,292,"mei","Nulo",0,1.93,0,-0.37,3,"292",NA,NA,3,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","Luis Phelipe de Souza Figueiredo","luis-phelipe","Luis Phelipe","https://s.glbimg.com/es/sde/f/2020/08/28/603f9c40a4384779d4bf795d27336987_FORMATO.png",104500,29,280,"ata","Nulo",0,5.07,0,2.12,11,"280",1,9,5,1,NA,12,1,NA,14,1,NA,NA,NA,NA,NA,NA,NA,NA
"530","Bruno Conceição Praxedes","praxedes","Praxedes","https://s.glbimg.com/es/sde/f/2020/07/20/521eb9012cf96bba8e8c3b08e79b3138_FORMATO.png",107744,29,285,"mei","Provável",12.3,2.74,1.96,0.94,13,"285",3,20,20,NA,5,8,1,1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","João Lucas de Almeida Carvalho","joao-lucas","João Lucas","https://s.glbimg.com/es/sde/f/2020/07/21/18411dbbf7fa68ca337d4cc0fba7b2d9_FORMATO.png",104257,29,262,"lat","Nulo",0,4.43,0,4.1,3,"Flamengo",1,5,7,NA,1,7,NA,NA,15,NA,NA,NA,2,NA,NA,NA,NA,NA
"532","Sebastião Ênio Santos de Almeida","enio","Ênio","https://s.glbimg.com/es/sde/f/2020/08/07/85303901d1593584e115c63637418564_FORMATO.png",107516,29,263,"mei","Nulo",0,1,0,1,1,"263",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Thiago Fernandes Rodrigues","thiago-fernandes","Thiago Fernandes","https://s.glbimg.com/es/sde/f/2020/11/20/66c1200dc3dc38310c832f78a4b99752_FORMATO.png",104282,29,262,"ata","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","Wesley Júnior da Silva Araújo","wesley","Wesley ","https://s.glbimg.com/es/sde/f/2020/09/30/5911c3e28dfb5530484694fb16c8fe5a_FORMATO.png",107517,29,263,"zag","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","Wendel Lessa de Macedo Gonçalves","wendel","Wendel","https://s.glbimg.com/es/sde/f/2020/09/30/efbf80afd762b35124cdf263fd02a3a2_FORMATO.png",107519,29,263,"mei","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","Natanael Moreira Milouski","natanael","Natanael","https://s.glbimg.com/es/sde/f/2020/03/03/2c9e5951bc7a8dfb8ed3c7f7759e59f6_FORMATO.png",107554,29,294,"lat","Nulo",5.7,2.85,0.91,2.36,13,"Coritiba",NA,22,19,1,2,12,NA,1,51,NA,NA,NA,4,NA,NA,1,NA,NA
"537","Pedro Henrique Nunes Silva","pedrao","Pedrão","https://s.glbimg.com/es/sde/f/2020/08/03/ab4d9a5eefa053f8078426da8a7517ee_FORMATO.png",107541,29,292,"zag","Nulo",0,1,0,0,0,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","Isaque Storoli Gavioli","isaque","Isaque","https://s.glbimg.com/es/sde/f/2020/11/18/cefca6722a542a9e72a0dc92197d4752_FORMATO.png",104413,29,282,"zag","Nulo",0,1,0,0,0,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","Caio Vidal Rocha","caio","Caio","https://s.glbimg.com/es/sde/f/2020/07/20/e986424fc26888b6bd9ec0673a9a6b5d_FORMATO.png",107745,29,285,"ata","Provável",2.3,3.28,-1.41,3.07,6,"285",2,6,10,2,1,26,1,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","Reinaldo Nascimento Satorno","reinaldo","Reinaldo","https://s.glbimg.com/es/sde/f/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png",104420,29,293,"ata","Nulo",0,2.12,0,0.83,7,"293",NA,7,10,NA,2,9,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","Bento Matheus Krepski","bento","Bento","https://s.glbimg.com/es/sde/f/2020/01/21/ab6dea8e1671b6a86c1c7321be69d347_FORMATO.png",105208,29,293,"gol","Nulo",0,0.94,0,1,1,"293",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,2,3,NA,NA,NA,NA,NA,NA
"542","Guilherme da Trindade Dubas","guilherme-biro","Guilherme Biro","https://s.glbimg.com/es/sde/f/2020/03/03/894792f4de57714ecebf346073081a01_FORMATO.png",107555,29,294,"ata","Provável",4.4,1.98,0.69,1.1,3,"Coritiba",1,7,4,NA,1,1,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Alexandre de Almeida da Silva Júnior","juninho","Juninho","https://s.glbimg.com/es/sde/f/2020/03/13/7c86524fe7de88fe7eaf75ee5df21eb2_FORMATO.png",107677,29,267,"mei","Provável",4,3.37,0.06,2.12,10,"267",1,14,6,2,5,8,NA,NA,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"544","Sandry Roberto Santos Goes","sandry","Sandry","https://s.glbimg.com/es/sde/f/2020/03/09/8bf582cd91832a1415dc460fd233c490_FORMATO.png",104580,29,277,"mei","Nulo",3.1,2.07,0.6,0.98,10,"Santos",4,25,15,NA,NA,7,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","Iago Pereira Mendonça","iago-mendonca","Iago Mendonça","https://s.glbimg.com/es/sde/f/2020/03/06/fbe3c389c73e71007b15dec8b347a229_FORMATO.png",105278,29,290,"zag","Dúvida",0,0.78,0,2.5,3,"290",2,8,6,1,2,NA,NA,NA,13,NA,NA,NA,1,NA,NA,NA,NA,NA
"546","Talison Ruan da Silva","talison","Talison","https://s.glbimg.com/es/sde/f/2020/11/18/4a4704afaded7aeb0ad7245025a2f2ae_FORMATO.png",104415,29,282,"lat","Nulo",0,3.18,0,5.1,1,"282",NA,6,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","Luiz Henrique Augustin ","luiz-henrique","Luiz Henrique","https://s.glbimg.com/es/sde/f/2020/03/03/1a216904bc60228576fbef1f7a6fece2_FORMATO.png",104526,29,294,"mei","Nulo",0,1.52,0,0.84,7,"Coritiba",NA,7,4,NA,1,3,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","Leonardo Siqueira de Paiva Bezerra","leonardo","Leonardo","https://s.glbimg.com/es/sde/f/2020/10/29/58bd0e0b96262b9f0d74c0126f321e00_FORMATO.png",108424,29,373,"gol","Nulo",0,2,0,0,0,"373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","Tailson Pinto Gonçalves","tailson","Tailson","https://s.glbimg.com/es/sde/f/2020/02/28/6a3d988146a39cccc9f2572d2d1235f8_FORMATO.png",104578,29,277,"ata","Nulo",0,2.18,0,0.56,10,"Santos",NA,6,7,1,NA,7,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","Vanderson de Oliveira Campos","vanderson","Vanderson","https://s.glbimg.com/es/sde/f/2020/07/19/24a0d42c1091b86fce08bf917f0cb817_FORMATO.png",107750,29,284,"lat","Nulo",0,3.25,0,4.55,2,"284",1,6,3,NA,NA,1,1,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","Francisco Rodrigo de Sousa Barbosa","diguinho","Diguinho","https://s.glbimg.com/es/sde/f/2019/03/26/4c13e130e2f3f94ed262901e2ed530c9_FORMATO.png",105282,29,356,"zag","Nulo",0,2,0,0,0,"356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","Alexander Silva de Lucena","alexander","Alexander","https://s.glbimg.com/es/sde/f/2020/08/17/04dabf6e989b05faa5971fc2517b259a_FORMATO.png",105553,29,267,"gol","Nulo",0,3,0,0,0,"267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","Heitor Rodrigues da Fonseca","heitor","Heitor","https://s.glbimg.com/es/sde/f/2020/02/27/46ea70366228afe849358bbedd6c18e1_FORMATO.png",104649,29,285,"lat","Nulo",0,6.04,0,4.85,10,"285",3,28,12,2,1,13,NA,NA,72,4,NA,NA,3,NA,NA,1,NA,NA
"554","César Coelho Campos Júnior","cesinha","Cesinha","https://s.glbimg.com/es/sde/f/2020/11/05/e2a81a7381cac3a02c6d73e7ba2e403c_FORMATO.png",107746,29,263,"mei","Nulo",0,0.78,0,-0.1,1,"263",NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","Matheus Sousa Pereira","pereira","Pereira","https://s.glbimg.com/es/sde/f/2020/11/13/9dbc967183974e31afd1cefae91b83a9_FORMATO.png",97711,29,373,"zag","Provável",5.7,5.28,0.18,5,5,"373",2,6,3,NA,1,3,1,NA,8,NA,NA,NA,3,NA,NA,NA,NA,NA
"556","Rick Jhonatan Lima Morais","rick","Rick","https://s.glbimg.com/es/sde/f/2020/08/31/66182e36104ff865242a7b388c3a2d6b_FORMATO.png",104459,29,354,"ata","Nulo",0,1.16,0,0.48,4,"354",NA,2,5,NA,NA,6,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","Patrick de Lucca Chaves de Oliveira","patrick-de-lucca","Patrick de Lucca","https://s.glbimg.com/es/sde/f/2020/12/04/28f757ac50bdbd45c34a2fc6d869c452_FORMATO.png",105294,29,265,"mei","Nulo",0,1,0,0,0,"265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
