"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","DS","FC","FD","FF","FS","G","I","PI","A","SG","DD","DP","GS","FT","PP","CV","GC"
"489","Francisco Vítor Silva Costa","victor-jacare","Victor Jacaré","https://s.glbimg.com/es/sde/f/2020/08/25/682aea868615c09c3571352b835cc394_FORMATO.png",101201,25,354,"ata","Nulo",1,5.81,0.12,1.6,7,"354",2,NA,8,2,6,12,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","Lincoln Corrêa dos Santos","lincoln","Lincoln","https://s.glbimg.com/es/sde/f/2020/07/21/89095e06a56aa2963d7afa7929bcbd02_FORMATO.png",100065,25,262,"ata","Nulo",0,3.78,0,1.88,12,"Flamengo",1,4,2,8,NA,1,1,NA,15,1,NA,NA,NA,NA,NA,NA,NA,NA
"491","Gustavo Nonato Santana","nonato","Nonato","https://s.glbimg.com/es/sde/f/2020/02/27/4fc30df934657cce0aecf53ef7dc9a8b_FORMATO.png",100987,25,285,"mei","Nulo",0,4.19,0,3.78,6,"285",3,20,11,1,1,12,1,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","Helerson Mateus do Nascimento","helerson","Helerson","https://s.glbimg.com/es/sde/f/2019/03/22/4f209e6f74df9776da75f4a35ed2b28f_FORMATO.png",101073,25,263,"zag","Nulo",-0.2,0.78,-0.22,-0.2,1,"263",NA,NA,2,NA,1,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","Felipe Jonatan Rocha Andrade","felipe-jonatan","Felipe Jonatan","https://s.glbimg.com/es/sde/f/2020/03/09/0b840af999aed1a7ec1a7a35dee46abc_FORMATO.png",101708,25,277,"lat","Provável",0.9,11.53,-0.3,4.21,23,"Santos",5,72,26,3,13,25,2,1,189,1,4,NA,NA,NA,NA,NA,NA,NA
"494","Gustavo Adolfo Torres Grueso","gustavo-torres","Gustavo Torres","https://s.glbimg.com/es/sde/f/2020/11/27/ace62345e6a036076f14fdccadcaf5c0_FORMATO.png",101413,25,267,"ata","Provável",-1.7,4.11,-0.28,1.18,6,"267",1,4,10,2,5,3,NA,1,23,1,NA,NA,NA,NA,NA,NA,NA,NA
"495","Brenner Souza da Silva","brenner","Brenner","https://s.glbimg.com/es/sde/f/2020/07/23/08b2259246ad0fdc037dd11a4549d219_FORMATO.png",99789,25,276,"ata","Nulo",2.1,6.36,0.17,4.86,17,"276",3,9,14,10,14,26,6,5,30,1,NA,NA,NA,NA,1,NA,NA,NA
"496","Andrew da Silva Ventura","andrew","Andrew","https://s.glbimg.com/es/sde/f/2019/03/28/6bb49f946fbf4eb4e9fa370948141d04_FORMATO.png",103183,25,263,"gol","Nulo",0,1,0,0,0,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","Luiz Henrique Araújo Silva","luiz-henrique","Luiz Henrique","https://s.glbimg.com/es/sde/f/2020/03/06/809a25003f6761d3bf3ea7e524986c59_FORMATO.png",101595,25,356,"mei","Nulo",0,1.66,0,0.5,1,"356",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","Ricardo Queiroz de Alencastro Graça","ricardo","Ricardo","https://s.glbimg.com/es/sde/f/2020/08/17/1f0c50b2e3b9d5732c27d1fe873c62b8_FORMATO.png",99881,25,267,"zag","Nulo",0,6.91,0,2.57,14,"267",2,21,10,1,4,7,NA,NA,39,NA,4,NA,NA,NA,NA,NA,NA,NA
"499","Igor Silveira Gomes","igor-gomes","Igor Gomes","https://s.glbimg.com/es/sde/f/2019/04/01/7a6c90034396325f6cc570ef06e1040c_FORMATO.png",100084,25,276,"mei","Nulo",1.5,3.78,0.3,1.26,21,"276",2,14,26,8,6,22,1,1,86,1,NA,NA,NA,NA,NA,NA,NA,NA
"500","Bruno Roberto Pereira da Silva","bruninho","Bruninho","https://s.glbimg.com/es/sde/f/2020/07/19/a8a4dd85c718d51ded9273e2453ecfd5_FORMATO.png",101716,25,292,"mei","Nulo",0,3.48,0,1.19,11,"292",1,7,5,3,3,3,NA,1,23,NA,NA,NA,NA,NA,2,NA,NA,NA
"501","Federico Matías Javier Zaracho","zaracho","Zaracho","https://s.glbimg.com/es/sde/f/2020/10/19/41b058a9a8c68dc92fe626989ecf6a3e_FORMATO.png",100079,25,282,"mei","Nulo",1.6,9.02,0.24,1.9,7,"282",NA,8,9,1,2,2,1,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","Cristiano Pereira de Oliveira ","cristiano","Cristiano","https://s.glbimg.com/es/sde/f/2020/10/28/5a938ee3441b2001445e97d9f027ad70_FORMATO.png",102145,25,354,"ata","Nulo",0,1,0,0,0,"354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Alex de Oliveira Nascimento","alex","Alex","https://s.glbimg.com/es/sde/f/2020/08/25/c7ba1be6aa6517cfd10dbc6c36264da4_FORMATO.png",101600,25,277,"zag","Nulo",0.1,2.07,-0.19,1.88,7,"Santos",1,6,3,NA,NA,6,NA,NA,23,NA,2,NA,NA,NA,NA,NA,NA,NA
"504","Bruno da Silva Costa Leite","bruno-leite","Bruno Leite","https://s.glbimg.com/es/sde/f/2020/02/28/0b11aa48b3f2ef3b333a9cf52a39e44e_FORMATO.png",102301,25,293,"mei","Nulo",0,0.77,0,-0.6,1,"293",NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","Martín Nicolás Sarrafiore","sarrafiore","Sarrafiore","https://s.glbimg.com/es/sde/f/2020/09/17/8f1169f09495acbeed3fec9bcfc07aa0_FORMATO.png",101315,25,294,"mei","Nulo",0,2.34,0,1.23,6,"Coritiba",1,5,4,1,6,5,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","Kevin Martín Quevedo Mathey","quevedo","Quevedo","https://s.glbimg.com/es/sde/f/2020/08/26/54867caab3aa189c69f2374c4489689d_FORMATO.jpeg",102197,25,290,"ata","Nulo",0,0.85,0,0.4,1,"290",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","Rodrigo dos Santos de Freitas","rodrigo-freitas","Rodrigo Freitas","https://s.glbimg.com/es/sde/f/2020/09/04/018d68fa1c6441d3b39970cfad8ee083_FORMATO.png",103261,25,276,"zag","Nulo",0,1,0,0,0,"276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","Walisson Oliveira da Silva","walisson-pequeno","Walisson Pequeno","https://s.glbimg.com/es/sde/f/2020/08/26/8f968c585db3af26f26703f9fdfcefa7_FORMATO.jpeg",101696,25,290,"mei","Nulo",0,2,0,0,0,"290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","Isaque Elias Brito","isaque","Isaque","https://s.glbimg.com/es/sde/f/2020/07/19/ab7cfc831a0762107f21b7bd866d6bf1_FORMATO.png",101483,25,284,"ata","Nulo",0,5.37,0,2.48,19,"284",NA,11,12,8,15,11,2,2,50,1,NA,NA,NA,NA,NA,NA,NA,NA
"510","Lucas Halter","lucas-halter","Lucas Halter","https://s.glbimg.com/es/sde/f/2019/05/18/8451dd8fd1ce139e8f57e002de068475_FORMATO.png",102253,25,293,"zag","Nulo",0,2.68,0,0.79,7,"293",1,5,7,1,1,4,NA,NA,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"511","Patrick Machado Ferreira ","patrick","Patrick","https://s.glbimg.com/es/sde/f/2020/07/19/c14a26423f60b6ea3fad21b28855d481_FORMATO.png",99918,25,284,"mei","Nulo",0.8,2.32,-0.42,0.15,2,"284",NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","Alexander Lecaros Aragón","lecaros","Lecaros","https://s.glbimg.com/es/sde/f/2020/03/01/53edbb0ca79d3f3796591671f994f93b_FORMATO.png",102276,25,263,"ata","Nulo",0,2.33,0,0.05,2,"263",NA,NA,NA,NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","Marcos Vinícius Sousa Natividade","marquinhos","Marquinhos","https://s.glbimg.com/es/sde/f/2020/02/27/636794bd55317612f53a95fc4663618f_FORMATO.png",102292,25,292,"ata","Provável",2.8,6.9,-0.34,3.22,21,"292",6,31,25,2,8,77,3,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","Lucas da Silva Ribeiro Campos","lucas-campos","Lucas Campos","https://s.glbimg.com/es/sde/f/2019/08/23/de2cbd55d0f687fecdd4b8346fddf148_FORMATO.png",99903,25,263,"ata","Nulo",0,1.85,0,1.5,1,"263",NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","Ulisses Wilson Jeronymo Rocha ","ulisses","Ulisses","https://s.glbimg.com/es/sde/f/2020/08/17/0e567592573809f02b9880554b15c431_FORMATO.png",101647,25,267,"zag","Nulo",0,2,0,0,0,"267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","Eric dos Santos Rodrigues","ramires","Ramires","https://s.glbimg.com/es/sde/f/2020/11/18/df8a0d80a74054663ff19ac2bd6c6799_FORMATO.png",103295,25,280,"mei","Nulo",0,4.15,0,-0.43,3,"280",NA,NA,1,NA,NA,2,NA,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","Chrigor Flores Moraes","chrigor","Chrigor","https://s.glbimg.com/es/sde/f/2020/08/28/123262c1e7129d7e89de9867393d1cc5_FORMATO.png",101398,25,280,"ata","Nulo",0,1.58,0,0.3,3,"280",NA,2,3,NA,NA,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","Alerrandro Barra Mansa Realino de Souza","alerrandro","Alerrandro","https://s.glbimg.com/es/sde/f/2020/07/28/e7ad33aff8b2ab2890e6f1e782d86362_FORMATO.png",101715,25,280,"ata","Nulo",0.2,10.06,-0.13,4.98,14,"280",NA,6,9,5,9,18,5,4,39,2,NA,NA,NA,NA,2,1,NA,NA
"519","Cláudio Rodrigues Gomes","guga","Guga","https://s.glbimg.com/es/sde/f/2020/08/31/ff263cf2e43da8d3c2b3b688ae237c0c_FORMATO.png",101319,25,282,"lat","Nulo",5.4,13.73,0.82,4.68,20,"282",1,47,21,2,6,24,1,NA,162,1,8,NA,NA,NA,1,NA,NA,NA
"520","Kaio Nunes Ferreira","kaio","Kaio","https://s.glbimg.com/es/sde/f/2020/08/26/defba11bfc1c0574154c40932f23aefd_FORMATO.jpeg",102563,25,290,"mei","Nulo",0,3,0,0,0,"290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Caio Fernando de Oliveira","caio-paulista","Caio Paulista","https://s.glbimg.com/es/sde/f/2020/08/11/27269e07edef29d7ef1df8bb3900da5a_FORMATO.png",102318,25,266,"ata","Nulo",-1.2,3.6,-0.54,2.2,15,"266",1,13,10,2,4,12,2,3,43,1,NA,NA,NA,NA,NA,NA,NA,NA
"522","César Ignacio Pinares Tamayo","pinares","Pinares","https://s.glbimg.com/es/sde/f/2020/11/09/b3356c651dec1138df6cbc163f286172_FORMATO.png",100107,25,284,"mei","Nulo",0,7.85,0,5.2,2,"284",NA,NA,1,1,2,2,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","Mikael Filipe Viana","mikael","Mikael","https://s.glbimg.com/es/sde/f/2020/11/13/a73bd740adb93a9d3545c96e7c4d4c97_FORMATO.png",102299,25,292,"ata","Nulo",0.7,3.04,0.1,1.66,8,"292",NA,1,2,3,2,2,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Alyson Vinícius Almeida Neves","alyson","Alyson","https://s.glbimg.com/es/sde/f/2020/07/16/d2d8dba7990915f9cb778e454ae473a0_FORMATO.png",102330,25,354,"lat","Nulo",0,2.32,0,1.17,6,"354",3,13,9,NA,2,8,NA,2,51,NA,1,NA,NA,NA,NA,NA,NA,NA
"525","Kaio Jorge Pinto Ramos","kaio-jorge","Kaio Jorge","https://s.glbimg.com/es/sde/f/2020/03/09/2863be83eb651b5fcae91f0fa484d0b1_FORMATO.png",103445,25,277,"ata","Provável",0,5.18,0,1.66,20,"Santos",4,13,31,2,12,26,2,2,44,1,NA,NA,NA,NA,1,NA,NA,NA
"526","Luan Silva dos Santos","luan-silva","Luan Silva","https://s.glbimg.com/es/sde/f/2020/03/07/9323f3231e0e80378421c98fe7c6b795_FORMATO.png",102295,25,275,"ata","Contundido",0,2,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","Marrony da Silva Liberato","marrony","Marrony","https://s.glbimg.com/es/sde/f/2020/08/31/0b8fc0d9df187526916b27cd3ddd43a6_FORMATO.png",101717,25,282,"ata","Nulo",0,9.23,0,2.74,20,"282",1,10,20,8,6,9,4,NA,19,1,NA,NA,NA,NA,1,NA,NA,NA
"528","Lucas Santos da Silva","lucas-santos","Lucas Santos","https://s.glbimg.com/es/sde/f/2020/08/17/9d1cc15782d0788c4ccb7f3cd9a12641_FORMATO.png",101718,25,267,"mei","Nulo",0,0.99,0,-1,3,"267",1,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","Miguel Ferreira Damasceno","miguel-figueira","Miguel Figueira","https://s.glbimg.com/es/sde/f/2020/08/26/3fa464ee6de9c64f2d753dc0dc419801_FORMATO.jpeg",102565,25,290,"mei","Provável",4.6,2.43,0.29,1.88,9,"290",2,8,14,NA,4,11,1,NA,18,1,NA,NA,NA,NA,NA,NA,NA,NA
"530","Hélio Júnio Nunes de Castro","helinho","Helinho","https://s.glbimg.com/es/sde/f/2020/11/20/7c0d041c984aed2ad0bddb5980390af3_FORMATO.png",102598,25,280,"ata","Contundido",0,3.2,0,1.14,5,"280",2,7,6,1,NA,2,NA,NA,15,1,NA,NA,NA,NA,NA,NA,NA,NA
"531","Matheus França Silva","matheuzinho","Matheuzinho","https://s.glbimg.com/es/sde/f/2020/11/03/51e9f9ba46d806d46d4d256d45ac95e6_FORMATO.png",101727,25,262,"lat","Nulo",0,2.37,0,2.2,8,"Flamengo",1,8,4,3,2,2,NA,NA,26,1,1,NA,NA,NA,NA,NA,NA,NA
"532","Matheus dos Santos Miranda","miranda","Miranda","https://s.glbimg.com/es/sde/f/2020/08/17/1cbd279a52f1e6ab977c059e6068442a_FORMATO.png",101720,25,267,"zag","Nulo",0,3.34,0,1.56,17,"267",1,30,18,NA,1,11,NA,NA,91,NA,2,NA,NA,NA,NA,NA,NA,NA
"533","Matheus Soares Thuler","thuler","Thuler","https://s.glbimg.com/es/sde/f/2020/07/21/c1d622890e9831d7d8ea5d180ec25470_FORMATO.png",100125,25,262,"zag","Nulo",0,2.2,0,-0.28,4,"Flamengo",1,2,3,NA,NA,3,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","Matheus Bahia Santos","matheus-bahia","Matheus Bahia","https://s.glbimg.com/es/sde/f/2020/02/28/1a8f6f07fe040d69022f28f7575ba0a3_FORMATO.png",97899,25,265,"lat","Provável",2,1.43,-0.54,2.76,5,"265",1,13,9,2,1,4,NA,NA,29,1,NA,NA,NA,NA,NA,NA,NA,NA
"535","Marcos Paulo Costa do Nascimento","marcos-paulo","Marcos Paulo","https://s.glbimg.com/es/sde/f/2020/08/11/5b35d14db960f09dcadfc0f4d9b8d262_FORMATO.png",103645,25,266,"ata","Nulo",2.4,6.34,-3.48,2.68,21,"266",NA,16,9,4,6,6,3,1,63,3,NA,NA,NA,NA,NA,NA,NA,NA
"536","Saulo Rodrigues da Silva","saulo-mineiro","Saulo Mineiro","https://s.glbimg.com/es/sde/f/2020/09/24/6ceba057ce17022449326aff9d66b9c0_FORMATO.png",98274,25,354,"ata","Nulo",-1.7,2.94,-1.96,4.04,5,"354",NA,4,11,NA,3,2,2,NA,7,NA,NA,NA,NA,NA,1,NA,NA,NA
"537","Matheus Bonifácio Saldanha Marinho","saldanha","Saldanha","https://s.glbimg.com/es/sde/f/2020/07/16/61b9f7b4e75ec5b35b48d42b3b848e54_FORMATO.png",107088,25,265,"ata","Nulo",0,2.19,0,1.23,13,"265",1,2,6,1,8,7,1,3,16,NA,NA,NA,NA,NA,1,NA,NA,NA
"538","Diego Churín Puyo","churin","Churín","https://s.glbimg.com/es/sde/f/2020/10/26/a511db6b41f5552de55575d62a217d3c_FORMATO.png",98289,25,284,"ata","Dúvida",1.6,8.83,0.08,3.23,6,"284",NA,6,8,NA,2,4,1,1,17,1,NA,NA,NA,NA,1,NA,NA,NA
"539","Ángelo Giovanni Araos Llanos","araos","Araos","https://s.glbimg.com/es/sde/f/2020/07/21/e063b0d6307468bf5a905f24f53404ff_FORMATO.png",102352,25,264,"mei","Nulo",0,6.35,0,2.95,8,"264",2,7,8,2,4,9,1,NA,35,2,NA,NA,NA,NA,NA,NA,NA,NA
"540","Yuri César Santos de Oliveira Silva","yuri-cesar","Yuri César ","https://s.glbimg.com/es/sde/f/2020/07/19/3e0a8928d8f127933f41b6677390cbaf_FORMATO.png",103446,25,356,"ata","Nulo",0.3,4.49,0.08,1.97,19,"356",2,14,16,4,13,25,1,4,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"541","Maxwell Lima Santos Silva","maxwell","Maxwell","https://s.glbimg.com/es/sde/f/2020/02/27/6dd964a64713673b192cdf5819becdb7_FORMATO.png",107092,25,292,"ata","Nulo",0,2.1,0,0.95,4,"292",NA,3,1,NA,1,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","Gabriel Batista de Souza","gabriel-batista","Gabriel Batista","https://s.glbimg.com/es/sde/f/2020/07/21/a0fe36e0e71a7d48c344eb5e7668b6f7_FORMATO.png",98333,25,262,"gol","Nulo",0,1.56,0,-0.9,3,"Flamengo",NA,NA,NA,NA,NA,1,NA,NA,12,NA,NA,2,NA,5,NA,NA,NA,NA
"543","Daniel Sartori Bessa","daniel-bessa","Daniel Bessa","https://s.glbimg.com/es/sde/f/2020/08/26/f8c7d3a76680619bf773e434179d4df4_FORMATO.jpeg",103591,25,290,"mei","Nulo",0,6.46,0,2.65,12,"290",3,23,19,4,4,9,2,NA,74,NA,NA,NA,NA,NA,1,NA,NA,NA
"544","Ramon Rodrigo de Carvalho","ramon","Ramon","https://s.glbimg.com/es/sde/f/2020/03/01/96275404d7db5a1ad2bda2053ea034fd_FORMATO.png",103515,25,265,"mei","Nulo",0,0.82,0,-0.25,4,"265",1,1,4,1,NA,3,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","Victor Hugo Soares dos Santos","kanu","Kanu","https://s.glbimg.com/es/sde/f/2018/05/17/2db8b29bbc16d8473f93bd1f8a0351dc_FORMATO.png",98484,25,263,"zag","Provável",-0.2,5.17,0.06,2.65,21,"263",3,34,16,2,4,22,NA,NA,59,1,4,NA,NA,NA,NA,NA,NA,NA
"546","Natan Bernardo de Souza","natan","Natan","https://s.glbimg.com/es/sde/f/2020/09/21/f0d9224327f2b48738ff94bbb145695c_FORMATO.png",107110,25,262,"zag","Dúvida",5.2,4.88,1.13,3.76,8,"Flamengo",3,17,6,1,2,2,1,NA,28,1,1,NA,NA,NA,1,NA,NA,NA
"547","Thiago Fernandes Rodrigues","thiago-fernandes","Thiago Fernandes","https://s.glbimg.com/es/sde/f/2020/11/20/66c1200dc3dc38310c832f78a4b99752_FORMATO.png",104282,25,262,"ata","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","Pedro Henrique Naressi Machado","pedro-naressi","Pedro Naressi","https://s.glbimg.com/es/sde/f/2020/09/14/46ddb181165c7727e2b17d88bb13428e_FORMATO.png",98529,25,354,"mei","Nulo",4.2,1.92,-0.41,2.43,7,"354",3,13,12,NA,2,8,1,NA,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"549","Thiago Beserra dos Santos","thiaguinho","Thiaguinho","https://s.glbimg.com/es/sde/f/2020/03/05/d9e74309d644cc5e8eb0fafd0277e152_FORMATO.png",102599,25,264,"mei","Nulo",0,3,0,0,0,"264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","José Ítalo Monteiro Fidelis dos Santos","italo","Ítalo","https://s.glbimg.com/es/sde/f/2020/09/24/16dea88855a580e160fd2c0722019c6a_FORMATO.png",107108,25,262,"lat","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","Jefferson David Savarino Quintero","savarino","Savarino","https://s.glbimg.com/es/sde/f/2020/08/31/864520e76c9a189815cf05a7f3f9a096_FORMATO.png",98672,25,282,"ata","Nulo",0.7,6.17,-0.35,3.51,18,"282",2,7,15,5,18,20,3,7,122,4,NA,NA,NA,NA,3,NA,NA,NA
"552","Luciano Batista da Silva Junior","luciano-juba","Luciano Juba","https://s.glbimg.com/es/sde/f/2020/02/27/31b914c6b9a40f145d57b7006f20116e_FORMATO.png",107093,25,292,"lat","Nulo",4.7,3.25,0.11,2.38,15,"292",1,20,10,1,1,1,NA,NA,109,2,3,NA,NA,NA,2,NA,NA,NA
"553","Gabriel Rodrigues Noga","gabriel-noga","Gabriel Noga","https://s.glbimg.com/es/sde/f/2020/09/24/3fff46cdd51ae4c51550bdc35b8b98fe_FORMATO.png",107107,25,262,"zag","Nulo",0,0.78,0,-0.35,2,"Flamengo",1,2,1,NA,NA,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","Benjamín Kuscevic Jaramillo","kuscevic","Kuscevic","https://s.glbimg.com/es/sde/f/2020/11/05/474301b42de21f3723694c3a39533818_FORMATO.png",98619,25,275,"zag","Nulo",10,7.26,2.02,6,2,"275",NA,3,2,1,NA,2,NA,NA,2,NA,1,NA,NA,NA,1,NA,NA,NA
"555","João Victor Gomes da Silva","gomes","Gomes","https://s.glbimg.com/es/sde/f/2020/09/15/53a509d5292e3761e7e9f345bf82bfa4_FORMATO.png",107109,25,262,"mei","Provável",-2.2,0.85,-1.09,1.5,2,"Flamengo",2,7,9,NA,NA,4,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA
"556","Fabio Augusto Luciano da Silva","fabinho","Fabinho","https://s.glbimg.com/es/sde/f/2020/08/18/1e267a7ff59ae5084d7ab501dbd5b9b7_FORMATO.png",101729,25,293,"ata","Nulo",0,2.28,0,1.98,12,"293",NA,12,5,5,5,6,1,2,57,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","Richard Rios Montoya","richard-rios","Richard Rios","https://s.glbimg.com/es/sde/f/2020/09/24/b167c28d9ebf8bdea4bdb2823aed2296_FORMATO.png",107111,25,262,"mei","Nulo",0,1,0,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","João Lucas de Almeida Carvalho","joao-lucas","João Lucas","https://s.glbimg.com/es/sde/f/2020/07/21/18411dbbf7fa68ca337d4cc0fba7b2d9_FORMATO.png",104257,25,262,"lat","Nulo",0,4.17,0,3.55,2,"Flamengo",1,4,6,NA,1,7,NA,NA,12,NA,1,NA,NA,NA,NA,NA,NA,NA
"559","Gonzalo Rodrigo Carneiro Méndez","gonzalo-carneiro","Gonzalo Carneiro","https://s.glbimg.com/es/sde/f/2019/04/01/504b1e2a808ffe49b9679b8e86de83b8_FORMATO.png",101796,25,276,"ata","Nulo",0,3.01,0,1.93,3,"276",NA,2,2,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"560","Diego Henrique Costa Barbosa","diego","Diego","https://s.glbimg.com/es/sde/f/2020/08/31/f816dcd588832ba23a528a2a17f81b46_FORMATO.png",101728,25,276,"zag","Nulo",0,3.8,0,2.58,14,"276",2,27,29,3,4,14,NA,NA,62,NA,4,NA,NA,NA,NA,NA,NA,NA
"561","Rodrigo Muniz Carvalho","rodrigo-muniz","Rodrigo Muniz","https://s.glbimg.com/es/sde/f/2020/11/20/9b79dad8501053b0a57fe5ff580c9d84_FORMATO.png",107112,25,262,"ata","Nulo",0,1.83,0,1.13,7,"Flamengo",1,1,7,1,1,8,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Dalberto Luan Belo","dalberto","Dalberto","https://s.glbimg.com/es/sde/f/2020/11/20/22165cdbf4a8d2ab347cd89ef88552b4_FORMATO.png",97995,25,292,"ata","Provável",4.8,3.02,1.61,0.9,2,"292",NA,NA,7,2,2,NA,NA,2,7,NA,NA,NA,NA,NA,1,NA,NA,NA
"563","Jefferson Gabriel Nascimento Brito","fessin","Fessin","https://s.glbimg.com/es/sde/f/2020/02/28/8a051de64c7323a88c66ee473c630560_FORMATO.png",97994,25,265,"mei","Dúvida",0,2.01,-0.13,1.82,10,"265",NA,10,4,4,4,8,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","Lucas Felipe Calegari","calegari","Calegari","https://s.glbimg.com/es/sde/f/2020/08/11/62173af2578274ecacd1dfb222a0b1ed_FORMATO.png",104276,25,266,"lat","Nulo",0,6.21,0,6.18,10,"266",NA,47,10,2,3,27,NA,1,80,NA,2,NA,NA,NA,NA,NA,NA,NA
"565","Isaque Storoli Gavioli","isaque","Isaque","https://s.glbimg.com/es/sde/f/2020/11/18/cefca6722a542a9e72a0dc92197d4752_FORMATO.png",104413,25,282,"zag","Nulo",0,1,0,0,0,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","Pedro Raul Garay da Silva","pedro-raul","Pedro Raul","https://s.glbimg.com/es/sde/f/2020/03/01/a9eff7e76be6852105bc805128846d3a_FORMATO.png",98225,25,263,"ata","Provável",8.6,7.3,0.71,2.89,16,"263",1,7,25,9,16,20,3,2,79,1,NA,NA,NA,NA,NA,NA,NA,NA
"567","Erick Luis Conrado de Carvalho","erick","Erick","https://s.glbimg.com/es/sde/f/2019/04/01/9717a07ef27fdd10d8ac6c25914a376e_FORMATO.png",98022,25,293,"mei","Provável",-1,4.18,-0.55,2.03,17,"293",5,42,36,7,13,5,NA,NA,58,1,NA,NA,NA,NA,NA,NA,NA,NA
"568","Maílson Tenório dos Santos","mailson","Maílson","https://s.glbimg.com/es/sde/f/2018/05/24/d5727b385d03345fbbfcdc75ebcdbe7c_FORMATO.png",98034,25,292,"gol","Nulo",0,0.98,0,-0.4,7,"292",1,1,1,NA,NA,1,NA,NA,58,NA,NA,6,NA,10,NA,NA,NA,NA
"569","Rick Jhonatan Lima Morais","rick","Rick","https://s.glbimg.com/es/sde/f/2020/08/31/66182e36104ff865242a7b388c3a2d6b_FORMATO.png",104459,25,354,"ata","Nulo",0,1.16,0,0.48,4,"354",NA,2,5,NA,NA,6,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
