,atletas.nome,atletas.slug,atletas.apelido,atletas.foto,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.jogos_num,atletas.clube.id.full.name,CA,DS,FC,FD,FF,FS,G,I,PI,A,FT,SG,DD,GS,CV,DP,GC,PP
486,Ewandro Felipe de Lima Costa,ewandro,Ewandro,https://s.glbimg.com/es/sde/f/2020/02/27/d5b995944c7d11fd5c7b2acaca3fa3f8_FORMATO.png,86842,10,292,ata,Nulo,0,3,0,0,0,Sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,João Victor da Silva Marcelino,joao-victor,João Victor,https://s.glbimg.com/es/sde/f/2020/07/11/4c4dadeaea30878f0a87ab9fd6ae8d27_FORMATO.png,104250,10,373,zag,Provável,5.1,2.69,1.46,1.38,5,Atlético-GO,2,10,6,NA,NA,1,NA,NA,16,NA,NA,1,NA,NA,NA,NA,NA,NA
488,Luan Garcia Teixeira,luan,Luan,https://s.glbimg.com/es/sde/f/2020/03/09/f29c869ccdfaa407340b9047dbf761fa_FORMATO.jpeg,80692,10,275,zag,Provável,3.1,5.59,-0.1,2.16,8,Palmeiras,3,17,7,NA,2,4,NA,1,33,NA,NA,2,NA,NA,NA,NA,NA,NA
489,Everson Bispo Pereira,everson,Everson,https://s.glbimg.com/es/sde/f/2020/08/07/bcee43b5a9d7f2a59fe420a61e728ec9_FORMATO.png,91929,10,265,zag,Nulo,0,1,0,0,0,Bahia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,Elias Lira Nogueira Júnior ,elias-lira,Elias Lira,https://s.glbimg.com/es/sde/f/2020/07/20/8d3ed365f45f18bd46f6f1219bc5b1c5_FORMATO.png,99034,10,292,lat,Nulo,0,1,0,0,0,Sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,Walisson Oliveira da Silva,walisson-pequeno,Walisson Pequeno,https://s.glbimg.com/es/sde/f/2020/08/26/8f968c585db3af26f26703f9fdfcefa7_FORMATO.jpeg,101696,10,290,mei,Nulo,0,2,0,0,0,Goiás,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,Jean Paulo Fernandes Filho,jean,Jean,https://s.glbimg.com/es/sde/f/2020/02/27/a02f9e24f5855f3c44e2bdcb09e1804d_FORMATO.png,90933,10,373,gol,Provável,11.9,9.7,1.12,4.11,9,Atlético-GO,1,NA,1,1,NA,1,1,NA,61,NA,NA,2,12,11,NA,NA,NA,NA
493,Juan Sebastián Quintero Fletcher,quintero,Quintero,https://s.glbimg.com/es/sde/f/2019/03/22/df21f8c767acbe98de2f1a88be61c8e8_FORMATO.png,96382,10,356,zag,Provável,-0.6,1.68,-0.8,1.19,8,Fortaleza,2,5,6,NA,2,3,NA,NA,16,NA,NA,3,NA,NA,1,NA,NA,NA
494,Mayke Rocha de Oliveira,mayke,Mayke,https://s.glbimg.com/es/sde/f/2019/01/14/44f0336a3733e2e3fb4fccc9cf275f3a_FORMATO.jpeg,81150,10,275,lat,Provável,-0.7,5.55,-1.32,2.02,6,Palmeiras,1,15,7,NA,NA,4,NA,NA,44,NA,NA,1,NA,NA,NA,NA,NA,NA
495,Éder Ferreira Graminho,eder,Éder ,https://s.glbimg.com/es/sde/f/2020/02/27/15b28caaa2392bbd4e619dee98680e8e_FORMATO.png,91203,10,373,zag,Provável,4.8,4.37,1.09,1.18,9,Atlético-GO,1,5,7,1,NA,8,NA,NA,40,NA,NA,2,NA,NA,NA,NA,NA,NA
496,Bruno Roberto Pereira da Silva,bruninho,Bruninho,https://s.glbimg.com/es/sde/f/2020/07/19/a8a4dd85c718d51ded9273e2453ecfd5_FORMATO.png,101716,10,292,mei,Nulo,1,4.43,-0.37,2.42,6,Sport,1,6,2,3,3,3,NA,1,15,NA,2,NA,NA,NA,NA,NA,NA,NA
497,Matheus Mendes Werneck de Oliveira,matheus-mendes,Matheus Mendes,https://s.glbimg.com/es/sde/f/2020/07/26/8d5a296a603bf74ea67e6170054de734_FORMATO.png,104383,10,282,gol,Nulo,0,1,0,0,0,Atlético-MG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,Alesandro dos Santos Pereira,ale-santos,Alê Santos,https://s.glbimg.com/es/sde/f/2020/02/27/5751271b660f08e0407f7ee70d3e829f_FORMATO.png,99256,10,292,mei,Nulo,0,2,0,0,0,Sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,Edson Fernandes Botelho Júnior,edson-junior,Edson Júnior,https://s.glbimg.com/es/sde/f/2020/02/27/9d57e7ce2dd807fc1e2cd5ab58914a0d_FORMATO.png,93956,10,373,ata,Nulo,0,1,0,0,0,Atlético-GO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,Mariano Vázquez,mariano-vazquez,Mariano Vázquez,https://s.glbimg.com/es/sde/f/2019/07/03/8893116eb5db26f6e34e68d817fe606d_FORMATO.png,98760,10,356,mei,Nulo,0,1.19,0,-0.66,5,Fortaleza,1,NA,4,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,José Rafael Vivian,ze-rafael,Zé Rafael,https://s.glbimg.com/es/sde/f/2020/03/09/ada4c949fbe8a7d69336cf1ccd4ad0e9_FORMATO.png,82455,10,275,mei,Suspenso,5.4,10.89,0.71,4.16,8,Palmeiras,2,15,19,3,5,22,2,NA,28,1,NA,NA,NA,NA,1,NA,NA,NA
502,Daniel de Pauli Oliveira,daniel-oliveira,Daniel Oliveira,https://s.glbimg.com/es/sde/f/2020/08/26/973d074315b5691682ca28a7984cb91c_FORMATO.jpeg,106076,10,290,lat,Nulo,0,2.15,0,2.75,2,Goiás,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
503,Renato Kayzer de Souza,renato-kayzer,Renato Kayzer,https://s.glbimg.com/es/sde/f/2020/02/27/f22a30bebccebd99dba033a4a509804f_FORMATO.png,92696,10,373,ata,Provável,1.4,5.68,-2.13,7.53,4,Atlético-GO,NA,1,10,2,6,11,3,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,Luiz Antonio Ferreira Rodrigues,felipe,Felipe,https://s.glbimg.com/es/sde/f/2019/03/22/4ef6aa2bd0c3f910bdb023b63225bec1_FORMATO.png,91733,10,356,mei,Dúvida,0,4.18,0,2.08,9,Fortaleza,3,25,15,1,2,17,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,Lucas da Cruz Oliveira,oliveira,Oliveira,https://s.glbimg.com/es/sde/f/2020/02/27/12b3b5d05927082246dce985879c54cb_FORMATO.png,94514,10,373,zag,Provável,3.8,2.77,0.74,1.23,3,Atlético-GO,NA,1,4,NA,NA,2,NA,NA,13,NA,NA,1,NA,NA,NA,NA,NA,NA
506,Júlio César de Souza Santos,julio-cesar,Júlio César,https://s.glbimg.com/es/sde/f/2020/07/28/d011e4a2fb177d4a8669f9d5c77ef25e_FORMATO.png,38133,10,280,gol,Provável,5.3,5.8,-0.2,5.3,1,Bragantino,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,1,2,NA,1,NA,NA
507,Vinicius Silvestre da Costa,vinicius-silvestre,Vinicius Silvestre,https://s.glbimg.com/es/sde/f/2020/02/28/c700e89cfd0aa09a1bc96945a20848f3_FORMATO.png,85083,10,275,gol,Nulo,0,3,0,0,0,Palmeiras,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,Everton Felipe de Oliveira Silva,everton-felipe,Everton Felipe,https://s.glbimg.com/es/sde/f/2020/07/16/8e57cefa124fc249fc9e07be0e3dc8bc_FORMATO.png,86519,10,373,mei,Nulo,-0.3,3.92,-0.11,1.18,9,Atlético-GO,1,9,2,1,2,17,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,Bruno da Silva Costa Leite,bruno-leite,Bruno Leite,https://s.glbimg.com/es/sde/f/2020/02/28/0b11aa48b3f2ef3b333a9cf52a39e44e_FORMATO.png,102301,10,293,mei,Nulo,0,0.77,0,-0.6,1,Athlético-PR,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,Emerson Raymundo Santos,emerson-santos,Emerson Santos,https://s.glbimg.com/es/sde/f/2020/02/28/4d5c465a6fd405b025d4ca76e81d24a1_FORMATO.png,86972,10,275,zag,Nulo,0,4,0,0,0,Palmeiras,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,Luiz Henrique Araújo Silva,luiz-henrique,Luiz Henrique,https://s.glbimg.com/es/sde/f/2020/03/06/809a25003f6761d3bf3ea7e524986c59_FORMATO.png,101595,10,356,mei,Nulo,0.5,1.66,-0.34,0.5,1,Fortaleza,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,Gilberto dos Santos Souza Júnior,gilberto,Gilberto,https://s.glbimg.com/es/sde/f/2020/08/26/fdc588ab84ce9888cdb98fde023d0be2_FORMATO.jpeg,73789,10,290,mei,Nulo,0,2.72,-0.16,0.27,3,Goiás,NA,4,5,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,Ytalo José Oliveira dos Santos,ytalo,Ytalo,https://s.glbimg.com/es/sde/f/2020/07/28/f5f19ab0ce1b02fc515f8bd18a88a815_FORMATO.png,53148,10,280,ata,Nulo,0,4.92,0,1.87,6,Bragantino,NA,2,2,3,3,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA
514,Victor Andrade Santos,victor-andrade,Victor Andrade,https://s.glbimg.com/es/sde/f/2020/08/26/440d20f8bef7ed2efd9ebbb9c1b88e74_FORMATO.jpeg,80536,10,290,ata,Nulo,0,5.36,0,3.47,6,Goiás,3,9,16,1,8,24,1,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,Nicolas Vichiatto da Silva,nicolas,Nicolas,https://s.glbimg.com/es/sde/f/2020/02/27/7f5642f8b7524479c49deb8ff60b5bdb_FORMATO.png,95127,10,373,lat,Provável,9.4,8.1,1.09,3.39,9,Atlético-GO,NA,19,10,4,7,6,NA,1,114,1,NA,2,NA,NA,NA,NA,NA,NA
516,Leonardo Silva Gomes,leo-gomes,Léo Gomes,https://s.glbimg.com/es/sde/f/2020/01/21/3e0e71a35bbe2b295b386c4161ad312c_FORMATO.png,101585,10,293,mei,Nulo,0,1,0,0,0,Athlético-PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,Daniel Alberto Villalva Barrios,keko,Keko ,https://s.glbimg.com/es/sde/f/2020/08/26/b53fdb79b554fd3023712890b2802adc_FORMATO.jpeg,81683,10,290,ata,Nulo,-0.2,2.29,-0.64,1.88,5,Goiás,NA,5,5,NA,NA,5,NA,2,26,1,1,NA,NA,NA,NA,NA,NA,NA
518,Sandro Raniere Guimarães Cordeiro,sandro,Sandro,https://s.glbimg.com/es/sde/f/2020/08/26/fe2e657982abf2a67f086ac44918fdad_FORMATO.jpeg,62111,10,290,mei,Nulo,0.4,3.12,-0.16,0.14,5,Goiás,2,11,12,NA,NA,3,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,Marcelo Rangel da Rosa,marcelo-rangel,Marcelo Rangel,https://s.glbimg.com/es/sde/f/2020/08/26/a5be04058297823632c7065f9ceea2ae_FORMATO.jpeg,82730,10,290,gol,Nulo,-2,0.77,-0.09,-3.45,2,Goiás,1,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,1,3,NA,NA,NA,NA
520,Gustavo Henrique Furtado Scarpa,gustavo-scarpa,Gustavo Scarpa,https://s.glbimg.com/es/sde/f/2019/10/03/47c21ed885c76c65fecede59c0ecf1e0_FORMATO.png,87999,10,275,mei,Nulo,0,6.76,0,1.2,4,Palmeiras,1,1,3,2,1,NA,NA,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA
521,Kawan Gabriel da Silva,kawan,Kawan,https://s.glbimg.com/es/sde/f/2019/09/08/a8fc75a1bedde47f33857a4a2b460b64_FORMATO.png,106219,10,293,mei,Nulo,0,0.72,0,-2.6,1,Athlético-PR,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,Miguel Ferreira Damasceno,miguel-figueira,Miguel Figueira,https://s.glbimg.com/es/sde/f/2020/08/26/3fa464ee6de9c64f2d753dc0dc419801_FORMATO.jpeg,102565,10,290,mei,Nulo,0,1.38,0,0.64,5,Goiás,1,3,9,NA,1,4,NA,NA,11,1,NA,NA,NA,NA,NA,NA,NA,NA
523,Lucas Cavalcante Silva Afonso,lucao,Lucão,https://s.glbimg.com/es/sde/f/2020/08/26/263beb42c32d93d9e5717130da44281f_FORMATO.jpeg,84554,10,290,zag,Nulo,0,3,0,0,0,Goiás,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,Henrique Almeida Caixeta Nascentes,henrique-almeida,Henrique Almeida,https://s.glbimg.com/es/sde/f/2020/08/26/e557abba11e4a7a58c8e280da1480703_FORMATO.jpeg,68773,10,290,ata,Nulo,0,5,0,0,0,Goiás,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,Ronielson da Silva Barbosa,rony,Rony,https://s.glbimg.com/es/sde/f/2020/02/28/084ca5caaf485fd3cbf303cda6bbd8bf_FORMATO.png,91607,10,275,ata,Nulo,0,9.52,0,1.02,7,Palmeiras,1,9,15,2,3,14,NA,3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,Lucas Vinícius Gonçalves Silva,lucao-do-break,Lucão do Break,https://s.glbimg.com/es/sde/f/2020/08/26/327d8ca1e3d966621e0b1f2489f9b43a_FORMATO.jpeg,83199,10,290,ata,Nulo,0,3,0,0,0,Goiás,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,Luís Eduardo Marques dos Santos,dudu,Dudu,https://s.glbimg.com/es/sde/f/2020/02/27/94657541c8cae30d9fa105e9c6215055_FORMATO.png,97133,10,373,lat,Provável,6.9,4.66,1.13,2.46,8,Atlético-GO,NA,20,10,1,2,8,NA,NA,71,NA,NA,2,NA,NA,1,NA,NA,NA
528,Kaio Nunes Ferreira,kaio,Kaio,https://s.glbimg.com/es/sde/f/2020/08/26/defba11bfc1c0574154c40932f23aefd_FORMATO.jpeg,102563,10,290,mei,Nulo,0,3,0,0,0,Goiás,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,Henry Vaca Urquiza,henry-vaca,Henry Vaca,https://s.glbimg.com/es/sde/f/2020/09/05/b763cfbcafb68e3a1ca2a96aa7dc1f83_FORMATO.png,98992,10,373,mei,Nulo,0,2.38,0,0.3,1,Atlético-GO,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,Wanderson de Jesus Martins,caju,Caju,https://s.glbimg.com/es/sde/f/2020/08/26/9ae21301cf0ce3eba973f67c403ec409_FORMATO.jpeg,89342,10,290,lat,Nulo,7.6,4.12,1.21,5.1,2,Goiás,NA,6,NA,NA,1,1,NA,NA,21,NA,NA,1,NA,NA,NA,NA,NA,NA
531,Henrique Lordelo Souza de Oliveira,henrique-lordelo,Henrique Lordelo,https://s.glbimg.com/es/sde/f/2020/08/26/0ffd54648c0b345f87f9216be1906a0a_FORMATO.jpeg,107259,10,290,mei,Nulo,0,1,0,0,0,Goiás,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,Yago da Silva Rocha,yago-rocha,Yago Rocha,https://s.glbimg.com/es/sde/f/2020/08/26/6622fc0f0b4563502290e852155ed20f_FORMATO.jpeg,90118,10,290,lat,Nulo,0,3.06,0,1.9,1,Goiás,NA,1,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,Fábio Pizarro Sanches,fabio-sanches,Fábio Sanches,https://s.glbimg.com/es/sde/f/2020/08/26/5756a4bae1a6bb1e484099d7ea94222d_FORMATO.jpeg,71604,10,290,zag,Nulo,3.4,5.74,0.53,1.97,7,Goiás,1,9,3,1,2,5,NA,NA,20,NA,NA,2,NA,NA,NA,NA,1,NA
534,Lucas Evangelista Santana de Oliveira,lucas-evangelista,Lucas Evangelista,https://s.glbimg.com/es/sde/f/2020/08/28/cb89e54fa471354bad6c43cfca018a24_FORMATO.png,84674,10,280,mei,Provável,8.2,4.59,1.53,2.08,6,Bragantino,1,9,5,1,1,9,NA,NA,15,NA,1,NA,NA,NA,NA,NA,NA,NA
535,Lucas Pereira Ribeiro de Souza,lucas-pereira,Lucas Pereira,https://s.glbimg.com/es/sde/f/2020/02/27/7accab459be3ca0353d8cfe1819fcd5c_FORMATO.png,100100,10,373,gol,Nulo,0,2,0,0,0,Atlético-GO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,Raphael Cavalcante Veiga,raphael-veiga,Raphael Veiga,https://s.glbimg.com/es/sde/f/2019/01/14/e85d3259b80c8d878e2b07eae90749ee_FORMATO.jpeg,94509,10,275,mei,Dúvida,0,7.48,0,3.67,3,Palmeiras,NA,3,6,NA,3,3,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,Kevin Martín Quevedo Mathey,quevedo,Quevedo,https://s.glbimg.com/es/sde/f/2020/08/26/54867caab3aa189c69f2374c4489689d_FORMATO.jpeg,102197,10,290,ata,Nulo,0,0.85,0,0.4,1,Goiás,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,Matheus Alves da Silva Cardoso,matheus-alves,Matheus Alves,https://s.glbimg.com/es/sde/f/2020/08/26/9f0365f3162049e805c9b1b5188c50bf_FORMATO.jpeg,91712,10,290,gol,Nulo,0,1,0,0,0,Goiás,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,Daniel Sartori Bessa,daniel-bessa,Daniel Bessa,https://s.glbimg.com/es/sde/f/2020/08/26/f8c7d3a76680619bf773e434179d4df4_FORMATO.jpeg,103591,10,290,mei,Nulo,0,6.8,0.01,3.34,8,Goiás,2,14,12,2,3,6,2,NA,41,NA,1,NA,NA,NA,NA,NA,NA,NA
540,Jan Carlos Hurtado Anchico,hurtado,Hurtado,https://s.glbimg.com/es/sde/f/2020/08/28/46b9f37333e23a02a705e65db3c9aeb3_FORMATO.png,105301,10,280,ata,Nulo,0,2.22,-0.02,0.35,4,Bragantino,NA,2,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,David de Duarte Macedo,david-duarte,David Duarte,https://s.glbimg.com/es/sde/f/2020/08/26/4978572126e19c8d360d62716fe78b26_FORMATO.jpeg,91772,10,290,zag,Nulo,7.8,4.47,1.05,4.87,3,Goiás,NA,8,NA,NA,2,2,NA,NA,10,NA,NA,1,NA,NA,NA,NA,NA,NA
542,Jefferson Junio Antônio da Silva,jefferson,Jefferson,https://s.glbimg.com/es/sde/f/2020/08/26/1b4ff7917a54d469be132fbe58592256_FORMATO.jpeg,95220,10,290,lat,Nulo,0,5.15,-0.19,2.43,6,Goiás,1,8,5,NA,1,4,1,1,42,NA,NA,2,NA,NA,1,NA,NA,NA
543,Santiago Tréllez Vivero,trellez,Tréllez,https://s.glbimg.com/es/sde/f/2020/03/09/a26febfd7e5fd4366d0dbe0997ee0521_FORMATO.png,87679,10,276,ata,Nulo,0,4,0,0,0,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,Matías Nicolás Viña Susperreguy,vina,Viña,https://s.glbimg.com/es/sde/f/2020/02/28/444cc845fe792b0fdd234c579e4c31de_FORMATO.png,98974,10,275,lat,Provável,0.2,7.23,-1.21,4.1,6,Palmeiras,NA,20,4,1,3,6,NA,1,45,NA,NA,1,NA,NA,NA,NA,NA,NA
545,Thiago Eduardo de Andrade,thiago-andrade,Thiago Andrade,https://s.glbimg.com/es/sde/f/2020/07/21/163c66fbf49410b2857a538d17b1b433_FORMATO.png,109404,10,265,ata,Nulo,0,1,0,0,0,Bahia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,Ronald dos Santos Lopes,ronald,Ronald,https://s.glbimg.com/es/sde/f/2020/08/11/efc2759a4d0d9b526fb58356150c1655_FORMATO.png,100969,10,356,mei,Dúvida,2.7,2.34,0.97,1.4,4,Fortaleza,1,7,5,1,NA,5,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
547,Ignacio Andrés Jara Vargas,ignacio-jara,Ignacio Jara ,https://s.glbimg.com/es/sde/f/2020/08/26/37e5e42d57b218a1b99233cecb344897_FORMATO.jpeg,107318,10,290,mei,Nulo,0,2.93,0,2.05,4,Goiás,NA,NA,3,1,NA,2,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,Wagner Leonardo Calvelo de Souza,wagner-leonardo,Wagner Leonardo,https://s.glbimg.com/es/sde/f/2020/08/31/fb5f96034ec98cf83f561f397865ca64_FORMATO.png,104994,10,277,zag,Nulo,0.9,1.94,-0.25,1.9,2,Santos,NA,4,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,Diego Henrique Costa Barbosa,diego,Diego ,https://s.glbimg.com/es/sde/f/2020/08/31/f816dcd588832ba23a528a2a17f81b46_FORMATO.png,101728,10,276,zag,Nulo,3.8,2.69,0.34,1.65,6,São Paulo,1,12,12,1,2,1,NA,NA,24,NA,NA,1,NA,NA,NA,NA,NA,NA
550,Thalles Gabriel Morais dos Reis,thalles,Thalles,https://s.glbimg.com/es/sde/f/2020/08/26/29ed45b9104e691d2e12cd4ecb6bbd0b_FORMATO.jpeg,95222,10,290,mei,Nulo,0,3.27,0,0.7,1,Goiás,NA,1,NA,NA,NA,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,Luan Patrick Wiedthauper,luan-patrick,Luan Patrick,https://s.glbimg.com/es/sde/f/2020/02/28/28c6a5315c325c2abe37899978a526e9_FORMATO.png,106835,10,293,zag,Nulo,0,2,0,0,0,Athlético-PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,Patrick de Paula Carreiro,patrick-de-paula,Patrick de Paula,https://s.glbimg.com/es/sde/f/2020/03/09/a9c14c249329965a83e2f3b2bda2642b_FORMATO.png,107172,10,275,mei,Nulo,0,5.55,0,3.84,8,Palmeiras,NA,20,12,1,3,12,1,NA,39,NA,1,NA,NA,NA,NA,NA,NA,NA
553,Francisco Anderson de Jesus dos Santos,anderson-ceara,Anderson Ceará,https://s.glbimg.com/es/sde/f/2020/08/31/7dffc611b801a4acf1b89b964333decb_FORMATO.png,103724,10,277,mei,Nulo,0,2,0,0,0,Santos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,Lucas Ribeiro dos Santos,lucas-ribeiro,Lucas Ribeiro,https://s.glbimg.com/es/sde/f/2020/08/11/93a36fa67c35580ef4e99cac7a12dff1_FORMATO.png,103088,10,285,zag,Nulo,0,4,0,0,0,Internacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,João Vitor Xavier de Almeida,xavier,Xavier,https://s.glbimg.com/es/sde/f/2020/07/13/6fdc286e70d5425d0b7fbbe41bd2a39c_FORMATO.png,102067,10,264,mei,Nulo,0,1,0,0,0,Corinthians,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,Jair Diego Alves de Brito,jaja,Jajá,https://s.glbimg.com/es/sde/f/2020/02/28/d7b228fb1f0473cd8f5e68c71f5f2a95_FORMATO.png,107195,10,293,ata,Nulo,0,1,0,0,0,Athlético-PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,Gabriel Silva Vieira,gabriel-silva,Gabriel Silva,https://s.glbimg.com/es/sde/f/2020/08/31/0a2bee87b74c5aa4a5eb332b01b24185_FORMATO.png,103766,10,275,mei,Nulo,0.5,0.77,0.02,-1.25,2,Palmeiras,1,NA,2,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,Gonzalo Rodrigo Carneiro Méndez,gonzalo-carneiro,Gonzalo Carneiro,https://s.glbimg.com/es/sde/f/2019/04/01/504b1e2a808ffe49b9679b8e86de83b8_FORMATO.png,101796,10,276,ata,Nulo,0,3.01,0,1.93,3,São Paulo,NA,2,2,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
559,Breno Washington Rodrigues da Silva,breno,Breno,https://s.glbimg.com/es/sde/f/2020/08/26/d2737704a379be01e8864b8345b30982_FORMATO.jpeg,106083,10,290,mei,Nulo,1.2,3.98,0.42,2.13,6,Goiás,1,15,9,NA,3,6,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,Weverson Moreira da Costa,weverson,Weverson,https://s.glbimg.com/es/sde/f/2020/08/07/b2b35810b693ede75833b9de607b5ffd_FORMATO.png,109426,10,280,lat,Provável,0,0.76,0,-1.03,6,Bragantino,NA,1,6,1,1,1,NA,1,12,NA,NA,NA,NA,NA,1,NA,NA,NA
561,Marcos Leonardo Santos Almeida,marcos-leonardo,Marcos Leonardo,https://s.glbimg.com/es/sde/f/2020/07/29/d6405e2f853358d16a3e6f9bcd899577_FORMATO.png,109497,10,277,ata,Provável,0.4,0.77,0.02,-0.03,3,Santos,NA,NA,5,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,César Rafael Haydar Villarreal,haydar,Haydar,https://s.glbimg.com/es/sde/f/2020/08/28/ba3142fb0b8e45fc8ea4206aff5b19ea_FORMATO.png,108385,10,280,zag,Nulo,0,2,0,0,0,Bragantino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,Wesley Ribeiro Silva,wesley,Wesley,https://s.glbimg.com/es/sde/f/2020/03/09/a109fbcc7f3230d816eba0d842c3c2fd_FORMATO.png,105811,10,275,ata,Provável,6.7,3.57,1.17,1.62,6,Palmeiras,1,4,6,4,NA,7,NA,2,16,1,NA,NA,NA,NA,NA,NA,NA,NA
564,Ramires Santos do Nascimento,ramires,Ramires,https://s.glbimg.com/es/sde/f/2019/07/15/f7e7e1bc3ae4b0d7928b527e2e567bc1_FORMATO.png,50293,10,275,mei,Provável,-1.5,4.56,-0.55,0.57,8,Palmeiras,2,15,3,NA,NA,4,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,1,NA
