"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","FF","FS","G","PI","CA","FC","DS","FT","DD","GS","FD","GC","SG","A","I","CV","PP"
"484","Thiago Neves Augusto","thiago-neves","Thiago Neves","https://s.glbimg.com/es/sde/f/2020/07/19/2faeab06b34dc80408c62b965690e8b2_FORMATO.png",38277,1,284,"mei","Nulo",0,6.52,-2.48,0,1,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","Fabrício Oliveira de Souza","fabricio","Fabrício","https://s.glbimg.com/es/sde/f/2020/08/07/f8b289d5475ed46673e065e097cf09f6_FORMATO.png",104588,1,265,"gol","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","João Pedro Sacramento da Silva","joao-pedro-silva","João Pedro Silva","https://s.glbimg.com/es/sde/f/2020/08/07/8e3a30b895c6926ff18476c75e799abc_FORMATO.png",109464,1,265,"ata","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","Cícero Santos","cicero","Cícero","https://s.glbimg.com/es/sde/f/2019/03/22/127a99bc778de63bbb214dc7e6215725_FORMATO.png",37688,1,263,"mei","Nulo",0,7,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","Jailson Marcelino dos Santos","jailson","Jailson","https://s.glbimg.com/es/sde/f/2020/03/09/511303024e5679ad2b3ae40dd0b19d1d_FORMATO.png",72290,1,275,"gol","Nulo",0,6,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","Edilson Matos dos Santos Júnior","edilson","Edilson","https://s.glbimg.com/es/sde/f/2020/08/07/4702023125e4bec6010a1c079037e433_FORMATO.png",109406,1,265,"ata","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","Victor Leandro Bagy","victor","Victor","https://s.glbimg.com/es/sde/f/2018/05/07/d890df905bbd3bb36a77d0ebf6a7ec0e_FORMATO.png",52950,1,282,"gol","Nulo",0,10,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","Réver Humberto Alves Araújo","rever","Réver","https://s.glbimg.com/es/sde/f/2019/03/29/d49f2565289d4bf121348ef17d5a2cc2_FORMATO.png",52253,1,282,"zag","Nulo",0,9,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","Jair Rodrigues Júnior","jair","Jair","https://s.glbimg.com/es/sde/f/2019/03/29/ada175db5435512e91702370cd95d14f_FORMATO.png",81091,1,282,"mei","Provável",0.9,5.73,-1.27,0.9,1,"Atlético-MG",NA,1,NA,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","Vitor Hugo Franchescoli de Souza","vitor-hugo","Vitor Hugo","https://s.glbimg.com/es/sde/f/2019/08/01/10d95e2af722b1c1c76a7fe3c403de16_FORMATO.png",72605,1,275,"zag","Nulo",0,7,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","Vinicius Alessandro Mingotti","vinicius-mingotti","Vinicius Mingotti","https://s.glbimg.com/es/sde/f/2019/07/19/72e2c4c729775230ecaf6dc50d64db45_FORMATO.png",105909,1,293,"ata","Nulo",8.6,7.68,5.68,8.6,1,"Athlético-PR",NA,2,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"495","Gabriel Veron Fonseca de Souza","gabriel-veron","Gabriel Veron","https://s.glbimg.com/es/sde/f/2020/01/20/4d926ee7edebf4a6823049ca2eb242a7_FORMATO.png",103764,1,275,"ata","Nulo",0,5,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","Gabriel Vinícius Menino","gabriel-menino","Gabriel Menino","https://s.glbimg.com/es/sde/f/2020/01/20/119d338ee09aacf08faae33fa7047de7_FORMATO.png",103767,1,275,"mei","Provável",0,4,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","Jorge Sampaoli","jorge-sampaoli","Jorge Sampaoli","https://s.glbimg.com/es/sde/f/2020/07/16/1940a0f1f7b292217e8c59a91c1a05cd_FORMATO.png",70800,1,282,"tec","Nulo",5.4,12.61,0.61,5.4,1,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","Wellington Pereira do Nascimento","wellington-paulista","Wellington Paulista","https://s.glbimg.com/es/sde/f/2019/03/23/2138dee0c7885fcda59ec315f3f3c8bd_FORMATO.png",38279,1,356,"ata","Provável",0.5,6.16,-1.84,0.5,1,"Fortaleza",NA,NA,NA,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"499","Renê dos Santos Júnior","rene-junior","Renê Júnior","https://s.glbimg.com/es/sde/f/2020/03/02/5908e5d1c3f4f989e8bc1b27ccb7c65d_FORMATO.png",73281,1,294,"mei","Nulo",-0.1,3.55,-1.45,-0.1,1,"Coritiba",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","Andrey Nascimento dos Santos","andrey-dos-santos","Andrey dos Santos","https://s.glbimg.com/es/sde/f/2020/08/07/7110e0dc72ef4aa7c5c69faef5d5a6a8_FORMATO.png",109591,1,267,"mei","Nulo",0,1,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","Luan Silva dos Santos","luan-silva","Luan Silva","https://s.glbimg.com/es/sde/f/2020/03/07/9323f3231e0e80378421c98fe7c6b795_FORMATO.png",102295,1,275,"ata","Nulo",0,2,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","Lucas Rafael Araujo Lima","lucas-lima","Lucas Lima","https://s.glbimg.com/es/sde/f/2019/01/14/3629dc12c2a7c9f0e4c6c53a4a2cbb61_FORMATO.jpeg",80583,1,275,"mei","Nulo",0,8,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Luan Garcia Teixeira","luan","Luan","https://s.glbimg.com/es/sde/f/2020/03/09/f29c869ccdfaa407340b9047dbf761fa_FORMATO.jpeg",80692,1,275,"zag","Dúvida",0,6,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","Ivonei Júnior da Silva Rabelo","ivonei","Ivonei","https://s.glbimg.com/es/sde/f/2020/03/09/859fa63ec948e919f0ec5bddb51d2bb6_FORMATO.png",105899,1,277,"mei","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","Alan de Souza Guimarães","alan-guimaraes","Alan Guimarães","https://s.glbimg.com/es/sde/f/2020/02/28/f305e78913bc1c2c317dd5bb78283f17_FORMATO.png",100845,1,275,"mei","Nulo",0,2,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","Rogério Ceni","rogerio-ceni","Rogério Ceni","https://s.glbimg.com/es/sde/f/2019/09/27/75459ae60b5baaac5178846f60fbfbed_FORMATO.png",97341,1,356,"tec","Provável",-0.57,5.38,-2.62,-0.57,1,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","Fábio Gonçalves","fabinho","Fabinho","https://s.glbimg.com/es/sde/f/2019/03/28/8130912c9c6386df9e0982c031fd0299_FORMATO.png",80393,1,354,"mei","Provável",-0.6,3.19,-1.81,-0.6,1,"Ceará",NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","Lucas Esteves de Souza","esteves","Esteves","https://s.glbimg.com/es/sde/f/2019/07/08/cd984c932e6f6d7e51df1e0963c5513e_FORMATO.jpeg",100846,1,275,"lat","Nulo",0,2,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","Yuri César Santos de Oliveira Silva","yuri-cesar","Yuri César ","https://s.glbimg.com/es/sde/f/2020/07/19/3e0a8928d8f127933f41b6677390cbaf_FORMATO.png",103446,1,356,"ata","Nulo",-0.1,2.1,-0.9,-0.1,1,"Fortaleza",NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","Carlos Andrés Sánchez Arcosa","carlos-sanchez","Carlos Sánchez","https://s.glbimg.com/es/sde/f/2020/03/09/dcd863bb1e191c65dfdeac7713a01704_FORMATO.png",81677,1,277,"mei","Provável",-3.8,7.39,-6.61,-3.8,1,"Santos",NA,1,NA,20,NA,2,2,NA,NA,NA,1,NA,NA,NA,1,NA,1
"511","Ney Franco da Silveira Júnior","ney-franco","Ney Franco","https://s.glbimg.com/es/sde/f/2019/08/16/4fdb04d94b755837e1e0f7f90cf60442_FORMATO.png",37246,1,290,"tec","Nulo",0,5,0,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","Alex de Oliveira Nascimento","alex","Alex","https://s.glbimg.com/es/sde/f/2020/08/07/e9b07248f2b01b45f668b74c83d6e068_FORMATO.png",101600,1,277,"zag","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","Daniel Alves da Silva","daniel-alves","Daniel Alves","https://s.glbimg.com/es/sde/f/2020/03/09/9996d55cd79f9deac2e370cbb20e3d36_FORMATO.png",38939,1,276,"mei","Provável",0,12,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","Rafael Vaz dos Santos","rafael-vaz","Rafael Vaz","https://s.glbimg.com/es/sde/f/2019/03/26/2893d827588a8a8150dbe4d07ec4e480_FORMATO.png",73421,1,290,"zag","Nulo",0,8,0,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","Mayke Rocha de Oliveira","mayke","Mayke","https://s.glbimg.com/es/sde/f/2019/01/14/44f0336a3733e2e3fb4fccc9cf275f3a_FORMATO.jpeg",81150,1,275,"lat","Nulo",0,7,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","Rafael Martiniano de Miranda Moura","rafael-moura","Rafael Moura","https://s.glbimg.com/es/sde/f/2019/07/16/854eb848da41f2f6d32cdacb338e5e87_FORMATO.png",37655,1,290,"ata","Nulo",0,8,0,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","Vanderlei Farias da Silva","vanderlei","Vanderlei","https://s.glbimg.com/es/sde/f/2020/07/16/9b9e2a7cb09b999c3aec125d9bc4b49a_FORMATO.png",62121,1,284,"gol","Provável",8.2,9.57,4.57,8.2,1,"Grêmio",NA,NA,NA,8,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA
"518","Reinaldo Manoel da Silva","reinaldo","Reinaldo","https://s.glbimg.com/es/sde/f/2019/04/01/6d2d1a24cd6dbf9313e0b6efedc5c055_FORMATO.png",78850,1,276,"lat","Provável",0,12,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Renato Portaluppi","renato-gaucho","Renato Gaúcho","https://s.glbimg.com/es/sde/f/2020/07/19/5604ae02dbe93c1893a6cdb31d2b0e90_FORMATO.png",41929,1,284,"tec","Provável",4.95,12.29,0.29,4.95,1,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","Jonathan Francisco Lemos","jonathan","Jonathan","https://s.glbimg.com/es/sde/f/2020/08/07/f79ebdffd607c8d29475cc41dba18744_FORMATO.png",86713,1,294,"lat","Nulo",0,3,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Artur Victor Guimarães","artur","Artur","https://s.glbimg.com/es/sde/f/2020/07/28/e1784a425e398f05dd3d8f178a3ddaf6_FORMATO.png",95799,1,280,"ata","Provável",5.8,13.63,0.63,5.8,1,"Bragantino",1,3,NA,9,NA,2,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"522","José Rafael Vivian","ze-rafael","Zé Rafael","https://s.glbimg.com/es/sde/f/2020/03/09/ada4c949fbe8a7d69336cf1ccd4ad0e9_FORMATO.png",82455,1,275,"mei","Nulo",0,10,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","Victor Ferraz Macedo","victor-ferraz","Victor Ferraz","https://s.glbimg.com/es/sde/f/2020/07/19/3d89c3ae8eb990263dc39c0fc17c42d8_FORMATO.png",70046,1,284,"lat","Nulo",0,9,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Diego Souza de Andrade","diego-souza","Diego Souza","https://s.glbimg.com/es/sde/f/2020/07/19/856625bb76f484b70bec52c9ff257c5a_FORMATO.png",68911,1,284,"ata","Provável",9.6,12.76,4.76,9.6,1,"Grêmio",2,2,1,12,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"525","Pedro Tonon Geromel","pedro-geromel","Pedro Geromel","https://s.glbimg.com/es/sde/f/2018/05/21/afc76ea4e9c31e2977ea5e9a90c802b3_FORMATO.png",80853,1,284,"zag","Provável",8.3,11.09,4.09,8.3,1,"Grêmio",1,NA,NA,10,NA,3,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"526","Fabrício do Rosário dos Santos","fabricio","Fabrício","https://s.glbimg.com/es/sde/f/2019/01/08/a1caa292583494d502e98f7521e81dd8_FORMATO.png",104134,1,284,"ata","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","Vinicius Silvestre da Costa","vinicius-silvestre","Vinicius Silvestre","https://s.glbimg.com/es/sde/f/2020/02/28/c700e89cfd0aa09a1bc96945a20848f3_FORMATO.png",85083,1,275,"gol","Nulo",0,3,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","José Paolo Guerrero Gonzales","paolo-guerrero","Paolo Guerrero","https://s.glbimg.com/es/sde/f/2020/02/27/0b1fa1ff46564d7ca161a86233bf84de_FORMATO.png",75295,1,285,"ata","Provável",6.5,14.13,1.13,6.5,1,"Internacional",NA,NA,1,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","Gabriel Martins Rodrigues","rodrigues","Rodrigues","https://s.glbimg.com/es/sde/f/2020/07/19/37d941ad25a0ec00d5342f5f5f70df7f_FORMATO.png",106322,1,290,"lat","Provável",0,2,0,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","Patrick Bezerra do Nascimento","patrick","Patrick","https://s.glbimg.com/es/sde/f/2020/02/27/e34cd8e0cbbfc1786815d823464d83e3_FORMATO.png",83433,1,285,"mei","Provável",-1.5,10.51,-5.49,-1.5,1,"Internacional",NA,2,NA,10,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"531","Emerson Raymundo Santos","emerson-santos","Emerson Santos","https://s.glbimg.com/es/sde/f/2020/02/28/4d5c465a6fd405b025d4ca76e81d24a1_FORMATO.png",86972,1,275,"zag","Nulo",0,4,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","Gustavo Henrique Furtado Scarpa","gustavo-scarpa","Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2019/10/03/47c21ed885c76c65fecede59c0ecf1e0_FORMATO.png",87999,1,275,"mei","Nulo",0,10,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Eduardo Germán Coudet","eduardo-coudet","Eduardo Coudet","https://s.glbimg.com/es/sde/f/2020/07/19/4514b24c3a8147be213e4e8d4297a97c_FORMATO.png",94853,1,285,"tec","Provável",4.25,10.32,0.32,4.25,1,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","Walisson Oliveira da Silva","walisson-pequeno","Walisson Pequeno","https://s.glbimg.com/es/sde/f/2020/07/19/2c4932c504238a9fff43915ef0cb2b99_FORMATO.png",101696,1,290,"mei","Nulo",0,2,0,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","Moisés Roberto Barbosa","moises","Moisés","https://s.glbimg.com/es/sde/f/2020/02/27/a55f40e153a20702f2e4beccd472d30c_FORMATO.png",90444,1,285,"lat","Provável",8.1,9.49,4.49,8.1,1,"Internacional",1,NA,NA,14,NA,2,4,NA,NA,NA,1,NA,1,NA,1,NA,NA
"536","Gabriel Davi Gomes Sara","gabriel-sara","Gabriel Sara","https://s.glbimg.com/es/sde/f/2020/03/09/322b799218aef5659e98620f3364e767_FORMATO.png",100763,1,276,"mei","Nulo",0,3,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Bruno Henrique Corsini","bruno-henrique","Bruno Henrique","https://s.glbimg.com/es/sde/f/2019/10/15/60ddd8a6a2f680e46493c59c99af16c4_FORMATO.png",70944,1,275,"mei","Nulo",0,13,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","Rodrigo Nestor Bertalia","rodrigo-nestor","Rodrigo Nestor","https://s.glbimg.com/es/sde/f/2019/12/07/0b3e5d02f629008714cf1410e53eb9b6_FORMATO.png",106822,1,276,"mei","Nulo",0,2,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","Luiz Adriano de Souza da Silva","luiz-adriano","Luiz Adriano","https://s.glbimg.com/es/sde/f/2019/08/09/03390afe55e2bf08d4cb4d0da02c7b39_FORMATO.png",72772,1,275,"ata","Provável",0,11,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","Jonas Gabriel da Silva Nunes","toro","Toró","https://s.glbimg.com/es/sde/f/2019/04/01/537547b0687a098437442f6632e753bc_FORMATO.png",101885,1,276,"ata","Nulo",0,4,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","Willian Gomes de Siqueira","willian","Willian","https://s.glbimg.com/es/sde/f/2019/09/24/0f7dce66e695049e222a3bb848eb993d_FORMATO.png",42116,1,275,"ata","Provável",0,15,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","Joao Robin Rojas Mendoza","joao-rojas","Joao Rojas","https://s.glbimg.com/es/sde/f/2020/03/09/df53a31bb47d9ca7d71c5826b26910ea_FORMATO.png",70784,1,276,"ata","Contundido",0,6,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Daniel de Pauli Oliveira","daniel-oliveira","Daniel Oliveira","https://s.glbimg.com/es/sde/f/2019/08/17/22428bbf637f4e33dd14de3cbc5db111_FORMATO.png",106076,1,290,"lat","Nulo",0,1,0,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","Ronielson da Silva Barbosa","rony","Rony","https://s.glbimg.com/es/sde/f/2020/02/28/084ca5caaf485fd3cbf303cda6bbd8bf_FORMATO.png",91607,1,275,"ata","Provável",0,16,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","Matheus Mendes Werneck de Oliveira","matheus-mendes","Matheus Mendes","https://s.glbimg.com/es/sde/f/2020/07/26/8d5a296a603bf74ea67e6170054de734_FORMATO.png",104383,1,282,"gol","Nulo",0,1,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","Felipe Melo de Carvalho","felipe-melo","Felipe Melo","https://s.glbimg.com/es/sde/f/2020/03/09/54d3936a3f4591a9d700ba26b7fd9e91_FORMATO.png",38545,1,275,"zag","Dúvida",0,8,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","Matheus Sousa de Jesus","matheus-jesus","Matheus Jesus","https://s.glbimg.com/es/sde/f/2020/07/28/f6113500995af8a65418616d8f79fc39_FORMATO.png",95335,1,280,"mei","Provável",1.9,6.45,-0.55,1.9,1,"Bragantino",2,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","Bruno da Silva Costa Leite","bruno-leite","Bruno Leite","https://s.glbimg.com/es/sde/f/2020/02/28/0b11aa48b3f2ef3b333a9cf52a39e44e_FORMATO.png",102301,1,293,"mei","Nulo",0,1,0,0,0,"Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","Mário Sérgio Santos Costa","marinho","Marinho","https://s.glbimg.com/es/sde/f/2019/05/30/cd8a7f9b0744e105efa0a0c572d37d6f_FORMATO.png",68952,1,277,"ata","Provável",11.7,12.1,7.1,11.7,1,"Santos",NA,6,1,5,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"550","Raphael Cavalcante Veiga","raphael-veiga","Raphael Veiga","https://s.glbimg.com/es/sde/f/2019/01/14/e85d3259b80c8d878e2b07eae90749ee_FORMATO.jpeg",94509,1,275,"mei","Nulo",0,9,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","Lucas Veríssimo da Silva","lucas-verissimo","Lucas Veríssimo","https://s.glbimg.com/es/sde/f/2019/05/09/77ef73e05fe5f4a5bcbf11b7577516d4_FORMATO.png",93368,1,277,"zag","Provável",3.4,11.16,-0.84,3.4,1,"Santos",NA,NA,NA,6,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","Mike dos Santos Nenatarvicius","mike","Mike","https://s.glbimg.com/es/sde/f/2020/07/18/dc546a92462d1feac57d96bf930566b0_FORMATO.png",72389,1,290,"ata","Nulo",0,4,0,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","Matías Nicolás Viña Susperreguy","vina","Viña","https://s.glbimg.com/es/sde/f/2020/02/28/444cc845fe792b0fdd234c579e4c31de_FORMATO.png",98974,1,275,"lat","Provável",0,7,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","Matheus Rezende Assis","rezende","Rezende","https://s.glbimg.com/es/sde/f/2020/07/19/a51a17baad22114c3978089963479f3f_FORMATO.png",93798,1,290,"mei","Nulo",0,1,0,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","José Joaquim de Carvalho","zeca","Zeca","https://s.glbimg.com/es/sde/f/2020/07/19/2b08a9e3d3b5c688b3944d8be207736e_FORMATO.png",94976,1,290,"ata","Nulo",0,1,0,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","Kawan Gabriel da Silva","kawan","Kawan","https://s.glbimg.com/es/sde/f/2019/09/08/a8fc75a1bedde47f33857a4a2b460b64_FORMATO.png",106219,1,293,"mei","Nulo",-2.6,0.72,-0.28,-2.6,1,"Athlético-PR",NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","Felipe Jonatan Rocha Andrade","felipe-jonatan","Felipe Jonatan","https://s.glbimg.com/es/sde/f/2020/03/09/0b840af999aed1a7ec1a7a35dee46abc_FORMATO.png",101708,1,277,"lat","Provável",3.4,7.54,0.54,3.4,1,"Santos",NA,3,NA,11,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","Leonardo Silva Gomes","leo-gomes","Léo Gomes","https://s.glbimg.com/es/sde/f/2020/01/21/3e0e71a35bbe2b295b386c4161ad312c_FORMATO.png",101585,1,293,"mei","Nulo",0,1,0,0,0,"Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","Márcio Antônio de Sousa Júnior","marcinho","Marcinho","https://s.glbimg.com/es/sde/f/2020/03/06/cc04e2acee2c15d37247ef596b7ddc63_FORMATO.png",95332,1,290,"ata","Nulo",0,4,0,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","Marcos Rogério Ricci Lopes","para","Pará","https://s.glbimg.com/es/sde/f/2019/08/06/9d5025e7dec263206b72d3a08d034ef9_FORMATO.png",62086,1,277,"lat","Provável",4.2,8.12,1.12,4.2,1,"Santos",1,NA,NA,8,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"561","Patrick de Paula Carreiro","patrick-de-paula","Patrick de Paula","https://s.glbimg.com/es/sde/f/2020/03/09/a9c14c249329965a83e2f3b2bda2642b_FORMATO.png",107172,1,275,"mei","Provável",0,3,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Vladimir Orlando Cardoso de Araújo Filho","vladimir","Vladimir","https://s.glbimg.com/es/sde/f/2020/02/28/4d9d7f15b47033ac09c8e32e9b963227_FORMATO.png",69040,1,277,"gol","Provável",1.2,5.22,-0.78,1.2,1,"Santos",NA,NA,NA,8,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
